county,precinct,office,district,candidate,party,early_voting,election_day,votes
Eastland,1,Straight Party,,Republican Party,REP,725,213,938
Eastland,1,Straight Party,,Democratic Party,DEM,84,30,114
Eastland,1,Straight Party,,Libertarian Party,LIB,1,3,4
Eastland,1,U.S. Senate,,Ted Cruz,REP,965,291,1256
Eastland,1,U.S. Senate,,Beto O'Rourke,DEM,131,50,181
Eastland,1,U.S. Senate,,Neal M. Dikeman,LIB,2,4,6
Eastland,1,U.S. House,11,Mike Conaway,REP,956,297,1253
Eastland,1,U.S. House,11,Jennie Lou Leeder,DEM,126,45,171
Eastland,1,U.S. House,11,Rhett Rosenquest Smith,LIB,14,4,18
Eastland,1,Governor,,Greg Abbott,REP,969,299,1268
Eastland,1,Governor,,Lupe Valdez,DEM,122,40,162
Eastland,1,Governor,,Mark Jay Tippetts,LIB,6,7,13
Eastland,1,Lieutenant Governor,,Dan Patrick,REP,933,280,1213
Eastland,1,Lieutenant Governor,,Mike Collier,DEM,154,57,211
Eastland,1,Lieutenant Governor,,Kerry Douglas McKennon,LIB,8,5,13
Eastland,1,Attorney General,,Ken Paxton,REP,944,288,1232
Eastland,1,Attorney General,,Justin Nelson,DEM,139,48,187
Eastland,1,Attorney General,,Michael Ray Harris,LIB,9,6,15
Eastland,1,Comptroller of Public Accounts,,Glenn Hegar,REP,957,293,1250
Eastland,1,Comptroller of Public Accounts,,Joi Chevalier,DEM,123,41,164
Eastland,1,Comptroller of Public Accounts,,Ben Sanders,LIB,8,8,16
Eastland,1,Commissioner of the General Land Office,,George P. Bush,REP,914,289,1203
Eastland,1,Commissioner of the General Land Office,,Miguel Suazo,DEM,120,40,160
Eastland,1,Commissioner of the General Land Office,,Matt Pina,LIB,42,13,55
Eastland,1,Commissioner of Agriculture,,Sid Miller,REP,952,286,1238
Eastland,1,Commissioner of Agriculture,,Kim Olson,DEM,132,47,179
Eastland,1,Commissioner of Agriculture,,Richard Carpenter,LIB,6,7,13
Eastland,1,Railroad Commissioner,,Christi Craddick,REP,953,293,1246
Eastland,1,Railroad Commissioner,,Roman McAllen,DEM,127,40,167
Eastland,1,Railroad Commissioner,,Mike Wright,LIB,13,10,23
Eastland,1,"Justice, Supreme Court, Place 2",,Jimmy Blacklock,REP,957,298,1255
Eastland,1,"Justice, Supreme Court, Place 2",,Steven Kirkland,DEM,129,42,171
Eastland,1,"Justice, Supreme Court, Place 4",,John Devine,REP,956,299,1255
Eastland,1,"Justice, Supreme Court, Place 4",,R.K. Sandill,DEM,128,43,171
Eastland,1,"Justice, Supreme Court, Place 6",,Jeff Brown,REP,958,297,1255
Eastland,1,"Justice, Supreme Court, Place 6",,Kathy Cheng,DEM,128,45,173
Eastland,1,"Presiding Judge, Court of Criminal Appeals",,Sharon Keller,REP,948,294,1242
Eastland,1,"Presiding Judge, Court of Criminal Appeals",,Maria T. (Terri) Jackson,DEM,127,45,172
Eastland,1,"Presiding Judge, Court of Criminal Appeals",,William Bryan Strange III,LIB,12,3,15
Eastland,1,"Judge, Court of Criminal Appeals Place 7",,Barbara Parker Hervey,REP,963,299,1262
Eastland,1,"Judge, Court of Criminal Appeals Place 7",,Ramona Franklin,DEM,124,43,167
Eastland,1,"Judge, Court of Criminal Appeals Place 8",,Michelle Slaughter,REP,972,304,1276
Eastland,1,"Judge, Court of Criminal Appeals Place 8",,Mark Ash,LIB,65,24,89
Eastland,1,State Representative,60,Mike Lang,REP,985,304,1289
Eastland,1,"Chief Justice, 11th Court of Appeals District",,John Bailey,REP,1005,310,1315
Eastland,1,Criminal District Attorney,,Russell (Russ) D. Thomason,REP,989,309,1298
Eastland,1,County Judge,,Rex Fields,REP,979,312,1291
Eastland,1,District Clerk,,Tessa K. Culverhouse,REP,1004,309,1313
Eastland,1,County Clerk,,Cathy Jentho,REP,972,304,1276
Eastland,1,County Tax Assessor-Collector (unexpired term),,Andrea Caye May,REP,993,311,1304
Eastland,1,County Treasurer,,Christina L. Dodrill,REP,988,306,1294
Eastland,1,County Surveyor,,Lynn Williamson,REP,1006,310,1316
Eastland,1,Justice of the Peace Pct. 1,,Jon Glenn,REP,956,296,1252
Eastland,2,Straight Party,,Republican Party,REP,69,47,116
Eastland,2,Straight Party,,Democratic Party,DEM,6,8,14
Eastland,2,Straight Party,,Libertarian Party,LIB,1,0,1
Eastland,2,U.S. Senate,,Ted Cruz,REP,96,72,168
Eastland,2,U.S. Senate,,Beto O'Rourke,DEM,13,11,24
Eastland,2,U.S. Senate,,Neal M. Dikeman,LIB,1,0,1
Eastland,2,U.S. House,11,Mike Conaway,REP,98,73,171
Eastland,2,U.S. House,11,Jennie Lou Leeder,DEM,12,11,23
Eastland,2,U.S. House,11,Rhett Rosenquest Smith,LIB,1,0,1
Eastland,2,Governor,,Greg Abbott,REP,98,74,172
Eastland,2,Governor,,Lupe Valdez,DEM,11,9,20
Eastland,2,Governor,,Mark Jay Tippetts,LIB,1,1,2
Eastland,2,Lieutenant Governor,,Dan Patrick,REP,97,71,168
Eastland,2,Lieutenant Governor,,Mike Collier,DEM,12,13,25
Eastland,2,Lieutenant Governor,,Kerry Douglas McKennon,LIB,1,0,1
Eastland,2,Attorney General,,Ken Paxton,REP,97,70,167
Eastland,2,Attorney General,,Justin Nelson,DEM,13,12,25
Eastland,2,Attorney General,,Michael Ray Harris,LIB,1,2,3
Eastland,2,Comptroller of Public Accounts,,Glenn Hegar,REP,96,69,165
Eastland,2,Comptroller of Public Accounts,,Joi Chevalier,DEM,11,12,23
Eastland,2,Comptroller of Public Accounts,,Ben Sanders,LIB,2,2,4
Eastland,2,Commissioner of the General Land Office,,George P. Bush,REP,90,69,159
Eastland,2,Commissioner of the General Land Office,,Miguel Suazo,DEM,11,11,22
Eastland,2,Commissioner of the General Land Office,,Matt Pina,LIB,8,3,11
Eastland,2,Commissioner of Agriculture,,Sid Miller,REP,93,71,164
Eastland,2,Commissioner of Agriculture,,Kim Olson,DEM,14,13,27
Eastland,2,Commissioner of Agriculture,,Richard Carpenter,LIB,2,0,2
Eastland,2,Railroad Commissioner,,Christi Craddick,REP,94,74,168
Eastland,2,Railroad Commissioner,,Roman McAllen,DEM,10,9,19
Eastland,2,Railroad Commissioner,,Mike Wright,LIB,4,1,5
Eastland,2,"Justice, Supreme Court, Place 2",,Jimmy Blacklock,REP,95,73,168
Eastland,2,"Justice, Supreme Court, Place 2",,Steven Kirkland,DEM,14,11,25
Eastland,2,"Justice, Supreme Court, Place 4",,John Devine,REP,96,74,170
Eastland,2,"Justice, Supreme Court, Place 4",,R.K. Sandill,DEM,13,10,23
Eastland,2,"Justice, Supreme Court, Place 6",,Jeff Brown,REP,97,75,172
Eastland,2,"Justice, Supreme Court, Place 6",,Kathy Cheng,DEM,12,9,21
Eastland,2,"Presiding Judge, Court of Criminal Appeals",,Sharon Keller,REP,94,74,168
Eastland,2,"Presiding Judge, Court of Criminal Appeals",,Maria T. (Terri) Jackson,DEM,14,10,24
Eastland,2,"Presiding Judge, Court of Criminal Appeals",,William Bryan Strange III,LIB,0,0,0
Eastland,2,"Judge, Court of Criminal Appeals Place 7",,Barbara Parker Hervey,REP,98,75,173
Eastland,2,"Judge, Court of Criminal Appeals Place 7",,Ramona Franklin,DEM,11,9,20
Eastland,2,"Judge, Court of Criminal Appeals Place 8",,Michelle Slaughter,REP,97,75,172
Eastland,2,"Judge, Court of Criminal Appeals Place 8",,Mark Ash,LIB,9,7,16
Eastland,2,State Representative,60,Mike Lang,REP,99,76,175
Eastland,2,"Chief Justice, 11th Court of Appeals District",,John Bailey,REP,100,75,175
Eastland,2,Criminal District Attorney,,Russell (Russ) D. Thomason,REP,97,74,171
Eastland,2,County Judge,,Rex Fields,REP,99,73,172
Eastland,2,District Clerk,,Tessa K. Culverhouse,REP,98,75,173
Eastland,2,County Clerk,,Cathy Jentho,REP,101,76,177
Eastland,2,County Tax Assessor-Collector (unexpired term),,Andrea Caye May,REP,97,74,171
Eastland,2,County Treasurer,,Christina L. Dodrill,REP,95,74,169
Eastland,2,County Surveyor,,Lynn Williamson,REP,101,78,179
Eastland,2,County Commissioner Pct. 2,,Martin Gohlke,REP,102,76,178
Eastland,2,Justice of the Peace Pct. 2,,Jesse Speer,REP,101,77,178
Eastland,PCT 3,Straight Party,,Republican Party,REP,213,259,472
Eastland,PCT 3,Straight Party,,Democratic Party,DEM,38,53,91
Eastland,PCT 3,Straight Party,,Libertarian Party,LIB,2,5,7
Eastland,PCT 3,U.S. Senate,,Ted Cruz,REP,266,348,614
Eastland,PCT 3,U.S. Senate,,Beto O'Rourke,DEM,62,73,135
Eastland,PCT 3,U.S. Senate,,Neal M. Dikeman,LIB,1,4,5
Eastland,PCT 3,U.S. House,11,Mike Conaway,REP,273,347,620
Eastland,PCT 3,U.S. House,11,Jennie Lou Leeder,DEM,55,70,125
Eastland,PCT 3,U.S. House,11,Rhett Rosenquest Smith,LIB,3,5,8
Eastland,PCT 3,Governor,,Greg Abbott,REP,271,346,617
Eastland,PCT 3,Governor,,Lupe Valdez,DEM,57,68,125
Eastland,PCT 3,Governor,,Mark Jay Tippetts,LIB,3,8,11
Eastland,PCT 3,Lieutenant Governor,,Dan Patrick,REP,256,337,593
Eastland,PCT 3,Lieutenant Governor,,Mike Collier,DEM,67,78,145
Eastland,PCT 3,Lieutenant Governor,,Kerry Douglas McKennon,LIB,5,5,10
Eastland,PCT 3,Attorney General,,Ken Paxton,REP,262,341,603
Eastland,PCT 3,Attorney General,,Justin Nelson,DEM,60,70,130
Eastland,PCT 3,Attorney General,,Michael Ray Harris,LIB,7,8,15
Eastland,PCT 3,Comptroller of Public Accounts,,Glenn Hegar,REP,265,346,611
Eastland,PCT 3,Comptroller of Public Accounts,,Joi Chevalier,DEM,53,65,118
Eastland,PCT 3,Comptroller of Public Accounts,,Ben Sanders,LIB,10,9,19
Eastland,PCT 3,Commissioner of the General Land Office,,George P. Bush,REP,259,328,587
Eastland,PCT 3,Commissioner of the General Land Office,,Miguel Suazo,DEM,58,73,131
Eastland,PCT 3,Commissioner of the General Land Office,,Matt Pina,LIB,12,18,30
Eastland,PCT 3,Commissioner of Agriculture,,Sid Miller,REP,265,339,604
Eastland,PCT 3,Commissioner of Agriculture,,Kim Olson,DEM,56,69,125
Eastland,PCT 3,Commissioner of Agriculture,,Richard Carpenter,LIB,6,10,16
Eastland,PCT 3,Railroad Commissioner,,Christi Craddick,REP,266,345,611
Eastland,PCT 3,Railroad Commissioner,,Roman McAllen,DEM,53,65,118
Eastland,PCT 3,Railroad Commissioner,,Mike Wright,LIB,7,9,16
Eastland,PCT 3,"Justice, Supreme Court, Place 2",,Jimmy Blacklock,REP,266,341,607
Eastland,PCT 3,"Justice, Supreme Court, Place 2",,Steven Kirkland,DEM,60,76,136
Eastland,PCT 3,"Justice, Supreme Court, Place 4",,John Devine,REP,266,345,611
Eastland,PCT 3,"Justice, Supreme Court, Place 4",,R.K. Sandill,DEM,59,74,133
Eastland,PCT 3,"Justice, Supreme Court, Place 6",,Jeff Brown,REP,270,341,611
Eastland,PCT 3,"Justice, Supreme Court, Place 6",,Kathy Cheng,DEM,55,75,130
Eastland,PCT 3,"Presiding Judge, Court of Criminal Appeals",,Sharon Keller,REP,266,338,604
Eastland,PCT 3,"Presiding Judge, Court of Criminal Appeals",,Maria T. (Terri) Jackson,DEM,55,71,126
Eastland,PCT 3,"Presiding Judge, Court of Criminal Appeals",,William Bryan Strange III,LIB,7,6,13
Eastland,PCT 3,"Judge, Court of Criminal Appeals Place 7",,Barbara Parker Hervey,REP,271,347,618
Eastland,PCT 3,"Judge, Court of Criminal Appeals Place 7",,Ramona Franklin,DEM,57,69,126
Eastland,PCT 3,"Judge, Court of Criminal Appeals Place 8",,Michelle Slaughter,REP,276,352,628
Eastland,PCT 3,"Judge, Court of Criminal Appeals Place 8",,Mark Ash,LIB,35,41,76
