county,precinct,office,district,party,candidate,votes,election_day,early_voting
Kerr,101,Ballots Cast,,,,3232,639,2593
Kerr,101,Straight Party,,,Over Votes,0,0,0
Kerr,101,Straight Party,,,Under Votes,626,123,503
Kerr,101,Straight Party,,REP,Republican Party,1024,192,832
Kerr,101,Straight Party,,DEM,Democratic Party,176,36,140
Kerr,101,Straight Party,,LIB,Libertarian Party,2,1,1
Kerr,101,U.S. Senate,,,Over Votes,0,0,0
Kerr,101,U.S. Senate,,,Under Votes,14,2,12
Kerr,101,U.S. Senate,,REP,Ted Cruz,1428,277,1151
Kerr,101,U.S. Senate,,DEM,Beto O'Rourke,373,70,303
Kerr,101,U.S. Senate,,LIB,Neal M. Dikeman,13,3,10
Kerr,101,U.S. House,21,,Over Votes,1,0,1
Kerr,101,U.S. House,21,,Under Votes,23,1,22
Kerr,101,U.S. House,21,REP,Chip Roy,1411,274,1137
Kerr,101,U.S. House,21,DEM,Joseph Kopser,377,70,307
Kerr,101,U.S. House,21,LIB,Lee Santos,16,7,9
Kerr,101,Governor,,,Over Votes,0,0,0
Kerr,101,Governor,,,Under Votes,16,2,14
Kerr,101,Governor,,REP,Greg Abbott,1489,290,1199
Kerr,101,Governor,,DEM,Lupe Valdez,305,57,248
Kerr,101,Governor,,LIB,Mark Jay Tippetts,18,3,15
Kerr,101,Lieutenant Governor,,,Over Votes,0,0,0
Kerr,101,Lieutenant Governor,,,Under Votes,8,0,8
Kerr,101,Lieutenant Governor,,REP,Dan Patrick,1421,276,1145
Kerr,101,Lieutenant Governor,,DEM,Mike Collier,378,64,314
Kerr,101,Lieutenant Governor,,LIB,Kerry Douglas McKennon,21,12,9
Kerr,101,Attorney General,,,Over Votes,0,0,0
Kerr,101,Attorney General,,,Under Votes,14,3,11
Kerr,101,Attorney General,,REP,Ken Paxton,1401,266,1135
Kerr,101,Attorney General,,DEM,Justin Nelson,385,74,311
Kerr,101,Attorney General,,LIB,Michael Ray Harris,28,9,19
Kerr,101,Comptroller of Public Accounts,,,Over Votes,0,0,0
Kerr,101,Comptroller of Public Accounts,,,Under Votes,33,4,29
Kerr,101,Comptroller of Public Accounts,,REP,Glenn Hegar,1435,269,1166
Kerr,101,Comptroller of Public Accounts,,DEM,Joi Chevalier,320,65,255
Kerr,101,Comptroller of Public Accounts,,LIB,Ben Sanders,40,14,26
Kerr,101,Commissioner of the General Land Office,,,Over Votes,0,0,0
Kerr,101,Commissioner of the General Land Office,,,Under Votes,37,7,30
Kerr,101,Commissioner of the General Land Office,,REP,George P. Bush,1399,269,1130
Kerr,101,Commissioner of the General Land Office,,DEM,Miguel Suazo,325,60,265
Kerr,101,Commissioner of the General Land Office,,LIB,Matt Piña,67,16,51
Kerr,101,Commissioner of Agriculture,,,Over Votes,0,0,0
Kerr,101,Commissioner of Agriculture,,,Under Votes,30,5,25
Kerr,101,Commissioner of Agriculture,,REP,Sid Miller,1407,270,1137
Kerr,101,Commissioner of Agriculture,,DEM,Kim Olson,358,69,289
Kerr,101,Commissioner of Agriculture,,LIB,Richard Carpenter,33,8,25
Kerr,101,Railroad Commissioner,,,Over Votes,1,0,1
Kerr,101,Railroad Commissioner,,,Under Votes,32,6,26
Kerr,101,Railroad Commissioner,,REP,Christi Craddick,1432,275,1157
Kerr,101,Railroad Commissioner,,DEM,Roman McAllen,325,59,266
Kerr,101,Railroad Commissioner,,LIB,Mike Wright,38,12,26
Kerr,101,"Justice, Supreme Court, Place 2",,,Over Votes,0,0,0
Kerr,101,"Justice, Supreme Court, Place 2",,,Under Votes,37,8,29
Kerr,101,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,1434,275,1159
Kerr,101,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,357,69,288
Kerr,101,"Justice, Supreme Court, Place 4",,,Over Votes,0,0,0
Kerr,101,"Justice, Supreme Court, Place 4",,,Under Votes,38,7,31
Kerr,101,"Justice, Supreme Court, Place 4",,REP,John Devine,1446,276,1170
Kerr,101,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,344,69,275
Kerr,101,"Justice, Supreme Court, Place 6",,,Over Votes,0,0,0
Kerr,101,"Justice, Supreme Court, Place 6",,,Under Votes,33,6,27
Kerr,101,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,1443,274,1169
Kerr,101,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,352,72,280
Kerr,101,"Presiding Judge, Court of Criminal Appeals",,,Over Votes,0,0,0
Kerr,101,"Presiding Judge, Court of Criminal Appeals",,,Under Votes,36,6,30
Kerr,101,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,1430,273,1157
Kerr,101,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,334,63,271
Kerr,101,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,28,10,18
Kerr,101,"Judge, Court of Criminal Appeals, Place 7",,,Over Votes,1,0,1
Kerr,101,"Judge, Court of Criminal Appeals, Place 7",,,Under Votes,36,5,31
Kerr,101,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,1454,274,1180
Kerr,101,"Judge, Court of Criminal Appeals, Place 7",,DEM,Ramona Franklin,337,73,264
Kerr,101,"Judge, Court of Criminal Appeals, Place 8",,,Over Votes,0,0,0
Kerr,101,"Judge, Court of Criminal Appeals, Place 8",,,Under Votes,208,37,171
Kerr,101,"Judge, Court of Criminal Appeals, Place 8",,REP,Michelle Slaughter,1487,283,1204
Kerr,101,"Judge, Court of Criminal Appeals, Place 8",,LIB,Mark Ash,133,32,101
Kerr,101,State Representative,53,,Over Votes,0,0,0
Kerr,101,State Representative,53,,Under Votes,34,5,29
Kerr,101,State Representative,53,REP,Andrew S. Murr,1446,279,1167
Kerr,101,State Representative,53,DEM,Stephanie Lochte Ertel,348,68,280
Kerr,101,"Justice, 4th Court of Appeals District, Place 2",,,Over Votes,0,0,0
Kerr,101,"Justice, 4th Court of Appeals District, Place 2",,,Under Votes,44,8,36
Kerr,101,"Justice, 4th Court of Appeals District, Place 2",,REP,Marialyn Barnard,1443,274,1169
Kerr,101,"Justice, 4th Court of Appeals District, Place 2",,DEM,Beth Watkins,341,70,271
Kerr,101,"Justice, 4th Court of Appeals District, Place 3",,,Over Votes,0,0,0
Kerr,101,"Justice, 4th Court of Appeals District, Place 3",,,Under Votes,40,7,33
Kerr,101,"Justice, 4th Court of Appeals District, Place 3",,REP,Jason Pulliam,1428,270,1158
Kerr,101,"Justice, 4th Court of Appeals District, Place 3",,DEM,Patricia O'Connell Alvarez,360,75,285
Kerr,101,"Justice, 4th Court of Appeals District, Place 4",,,Over Votes,0,0,0
Kerr,101,"Justice, 4th Court of Appeals District, Place 4",,,Under Votes,42,6,36
Kerr,101,"Justice, 4th Court of Appeals District, Place 4",,REP,Patrick Ballantyne,1427,270,1157
Kerr,101,"Justice, 4th Court of Appeals District, Place 4",,DEM,Luz Elena Chapa,359,76,283
Kerr,101,"Justice, 4th Court of Appeals District, Place 5",,,Over Votes,0,0,0
Kerr,101,"Justice, 4th Court of Appeals District, Place 5",,,Under Votes,44,7,37
Kerr,101,"Justice, 4th Court of Appeals District, Place 5",,REP,Rebecca Simmons,1452,274,1178
Kerr,101,"Justice, 4th Court of Appeals District, Place 5",,DEM,Liza Rodriguez,332,71,261
Kerr,101,"Justice, 4th Court of Appeals District, Place 7",,,Over Votes,0,0,0
Kerr,101,"Justice, 4th Court of Appeals District, Place 7",,,Under Votes,41,8,33
Kerr,101,"Justice, 4th Court of Appeals District, Place 7",,REP,Shane Stolarczyk,1433,269,1164
Kerr,101,"Justice, 4th Court of Appeals District, Place 7",,DEM,Rebeca Martinez,354,75,279
Kerr,101,"District Judge, 198th Judicial District",,,Over Votes,0,0,0
Kerr,101,"District Judge, 198th Judicial District",,,Under Votes,281,48,233
Kerr,101,"District Judge, 198th Judicial District",,REP,Rex Emerson,1547,304,1243
Kerr,101,KERRVILLE INDEPENDENT SCHOOL DISTRICT PROPOSITION A,,,Over Votes,1,0,1
Kerr,101,KERRVILLE INDEPENDENT SCHOOL DISTRICT PROPOSITION A,,,Under Votes,2,0,2
Kerr,101,KERRVILLE INDEPENDENT SCHOOL DISTRICT PROPOSITION A,,,FOR,876,192,684
Kerr,101,KERRVILLE INDEPENDENT SCHOOL DISTRICT PROPOSITION A,,,AGAINST,525,95,430
Kerr,107,Ballots Cast,,,,1024,263,761
Kerr,107,Straight Party,,,Over Votes,0,0,0
Kerr,107,Straight Party,,,Under Votes,205,69,136
Kerr,107,Straight Party,,REP,Republican Party,347,83,264
Kerr,107,Straight Party,,DEM,Democratic Party,50,9,41
Kerr,107,Straight Party,,LIB,Libertarian Party,2,0,2
Kerr,107,U.S. Senate,,,Over Votes,0,0,0
Kerr,107,U.S. Senate,,,Under Votes,2,0,2
Kerr,107,U.S. Senate,,REP,Ted Cruz,491,131,360
Kerr,107,U.S. Senate,,DEM,Beto O'Rourke,108,29,79
Kerr,107,U.S. Senate,,LIB,Neal M. Dikeman,3,1,2
Kerr,107,U.S. House,21,,Over Votes,0,0,0
Kerr,107,U.S. House,21,,Under Votes,5,2,3
Kerr,107,U.S. House,21,REP,Chip Roy,489,132,357
Kerr,107,U.S. House,21,DEM,Joseph Kopser,102,24,78
Kerr,107,U.S. House,21,LIB,Lee Santos,8,3,5
Kerr,107,Governor,,,Over Votes,0,0,0
Kerr,107,Governor,,,Under Votes,2,1,1
Kerr,107,Governor,,REP,Greg Abbott,501,134,367
Kerr,107,Governor,,DEM,Lupe Valdez,93,24,69
Kerr,107,Governor,,LIB,Mark Jay Tippetts,8,2,6
Kerr,107,Lieutenant Governor,,,Over Votes,0,0,0
Kerr,107,Lieutenant Governor,,,Under Votes,1,0,1
Kerr,107,Lieutenant Governor,,REP,Dan Patrick,493,132,361
Kerr,107,Lieutenant Governor,,DEM,Mike Collier,102,28,74
Kerr,107,Lieutenant Governor,,LIB,Kerry Douglas McKennon,7,1,6
Kerr,107,Attorney General,,,Over Votes,0,0,0
Kerr,107,Attorney General,,,Under Votes,1,1,0
Kerr,107,Attorney General,,REP,Ken Paxton,487,128,359
Kerr,107,Attorney General,,DEM,Justin Nelson,101,25,76
Kerr,107,Attorney General,,LIB,Michael Ray Harris,15,7,8
Kerr,107,Comptroller of Public Accounts,,,Over Votes,0,0,0
Kerr,107,Comptroller of Public Accounts,,,Under Votes,8,2,6
Kerr,107,Comptroller of Public Accounts,,REP,Glenn Hegar,488,129,359
Kerr,107,Comptroller of Public Accounts,,DEM,Joi Chevalier,91,22,69
Kerr,107,Comptroller of Public Accounts,,LIB,Ben Sanders,17,8,9
Kerr,107,Commissioner of the General Land Office,,,Over Votes,0,0,0
Kerr,107,Commissioner of the General Land Office,,,Under Votes,6,1,5
Kerr,107,Commissioner of the General Land Office,,REP,George P. Bush,465,121,344
Kerr,107,Commissioner of the General Land Office,,DEM,Miguel Suazo,99,25,74
Kerr,107,Commissioner of the General Land Office,,LIB,Matt Piña,34,14,20
Kerr,107,Commissioner of Agriculture,,,Over Votes,0,0,0
Kerr,107,Commissioner of Agriculture,,,Under Votes,5,1,4
Kerr,107,Commissioner of Agriculture,,REP,Sid Miller,479,123,356
Kerr,107,Commissioner of Agriculture,,DEM,Kim Olson,104,31,73
Kerr,107,Commissioner of Agriculture,,LIB,Richard Carpenter,16,6,10
Kerr,107,Railroad Commissioner,,,Over Votes,0,0,0
Kerr,107,Railroad Commissioner,,,Under Votes,6,1,5
Kerr,107,Railroad Commissioner,,REP,Christi Craddick,486,129,357
Kerr,107,Railroad Commissioner,,DEM,Roman McAllen,95,23,72
Kerr,107,Railroad Commissioner,,LIB,Mike Wright,17,8,9
Kerr,107,"Justice, Supreme Court, Place 2",,,Over Votes,0,0,0
Kerr,107,"Justice, Supreme Court, Place 2",,,Under Votes,12,3,9
Kerr,107,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,489,130,359
Kerr,107,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,103,28,75
