county,precinct,office,district,party,candidate,votes,election_day,early_voting
Cass,1,Ballots Cast,,,,640,292,348
Cass,2,Ballots Cast,,,,77,46,31
Cass,4,Ballots Cast,,,,81,41,40
Cass,5,Ballots Cast,,,,126,84,42
Cass,6,Ballots Cast,,,,123,106,17
Cass,7,Ballots Cast,,,,384,286,98
Cass,9,Ballots Cast,,,,271,212,59
Cass,11,Ballots Cast,,,,124,88,36
Cass,15,Ballots Cast,,,,182,89,93
Cass,12,Ballots Cast,,,,102,66,36
Cass,13T,Ballots Cast,,,,201,114,87
Cass,14,Ballots Cast,,,,435,264,171
Cass,16,Ballots Cast,,,,96,75,21
Cass,17,Ballots Cast,,,,757,307,450
Cass,18,Ballots Cast,,,,144,96,48
Cass,19,Ballots Cast,,,,95,77,18
Cass,20E,Ballots Cast,,,,55,36,19
Cass,21,Ballots Cast,,,,83,58,25
Cass,Total,Ballots Cast,,,,3976,2337,1639
Cass,1,U.S. Senate,,REP,Mary Miller,39,,
Cass,2,U.S. Senate,,REP,Mary Miller,3,,
Cass,4,U.S. Senate,,REP,Mary Miller,0,,
Cass,5,U.S. Senate,,REP,Mary Miller,7,,
Cass,6,U.S. Senate,,REP,Mary Miller,7,,
Cass,7,U.S. Senate,,REP,Mary Miller,25,,
Cass,9,U.S. Senate,,REP,Mary Miller,25,,
Cass,11,U.S. Senate,,REP,Mary Miller,7,,
Cass,15,U.S. Senate,,REP,Mary Miller,11,,
Cass,12,U.S. Senate,,REP,Mary Miller,10,,
Cass,13T,U.S. Senate,,REP,Mary Miller,25,,
Cass,14,U.S. Senate,,REP,Mary Miller,26,,
Cass,16,U.S. Senate,,REP,Mary Miller,8,,
Cass,17,U.S. Senate,,REP,Mary Miller,29,,
Cass,18,U.S. Senate,,REP,Mary Miller,3,,
Cass,19,U.S. Senate,,REP,Mary Miller,7,,
Cass,20E,U.S. Senate,,REP,Mary Miller,1,,
Cass,21,U.S. Senate,,REP,Mary Miller,0,,
Cass,Total,U.S. Senate,,REP,Mary Miller,233,,
Cass,1,U.S. Senate,,REP,Ted Cruz,539,,
Cass,2,U.S. Senate,,REP,Ted Cruz,71,,
Cass,4,U.S. Senate,,REP,Ted Cruz,72,,
Cass,5,U.S. Senate,,REP,Ted Cruz,115,,
Cass,6,U.S. Senate,,REP,Ted Cruz,105,,
Cass,7,U.S. Senate,,REP,Ted Cruz,321,,
Cass,9,U.S. Senate,,REP,Ted Cruz,207,,
Cass,11,U.S. Senate,,REP,Ted Cruz,113,,
Cass,15,U.S. Senate,,REP,Ted Cruz,157,,
Cass,12,U.S. Senate,,REP,Ted Cruz,83,,
Cass,13T,U.S. Senate,,REP,Ted Cruz,158,,
Cass,14,U.S. Senate,,REP,Ted Cruz,378,,
Cass,16,U.S. Senate,,REP,Ted Cruz,71,,
Cass,17,U.S. Senate,,REP,Ted Cruz,653,,
Cass,18,U.S. Senate,,REP,Ted Cruz,130,,
Cass,19,U.S. Senate,,REP,Ted Cruz,77,,
Cass,20E,U.S. Senate,,REP,Ted Cruz,50,,
Cass,21,U.S. Senate,,REP,Ted Cruz,73,,
Cass,Total,U.S. Senate,,REP,Ted Cruz,3373,,
Cass,1,U.S. Senate,,REP,Stefano de Stefano,4,,
Cass,2,U.S. Senate,,REP,Stefano de Stefano,0,,
Cass,4,U.S. Senate,,REP,Stefano de Stefano,1,,
Cass,5,U.S. Senate,,REP,Stefano de Stefano,0,,
Cass,6,U.S. Senate,,REP,Stefano de Stefano,3,,
Cass,7,U.S. Senate,,REP,Stefano de Stefano,5,,
Cass,9,U.S. Senate,,REP,Stefano de Stefano,5,,
Cass,11,U.S. Senate,,REP,Stefano de Stefano,0,,
Cass,15,U.S. Senate,,REP,Stefano de Stefano,1,,
Cass,12,U.S. Senate,,REP,Stefano de Stefano,1,,
Cass,13T,U.S. Senate,,REP,Stefano de Stefano,1,,
Cass,14,U.S. Senate,,REP,Stefano de Stefano,3,,
Cass,16,U.S. Senate,,REP,Stefano de Stefano,2,,
Cass,17,U.S. Senate,,REP,Stefano de Stefano,10,,
Cass,18,U.S. Senate,,REP,Stefano de Stefano,0,,
Cass,19,U.S. Senate,,REP,Stefano de Stefano,2,,
