county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional
San Augustine,PRECINCT 1,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1377,,,
San Augustine,PRECINCT 2,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,383,,,
San Augustine,PRECINCT 3,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,275,,,
San Augustine,PRECINCT 4,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,385,,,
San Augustine,PRECINCT 5,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,393,,,
San Augustine,PRECINCT 6,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,329,,,
San Augustine,PRECINCT 7,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,387,,,
San Augustine,PRECINCT 8,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,722,,,
San Augustine,PRECINCT 9,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,822,,,
San Augustine,PRECINCT 10,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,433,,,
San Augustine,PRECINCT 11,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,492,,,
San Augustine,PRECINCT 1,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,240,,,
San Augustine,PRECINCT 2,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,55,,,
San Augustine,PRECINCT 3,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,51,,,
San Augustine,PRECINCT 4,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,124,,,
San Augustine,PRECINCT 5,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,87,,,
San Augustine,PRECINCT 6,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,72,,,
San Augustine,PRECINCT 7,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,53,,,
San Augustine,PRECINCT 8,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,144,,,
San Augustine,PRECINCT 9,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,284,,,
San Augustine,PRECINCT 10,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,156,,,
San Augustine,PRECINCT 11,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,36,,,
San Augustine,PRECINCT 1,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,154,,,
San Augustine,PRECINCT 2,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,39,,,
San Augustine,PRECINCT 3,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,31,,,
San Augustine,PRECINCT 4,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,95,,,
San Augustine,PRECINCT 5,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,68,,,
San Augustine,PRECINCT 6,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,66,,,
San Augustine,PRECINCT 7,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,48,,,
San Augustine,PRECINCT 8,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,136,,,
San Augustine,PRECINCT 9,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,257,,,
San Augustine,PRECINCT 10,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,152,,,
San Augustine,PRECINCT 11,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,2,,,
San Augustine,PRECINCT 1,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,86,,,
San Augustine,PRECINCT 2,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,16,,,
San Augustine,PRECINCT 3,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,20,,,
San Augustine,PRECINCT 4,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,29,,,
San Augustine,PRECINCT 5,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,19,,,
San Augustine,PRECINCT 6,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,6,,,
San Augustine,PRECINCT 7,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,5,,,
San Augustine,PRECINCT 8,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,8,,,
San Augustine,PRECINCT 9,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,27,,,
San Augustine,PRECINCT 10,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,4,,,
San Augustine,PRECINCT 11,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,34,,,
San Augustine,PRECINCT 1,United States Senator,,REP,Geraldine Sam,2,,,
San Augustine,PRECINCT 2,United States Senator,,REP,Geraldine Sam,2,,,
San Augustine,PRECINCT 3,United States Senator,,REP,Geraldine Sam,1,,,
San Augustine,PRECINCT 4,United States Senator,,REP,Geraldine Sam,0,,,
San Augustine,PRECINCT 5,United States Senator,,REP,Geraldine Sam,0,,,
San Augustine,PRECINCT 6,United States Senator,,REP,Geraldine Sam,2,,,
San Augustine,PRECINCT 7,United States Senator,,REP,Geraldine Sam,1,,,
San Augustine,PRECINCT 8,United States Senator,,REP,Geraldine Sam,1,,,
San Augustine,PRECINCT 9,United States Senator,,REP,Geraldine Sam,8,,,
San Augustine,PRECINCT 10,United States Senator,,REP,Geraldine Sam,2,,,
San Augustine,PRECINCT 11,United States Senator,,REP,Geraldine Sam,0,,,
San Augustine,PRECINCT 1,United States Senator,,REP,Stefano de Stefano,2,,,
San Augustine,PRECINCT 2,United States Senator,,REP,Stefano de Stefano,0,,,
San Augustine,PRECINCT 3,United States Senator,,REP,Stefano de Stefano,0,,,
San Augustine,PRECINCT 4,United States Senator,,REP,Stefano de Stefano,1,,,
San Augustine,PRECINCT 5,United States Senator,,REP,Stefano de Stefano,0,,,
San Augustine,PRECINCT 6,United States Senator,,REP,Stefano de Stefano,1,,,
San Augustine,PRECINCT 7,United States Senator,,REP,Stefano de Stefano,0,,,
San Augustine,PRECINCT 8,United States Senator,,REP,Stefano de Stefano,1,,,
San Augustine,PRECINCT 9,United States Senator,,REP,Stefano de Stefano,1,,,
San Augustine,PRECINCT 10,United States Senator,,REP,Stefano de Stefano,1,,,
San Augustine,PRECINCT 11,United States Senator,,REP,Stefano de Stefano,0,,,
San Augustine,PRECINCT 1,United States Senator,,REP,"Bruce Jacobson, Jr.",4,,,
San Augustine,PRECINCT 2,United States Senator,,REP,"Bruce Jacobson, Jr.",7,,,
San Augustine,PRECINCT 3,United States Senator,,REP,"Bruce Jacobson, Jr.",0,,,
San Augustine,PRECINCT 4,United States Senator,,REP,"Bruce Jacobson, Jr.",3,,,
San Augustine,PRECINCT 5,United States Senator,,REP,"Bruce Jacobson, Jr.",1,,,
San Augustine,PRECINCT 6,United States Senator,,REP,"Bruce Jacobson, Jr.",1,,,
San Augustine,PRECINCT 7,United States Senator,,REP,"Bruce Jacobson, Jr.",1,,,
San Augustine,PRECINCT 8,United States Senator,,REP,"Bruce Jacobson, Jr.",4,,,
San Augustine,PRECINCT 9,United States Senator,,REP,"Bruce Jacobson, Jr.",8,,,
San Augustine,PRECINCT 10,United States Senator,,REP,"Bruce Jacobson, Jr.",6,,,
San Augustine,PRECINCT 11,United States Senator,,REP,"Bruce Jacobson, Jr.",0,,,
