county,precinct,office,district,party,candidate,votes,election_day,early_voting
Callahan,1,Registered Voters - Total,,,,2321,,
Callahan,1,U.S. Senate,,REP,"Bruce Jacobson, Jr.",11,4,7
Callahan,1,U.S. Senate,,REP,Mary Miller,24,11,13
Callahan,1,U.S. Senate,,REP,Stefano de Stefano,3,2,1
Callahan,1,U.S. Senate,,REP,Ted Cruz,361,174,187
Callahan,1,U.S. Senate,,REP,Geraldine Sam,6,0,6
Callahan,1,U.S. House,11,REP,Mike Conaway,319,145,174
Callahan,1,U.S. House,11,REP,Paul Myers,69,33,36
Callahan,1,Governor,,REP,Greg Abbott,363,173,190
Callahan,1,Governor,,REP,Barbara Krueger,31,13,18
Callahan,1,Governor,,REP,SECEDE Kilgore,4,1,3
Callahan,1,Lieutenant Governor,,REP,Dan Patrick,281,129,152
Callahan,1,Lieutenant Governor,,REP,Scott Milder,116,57,59
Callahan,1,Attorney General,,REP,Ken Paxton,363,168,195
Callahan,1,Comptroller of Public Accounts,,REP,Glenn Hegar,352,161,191
Callahan,1,Commissioner of the General Land Office,,REP,Davey Edwards,43,22,21
Callahan,1,Commissioner of the General Land Office,,REP,Jerry Patterson,97,52,45
Callahan,1,Commissioner of the General Land Office,,REP,Rick Range,24,10,14
Callahan,1,Commissioner of the General Land Office,,REP,George P. Bush,220,96,124
Callahan,1,Commissioner of Agriculture,,REP,Trey Blocker,76,31,45
Callahan,1,Commissioner of Agriculture,,REP,Jim Hogan,92,43,49
Callahan,1,Commissioner of Agriculture,,REP,Sid Miller,209,102,107
Callahan,1,Railroad Commissioner,,REP,Weston Martinez,94,33,61
Callahan,1,Railroad Commissioner,,REP,Christi Craddick,269,131,138
Callahan,1,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,336,157,179
Callahan,1,"Justice, Supreme Court, Place 4",,REP,John Devine,327,157,170
Callahan,1,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,333,156,177
Callahan,1,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,205,91,114
Callahan,1,"Presiding Judge, Court of Criminal Appeals",,REP,David Bridges,142,72,70
Callahan,1,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,328,154,174
Callahan,1,"Judge, Court of Criminal Appeals, Place 8",,REP,Jay Brandon,120,50,70
Callahan,1,"Judge, Court of Criminal Appeals, Place 8",,REP,Dib Waldrip,75,44,31
Callahan,1,"Judge, Court of Criminal Appeals, Place 8",,REP,Michelle Slaughter,141,63,78
Callahan,1,State Representative,60,REP,Mike Lang,244,111,133
Callahan,1,State Representative,60,REP,Jim Largent,130,62,68
Callahan,1,State Representative,60,REP,Gregory Risse,12,5,7
Callahan,1,"Chief Justice, 11th Court of Appeals District",,REP,John Bailey,332,153,179
Callahan,1,County Judge,,REP,Bobby Don Lovell,103,43,60
Callahan,1,County Judge,,REP,Nicki Harle,135,65,70
Callahan,1,County Judge,,REP,Gerry Scott Kniffen,167,80,87
Callahan,1,District Clerk,,REP,Molly Matties,154,67,87
Callahan,1,District Clerk,,REP,Sharon Owens,238,114,124
Callahan,1,County Clerk,,REP,Nicole Darnell Crocker,337,152,185
Callahan,1,County Treasurer,,REP,Jan Windham,351,163,188
Callahan,1,"Justice of the Peace, Precinct No. 1",,REP,Tom Rumfield,239,113,126
Callahan,1,"Justice of the Peace, Precinct No. 1",,REP,Renea McGowen Ortiz,146,62,84
Callahan,1,County Chairman,,REP,Angie Campbell,336,154,182
Callahan,1,U.S. Senate,,DEM,Beto O'Rourke,21,11,10
Callahan,1,U.S. Senate,,DEM,Sema Hernandez,6,2,4
Callahan,1,U.S. Senate,,DEM,Edward Kimbrough,2,0,2
Callahan,1,U.S. House,11,DEM,Jennie Lou Leeder,27,13,14
Callahan,1,U.S. House,11,DEM,Eric Pfalzgraf,2,0,2
Callahan,1,Governor,,DEM,Jeffrey Payne,2,1,1
Callahan,1,Governor,,DEM,"Cedric Davis, Sr.",1,1,0
Callahan,1,Governor,,DEM,Joe Mumbach,0,0,0
Callahan,1,Governor,,DEM,Tom Wakely,2,0,2
Callahan,1,Governor,,DEM,Lupe Valdez,8,5,3
Callahan,1,Governor,,DEM,Adrian Ocegueda,0,0,0
Callahan,1,Governor,,DEM,James Jolly Clark,0,0,0
Callahan,1,Governor,,DEM,Grady Yarbrough,5,1,4
Callahan,1,Governor,,DEM,Andrew White,11,5,6
Callahan,1,Lieutenant Governor,,DEM,Mike Collier,19,9,10
Callahan,1,Lieutenant Governor,,DEM,Michael Cooper,10,4,6
Callahan,1,Attorney General,,DEM,Justin Nelson,27,13,14
Callahan,1,Comptroller of Public Accounts,,DEM,Tim Mahoney,14,6,8
Callahan,1,Comptroller of Public Accounts,,DEM,Joi Chevalier,15,7,8
Callahan,1,Commissioner of the General Land Office,,DEM,Miguel Suazo,18,8,10
Callahan,1,Commissioner of the General Land Office,,DEM,Tex Morgan,11,5,6
Callahan,1,Commissioner of Agriculture,,DEM,Kim Olson,28,13,15
Callahan,1,Railroad Commissioner,,DEM,Roman McAllen,16,8,8
Callahan,1,Railroad Commissioner,,DEM,Chris Spellmon,13,5,8
Callahan,1,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,27,13,14
Callahan,1,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,27,13,14
Callahan,1,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,28,13,15
Callahan,1,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,28,13,15
Callahan,1,"Judge, Court of Criminal Appeals, Place 7",,DEM,Ramona Franklin,27,13,14
Callahan,1,County Chairman,,DEM,Mary Melton,28,13,15
Callahan,1,Proposition #1,,DEM,Yes,29,13,16
Callahan,1,Proposition #1,,DEM,No,0,0,0
Callahan,1,Proposition #2,,DEM,Yes,27,11,16
Callahan,1,Proposition #2,,DEM,No,1,1,0
Callahan,1,Proposition #3,,DEM,Yes,28,12,16
Callahan,1,Proposition #3,,DEM,No,0,0,0
Callahan,1,Proposition #4,,DEM,Yes,28,12,16
Callahan,1,Proposition #4,,DEM,No,0,0,0
Callahan,1,Proposition #5,,DEM,Yes,28,12,16
Callahan,1,Proposition #5,,DEM,No,1,1,0
Callahan,1,Proposition #6,,DEM,Yes,28,12,16
Callahan,1,Proposition #6,,DEM,No,0,0,0
Callahan,1,Proposition #7,,DEM,Yes,29,13,16
Callahan,1,Proposition #7,,DEM,No,0,0,0
Callahan,1,Proposition #8,,DEM,Yes,28,12,16
Callahan,1,Proposition #8,,DEM,No,0,0,0
Callahan,1,Proposition #9,,DEM,Yes,29,13,16
Callahan,1,Proposition #9,,DEM,No,0,0,0
Callahan,1,Proposition #10,,DEM,Yes,28,13,15
Callahan,1,Proposition #10,,DEM,No,0,0,0
Callahan,1,Proposition #11,,DEM,Yes,28,12,16
Callahan,1,Proposition #11,,DEM,No,1,1,0
Callahan,1,Proposition #12,,DEM,Yes,29,13,16
Callahan,1,Proposition #12,,DEM,No,0,0,0
Callahan,1,Proposition 1,,DEM,YES,247,116,131
Callahan,1,Proposition 1,,DEM,NO,132,57,75
Callahan,1,Proposition 2,,DEM,YES,375,177,198
Callahan,1,Proposition 2,,DEM,NO,29,13,16
Callahan,1,Proposition 3,,DEM,YES,348,165,183
Callahan,1,Proposition 3,,DEM,NO,46,19,27
Callahan,1,Proposition 4,,DEM,YES,367,175,192
Callahan,1,Proposition 4,,DEM,NO,31,12,19
Callahan,1,Proposition 5,,DEM,YES,305,140,165
Callahan,1,Proposition 5,,DEM,NO,92,47,45
Callahan,1,Proposition 6,,DEM,YES,385,175,210
Callahan,1,Proposition 6,,DEM,NO,19,13,6
Callahan,1,Proposition 7,,DEM,YES,302,140,162
Callahan,1,Proposition 7,,DEM,NO,98,45,53
Callahan,1,Proposition 8,,DEM,YES,394,185,209
Callahan,1,Proposition 8,,DEM,NO,14,4,10
Callahan,1,Proposition 9,,DEM,YES,358,168,190
Callahan,1,Proposition 9,,DEM,NO,45,20,25
Callahan,1,Proposition 10,,DEM,YES,378,174,204
Callahan,1,Proposition 10,,DEM,NO,20,10,10
Callahan,1,Proposition 11,,DEM,YES,364,170,194
Callahan,1,Proposition 11,,DEM,NO,33,15,18
Callahan,2,Registered Voters - Total,,,,1926,,
Callahan,2,U.S. Senate,,REP,"Bruce Jacobson, Jr.",23,9,14
Callahan,2,U.S. Senate,,REP,Mary Miller,22,10,12
Callahan,2,U.S. Senate,,REP,Stefano de Stefano,3,0,3
Callahan,2,U.S. Senate,,REP,Ted Cruz,306,161,145
Callahan,2,U.S. Senate,,REP,Geraldine Sam,12,7,5
Callahan,2,U.S. House,11,REP,Mike Conaway,283,140,143
Callahan,2,U.S. House,11,REP,Paul Myers,75,45,30
Callahan,2,Governor,,REP,Greg Abbott,340,178,162
Callahan,2,Governor,,REP,Barbara Krueger,26,8,18
Callahan,2,Governor,,REP,SECEDE Kilgore,6,4,2
Callahan,2,Lieutenant Governor,,REP,Dan Patrick,269,135,134
Callahan,2,Lieutenant Governor,,REP,Scott Milder,101,56,45
Callahan,2,Attorney General,,REP,Ken Paxton,341,180,161
Callahan,2,Comptroller of Public Accounts,,REP,Glenn Hegar,332,174,158
Callahan,2,Commissioner of the General Land Office,,REP,Davey Edwards,47,16,31
Callahan,2,Commissioner of the General Land Office,,REP,Jerry Patterson,74,40,34
Callahan,2,Commissioner of the General Land Office,,REP,Rick Range,37,18,19
Callahan,2,Commissioner of the General Land Office,,REP,George P. Bush,198,110,88
Callahan,2,Commissioner of Agriculture,,REP,Trey Blocker,60,26,34
Callahan,2,Commissioner of Agriculture,,REP,Jim Hogan,84,44,40
Callahan,2,Commissioner of Agriculture,,REP,Sid Miller,211,110,101
Callahan,2,Railroad Commissioner,,REP,Weston Martinez,98,50,48
Callahan,2,Railroad Commissioner,,REP,Christi Craddick,244,127,117
Callahan,2,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,325,170,155
Callahan,2,"Justice, Supreme Court, Place 4",,REP,John Devine,320,166,154
Callahan,2,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,308,159,149
Callahan,2,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,163,82,81
Callahan,2,"Presiding Judge, Court of Criminal Appeals",,REP,David Bridges,172,91,81
Callahan,2,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,310,160,150
Callahan,2,"Judge, Court of Criminal Appeals, Place 8",,REP,Jay Brandon,117,57,60
Callahan,2,"Judge, Court of Criminal Appeals, Place 8",,REP,Dib Waldrip,76,46,30
Callahan,2,"Judge, Court of Criminal Appeals, Place 8",,REP,Michelle Slaughter,130,61,69
