county,precinct,office,district,party,candidate,votes,election_day,early_voting
Cass,Precinct 1,Ballots Cast,,,,1710,,
Cass,Precinct 1,Straight Party,,REP,Republican Party,814,234,580
Cass,Precinct 1,Straight Party,,DEM,Democratic Party,226,73,153
Cass,Precinct 1,Straight Party,,LIB,Libertarian Party,4,2,2
Cass,Precinct 1,Straight Party,,,Over Votes,1,0,1
Cass,Precinct 1,Straight Party,,,Under Votes,664,193,471
Cass,Precinct 1,U.S. Senate,,REP,Ted Cruz,1336,395,941
Cass,Precinct 1,U.S. Senate,,DEM,Beto O'Rourke,326,92,234
Cass,Precinct 1,U.S. Senate,,LIB,Neal M. Dikeman,8,2,6
Cass,Precinct 1,U.S. Senate,,,Over Votes,0,0,0
Cass,Precinct 1,U.S. Senate,,,Under Votes,40,13,27
Cass,Precinct 1,U.S. House,4,REP,John Ratcliffe,1332,381,951
Cass,Precinct 1,U.S. House,4,DEM,Catherine Krantz,329,97,232
Cass,Precinct 1,U.S. House,4,LIB,Ken Ashby,15,10,5
Cass,Precinct 1,U.S. House,4,,Over Votes,0,0,0
Cass,Precinct 1,U.S. House,4,,Under Votes,34,14,20
Cass,Precinct 1,Governor,,REP,Greg Abbott,1350,391,959
Cass,Precinct 1,Governor,,DEM,Lupe Valdez,319,94,225
Cass,Precinct 1,Governor,,LIB,Mark Jay Tippetts,16,7,9
Cass,Precinct 1,Governor,,,Over Votes,0,0,0
Cass,Precinct 1,Governor,,,Under Votes,25,10,15
Cass,Precinct 1,Lieutenant Governor,,REP,Dan Patrick,1266,370,896
Cass,Precinct 1,Lieutenant Governor,,DEM,Mike Collier,388,111,277
Cass,Precinct 1,Lieutenant Governor,,LIB,Kerry Douglas McKennon,20,6,14
Cass,Precinct 1,Lieutenant Governor,,,Over Votes,0,0,0
Cass,Precinct 1,Lieutenant Governor,,,Under Votes,36,15,21
Cass,Precinct 1,Attorney General,,REP,Ken Paxton,1289,375,914
Cass,Precinct 1,Attorney General,,DEM,Justin Nelson,366,104,262
Cass,Precinct 1,Attorney General,,LIB,Michael Ray Harris,19,7,12
Cass,Precinct 1,Attorney General,,,Over Votes,0,0,0
Cass,Precinct 1,Attorney General,,,Under Votes,36,16,20
Cass,Precinct 1,Comptroller of Public Accounts,,REP,Glenn Hegar,1324,385,939
Cass,Precinct 1,Comptroller of Public Accounts,,DEM,Joi Chevalier,307,90,217
Cass,Precinct 1,Comptroller of Public Accounts,,LIB,Ben Sanders,31,11,20
Cass,Precinct 1,Comptroller of Public Accounts,,,Over Votes,1,0,1
Cass,Precinct 1,Comptroller of Public Accounts,,,Under Votes,47,16,31
Cass,Precinct 1,Commissioner of the General Land Office,,REP,George P. Bush,1283,374,909
Cass,Precinct 1,Commissioner of the General Land Office,,DEM,Miguel Suazo,345,97,248
Cass,Precinct 1,Commissioner of the General Land Office,,LIB,Matt Pina,46,17,29
Cass,Precinct 1,Commissioner of the General Land Office,,,Over Votes,1,0,1
Cass,Precinct 1,Commissioner of the General Land Office,,,Under Votes,35,14,21
Cass,Precinct 1,Commissioner of Agriculture,,REP,Sid Miller,1277,379,898
Cass,Precinct 1,Commissioner of Agriculture,,DEM,Kim Olson,361,101,260
Cass,Precinct 1,Commissioner of Agriculture,,LIB,Richard Carpenter,24,7,17
Cass,Precinct 1,Commissioner of Agriculture,,,Over Votes,0,0,0
Cass,Precinct 1,Commissioner of Agriculture,,,Under Votes,48,15,33
Cass,Precinct 1,Railroad Commissioner,,REP,Christi Craddick,1307,378,929
Cass,Precinct 1,Railroad Commissioner,,DEM,Roman McAllen,333,97,236
Cass,Precinct 1,Railroad Commissioner,,LIB,Mike Wright,23,12,11
Cass,Precinct 1,Railroad Commissioner,,,Over Votes,0,0,0
Cass,Precinct 1,Railroad Commissioner,,,Under Votes,47,15,32
Cass,Precinct 1,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,1303,380,923
Cass,Precinct 1,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,355,106,249
Cass,Precinct 1,"Justice, Supreme Court, Place 2",,,Over Votes,0,0,0
Cass,Precinct 1,"Justice, Supreme Court, Place 2",,,Under Votes,52,16,36
Cass,Precinct 1,"Justice, Supreme Court, Place 4",,REP,John Devine,1316,384,932
Cass,Precinct 1,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,342,103,239
Cass,Precinct 1,"Justice, Supreme Court, Place 4",,,Over Votes,0,0,0
Cass,Precinct 1,"Justice, Supreme Court, Place 4",,,Under Votes,52,15,37
Cass,Precinct 1,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,1310,385,925
Cass,Precinct 1,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,350,102,248
Cass,Precinct 1,"Justice, Supreme Court, Place 6",,,Over Votes,0,0,0
Cass,Precinct 1,"Justice, Supreme Court, Place 6",,,Under Votes,50,15,35
Cass,Precinct 1,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,1302,383,919
