county,precinct,office,district,party,candidate,votes,election_day,early_voting,provisional
Leon,1,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1520,0,0,0
Leon,1A,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,200,0,0,0
Leon,2,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,343,0,0,0
Leon,3,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,576,0,0,0
Leon,4,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,855,0,0,0
Leon,5,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,515,0,0,0
Leon,5A,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,60,0,0,0
Leon,6,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1059,0,0,0
Leon,7,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,625,0,0,0
Leon,8,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1032,0,0,0
Leon,9,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,337,0,0,0
Leon,10,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,992,0,0,0
Leon,11,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,975,0,0,0
Leon,12,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,804,0,0,0
Leon,13,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,650,0,0,0
Leon,14,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,208,0,0,0
Leon,14A,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,199,0,0,0
Leon,1,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,407,145,223,39
Leon,1A,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,65,24,38,3
Leon,2,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,134,85,41,8
Leon,3,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,183,94,52,37
Leon,4,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,236,185,21,30
Leon,5,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,190,112,64,14
Leon,5A,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,13,6,7,0
Leon,6,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,410,298,49,63
Leon,7,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,240,173,50,17
Leon,8,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,290,203,67,20
Leon,9,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,119,63,44,12
Leon,10,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,356,239,94,23
Leon,11,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,351,252,81,18
Leon,12,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,208,165,25,18
Leon,13,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,296,171,96,29
Leon,14,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,61,23,29,9
Leon,14A,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,64,40,17,7
Leon,1,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,380,134,209,37
Leon,1A,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,61,23,35,3
Leon,2,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,125,81,37,7
Leon,3,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,168,87,49,32
Leon,4,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,219,170,19,30
Leon,5,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,177,106,57,14
Leon,5A,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,13,6,7,0
Leon,6,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,390,280,47,63
Leon,7,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,233,169,49,15
Leon,8,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,269,186,65,18
Leon,9,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,111,58,42,11
Leon,10,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,351,236,93,22
Leon,11,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,333,238,79,16
Leon,12,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,172,136,22,14
Leon,13,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,284,164,92,28
Leon,14,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,50,17,25,8
Leon,14A,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,61,40,16,5
Leon,1,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,27,11,14,2
Leon,1A,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,4,1,3,0
Leon,2,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,9,4,4,1
Leon,3,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,15,7,3,5
Leon,4,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,17,15,2,0
Leon,5,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,13,6,7,0
Leon,5A,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,0,0,0,0
Leon,6,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,20,18,2,0
Leon,7,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,7,4,1,2
Leon,8,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,21,17,2,2
Leon,9,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,8,5,2,1
Leon,10,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,5,3,1,1
Leon,11,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,18,14,2,2
Leon,12,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,36,29,3,4
Leon,13,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,12,7,4,1
Leon,14,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,11,6,4,1
Leon,14A,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,3,0,1,2
Leon,1,U.S. Senate,,REP,Geraldine Sam,4,4,0,0
Leon,1A,U.S. Senate,,REP,Geraldine Sam,1,0,0,1
Leon,2,U.S. Senate,,REP,Geraldine Sam,1,1,0,0
Leon,3,U.S. Senate,,REP,Geraldine Sam,0,0,0,0
Leon,4,U.S. Senate,,REP,Geraldine Sam,6,3,3,0
Leon,5,U.S. Senate,,REP,Geraldine Sam,4,4,0,0
Leon,5A,U.S. Senate,,REP,Geraldine Sam,0,0,0,0
Leon,6,U.S. Senate,,REP,Geraldine Sam,5,3,1,1
Leon,7,U.S. Senate,,REP,Geraldine Sam,5,5,0,0
Leon,8,U.S. Senate,,REP,Geraldine Sam,8,5,1,2
Leon,9,U.S. Senate,,REP,Geraldine Sam,1,0,0,1
Leon,10,U.S. Senate,,REP,Geraldine Sam,7,5,0,2
Leon,11,U.S. Senate,,REP,Geraldine Sam,4,2,1,1
Leon,12,U.S. Senate,,REP,Geraldine Sam,3,3,0,0
Leon,13,U.S. Senate,,REP,Geraldine Sam,1,1,0,0
Leon,14,U.S. Senate,,REP,Geraldine Sam,1,1,0,0
Leon,14A,U.S. Senate,,REP,Geraldine Sam,2,2,0,0
Leon,1,U.S. Senate,,REP,"Bruce Jacobson, Jr.",16,3,11,2
Leon,1A,U.S. Senate,,REP,"Bruce Jacobson, Jr.",3,1,2,0
