county,precinct,office,district,candidate,party,early_voting,election_day,votes
Frio,1,U.S. Senate,,Ted Cruz,REP,119,88,207
Frio,1,U.S. Senate,,Beto O'Rourke,DEM,181,146,327
Frio,1,U.S. Senate,,Neal M. Dikeman,LIB,2,2,4
Frio,1,U.S. House,23,Will Hurd,REP,113,82,195
Frio,1,U.S. House,23,Gina Ortiz Jones,DEM,186,147,333
Frio,1,U.S. House,23,Ruben Corvalan,LIB,3,6,9
Frio,1,Govenor,,Greg Abbott,REP,133,106,239
Frio,1,Govenor,,Lupe Valdez,DEM,162,122,284
Frio,1,Govenor,,Mark Jay Tippetts,LIB,7,3,10
Frio,1,Lieutenant Govenor,,Dan Patrick,REP,121,93,214
Frio,1,Lieutenant Govenor,,Mike Collier,DEM,168,124,292
Frio,1,Lieutenant Govenor,,Kerry Douglas Mckennon,LIB,5,9,14
Frio,1,Attorney General,,Ken Paxton,REP,109,86,195
Frio,1,Attorney General,,Justin Nelson,DEM,179,133,312
Frio,1,Attorney General,,Michael Ray Harris,LIB,7,7,14
Frio,1,Comptroller of Public Accounts,,Glenn Hegar,REP,106,75,181
Frio,1,Comptroller of Public Accounts,,Joi Chevalier,DEM,167,129,296
Frio,1,Comptroller of Public Accounts,,Ben Sanders,LIB,18,15,33
Frio,1,Commissioner of General Land Office,,George P. Bush,REP,113,79,192
Frio,1,Commissioner of General Land Office,,Miguel Suazo,DEM,168,129,297
Frio,1,Commissioner of General Land Office,,Matt Pina,LIB,13,13,26
Frio,1,Commissioner of Agriculture,,Sid Miller,REP,109,80,189
Frio,1,Commissioner of Agriculture,,Kim Olson,DEM,170,134,304
Frio,1,Commissioner of Agriculture,,Richard Carpenter,LIB,11,7,18
Frio,1,Railroad Commissioner,,Christi Craddick,REP,110,81,191
Frio,1,Railroad Commissioner,,Roman McAllen,DEM,168,131,299
Frio,1,Railroad Commissioner,,Mike Wright,LIB,11,7,18
Frio,1,"Justice, Supreme Court, Place 2",,Jimmy Blacklock,,110,78,188
Frio,1,"Justice, Supreme Court, Place 2",,Steven Kirkland,,175,139,314
Frio,1,"Justice, Supreme Court, Place 4",,John Devine,,113,86,199
Frio,1,"Justice, Supreme Court, Place 4",,R.K. Sandill,,173,129,302
Frio,1,"Justice, Supreme Court, Place 6",,Jeff Brown,,111,80,191
Frio,1,"Justice, Supreme Court, Place 6",,Kathy Cheng,,175,138,313
Frio,1,"Presiding Judge, Ct of Criminal Appeals",,Sharon Keller,,107,78,185
Frio,1,"Presiding Judge, Ct of Criminal Appeals",,Maria T. (Terri) Jackson,,175,134,309
Frio,1,"Presiding Judge, Ct of Criminal Appeals",,William Bryan Strange III,,7,8,15
Frio,1,"Judge, Court of Criminial Appeals, Pl 7",,Barbara Parker Hervey,,111,74,185
Frio,1,"Judge, Court of Criminial Appeals, Pl 7",,Ramona Franklin,,179,142,321
Frio,1,"Judge, Court of Criminial Appeals, Pl 8",,Michelle Slaughter,,125,94,219
Frio,1,"Judge, Court of Criminial Appeals, Pl 8",,Mark Ash,,61,51,112
Frio,1,State Representative,80,Tracy King,DEM,223,181,404
Frio,1,"Justice, 4th Ct of Appleals Dist, Pl 2",,Marialyn Barnard,,112,79,191
Frio,1,"Justice, 4th Ct of Appleals Dist, Pl 2",,Beth Watkins,,175,137,312
Frio,1,"Justice, 4th Ct of Appleals Dist, Pl 3",,Jason Pulliam,,111,69,180
Frio,1,"Justice, 4th Ct of Appleals Dist, Pl 3",,Patricia O'Connell Alvarez,,173,149,322
Frio,1,"Justice, 4th Ct of Appleals Dist, Pl 4",,Patrick Ballantyne,,108,73,181
Frio,1,"Justice, 4th Ct of Appleals Dist, Pl 4",,Luz Elena Chapa,,178,145,323
Frio,1,"Justice, 4th Ct of Appleals Dist, Pl 5",,Rebecca Simmons,,107,70,177
Frio,1,"Justice, 4th Ct of Appleals Dist, Pl 5",,Liza Rodriguez,,180,148,328
Frio,1,"Justice, 4th Ct of Appleals Dist, Pl 7",,Shane Stoarczyk,,108,72,180
Frio,1,"Justice, 4th Ct of Appleals Dist, Pl 7",,Rebeca Martinez,,178,147,325
Frio,1,"District Judge, 81st Judicial District",,Lynn Ellison,,113,78,191
Frio,1,"District Judge, 81st Judicial District",,Errlinda Castillo,,177,139,316
Frio,1,"District Judge, 218th Judicial District",,Russell Wilson,,129,108,237
Frio,1,County Judge,,Arnulfo C. Luna,,213,177,390
Frio,1,District Clerk,,Ofilia M. Trevino,,211,168,379
Frio,1,County Clerk,,Angie Tullis,,218,164,382
Frio,1,County Treasurer,,Pete Jasso Martinez,,209,174,383
Frio,1,"Justice of the Peace, Precinct No. 1",,Shanna Gates,,218,164,382
Frio,2,U.S. Senate,,Ted Cruz,REP,39,39,78
Frio,2,U.S. Senate,,Beto O'Rourke,DEM,114,135,249
Frio,2,U.S. Senate,,Neal M. Dikeman,LIB,1,1,2
Frio,2,U.S. House,23,Will Hurd,REP,38,37,75
Frio,2,U.S. House,23,Gina Ortiz Jones,DEM,112,130,242
Frio,2,U.S. House,23,Ruben Corvalan,LIB,4,6,10
Frio,2,Govenor,,Greg Abbott,REP,56,60,116
Frio,2,Govenor,,Lupe Valdez,DEM,96,114,210
Frio,2,Govenor,,Mark Jay Tippetts,LIB,0,2,2
Frio,2,Lieutenant Govenor,,Dan Patrick,REP,46,46,92
Frio,2,Lieutenant Govenor,,Mike Collier,DEM,105,116,221
Frio,2,Lieutenant Govenor,,Kerry Douglas Mckennon,LIB,0,4,4
Frio,2,Attorney General,,Ken Paxton,REP,37,34,71
Frio,2,Attorney General,,Justin Nelson,DEM,113,124,237
Frio,2,Attorney General,,Michael Ray Harris,LIB,1,9,10
Frio,2,Comptroller of Public Accounts,,Glenn Hegar,REP,37,36,73
Frio,2,Comptroller of Public Accounts,,Joi Chevalier,DEM,106,122,228
Frio,2,Comptroller of Public Accounts,,Ben Sanders,LIB,6,8,14
Frio,2,Commissioner of General Land Office,,George P. Bush,REP,42,46,88
Frio,2,Commissioner of General Land Office,,Miguel Suazo,DEM,103,116,219
Frio,2,Commissioner of General Land Office,,Matt Pina,LIB,6,5,11
Frio,2,Commissioner of Agriculture,,Sid Miller,REP,32,36,68
Frio,2,Commissioner of Agriculture,,Kim Olson,DEM,111,120,231
Frio,2,Commissioner of Agriculture,,Richard Carpenter,LIB,5,8,13
Frio,2,Railroad Commissioner,,Christi Craddick,REP,35,35,70
Frio,2,Railroad Commissioner,,Roman McAllen,DEM,108,126,234
Frio,2,Railroad Commissioner,,Mike Wright,LIB,5,4,9
Frio,2,"Justice, Supreme Court, Place 2",,Jimmy Blacklock,,34,39,73
Frio,2,"Justice, Supreme Court, Place 2",,Steven Kirkland,,106,122,228
Frio,2,"Justice, Supreme Court, Place 4",,John Devine,,37,40,77
Frio,2,"Justice, Supreme Court, Place 4",,R.K. Sandill,,108,121,229
Frio,2,"Justice, Supreme Court, Place 6",,Jeff Brown,,42,41,83
Frio,2,"Justice, Supreme Court, Place 6",,Kathy Cheng,,104,121,225
Frio,2,"Presiding Judge, Ct of Criminal Appeals",,Sharon Keller,,36,35,71
Frio,2,"Presiding Judge, Ct of Criminal Appeals",,Maria T. (Terri) Jackson,,108,126,234
Frio,2,"Presiding Judge, Ct of Criminal Appeals",,William Bryan Strange III,,2,2,4
Frio,2,"Judge, Court of Criminial Appeals, Pl 7",,Barbara Parker Hervey,,38,36,74
Frio,2,"Judge, Court of Criminial Appeals, Pl 7",,Ramona Franklin,,108,125,233
Frio,2,"Judge, Court of Criminial Appeals, Pl 8",,Michelle Slaughter,,48,50,98
Frio,2,"Judge, Court of Criminial Appeals, Pl 8",,Mark Ash,,37,34,71
Frio,2,State Representative,80,Tracy King,DEM,125,143,268
Frio,2,"Justice, 4th Ct of Appleals Dist, Pl 2",,Marialyn Barnard,,38,36,74
Frio,2,"Justice, 4th Ct of Appleals Dist, Pl 2",,Beth Watkins,,106,128,234
Frio,2,"Justice, 4th Ct of Appleals Dist, Pl 3",,Jason Pulliam,,37,31,68
Frio,2,"Justice, 4th Ct of Appleals Dist, Pl 3",,Patricia O'Connell Alvarez,,106,135,241
Frio,2,"Justice, 4th Ct of Appleals Dist, Pl 4",,Patrick Ballantyne,,35,33,68
Frio,2,"Justice, 4th Ct of Appleals Dist, Pl 4",,Luz Elena Chapa,,109,132,241
Frio,2,"Justice, 4th Ct of Appleals Dist, Pl 5",,Rebecca Simmons,,38,30,68
Frio,2,"Justice, 4th Ct of Appleals Dist, Pl 5",,Liza Rodriguez,,107,138,245
Frio,2,"Justice, 4th Ct of Appleals Dist, Pl 7",,Shane Stoarczyk,,33,31,64
Frio,2,"Justice, 4th Ct of Appleals Dist, Pl 7",,Rebeca Martinez,,111,135,246
Frio,2,"District Judge, 81st Judicial District",,Lynn Ellison,,47,35,82
Frio,2,"District Judge, 81st Judicial District",,Errlinda Castillo,,102,135,237
Frio,2,"District Judge, 218th Judicial District",,Russell Wilson,,51,58,109
Frio,2,County Judge,,Arnulfo C. Luna,,122,150,272
Frio,2,District Clerk,,Ofilia M. Trevino,,120,143,263
Frio,2,County Clerk,,Angie Tullis,,123,146,269
Frio,2,County Treasurer,,Pete Jasso Martinez,,121,140,261
Frio,2,"Justice of the Peace, Precinct No. 1",,Shanna Gates,,122,141,263
Frio,3,U.S. Senate,,Ted Cruz,REP,27,22,49
Frio,3,U.S. Senate,,Beto O'Rourke,DEM,129,123,252
Frio,3,U.S. Senate,,Neal M. Dikeman,LIB,0,1,1
Frio,3,U.S. House,23,Will Hurd,REP,28,20,48
Frio,3,U.S. House,23,Gina Ortiz Jones,DEM,122,122,244
Frio,3,U.S. House,23,Ruben Corvalan,LIB,5,3,8
Frio,3,Govenor,,Greg Abbott,REP,34,37,71
Frio,3,Govenor,,Lupe Valdez,DEM,117,105,222
Frio,3,Govenor,,Mark Jay Tippetts,LIB,4,1,5
Frio,3,Lieutenant Govenor,,Dan Patrick,REP,27,25,52
Frio,3,Lieutenant Govenor,,Mike Collier,DEM,123,110,233
Frio,3,Lieutenant Govenor,,Kerry Douglas Mckennon,LIB,3,3,6
Frio,3,Attorney General,,Ken Paxton,REP,23,25,48
Frio,3,Attorney General,,Justin Nelson,DEM,126,112,238
Frio,3,Attorney General,,Michael Ray Harris,LIB,3,3,6
Frio,3,Comptroller of Public Accounts,,Glenn Hegar,REP,23,21,44
Frio,3,Comptroller of Public Accounts,,Joi Chevalier,DEM,124,109,233
Frio,3,Comptroller of Public Accounts,,Ben Sanders,LIB,4,8,12
Frio,3,Commissioner of General Land Office,,George P. Bush,REP,28,23,51
Frio,3,Commissioner of General Land Office,,Miguel Suazo,DEM,119,111,230
Frio,3,Commissioner of General Land Office,,Matt Pina,LIB,2,6,8
Frio,3,Commissioner of Agriculture,,Sid Miller,REP,23,21,44
Frio,3,Commissioner of Agriculture,,Kim Olson,DEM,125,112,237
Frio,3,Commissioner of Agriculture,,Richard Carpenter,LIB,2,5,7
Frio,3,Railroad Commissioner,,Christi Craddick,REP,23,18,41
Frio,3,Railroad Commissioner,,Roman McAllen,DEM,122,114,236
Frio,3,Railroad Commissioner,,Mike Wright,LIB,2,6,8
Frio,3,"Justice, Supreme Court, Place 2",,Jimmy Blacklock,,22,19,41
Frio,3,"Justice, Supreme Court, Place 2",,Steven Kirkland,,124,116,240
Frio,3,"Justice, Supreme Court, Place 4",,John Devine,,23,24,47
Frio,3,"Justice, Supreme Court, Place 4",,R.K. Sandill,,123,114,237
Frio,3,"Justice, Supreme Court, Place 6",,Jeff Brown,,24,24,48
Frio,3,"Justice, Supreme Court, Place 6",,Kathy Cheng,,124,112,236
Frio,3,"Presiding Judge, Ct of Criminal Appeals",,Sharon Keller,,23,17,40
Frio,3,"Presiding Judge, Ct of Criminal Appeals",,Maria T. (Terri) Jackson,,123,118,241
Frio,3,"Presiding Judge, Ct of Criminal Appeals",,William Bryan Strange III,,4,3,7
Frio,3,"Judge, Court of Criminial Appeals, Pl 7",,Barbara Parker Hervey,,25,19,44
Frio,3,"Judge, Court of Criminial Appeals, Pl 7",,Ramona Franklin,,124,119,243
Frio,3,"Judge, Court of Criminial Appeals, Pl 8",,Michelle Slaughter,,28,31,59
Frio,3,"Judge, Court of Criminial Appeals, Pl 8",,Mark Ash,,30,31,61
Frio,3,State Representative,80,Tracy King,DEM,135,125,260
Frio,3,"Justice, 4th Ct of Appleals Dist, Pl 2",,Marialyn Barnard,,25,23,48
Frio,3,"Justice, 4th Ct of Appleals Dist, Pl 2",,Beth Watkins,,124,112,236
Frio,3,"Justice, 4th Ct of Appleals Dist, Pl 3",,Jason Pulliam,,25,20,45
Frio,3,"Justice, 4th Ct of Appleals Dist, Pl 3",,Patricia O'Connell Alvarez,,123,117,240
Frio,3,"Justice, 4th Ct of Appleals Dist, Pl 4",,Patrick Ballantyne,,24,16,40
Frio,3,"Justice, 4th Ct of Appleals Dist, Pl 4",,Luz Elena Chapa,,123,123,246
Frio,3,"Justice, 4th Ct of Appleals Dist, Pl 5",,Rebecca Simmons,,23,19,42
Frio,3,"Justice, 4th Ct of Appleals Dist, Pl 5",,Liza Rodriguez,,126,121,247
Frio,3,"Justice, 4th Ct of Appleals Dist, Pl 7",,Shane Stoarczyk,,24,18,42
Frio,3,"Justice, 4th Ct of Appleals Dist, Pl 7",,Rebeca Martinez,,123,121,244
Frio,3,"District Judge, 81st Judicial District",,Lynn Ellison,,33,21,54
Frio,3,"District Judge, 81st Judicial District",,Errlinda Castillo,,117,118,235
Frio,3,"District Judge, 218th Judicial District",,Russell Wilson,,34,39,73
Frio,3,County Judge,,Arnulfo C. Luna,,134,126,260
Frio,3,District Clerk,,Ofilia M. Trevino,,127,112,239
Frio,3,County Clerk,,Angie Tullis,,130,121,251
Frio,3,County Treasurer,,Pete Jasso Martinez,,133,119,252
Frio,3,"Justice of the Peace, Precinct No. 3",,Susana Ruiz-Belding,,126,114,240
Frio,4,U.S. Senate,,Ted Cruz,REP,207,111,318
Frio,4,U.S. Senate,,Beto O'Rourke,DEM,162,120,282
Frio,4,U.S. Senate,,Neal M. Dikeman,LIB,2,0,2
Frio,4,U.S. House,23,Will Hurd,REP,209,110,319
Frio,4,U.S. House,23,Gina Ortiz Jones,DEM,154,110,264
Frio,4,U.S. House,23,Ruben Corvalan,LIB,8,8,16
Frio,4,Govenor,,Greg Abbott,REP,216,133,349
Frio,4,Govenor,,Lupe Valdez,DEM,144,90,234
Frio,4,Govenor,,Mark Jay Tippetts,LIB,8,5,13
Frio,4,Lieutenant Govenor,,Dan Patrick,REP,202,121,323
Frio,4,Lieutenant Govenor,,Mike Collier,DEM,156,98,254
Frio,4,Lieutenant Govenor,,Kerry Douglas Mckennon,LIB,9,4,13
Frio,4,Attorney General,,Ken Paxton,REP,196,115,311
Frio,4,Attorney General,,Justin Nelson,DEM,156,103,259
Frio,4,Attorney General,,Michael Ray Harris,LIB,10,9,19
Frio,4,Comptroller of Public Accounts,,Glenn Hegar,REP,190,107,297
Frio,4,Comptroller of Public Accounts,,Joi Chevalier,DEM,147,101,248
Frio,4,Comptroller of Public Accounts,,Ben Sanders,LIB,15,13,28
Frio,4,Commissioner of General Land Office,,George P. Bush,REP,198,117,315
Frio,4,Commissioner of General Land Office,,Miguel Suazo,DEM,148,98,246
