county,precinct,office,district,party,candidate,votes,election_day,early_voting
Burnet,1,U.S. Senate,,DEM,Over Votes,0,0,0
Burnet,1,U.S. Senate,,DEM,Under Votes,0,0,0
Burnet,1,Registered Voters,,DEM,,2616,,
Burnet,1,Ballots Cast,,DEM,,273,0,142
Burnet,1,U.S. Senate,,DEM,Edward Kimbrough,2,0,2
Burnet,1,U.S. Senate,,DEM,Over Votes,0,0,0
Burnet,1,U.S. Senate,,DEM,Under Votes,0,0,0
Burnet,1,U.S. Senate,,DEM,Sema Hernandez,4,1,3
Burnet,1,U.S. Senate,,DEM,Beto O'Rourke,29,15,14
Burnet,1,U.S. House,25,DEM,Chris Perri,7,2,5
Burnet,1,U.S. House,25,DEM,Over Votes,0,0,0
Burnet,1,U.S. House,25,DEM,Under Votes,2,2,0
Burnet,1,U.S. House,25,DEM,Chetan Panda,3,2,1
Burnet,1,U.S. House,25,DEM,Kathi Thomas,10,5,5
Burnet,1,U.S. House,25,DEM,Julie Oliver,7,2,5
Burnet,1,U.S. House,25,DEM,West Hansen,6,3,3
Burnet,1,Governor,,DEM,Joe Mumbach,0,0,0
Burnet,1,Governor,,DEM,Over Votes,0,0,0
Burnet,1,Governor,,DEM,Under Votes,0,0,0
Burnet,1,Governor,,DEM,Andrew White,20,9,11
Burnet,1,Governor,,DEM,James Jolly Clark,0,0,0
Burnet,1,Governor,,DEM,Lupe Valdez,11,4,7
Burnet,1,Governor,,DEM,Grady Yarbrough,1,1,0
Burnet,1,Governor,,DEM,"Cedric Davis, Sr.",2,1,1
Burnet,1,Governor,,DEM,Tom Wakely,0,0,0
Burnet,1,Governor,,DEM,Jeffrey Payne,0,0,0
Burnet,1,Governor,,DEM,Adrian Ocegueda,1,1,0
Burnet,1,Lieutenant Governor,,DEM,Michael Cooper,6,2,4
Burnet,1,Lieutenant Governor,,DEM,Over Votes,0,0,0
Burnet,1,Lieutenant Governor,,DEM,Under Votes,4,1,3
Burnet,1,Lieutenant Governor,,DEM,Mike Collier,25,13,12
Burnet,1,Attorney General,,DEM,Justin Nelson,30,12,18
Burnet,1,Attorney General,,DEM,Over Votes,0,0,0
Burnet,1,Attorney General,,DEM,Under Votes,5,4,1
Burnet,1,Comptroller of Public Accounts,,DEM,Tim Mahoney,13,6,7
Burnet,1,Comptroller of Public Accounts,,DEM,Over Votes,0,0,0
Burnet,1,Comptroller of Public Accounts,,DEM,Under Votes,2,2,0
Burnet,1,Comptroller of Public Accounts,,DEM,Joi Chevalier,20,8,12
Burnet,1,Commissioner of the General Land Office,,DEM,Tex Morgan,10,2,8
Burnet,1,Commissioner of the General Land Office,,DEM,Over Votes,0,0,0
Burnet,1,Commissioner of the General Land Office,,DEM,Under Votes,3,3,0
Burnet,1,Commissioner of the General Land Office,,DEM,Miguel Suazo,22,11,11
Burnet,1,Commissioner of Agriculture,,DEM,Kim Olson,29,11,18
Burnet,1,Commissioner of Agriculture,,DEM,Over Votes,0,0,0
Burnet,1,Commissioner of Agriculture,,DEM,Under Votes,6,5,1
Burnet,1,Railroad Commissioner,,DEM,Roman McAllen,17,9,8
Burnet,1,Railroad Commissioner,,DEM,Over Votes,0,0,0
Burnet,1,Railroad Commissioner,,DEM,Under Votes,5,2,3
Burnet,1,Railroad Commissioner,,DEM,Chris Spellmon,13,5,8
Burnet,1,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,27,10,17
Burnet,1,"Justice, Supreme Court, Place 2",,DEM,Over Votes,0,0,0
Burnet,1,"Justice, Supreme Court, Place 2",,DEM,Under Votes,8,6,2
Burnet,1,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,28,11,17
