county,precinct,office,district,party,candidate,election_day,early_voting,mail,votes
Lee,101,Commissioner Gen Land Office,,REP,Rick Range,3,5,0,8
Lee,101,Commissioner Gen Land Office,,REP,George P. Bush,111,74,8,193
Lee,101,Commissioner Gen Land Office,,REP,Jerry Patterson,49,33,2,84
Lee,101,Commissioner Gen Land Office,,DEM,Tex Morgan,14,10,3,27
Lee,101,Commissioner Gen Land Office,,DEM,Miguel Suazo,11,14,3,28
Lee,101,Commissioner of Agriculture,,REP,Trey Blocker,34,34,2,70
Lee,101,Commissioner of Agriculture,,REP,Jim Hogan,42,34,4,80
Lee,101,Commissioner of Agriculture,,REP,Sid Miller,91,59,6,156
Lee,101,Commissioner of Agriculture,,DEM,Kim Olson,26,22,5,53
Lee,101,Railroad Commissioner,,REP,Weston Martinez,50,35,3,88
Lee,101,Railroad Commissioner,,REP,Christi Craddick,102,83,10,195
Lee,101,Railroad Commissioner,,DEM,Chris Spellmon,16,16,2,34
Lee,101,Railroad Commissioner,,DEM,Roman McAllen,10,11,3,24
Lee,101,"Justice, Supreme Court P2",,REP,Jimmy Blacklock,132,108,8,248
Lee,101,"Justice, Supreme Court P2",,DEM,Steven Kirkland,26,23,4,53
Lee,101,"Justice, Supreme Court P4",,REP,John Devine,135,108,12,255
Lee,101,"Justice, Supreme Court P4",,DEM,R.K. Sandill,23,19,4,46
Lee,101,"Justice, Supreme Court P6",,REP,Jeff Brown,133,106,12,251
Lee,101,"Justice, Supreme Court P6",,DEM,Kathy Cheng,24,22,5,51
Lee,101,Presiding Criminal Appeals,,REP,David Bridges,79,65,7,151
Lee,101,Presiding Criminal Appeals,,REP,Sharon Keller,67,52,4,123
Lee,101,Presiding Criminal Appeals,,DEM,Maria T. Jackson,25,21,5,51
Lee,101,"Judge, Court of Criminal Appeals P7",,REP,B. Parker Hervey,129,101,12,242
Lee,101,"Judge, Court of Criminal Appeals P7",,DEM,Ramona Franklin,25,20,5,50
Lee,101,"Judge, Court of Criminal Appeals P8",,REP,Jay Brandon,62,43,4,109
Lee,101,"Judge, Court of Criminal Appeals P8",,REP,Dib Waldrip,18,19,5,42
Lee,101,"Judge, Court of Criminal Appeals P8",,REP,Michelle Slaughter,59,44,1,104
Lee,101,State Representative,17,REP,John P. Cyrier,140,116,12,268
Lee,101,State Representative,17,DEM,Michelle Ryan,25,21,6,52
Lee,101,Justice Court of Appeals D3 P2,,REP,C. Olson Bourland,133,107,12,252
Lee,101,Justice Court of Appeals D3 P2,,DEM,Edward Smith,24,20,5,49
Lee,101,Justice Court of Appeals D3 P3,,REP,Scott Field,134,105,11,250
Lee,101,Justice Court of Appeals D3 P3,,DEM,Chari Kelly,24,20,5,49
Lee,101,Justice Court of Appeals D3 P5,,REP,David Puryear,130,104,12,246
Lee,101,Justice Court of Appeals D3 P5,,DEM,Thomas J. Baker,25,20,5,50
Lee,101,Justice Court of Appeals D3 P6,,REP,Kristofer Monson,31,20,1,52
Lee,101,Justice Court of Appeals D3 P6,,REP,Donna Davidson,42,23,3,68
Lee,101,Justice Court of Appeals D3 P6,,REP,Jennifer S. Freel,21,22,0,43
Lee,101,Justice Court of Appeals D3 P6,,REP,"Michael ""Mike"" Toth",45,42,9,96
Lee,101,Justice Court of Appeals D3 P6,,DEM,Gisela D. Triana,24,20,5,49
Lee,101,County Judge,,REP,Paul E Fischer,126,92,11,229
Lee,101,County Judge,,REP,Michael R Morgan,60,56,4,120
Lee,101,District Clerk,,REP,Lisa Teinert,156,126,13,295
Lee,101,County Clerk,,REP,Sharon Blasig,155,128,13,296
Lee,101,County Treasurer,,REP,S. Blasig Kessler,89,81,12,182
Lee,101,County Treasurer,,REP,Melinda Krause,86,62,3,151
Lee,101,Justice Peace P2,,REP,Michael York,157,126,13,296
Lee,101,County Chairman,,REP,David Porter,135,110,12,257
Lee,101,Proposition 1,,REP,YES,124,93,7,224
Lee,101,Proposition 1,,REP,NO,49,35,6,90
Lee,101,Proposition 2,,REP,YES,170,129,11,310
Lee,101,Proposition 2,,REP,NO,14,9,2,25
Lee,101,Proposition 3,,REP,YES,155,110,13,278
Lee,101,Proposition 3,,REP,NO,21,21,0,42
Lee,101,Proposition 4,,REP,YES,168,125,14,307
Lee,101,Proposition 4,,REP,NO,11,10,0,21
Lee,101,Proposition 5,,REP,YES,139,99,13,251
Lee,101,Proposition 5,,REP,NO,41,32,1,74
Lee,101,Proposition 6,,REP,YES,173,130,14,317
Lee,101,Proposition 6,,REP,NO,10,7,0,17
Lee,101,Proposition 7,,REP,YES,120,81,11,212
Lee,101,Proposition 7,,REP,NO,61,50,3,114
Lee,101,Proposition 8,,REP,YES,176,130,14,320
Lee,101,Proposition 8,,REP,NO,7,5,0,12
Lee,101,Proposition 9,,REP,YES,170,122,11,303
Lee,101,Proposition 9,,REP,NO,14,14,2,30
Lee,101,Proposition 10,,REP,YES,167,126,12,305
Lee,101,Proposition 10,,REP,NO,11,8,0,19
Lee,101,Proposition 11,,REP,YES,168,128,11,307
Lee,101,Proposition 11,,REP,NO,16,7,1,24
Lee,101,Proposition 1,,DEM,FOR,26,24,6,56
Lee,101,Proposition 1,,DEM,AGAINST,2,3,0,5
Lee,101,Proposition 2,,DEM,FOR,26,26,0,52
Lee,101,Proposition 2,,DEM,AGAINST,2,2,5,9
Lee,101,Proposition 3,,DEM,FOR,25,25,6,56
Lee,101,Proposition 3,,DEM,AGAINST,3,3,0,6
Lee,101,Proposition 4,,DEM,FOR,26,26,6,58
Lee,101,Proposition 4,,DEM,AGAINST,2,2,0,4
Lee,101,Proposition 5,,DEM,FOR,27,20,5,52
Lee,101,Proposition 5,,DEM,AGAINST,1,6,0,7
Lee,101,Proposition 6,,DEM,FOR,27,26,5,58
Lee,101,Proposition 6,,DEM,AGAINST,1,1,0,2
Lee,101,Proposition 7,,DEM,FOR,27,26,6,59
Lee,101,Proposition 7,,DEM,AGAINST,2,0,0,2
Lee,101,Proposition 8,,DEM,FOR,27,24,6,57
Lee,101,Proposition 8,,DEM,AGAINST,2,3,0,5
Lee,101,Proposition 9,,DEM,FOR,22,26,6,54
Lee,101,Proposition 9,,DEM,AGAINST,7,1,0,8
Lee,101,Proposition 10,,DEM,FOR,27,24,6,57
Lee,101,Proposition 10,,DEM,AGAINST,2,2,0,4
Lee,101,Proposition 11,,DEM,FOR,27,25,6,58
Lee,101,Proposition 11,,DEM,AGAINST,2,3,0,5
Lee,101,Proposition 12,,DEM,FOR,28,24,6,58
Lee,101,Proposition 12,,DEM,AGAINST,1,1,0,2
Lee,102,US Senator,,REP,Mary Miller,2,2,0,4
Lee,102,US Senator,,REP,"Bruce Jacobson, Jr.",2,0,0,2
Lee,102,US Senator,,REP,Ted Cruz,24,19,1,44
Lee,102,US Senator,,REP,Stefano de Stefano,1,0,0,1
Lee,102,US Senator,,REP,Geraldine Sam,0,0,0,0
Lee,102,US Senator,,DEM,Edward Kimbrough,2,1,1,4
Lee,102,US Senator,,DEM,Beto O'Rourke,2,2,2,6
Lee,102,US Senator,,DEM,Sema Hernandez,1,0,1,2
Lee,102,US Representative,10,REP,Michael T. McCaul,24,13,0,37
Lee,102,US Representative,10,REP,John W. Cook,4,6,1,11
Lee,102,US Representative,10,DEM,Matt Harris,2,0,1,3
Lee,102,US Representative,10,DEM,Mike Siegel,2,1,0,3
Lee,102,US Representative,10,DEM,Kevin Nelson,0,0,0,0
Lee,102,US Representative,10,DEM,Richie DeGrow,0,0,0,0
Lee,102,US Representative,10,DEM,Tawana WalteCadien,1,1,0,2
Lee,102,US Representative,10,DEM,Madeline K. Eden,0,0,1,1
Lee,102,US Representative,10,DEM,Tami Walker,0,0,1,1
Lee,102,Governor,,REP,Greg Abbott,25,17,1,43
Lee,102,Governor,,REP,Barbara Krueger,4,2,0,6
Lee,102,Governor,,REP,SECEDE Kilgore,1,1,0,2
Lee,102,Governor,,DEM,Jeffrey Payne,1,0,0,1
Lee,102,Governor,,DEM,Joe Mumbach,0,0,1,1
Lee,102,Governor,,DEM,Adrian Ocegueda,0,0,0,0
Lee,102,Governor,,DEM,"Cedric Davis, Sr.",1,0,1,2
Lee,102,Governor,,DEM,Andrew White,1,1,2,4
Lee,102,Governor,,DEM,Tom Wakely,0,0,0,0
Lee,102,Governor,,DEM,James Jolly Clark,0,0,0,0
Lee,102,Governor,,DEM,Lupe Valdez,2,2,0,4
Lee,102,Governor,,DEM,Grady Yarbrough,0,0,0,0
Lee,102,Lt. Governor,,REP,Scott Milder,9,10,0,19
Lee,102,Lt. Governor,,REP,Dan Patrick,18,11,1,30
Lee,102,Lt. Governor,,DEM,Mike Collier,3,1,1,5
Lee,102,Lt. Governor,,DEM,Michael Cooper,2,2,2,6
Lee,102,Attorney General,,REP,Ken Paxton,22,13,1,36
Lee,102,Attorney General,,DEM,Justin Nelson,5,1,4,10
Lee,102,Comptroller Public Accts,,REP,Glenn Hegar,19,16,0,35
Lee,102,Comptroller Public Accts,,DEM,Tim Mahoney,3,1,1,5
Lee,102,Comptroller Public Accts,,DEM,Joi Chevalier,2,1,3,6
Lee,102,Commissioner Gen Land Office,,REP,Davey Edwards,1,2,0,3
Lee,102,Commissioner Gen Land Office,,REP,Rick Range,1,1,0,2
Lee,102,Commissioner Gen Land Office,,REP,George P. Bush,18,10,0,28
Lee,102,Commissioner Gen Land Office,,REP,Jerry Patterson,6,5,1,12
Lee,102,Commissioner Gen Land Office,,DEM,Tex Morgan,2,1,3,6
Lee,102,Commissioner Gen Land Office,,DEM,Miguel Suazo,3,1,1,5
Lee,102,Commissioner of Agriculture,,REP,Trey Blocker,6,3,0,9
Lee,102,Commissioner of Agriculture,,REP,Jim Hogan,4,4,0,8
Lee,102,Commissioner of Agriculture,,REP,Sid Miller,13,12,1,26
Lee,102,Commissioner of Agriculture,,DEM,Kim Olson,5,1,4,10
Lee,102,Railroad Commissioner,,REP,Weston Martinez,7,7,0,14
Lee,102,Railroad Commissioner,,REP,Christi Craddick,17,12,1,30
Lee,102,Railroad Commissioner,,DEM,Chris Spellmon,5,1,2,8
Lee,102,Railroad Commissioner,,DEM,Roman McAllen,0,1,2,3
Lee,102,"Justice, Supreme Court P2",,REP,Jimmy Blacklock,20,14,1,35
Lee,102,"Justice, Supreme Court P2",,DEM,Steven Kirkland,5,1,4,10
Lee,102,"Justice, Supreme Court P4",,REP,John Devine,20,15,1,36
Lee,102,"Justice, Supreme Court P4",,DEM,R.K. Sandill,5,1,4,10
Lee,102,"Justice, Supreme Court P6",,REP,Jeff Brown,20,15,1,36
Lee,102,"Justice, Supreme Court P6",,DEM,Kathy Cheng,5,1,4,10
Lee,102,Presiding Criminal Appeals,,REP,David Bridges,10,8,1,19
Lee,102,Presiding Criminal Appeals,,REP,Sharon Keller,7,10,0,17
Lee,102,Presiding Criminal Appeals,,DEM,Maria T. Jackson,5,1,4,10
Lee,102,"Judge, Court of Criminal Appeals P7",,REP,B. Parker Hervey,18,12,1,31
Lee,102,"Judge, Court of Criminal Appeals P7",,DEM,Ramona Franklin,5,1,4,10
Lee,102,"Judge, Court of Criminal Appeals P8",,REP,Jay Brandon,5,6,0,11
Lee,102,"Judge, Court of Criminal Appeals P8",,REP,Dib Waldrip,4,2,1,7
Lee,102,"Judge, Court of Criminal Appeals P8",,REP,Michelle Slaughter,10,11,0,21
Lee,102,State Representative,17,REP,John P. Cyrier,20,14,1,35
Lee,102,State Representative,17,DEM,Michelle Ryan,5,1,4,10
Lee,102,Justice Court of Appeals D3 P2,,REP,C. Olson Bourland,18,11,1,30
Lee,102,Justice Court of Appeals D3 P2,,DEM,Edward Smith,5,1,4,10
Lee,102,Justice Court of Appeals D3 P3,,REP,Scott Field,18,11,1,30
Lee,102,Justice Court of Appeals D3 P3,,DEM,Chari Kelly,5,1,4,10
Lee,102,Justice Court of Appeals D3 P5,,REP,David Puryear,18,12,1,31
Lee,102,Justice Court of Appeals D3 P5,,DEM,Thomas J. Baker,5,1,4,10
Lee,102,Justice Court of Appeals D3 P6,,REP,Kristofer Monson,2,1,0,3
Lee,102,Justice Court of Appeals D3 P6,,REP,Donna Davidson,6,6,0,12
Lee,102,Justice Court of Appeals D3 P6,,REP,Jennifer S. Freel,5,0,0,5
Lee,102,Justice Court of Appeals D3 P6,,REP,"Michael ""Mike"" Toth",9,11,1,21
Lee,102,Justice Court of Appeals D3 P6,,DEM,Gisela D. Triana,5,1,4,10
Lee,102,County Judge,,REP,Paul E Fischer,21,11,0,32
Lee,102,County Judge,,REP,Michael R Morgan,9,11,1,21
Lee,102,District Clerk,,REP,Lisa Teinert,23,17,1,41
Lee,102,County Clerk,,REP,Sharon Blasig,24,17,1,42
Lee,102,County Treasurer,,REP,S. Blasig Kessler,15,11,0,26
Lee,102,County Treasurer,,REP,Melinda Krause,14,11,1,26
Lee,102,Justice Peace P2,,REP,Michael York,23,17,1,41
Lee,102,County Chairman,,REP,David Porter,17,16,1,34
Lee,102,Proposition 1,,REP,YES,20,14,1,35
Lee,102,Proposition 1,,REP,NO,5,7,0,12
Lee,102,Proposition 2,,REP,YES,26,21,1,48
Lee,102,Proposition 2,,REP,NO,2,0,0,2
Lee,102,Proposition 3,,REP,YES,21,17,0,38
Lee,102,Proposition 3,,REP,NO,4,3,1,8
Lee,102,Proposition 4,,REP,YES,23,21,1,45
Lee,102,Proposition 4,,REP,NO,3,0,0,3
Lee,102,Proposition 5,,REP,YES,22,14,1,37
Lee,102,Proposition 5,,REP,NO,7,9,0,16
Lee,102,Proposition 6,,REP,YES,24,23,1,48
Lee,102,Proposition 6,,REP,NO,3,0,0,3
Lee,102,Proposition 7,,REP,YES,21,19,0,40
Lee,102,Proposition 7,,REP,NO,7,3,1,11
Lee,102,Proposition 8,,REP,YES,26,21,1,48
Lee,102,Proposition 8,,REP,NO,2,2,0,4
Lee,102,Proposition 9,,REP,YES,24,21,1,46
Lee,102,Proposition 9,,REP,NO,4,2,0,6
Lee,102,Proposition 10,,REP,YES,27,22,1,50
Lee,102,Proposition 10,,REP,NO,0,0,0,0
Lee,102,Proposition 11,,REP,YES,24,22,0,46
Lee,102,Proposition 11,,REP,NO,4,1,1,6
Lee,102,Proposition 1,,DEM,FOR,6,3,4,13
Lee,102,Proposition 1,,DEM,AGAINST,0,0,0,0
Lee,102,Proposition 2,,DEM,FOR,6,3,4,13
Lee,102,Proposition 2,,DEM,AGAINST,0,0,0,0
Lee,102,Proposition 3,,DEM,FOR,6,3,4,13
Lee,102,Proposition 3,,DEM,AGAINST,0,0,0,0
Lee,102,Proposition 4,,DEM,FOR,6,3,4,13
Lee,102,Proposition 4,,DEM,AGAINST,0,0,0,0
Lee,102,Proposition 5,,DEM,FOR,6,2,4,12
Lee,102,Proposition 5,,DEM,AGAINST,0,0,0,0
Lee,102,Proposition 6,,DEM,FOR,6,3,4,13
Lee,102,Proposition 6,,DEM,AGAINST,0,0,0,0
Lee,102,Proposition 7,,DEM,FOR,6,2,4,12
Lee,102,Proposition 7,,DEM,AGAINST,0,0,0,0
Lee,102,Proposition 8,,DEM,FOR,6,2,4,12
Lee,102,Proposition 8,,DEM,AGAINST,0,0,0,0
Lee,102,Proposition 9,,DEM,FOR,5,2,4,11
Lee,102,Proposition 9,,DEM,AGAINST,1,0,0,1
Lee,102,Proposition 10,,DEM,FOR,6,2,4,12
Lee,102,Proposition 10,,DEM,AGAINST,0,0,0,0
Lee,102,Proposition 11,,DEM,FOR,6,2,4,12
Lee,102,Proposition 11,,DEM,AGAINST,0,0,0,0
Lee,102,Proposition 12,,DEM,FOR,6,2,4,12
Lee,102,Proposition 12,,DEM,AGAINST,0,0,0,0
Lee,103,US Senator,,REP,Mary Miller,3,0,0,3
Lee,103,US Senator,,REP,"Bruce Jacobson, Jr.",3,2,0,5
Lee,103,US Senator,,REP,Ted Cruz,42,22,2,66
Lee,103,US Senator,,REP,Stefano de Stefano,0,1,0,1
Lee,103,US Senator,,REP,Geraldine Sam,1,1,0,2
Lee,103,US Senator,,DEM,Edward Kimbrough,3,0,0,3
Lee,103,US Senator,,DEM,Beto O'Rourke,2,0,1,3
Lee,103,US Senator,,DEM,Sema Hernandez,0,0,0,0
Lee,103,US Representative,10,REP,Michael T. McCaul,43,22,2,67
Lee,103,US Representative,10,REP,John W. Cook,4,4,0,8
Lee,103,US Representative,10,DEM,Matt Harris,1,0,0,1
Lee,103,US Representative,10,DEM,Mike Siegel,2,0,0,2
Lee,103,US Representative,10,DEM,Kevin Nelson,0,0,0,0
Lee,103,US Representative,10,DEM,Richie DeGrow,0,0,0,0
Lee,103,US Representative,10,DEM,Tawana WalteCadien,0,0,0,0
Lee,103,US Representative,10,DEM,Madeline K. Eden,0,0,0,0
Lee,103,US Representative,10,DEM,Tami Walker,2,0,1,3
Lee,103,Governor,,REP,Greg Abbott,47,23,2,72
Lee,103,Governor,,REP,Barbara Krueger,2,1,0,3
Lee,103,Governor,,REP,SECEDE Kilgore,0,1,0,1
Lee,103,Governor,,DEM,Jeffrey Payne,1,0,0,1
Lee,103,Governor,,DEM,Joe Mumbach,0,0,0,0
Lee,103,Governor,,DEM,Adrian Ocegueda,0,0,0,0
Lee,103,Governor,,DEM,"Cedric Davis, Sr.",0,0,0,0
Lee,103,Governor,,DEM,Andrew White,3,0,1,4
Lee,103,Governor,,DEM,Tom Wakely,0,0,0,0
Lee,103,Governor,,DEM,James Jolly Clark,0,0,0,0
Lee,103,Governor,,DEM,Lupe Valdez,0,0,0,0
Lee,103,Governor,,DEM,Grady Yarbrough,1,0,0,1
Lee,103,Lt. Governor,,REP,Scott Milder,13,2,0,15
Lee,103,Lt. Governor,,REP,Dan Patrick,35,24,2,61
Lee,103,Lt. Governor,,DEM,Mike Collier,2,0,0,2
Lee,103,Lt. Governor,,DEM,Michael Cooper,3,0,1,4
Lee,103,Attorney General,,REP,Ken Paxton,40,19,2,61
Lee,103,Attorney General,,DEM,Justin Nelson,5,0,1,6
Lee,103,Comptroller Public Accts,,REP,Glenn Hegar,41,21,2,64
Lee,103,Comptroller Public Accts,,DEM,Tim Mahoney,3,0,0,3
Lee,103,Comptroller Public Accts,,DEM,Joi Chevalier,2,0,1,3
Lee,103,Commissioner Gen Land Office,,REP,Davey Edwards,1,4,0,5
Lee,103,Commissioner Gen Land Office,,REP,Rick Range,5,2,0,7
Lee,103,Commissioner Gen Land Office,,REP,George P. Bush,27,8,1,36
Lee,103,Commissioner Gen Land Office,,REP,Jerry Patterson,10,8,1,19
Lee,103,Commissioner Gen Land Office,,DEM,Tex Morgan,3,0,0,3
Lee,103,Commissioner Gen Land Office,,DEM,Miguel Suazo,2,0,1,3
Lee,103,Commissioner of Agriculture,,REP,Trey Blocker,6,5,0,11
Lee,103,Commissioner of Agriculture,,REP,Jim Hogan,13,2,0,15
Lee,103,Commissioner of Agriculture,,REP,Sid Miller,24,16,0,40
Lee,103,Commissioner of Agriculture,,DEM,Kim Olson,5,0,1,6
Lee,103,Railroad Commissioner,,REP,Weston Martinez,10,6,0,16
Lee,103,Railroad Commissioner,,REP,Christi Craddick,34,11,0,45
Lee,103,Railroad Commissioner,,DEM,Chris Spellmon,2,0,1,3
Lee,103,Railroad Commissioner,,DEM,Roman McAllen,3,0,0,3
Lee,103,"Justice, Supreme Court P2",,REP,Jimmy Blacklock,38,18,2,58
Lee,103,"Justice, Supreme Court P2",,DEM,Steven Kirkland,5,0,1,6
Lee,103,"Justice, Supreme Court P4",,REP,John Devine,37,18,2,57
Lee,103,"Justice, Supreme Court P4",,DEM,R.K. Sandill,5,0,1,6
Lee,103,"Justice, Supreme Court P6",,REP,Jeff Brown,38,18,2,58
Lee,103,"Justice, Supreme Court P6",,DEM,Kathy Cheng,5,0,1,6
Lee,103,Presiding Criminal Appeals,,REP,David Bridges,15,12,0,27
Lee,103,Presiding Criminal Appeals,,REP,Sharon Keller,23,4,0,27
Lee,103,Presiding Criminal Appeals,,DEM,Maria T. Jackson,5,0,1,6
Lee,103,"Judge, Court of Criminal Appeals P7",,REP,B. Parker Hervey,40,17,2,59
Lee,103,"Judge, Court of Criminal Appeals P7",,DEM,Ramona Franklin,5,0,1,6
Lee,103,"Judge, Court of Criminal Appeals P8",,REP,Jay Brandon,14,9,0,23
Lee,103,"Judge, Court of Criminal Appeals P8",,REP,Dib Waldrip,6,3,0,9
Lee,103,"Judge, Court of Criminal Appeals P8",,REP,Michelle Slaughter,16,3,0,19
Lee,103,State Representative,17,REP,John P. Cyrier,41,20,2,63
Lee,103,State Representative,17,DEM,Michelle Ryan,5,0,1,6
Lee,103,Justice Court of Appeals D3 P2,,REP,C. Olson Bourland,37,17,2,56
Lee,103,Justice Court of Appeals D3 P2,,DEM,Edward Smith,5,0,1,6
Lee,103,Justice Court of Appeals D3 P3,,REP,Scott Field,37,16,2,55
Lee,103,Justice Court of Appeals D3 P3,,DEM,Chari Kelly,5,0,1,6
Lee,103,Justice Court of Appeals D3 P5,,REP,David Puryear,37,16,2,55
Lee,103,Justice Court of Appeals D3 P5,,DEM,Thomas J. Baker,5,0,1,6
Lee,103,Justice Court of Appeals D3 P6,,REP,Kristofer Monson,4,3,0,7
Lee,103,Justice Court of Appeals D3 P6,,REP,Donna Davidson,17,5,0,22
Lee,103,Justice Court of Appeals D3 P6,,REP,Jennifer S. Freel,3,0,0,3
Lee,103,Justice Court of Appeals D3 P6,,REP,"Michael ""Mike"" Toth",14,8,2,24
Lee,103,Justice Court of Appeals D3 P6,,DEM,Gisela D. Triana,5,0,1,6
Lee,103,County Judge,,REP,Paul E Fischer,34,12,2,48
Lee,103,County Judge,,REP,Michael R Morgan,15,14,0,29
Lee,103,District Clerk,,REP,Lisa Teinert,44,22,2,68
Lee,103,County Clerk,,REP,Sharon Blasig,45,21,2,68
Lee,103,County Treasurer,,REP,S. Blasig Kessler,29,11,0,40
Lee,103,County Treasurer,,REP,Melinda Krause,20,12,2,34
Lee,103,Justice Peace P4,,REP,Lee Dobos,19,7,0,26
Lee,103,Justice Peace P4,,REP,Danita Smith,27,13,2,42
Lee,103,Justice Peace P4,,REP,Philip E. McInturff,2,2,0,4
Lee,103,County Chairman,,REP,David Porter,38,16,2,56
Lee,103,Proposition 1,,REP,YES,30,12,0,42
Lee,103,Proposition 1,,REP,NO,15,8,2,25
Lee,103,Proposition 2,,REP,YES,48,21,2,71
Lee,103,Proposition 2,,REP,NO,0,2,0,2
Lee,103,Proposition 3,,REP,YES,36,18,2,56
Lee,103,Proposition 3,,REP,NO,11,1,0,12
Lee,103,Proposition 4,,REP,YES,43,21,2,66
Lee,103,Proposition 4,,REP,NO,5,2,0,7
Lee,103,Proposition 5,,REP,YES,45,20,2,67
Lee,103,Proposition 5,,REP,NO,4,1,0,5
Lee,103,Proposition 6,,REP,YES,48,22,2,72
Lee,103,Proposition 6,,REP,NO,2,1,0,3
Lee,103,Proposition 7,,REP,YES,29,17,2,48
Lee,103,Proposition 7,,REP,NO,17,7,0,24
Lee,103,Proposition 8,,REP,YES,48,21,2,71
Lee,103,Proposition 8,,REP,NO,0,0,0,0
Lee,103,Proposition 9,,REP,YES,42,19,2,63
Lee,103,Proposition 9,,REP,NO,6,4,0,10
Lee,103,Proposition 10,,REP,YES,46,22,2,70
Lee,103,Proposition 10,,REP,NO,1,0,0,1
Lee,103,Proposition 11,,REP,YES,47,20,2,69
Lee,103,Proposition 11,,REP,NO,4,2,0,6
Lee,103,Proposition 1,,DEM,FOR,3,0,1,4
Lee,103,Proposition 1,,DEM,AGAINST,1,0,0,1
Lee,103,Proposition 2,,DEM,FOR,3,0,1,4
Lee,103,Proposition 2,,DEM,AGAINST,1,0,0,1
Lee,103,Proposition 3,,DEM,FOR,3,0,1,4
Lee,103,Proposition 3,,DEM,AGAINST,1,0,0,1
Lee,103,Proposition 4,,DEM,FOR,3,0,1,4
Lee,103,Proposition 4,,DEM,AGAINST,1,0,0,1
Lee,103,Proposition 5,,DEM,FOR,3,0,1,4
Lee,103,Proposition 5,,DEM,AGAINST,1,0,0,1
Lee,103,Proposition 6,,DEM,FOR,3,0,1,4
Lee,103,Proposition 6,,DEM,AGAINST,0,0,0,0
Lee,103,Proposition 7,,DEM,FOR,4,0,1,5
Lee,103,Proposition 7,,DEM,AGAINST,0,0,0,0
Lee,103,Proposition 8,,DEM,FOR,2,0,1,3
Lee,103,Proposition 8,,DEM,AGAINST,2,0,0,2
Lee,103,Proposition 9,,DEM,FOR,4,0,1,5
Lee,103,Proposition 9,,DEM,AGAINST,0,0,0,0
Lee,103,Proposition 10,,DEM,FOR,3,0,1,4
Lee,103,Proposition 10,,DEM,AGAINST,1,0,0,1
Lee,103,Proposition 11,,DEM,FOR,3,0,1,4
Lee,103,Proposition 11,,DEM,AGAINST,1,0,0,1
Lee,103,Proposition 12,,DEM,FOR,3,0,1,4
Lee,103,Proposition 12,,DEM,AGAINST,1,0,0,1
Lee,201,US Senator,,REP,Mary Miller,5,2,0,7
Lee,201,US Senator,,REP,"Bruce Jacobson, Jr.",6,1,0,7
Lee,201,US Senator,,REP,Ted Cruz,142,78,3,223
Lee,201,US Senator,,REP,Stefano de Stefano,0,0,0,0
Lee,201,US Senator,,REP,Geraldine Sam,0,2,0,2
