county,precinct,office,district,party,candidate,votes,election_day,early_voting
LaSalle,1,U.S. Senate,,REP,Mary Miller,2,0,2
LaSalle,1,U.S. Senate,,REP,"Bruce Jacobson, Jr.",1,1,0
LaSalle,1,U.S. Senate,,REP,Over Votes,0,0,0
LaSalle,1,U.S. Senate,,REP,Under Votes,1,1,0
LaSalle,1,Registered Voters,,REP,,1025,,
LaSalle,1,Ballots Cast,,REP,,524,0,343
LaSalle,1,U.S. Senate,,REP,Geraldine Sam,1,0,1
LaSalle,1,U.S. Senate,,REP,Stefano de Stefano,0,0,0
LaSalle,1,U.S. Senate,,REP,Ted Cruz,25,2,23
LaSalle,1,U.S. House,23,REP,Will Hurd,25,3,22
LaSalle,1,U.S. House,23,REP,Alma Arredondo-Lynch,4,0,4
LaSalle,1,Governor,,REP,SECEDE Kilgore,0,0,0
LaSalle,1,Governor,,REP,Barbara Krueger,5,0,5
LaSalle,1,Governor,,REP,Greg Abbott,24,3,21
LaSalle,1,Lieutenant Governor,,REP,Scott Milder,7,2,5
LaSalle,1,Lieutenant Governor,,REP,Dan Patrick,21,1,20
LaSalle,1,Attorney General,,REP,Ken Paxton,24,3,21
LaSalle,1,Comptroller of Public Accounts,,REP,Glenn Hegar,24,3,21
LaSalle,1,Commissioner of the General Land Office,,REP,Rick Range,0,0,0
LaSalle,1,Commissioner of the General Land Office,,REP,Davey Edwards,1,0,1
LaSalle,1,Commissioner of the General Land Office,,REP,Jerry Patterson,14,1,13
LaSalle,1,Commissioner of the General Land Office,,REP,George P. Bush,14,2,12
LaSalle,1,Commissioner of Agriculture,,REP,Trey Blocker,10,2,8
LaSalle,1,Commissioner of Agriculture,,REP,Jim Hogan,7,0,7
LaSalle,1,Commissioner of Agriculture,,REP,Sid Miller,12,1,11
LaSalle,1,Railroad Commissioner,,REP,Christi Craddick,22,1,21
LaSalle,1,Railroad Commissioner,,REP,Weston Martinez,6,2,4
LaSalle,1,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,24,3,21
LaSalle,1,"Justice, Supreme Court, Place 4",,REP,John Devine,24,3,21
LaSalle,1,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,24,3,21
LaSalle,1,"Presiding Judge, Court of Criminal Appeals",,REP,David Bridges,19,3,16
LaSalle,1,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,9,0,9
LaSalle,1,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,23,2,21
LaSalle,1,"Judge, Court of Criminal Appeals, Place 8",,REP,Jay Brandon,15,2,13
LaSalle,1,"Judge, Court of Criminal Appeals, Place 8",,REP,Dib Waldrip,3,1,2
LaSalle,1,"Judge, Court of Criminal Appeals, Place 8",,REP,Michelle Slaughter,8,0,8
LaSalle,1,"Justice, 4th Court of Appeals District, Place No. 2",,REP,Marialyn Barnard,23,2,21
LaSalle,1,"Justice, 4th Court of Appeals District, Place No. 3",,REP,Jason Pulliam,25,3,22
LaSalle,1,"Justice, 4th Court of Appeals District, Place No. 4",,REP,Patrick Ballantyne,24,3,21
LaSalle,1,"Justice, 4th Court of Appeals District, Place No. 5",,REP,Rebecca Simmons,23,2,21
LaSalle,1,"Justice, 4th Court of Appeals District, Place No. 7",,REP,Shane Stolarczyk,25,3,22
LaSalle,1,"District Judge, 81st Judicial District",,REP,Lynn Ellison,25,2,23
LaSalle,1,"District Judge, 218th Judicial District",,REP,Russell Wilson,25,3,22
LaSalle,1,County Chair,,REP,Jim Zetzsche,24,3,21
LaSalle,1,U.S. Senate,,DEM,Sema Hernandez,127,45,82
LaSalle,1,U.S. Senate,,DEM,Edward Kimbrough,74,24,50
LaSalle,1,U.S. Senate,,DEM,Over Votes,0,0,0
LaSalle,1,U.S. Senate,,DEM,Under Votes,198,67,131
LaSalle,1,Registered Voters,,DEM,,1025,,
LaSalle,1,Ballots Cast,,DEM,,524,41,343
LaSalle,1,U.S. Senate,,DEM,Beto O'Rourke,95,41,54
LaSalle,1,U.S. House,23,DEM,Rick Treviño,103,42,61
LaSalle,1,U.S. House,23,DEM,Jay Hulings,61,15,46
LaSalle,1,U.S. House,23,DEM,Gina Ortiz Jones,103,46,57
LaSalle,1,U.S. House,23,DEM,"Angela ""Angie"" Villescaz",16,4,12
LaSalle,1,U.S. House,23,DEM,Judy Canales,33,12,21
LaSalle,1,Governor,,DEM,Lupe Valdez,101,34,67
LaSalle,1,Governor,,DEM,James Jolly Clark,15,5,10
LaSalle,1,Governor,,DEM,"Cedric Davis, Sr.",8,7,1
LaSalle,1,Governor,,DEM,Adrian Ocegueda,23,10,13
LaSalle,1,Governor,,DEM,Jeffrey Payne,27,9,18
LaSalle,1,Governor,,DEM,Grady Yarbrough,55,24,31
LaSalle,1,Governor,,DEM,Tom Wakely,12,1,11
LaSalle,1,Governor,,DEM,Joe Mumbach,3,2,1
LaSalle,1,Governor,,DEM,Andrew White,34,12,22
LaSalle,1,Lieutenant Governor,,DEM,Mike Collier,143,51,92
LaSalle,1,Lieutenant Governor,,DEM,Michael Cooper,119,45,74
LaSalle,1,Attorney General,,DEM,Justin Nelson,226,85,141
LaSalle,1,Comptroller of Public Accounts,,DEM,Joi Chevalier,86,34,52
LaSalle,1,Comptroller of Public Accounts,,DEM,Tim Mahoney,175,62,113
LaSalle,1,Commissioner of the General Land Office,,DEM,Tex Morgan,107,44,63
LaSalle,1,Commissioner of the General Land Office,,DEM,Miguel Suazo,163,58,105
LaSalle,1,Commissioner of Agriculture,,DEM,Kim Olson,216,82,134
LaSalle,1,Railroad Commissioner,,DEM,Roman McAllen,158,56,102
LaSalle,1,Railroad Commissioner,,DEM,Chris Spellmon,98,39,59
