county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee
Galveston,103,Ballots Cast,,,,734,143,525,66
Galveston,103,Straight Party,,REP,Republican,403,72,294,37
Galveston,103,Straight Party,,DEM,Democrat,87,10,59,18
Galveston,103,Straight Party,,LIB,Libertarian,2,1,1,0
Galveston,103,U.S. Senate,,REP,Ted Cruz,557,108,406,43
Galveston,103,U.S. Senate,,DEM,Beto O'Rourke,163,30,111,22
Galveston,103,U.S. Senate,,LIB,Neal M. Dikeman,5,1,3,1
Galveston,103,U.S. House,14,REP,Randy Weber,555,103,409,43
Galveston,103,U.S. House,14,DEM,Adrienne Bell,158,30,105,23
Galveston,103,U.S. House,14,LIB,Don E. Conley III,11,4,7,0
Galveston,103,Governor,,REP,Greg Abbott,574,110,420,44
Galveston,103,Governor,,DEM,Lupe Valdez,143,27,94,22
Galveston,103,Governor,,LIB,Mark Jay Tippetts,10,3,7,0
Galveston,103,Lieutenant Governor,,REP,Dan Patrick,556,106,406,44
Galveston,103,Lieutenant Governor,,DEM,Mike Collier,157,29,106,22
Galveston,103,Lieutenant Governor,,LIB,Kerry Douglas McKennon,12,3,9,0
Galveston,103,Attorney General,,REP,Ken Paxton,543,102,398,43
Galveston,103,Attorney General,,DEM,Justin Nelson,162,31,109,22
Galveston,103,Attorney General,,LIB,Michael Ray Harris,18,5,12,1
Galveston,103,Comptroller of Public Accounts,,REP,Glenn Hegar,555,100,413,42
Galveston,103,Comptroller of Public Accounts,,DEM,Joi Chevalier,146,27,97,22
Galveston,103,Comptroller of Public Accounts,,LIB,Ben Sanders,23,10,11,2
Galveston,103,Commissioner of General Land Office,,REP,George P. Bush,536,100,393,43
Galveston,103,Commissioner of General Land Office,,DEM,Miguel Suazo,152,30,100,22
Galveston,103,Commissioner of General Land Office,,LIB,Matt Pina,37,8,28,1
Galveston,103,Commissioner of Agriculture,,REP,Sid Miller,544,99,402,43
Galveston,103,Commissioner of Agriculture,,DEM,Kim Olson,163,31,110,22
Galveston,103,Commissioner of Agriculture,,LIB,Richard Carpenter,16,7,8,1
Galveston,103,Railroad Commissioner,,REP,Christi Craddick,555,103,409,43
Galveston,103,Railroad Commissioner,,DEM,Roman McAllen,149,28,99,22
Galveston,103,Railroad Commissioner,,LIB,Mike Wright,19,6,12,1
Galveston,103,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,556,105,408,43
Galveston,103,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,165,32,110,23
Galveston,103,"Justice, Supreme Court, Place 4",,REP,John Devine,558,106,409,43
Galveston,103,"Justice, Supreme Court, Place 4",,DEM,R. K. Sandill,166,31,112,23
Galveston,103,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,561,105,413,43
Galveston,103,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,161,31,107,23
Galveston,103,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,551,102,408,41
Galveston,103,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,155,29,103,23
Galveston,103,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,15,6,8,1
Galveston,103,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,556,106,407,43
Galveston,103,"Judge, Court of Criminal Appeals, Place 7",,DEM,Ramona Franklin,164,31,110,23
Galveston,103,"Judge, Court of Criminal Appeals, Place 8",,REP,Michelle Slaughter,566,105,417,44
Galveston,103,"Judge, Court of Criminal Appeals, Place 8",,LIB,Mark Ash,80,23,51,6
Galveston,103,"Member, State Board of Education, District 7",,REP,Matt Robinson,556,105,411,40
Galveston,103,"Member, State Board of Education, District 7",,DEM,"Elizabeth ""Eliz"" Markowitz",162,32,108,22
Galveston,103,State Representative,23,REP,Mayes Middleton,561,105,415,41
Galveston,103,State Representative,23,DEM,Amanda Jamrok,149,31,97,21
Galveston,103,State Representative,23,LIB,Lawrence Johnson,9,2,7,0
Galveston,103,"Justice, 1st Court of Appeals District, Place 2",,REP,Jane Bland,559,108,409,42
Galveston,103,"Justice, 1st Court of Appeals District, Place 2",,DEM,Gordon Goodman,157,29,106,22
Galveston,103,"Justice, 1st Court of Appeals District, Place 6",,REP,Harvey Brown,549,103,406,40
Galveston,103,"Justice, 1st Court of Appeals District, Place 6",,DEM,Sarah Beth Landau,167,34,111,22
Galveston,103,"Justice, 1st Court of Appeals District, Place 7",,REP,Terry Yates,554,104,410,40
Galveston,103,"Justice, 1st Court of Appeals District, Place 7",,DEM,Julie Countiss,162,33,107,22
Galveston,103,"Justice, 1st Court of Appeals District, Place 8",,REP,Michael Massengale,549,104,405,40
Galveston,103,"Justice, 1st Court of Appeals District, Place 8",,DEM,Richard Hightower,168,33,112,23
Galveston,103,"Justice, 1st Court of Appeals District, Place 9",,REP,Jennifer Caughey,561,106,414,41
Galveston,103,"Justice, 1st Court of Appeals District, Place 9",,DEM,Peter Kelly,156,31,104,21
Galveston,103,"Justice, 14th Court of Appeals District, Place 3",,REP,Brett Busby,559,106,413,40
Galveston,103,"Justice, 14th Court of Appeals District, Place 3",,DEM,Jerry Zimmerer,157,31,104,22
Galveston,103,"Justice, 14th Court of Appeals District, Place 4",,REP,Marc Brown,560,105,416,39
Galveston,103,"Justice, 14th Court of Appeals District, Place 4",,DEM,Charles Spain,157,32,102,23
Galveston,103,"Justice, 14th Court of Appeals District, Place 5",,REP,Martha Hill Jamison,558,107,410,41
Galveston,103,"Justice, 14th Court of Appeals District, Place 5",,DEM,Frances Bourliot,156,30,105,21
Galveston,103,"Justice, 14th Court of Appeals District, Place 6",,REP,Bill Boyce,548,104,405,39
Galveston,103,"Justice, 14th Court of Appeals District, Place 6",,DEM,Meagan Hassan,166,33,110,23
Galveston,103,"Justice, 14th Court of Appeals District, Place 8",,REP,John Donovan,556,108,408,40
Galveston,103,"Justice, 14th Court of Appeals District, Place 8",,DEM,"Margaret ""Meg"" Poissant",161,29,110,22
Galveston,103,"District Judge, 122nd Judicial District",,REP,John Ellisor,591,115,434,42
Galveston,103,"District Judge, 212th Judicial District",,REP,Patricia Grady,594,118,434,42
Galveston,103,"District Judge, 306th Judicial District",,REP,Anne B. Darring,589,116,431,42
Galveston,103,Criminal District Attorney,,REP,Jack Roady,591,115,434,42
Galveston,103,County Judge,,REP,Mark Henry,590,115,432,43
Galveston,103,"Judge, County Court-at-Law No. 1",,REP,John Grady,587,114,431,42
Galveston,103,"Judge, County Court-at-Law No. 2",,REP,Kerri Foley,560,107,412,41
Galveston,103,"Judge, County Court-at-Law No. 2",,DEM,Kerry Pettijohn,156,30,105,21
Galveston,103,"Judge, County Court-at-Law No. 3",,REP,Jack Ewing,592,116,434,42
Galveston,103,"Judge, County Probate Court-at-Law",,REP,Kim Sullivan,593,116,434,43
Galveston,103,District Clerk,,REP,John D Kinard,589,115,432,42
Galveston,103,County Clerk,,REP,Dwight Sullivan,592,117,433,42
Galveston,103,County Treasurer,,REP,Kevin C. Walsh,595,117,436,42
Galveston,103,Justice of the Peace Pct. 3,,DEM,"Billy A. Williams, Jr.",266,56,183,27
Galveston,103,Trustee Position 1  - High Island ISD,,,Bennie Barrow,105,35,62,8
Galveston,103,Trustee Position 1  - High Island ISD,,,Jo Ball,45,13,25,7
Galveston,103,Trustee Position 2  - High Island ISD,,,Tony Perea,34,34,0,0
Galveston,103,Trustee Position 6  - High Island ISD,,,Karen Faggard,40,40,0,0
Galveston,103,Trustee Position 7  - High Island ISD,,,Buffy Diebel,37,37,0,0
Galveston,104,Ballots Cast,,,,541,107,405,29
Galveston,104,Straight Party,,REP,Republican,333,60,257,16
Galveston,104,Straight Party,,DEM,Democrat,58,14,38,6
Galveston,104,Straight Party,,LIB,Libertarian,2,0,1,1
Galveston,104,U.S. Senate,,REP,Ted Cruz,430,79,331,20
Galveston,104,U.S. Senate,,DEM,Beto O'Rourke,103,25,69,9
Galveston,104,U.S. Senate,,LIB,Neal M. Dikeman,5,3,2,0
Galveston,104,U.S. House,14,REP,Randy Weber,424,82,322,20
Galveston,104,U.S. House,14,DEM,Adrienne Bell,100,22,69,9
Galveston,104,U.S. House,14,LIB,Don E. Conley III,6,1,5,0
Galveston,104,Governor,,REP,Greg Abbott,445,90,335,20
Galveston,104,Governor,,DEM,Lupe Valdez,86,16,62,8
Galveston,104,Governor,,LIB,Mark Jay Tippetts,7,1,5,1
