county,precinct,office,district,party,candidate,votes,early_voting,election_day
Martin,1,Straight Party,,REP,Over Votes,0,0,0
Martin,1,Straight Party,,REP,Under Votes,153,99,54
Martin,1,Registered Voters,,REP,,768,,
Martin,1,Ballots Cast,,,,353,232,121
Martin,1,Straight Party,,REP,Republican Party,167,117,50
Martin,1,Straight Party,,DEM,Democratic Party,32,15,17
Martin,1,Straight Party,,LIB,Libertarian Party,1,1,0
Martin,1,U.S. Senate,,REP,Ted Cruz,278,194,84
Martin,1,U.S. Senate,,DEM,Beto O'Rourke,68,33,35
Martin,1,U.S. Senate,,LIB,Neal M. Dikeman,1,0,1
Martin,1,U.S. House,11,REP,Mike Conaway,286,197,89
Martin,1,U.S. House,11,DEM,Jennie Lou Leeder,54,24,30
Martin,1,U.S. House,11,LIB,Rhett Rosenquest Smith,4,3,1
Martin,1,Governor,,REP,Greg Abbott,282,196,86
Martin,1,Governor,,DEM,Lupe Valdez,59,28,31
Martin,1,Governor,,LIB,Mark Jay Tippetts,5,3,2
Martin,1,Lieutenant Governor,,REP,Dan Patrick,267,185,82
Martin,1,Lieutenant Governor,,DEM,Mike Collier,67,32,35
Martin,1,Lieutenant Governor,,LIB,Kerry Douglas McKennon,9,7,2
Martin,1,Attorney General,,REP,Ken Paxton,268,189,79
Martin,1,Attorney General,,DEM,Justin Nelson,66,29,37
Martin,1,Attorney General,,LIB,Michael Ray Harris,8,5,3
Martin,1,Comptroller of Public Accounts,,REP,Glenn Hegar,268,188,80
Martin,1,Comptroller of Public Accounts,,DEM,Joi Chevalier,63,29,34
Martin,1,Comptroller of Public Accounts,,LIB,Ben Sanders,6,4,2
Martin,1,Commissioner of the General Land Office,,REP,George P. Bush,272,188,84
Martin,1,Commissioner of the General Land Office,,DEM,Miguel Suazo,60,30,30
Martin,1,Commissioner of the General Land Office,,LIB,Matt Piña,14,9,5
Martin,1,Commissioner of Agriculture,,REP,Sid Miller,273,192,81
Martin,1,Commissioner of Agriculture,,DEM,Kim Olson,61,26,35
Martin,1,Commissioner of Agriculture,,LIB,Richard Carpenter,10,7,3
Martin,1,Railroad Commissioner,,REP,Christi Craddick,272,188,84
Martin,1,Railroad Commissioner,,DEM,Roman McAllen,61,29,32
Martin,1,Railroad Commissioner,,LIB,Mike Wright,8,6,2
Martin,1,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,275,192,83
Martin,1,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,63,30,33
Martin,1,"Justice, Supreme Court, Place 4",,REP,John Devine,277,191,86
Martin,1,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,62,31,31
Martin,1,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,276,191,85
Martin,1,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,63,31,32
Martin,1,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,270,188,82
Martin,1,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,61,29,32
