county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee
DeWitt,101,Straight Party,,REP,Republican Party,433,106,292,35
DeWitt,102,Straight Party,,REP,Republican Party,116,51,59,6
DeWitt,201,Straight Party,,REP,Republican Party,167,26,126,15
DeWitt,202,Straight Party,,REP,Republican Party,339,174,140,25
DeWitt,203,Straight Party,,REP,Republican Party,352,166,155,31
DeWitt,301,Straight Party,,REP,Republican Party,426,232,159,35
DeWitt,302,Straight Party,,REP,Republican Party,316,159,132,25
DeWitt,303,Straight Party,,REP,Republican Party,121,80,33,8
DeWitt,401,Straight Party,,REP,Republican Party,597,136,423,38
DeWitt,402,Straight Party,,REP,Republican Party,366,148,198,20
DeWitt,Total,Straight Party,,REP,Republican Party,3233,1278,1717,238
DeWitt,101,Straight Party,,DEM,Democratic Party,61,23,34,4
DeWitt,102,Straight Party,,DEM,Democratic Party,181,92,78,11
DeWitt,201,Straight Party,,DEM,Democratic Party,19,6,9,4
DeWitt,202,Straight Party,,DEM,Democratic Party,73,41,23,9
DeWitt,203,Straight Party,,DEM,Democratic Party,44,32,10,2
DeWitt,301,Straight Party,,DEM,Democratic Party,52,28,22,2
DeWitt,302,Straight Party,,DEM,Democratic Party,53,26,22,5
DeWitt,303,Straight Party,,DEM,Democratic Party,30,20,7,3
DeWitt,401,Straight Party,,DEM,Democratic Party,123,41,69,13
DeWitt,402,Straight Party,,DEM,Democratic Party,30,12,13,5
DeWitt,Total,Straight Party,,DEM,Democratic Party,666,321,287,58
DeWitt,101,Straight Party,,LIB,Libertarian Party ,5,3,2,0
DeWitt,102,Straight Party,,LIB,Libertarian Party ,1,1,0,0
DeWitt,201,Straight Party,,LIB,Libertarian Party ,2,2,0,0
DeWitt,202,Straight Party,,LIB,Libertarian Party ,1,1,0,0
DeWitt,203,Straight Party,,LIB,Libertarian Party ,1,1,0,0
DeWitt,301,Straight Party,,LIB,Libertarian Party ,1,1,0,0
DeWitt,302,Straight Party,,LIB,Libertarian Party ,1,0,1,0
DeWitt,303,Straight Party,,LIB,Libertarian Party ,0,0,0,0
DeWitt,401,Straight Party,,LIB,Libertarian Party ,0,0,0,0
DeWitt,402,Straight Party,,LIB,Libertarian Party ,1,0,1,0
DeWitt,Total,Straight Party,,LIB,Libertarian Party ,13,9,4,0
DeWitt,101,Straight Party,,,Cast Votes:,499,132,328,39
DeWitt,102,Straight Party,,,Cast Votes:,298,144,137,17
DeWitt,201,Straight Party,,,Cast Votes:,188,34,135,19
DeWitt,202,Straight Party,,,Cast Votes:,413,216,163,34
DeWitt,203,Straight Party,,,Cast Votes:,397,199,165,33
DeWitt,301,Straight Party,,,Cast Votes:,479,261,181,37
DeWitt,302,Straight Party,,,Cast Votes:,370,185,155,30
DeWitt,303,Straight Party,,,Cast Votes:,151,100,40,11
DeWitt,401,Straight Party,,,Cast Votes:,720,177,492,51
DeWitt,402,Straight Party,,,Cast Votes:,397,160,212,25
DeWitt,Total,Straight Party,,,Cast Votes:,3912,1608,2008,296
DeWitt,101,Straight Party,,,Undervotes:,329,78,220,31
DeWitt,102,Straight Party,,,Undervotes:,83,32,45,6
DeWitt,201,Straight Party,,,Undervotes:,80,20,56,4
DeWitt,202,Straight Party,,,Undervotes:,169,98,58,13
DeWitt,203,Straight Party,,,Undervotes:,118,51,58,9
DeWitt,301,Straight Party,,,Undervotes:,308,150,124,34
DeWitt,302,Straight Party,,,Undervotes:,256,105,120,31
DeWitt,303,Straight Party,,,Undervotes:,94,61,22,11
DeWitt,401,Straight Party,,,Undervotes:,517,115,366,36
DeWitt,402,Straight Party,,,Undervotes:,308,105,183,20
DeWitt,Total,Straight Party,,,Undervotes:,2262,815,1252,195
DeWitt,101,Straight Party,,,Overvotes:,0,0,0,0
DeWitt,102,Straight Party,,,Overvotes:,0,0,0,0
DeWitt,201,Straight Party,,,Overvotes:,0,0,0,0
DeWitt,202,Straight Party,,,Overvotes:,0,0,0,0
DeWitt,203,Straight Party,,,Overvotes:,0,0,0,0
DeWitt,301,Straight Party,,,Overvotes:,0,0,0,0
DeWitt,302,Straight Party,,,Overvotes:,1,0,0,1
DeWitt,303,Straight Party,,,Overvotes:,0,0,0,0
DeWitt,401,Straight Party,,,Overvotes:,0,0,0,0
DeWitt,402,Straight Party,,,Overvotes:,0,0,0,0
DeWitt,Total,Straight Party,,,Overvotes:,1,0,0,1
DeWitt,101,U.S. Senate,,REP,Ted Cruz,686,163,467,56
DeWitt,102,U.S. Senate,,REP,Ted Cruz,143,61,75,7
DeWitt,201,U.S. Senate,,REP,Ted Cruz,234,40,177,17
DeWitt,202,U.S. Senate,,REP,Ted Cruz,471,251,186,34
DeWitt,203,U.S. Senate,,REP,Ted Cruz,446,207,204,35
DeWitt,301,U.S. Senate,,REP,Ted Cruz,679,350,266,63
DeWitt,302,U.S. Senate,,REP,Ted Cruz,518,239,234,45
DeWitt,303,U.S. Senate,,REP,Ted Cruz,197,128,52,17
DeWitt,401,U.S. Senate,,REP,Ted Cruz,972,219,695,58
DeWitt,402,U.S. Senate,,REP,Ted Cruz,628,229,364,35
DeWitt,Total,U.S. Senate,,REP,Ted Cruz,4974,1887,2720,367
DeWitt,101,U.S. Senate,,DEM,Beto O'Rourke,136,44,79,13
DeWitt,102,U.S. Senate,,DEM,Beto O'Rourke,232,111,105,16
DeWitt,201,U.S. Senate,,DEM,Beto O'Rourke,27,9,12,6
DeWitt,202,U.S. Senate,,DEM,Beto O'Rourke,106,61,32,13
DeWitt,203,U.S. Senate,,DEM,Beto O'Rourke,66,42,17,7
DeWitt,301,U.S. Senate,,DEM,Beto O'Rourke,100,54,38,8
DeWitt,302,U.S. Senate,,DEM,Beto O'Rourke,100,45,38,17
DeWitt,303,U.S. Senate,,DEM,Beto O'Rourke,47,33,10,4
DeWitt,401,U.S. Senate,,DEM,Beto O'Rourke,248,69,150,29
DeWitt,402,U.S. Senate,,DEM,Beto O'Rourke,66,29,27,10
DeWitt,Total,U.S. Senate,,DEM,Beto O'Rourke,1128,497,508,123
DeWitt,101,U.S. Senate,,LIB,Neal M. Dikeman,2,1,1,0
DeWitt,102,U.S. Senate,,LIB,Neal M. Dikeman,4,2,2,0
DeWitt,201,U.S. Senate,,LIB,Neal M. Dikeman,6,5,1,0
DeWitt,202,U.S. Senate,,LIB,Neal M. Dikeman,2,2,0,0
DeWitt,203,U.S. Senate,,LIB,Neal M. Dikeman,1,1,0,0
DeWitt,301,U.S. Senate,,LIB,Neal M. Dikeman,1,1,0,0
DeWitt,302,U.S. Senate,,LIB,Neal M. Dikeman,2,1,1,0
DeWitt,303,U.S. Senate,,LIB,Neal M. Dikeman,0,0,0,0
DeWitt,401,U.S. Senate,,LIB,Neal M. Dikeman,5,1,4,0
DeWitt,402,U.S. Senate,,LIB,Neal M. Dikeman,6,3,3,0
DeWitt,Total,U.S. Senate,,LIB,Neal M. Dikeman,29,17,12,0
DeWitt,101,U.S. Senate,,,Cast Votes:,824,208,547,69
DeWitt,102,U.S. Senate,,,Cast Votes:,379,174,182,23
DeWitt,201,U.S. Senate,,,Cast Votes:,267,54,190,23
DeWitt,202,U.S. Senate,,,Cast Votes:,579,314,218,47
DeWitt,203,U.S. Senate,,,Cast Votes:,513,250,221,42
DeWitt,301,U.S. Senate,,,Cast Votes:,780,405,304,71
DeWitt,302,U.S. Senate,,,Cast Votes:,620,285,273,62
DeWitt,303,U.S. Senate,,,Cast Votes:,244,161,62,21
DeWitt,401,U.S. Senate,,,Cast Votes:,1225,289,849,87
DeWitt,402,U.S. Senate,,,Cast Votes:,700,261,394,45
DeWitt,Total,U.S. Senate,,,Cast Votes:,6131,2401,3240,490
DeWitt,101,U.S. Senate,,,Undervotes:,4,2,1,1
DeWitt,102,U.S. Senate,,,Undervotes:,2,2,0,0
DeWitt,201,U.S. Senate,,,Undervotes:,1,0,1,0
