county,precinct,precinct_name,office,district,party,candidate,votes,election_day,early_voting
Live Oak,12,Anna Rose,U. S. Senator,,LIB,Neal M.  Dikeman,2,1,1
Live Oak,12,Anna Rose,U. S. Senator,,REP,Ted  Cruz,86,35,51
Live Oak,13,Swinney Switch,U. S. Senator,,DEM,Beto  O'Rourke,31,24,7
Live Oak,13,Swinney Switch,U. S. Senator,,LIB,Neal M.  Dikeman,1,1,0
Live Oak,13,Swinney Switch,U. S. Senator,,REP,Ted  Cruz,277,153,124
Live Oak,14,South West George West,U. S. Senator,,DEM,Beto  O'Rourke,82,33,49
Live Oak,14,South West George West,U. S. Senator,,LIB,Neal M.  Dikeman,7,5,2
Live Oak,14,South West George West,U. S. Senator,,REP,Ted  Cruz,491,163,328
Live Oak,2,Lagarto,U. S. Senator,,DEM,Beto  O'Rourke,83,49,34
Live Oak,2,Lagarto,U. S. Senator,,LIB,Neal M.  Dikeman,0,0,0
Live Oak,2,Lagarto,U. S. Senator,,REP,Ted  Cruz,381,222,159
Live Oak,3,East George West,U. S. Senator,,DEM,Beto  O'Rourke,139,46,93
Live Oak,3,East George West,U. S. Senator,,LIB,Neal M.  Dikeman,0,0,0
Live Oak,3,East George West,U. S. Senator,,REP,Ted  Cruz,230,81,149
Live Oak,4,West George West,U. S. Senator,,DEM,Beto  O'Rourke,67,27,40
Live Oak,4,West George West,U. S. Senator,,LIB,Neal M.  Dikeman,2,0,2
Live Oak,4,West George West,U. S. Senator,,REP,Ted  Cruz,402,123,279
Live Oak,5,Oakville,U. S. Senator,,DEM,Beto  O'Rourke,15,6,9
Live Oak,5,Oakville,U. S. Senator,,LIB,Neal M.  Dikeman,0,0,0
Live Oak,5,Oakville,U. S. Senator,,REP,Ted  Cruz,175,89,86
Live Oak,6,Ray Point,U. S. Senator,,DEM,Beto  O'Rourke,9,4,5
Live Oak,6,Ray Point,U. S. Senator,,LIB,Neal M.  Dikeman,1,0,1
Live Oak,6,Ray Point,U. S. Senator,,REP,Ted  Cruz,122,79,43
Live Oak,7,Nell,U. S. Senator,,DEM,Beto  O'Rourke,4,1,3
Live Oak,7,Nell,U. S. Senator,,LIB,Neal M.  Dikeman,0,0,0
Live Oak,7,Nell,U. S. Senator,,REP,Ted  Cruz,16,3,13
Live Oak,8,Whitsett,U. S. Senator,,DEM,Beto  O'Rourke,7,5,2
Live Oak,8,Whitsett,U. S. Senator,,LIB,Neal M.  Dikeman,0,0,0
Live Oak,8,Whitsett,U. S. Senator,,REP,Ted  Cruz,73,43,30
Live Oak,9,East Three Rivers,U. S. Senator,,DEM,Beto  O'Rourke,104,66,38
Live Oak,9,East Three Rivers,U. S. Senator,,LIB,Neal M.  Dikeman,6,5,1
Live Oak,9,East Three Rivers,U. S. Senator,,REP,Ted  Cruz,314,155,159
Live Oak,1,Argenta,U. S. Representative District 15,15,LIB,Anthony Cristo,1,1,0
Live Oak,1,Argenta,U. S. Representative District 15,15,REP,Tim  Westley,200,113,87
Live Oak,1,Argenta,U. S. Representative District 15,15,DEM,Vicente  Gonzalez,27,11,16
Live Oak,10,West Three Rivers,U. S. Representative District 15,15,LIB,Anthony Cristo,2,1,1
Live Oak,10,West Three Rivers,U. S. Representative District 15,15,REP,Tim  Westley,205,87,118
Live Oak,10,West Three Rivers,U. S. Representative District 15,15,DEM,Vicente  Gonzalez,26,16,10
Live Oak,11,Simmons,U. S. Representative District 15,15,LIB,Anthony Cristo,0,0,0
Live Oak,11,Simmons,U. S. Representative District 15,15,REP,Tim  Westley,43,24,19
Live Oak,11,Simmons,U. S. Representative District 15,15,DEM,Vicente  Gonzalez,1,0,1
Live Oak,12,Anna Rose,U. S. Representative District 15,15,LIB,Anthony Cristo,1,1,0
Live Oak,12,Anna Rose,U. S. Representative District 15,15,REP,Tim  Westley,82,33,49
Live Oak,12,Anna Rose,U. S. Representative District 15,15,DEM,Vicente  Gonzalez,8,4,4
Live Oak,13,Swinney Switch,U. S. Representative District 15,15,LIB,Anthony Cristo,3,2,1
Live Oak,13,Swinney Switch,U. S. Representative District 15,15,REP,Tim  Westley,275,154,121
Live Oak,13,Swinney Switch,U. S. Representative District 15,15,DEM,Vicente  Gonzalez,28,21,7
Live Oak,14,South West George West,U. S. Representative District 15,15,LIB,Anthony Cristo,6,5,1
Live Oak,14,South West George West,U. S. Representative District 15,15,REP,Tim  Westley,487,161,326
Live Oak,14,South West George West,U. S. Representative District 15,15,DEM,Vicente  Gonzalez,75,31,44
Live Oak,2,Lagarto,U. S. Representative District 15,15,LIB,Anthony Cristo,1,0,1
Live Oak,2,Lagarto,U. S. Representative District 15,15,REP,Tim  Westley,379,222,157
Live Oak,2,Lagarto,U. S. Representative District 15,15,DEM,Vicente  Gonzalez,83,51,32
Live Oak,3,East George West,U. S. Representative District 15,15,LIB,Anthony Cristo,5,1,4
Live Oak,3,East George West,U. S. Representative District 15,15,REP,Tim  Westley,206,68,138
Live Oak,3,East George West,U. S. Representative District 15,15,DEM,Vicente  Gonzalez,149,53,96
Live Oak,4,West George West,U. S. Representative District 15,15,LIB,Anthony Cristo,5,2,3
Live Oak,4,West George West,U. S. Representative District 15,15,REP,Tim  Westley,387,120,267
Live Oak,4,West George West,U. S. Representative District 15,15,DEM,Vicente  Gonzalez,71,27,44
Live Oak,5,Oakville,U. S. Representative District 15,15,LIB,Anthony Cristo,0,0,0
Live Oak,5,Oakville,U. S. Representative District 15,15,REP,Tim  Westley,172,87,85
Live Oak,5,Oakville,U. S. Representative District 15,15,DEM,Vicente  Gonzalez,17,8,9
Live Oak,6,Ray Point,U. S. Representative District 15,15,LIB,Anthony Cristo,0,0,0
Live Oak,6,Ray Point,U. S. Representative District 15,15,REP,Tim  Westley,120,78,42
Live Oak,6,Ray Point,U. S. Representative District 15,15,DEM,Vicente  Gonzalez,12,5,7
Live Oak,7,Nell,U. S. Representative District 15,15,LIB,Anthony Cristo,0,0,0
Live Oak,7,Nell,U. S. Representative District 15,15,REP,Tim  Westley,15,3,12
Live Oak,7,Nell,U. S. Representative District 15,15,DEM,Vicente  Gonzalez,5,1,4
Live Oak,8,Whitsett,U. S. Representative District 15,15,LIB,Anthony Cristo,0,0,0
Live Oak,8,Whitsett,U. S. Representative District 15,15,REP,Tim  Westley,75,45,30
Live Oak,8,Whitsett,U. S. Representative District 15,15,DEM,Vicente  Gonzalez,5,3,2
Live Oak,9,East Three Rivers,U. S. Representative District 15,15,LIB,Anthony Cristo,7,3,4
Live Oak,9,East Three Rivers,U. S. Representative District 15,15,REP,Tim  Westley,303,158,145
Live Oak,9,East Three Rivers,U. S. Representative District 15,15,DEM,Vicente  Gonzalez,107,64,43
Live Oak,1,Argenta,Commissioner of Agriculture,,DEM,Kim  Olson,30,14,16
Live Oak,1,Argenta,Commissioner of Agriculture,,LIB,Richard Carpenter,3,2,1
Live Oak,1,Argenta,Commissioner of Agriculture,,REP,Sid  Miller,204,113,91
Live Oak,10,West Three Rivers,Commissioner of Agriculture,,DEM,Kim  Olson,27,16,11
Live Oak,10,West Three Rivers,Commissioner of Agriculture,,LIB,Richard Carpenter,1,1,0
Live Oak,10,West Three Rivers,Commissioner of Agriculture,,REP,Sid  Miller,203,86,117
Live Oak,11,Simmons,Commissioner of Agriculture,,DEM,Kim  Olson,1,0,1
Live Oak,11,Simmons,Commissioner of Agriculture,,LIB,Richard Carpenter,0,0,0
Live Oak,11,Simmons,Commissioner of Agriculture,,REP,Sid  Miller,43,24,19
Live Oak,12,Anna Rose,Commissioner of Agriculture,,DEM,Kim  Olson,7,5,2
Live Oak,12,Anna Rose,Commissioner of Agriculture,,LIB,Richard Carpenter,1,0,1
Live Oak,12,Anna Rose,Commissioner of Agriculture,,REP,Sid  Miller,82,32,50
Live Oak,13,Swinney Switch,Commissioner of Agriculture,,DEM,Kim  Olson,30,21,9
Live Oak,13,Swinney Switch,Commissioner of Agriculture,,LIB,Richard Carpenter,7,5,2
Live Oak,13,Swinney Switch,Commissioner of Agriculture,,REP,Sid  Miller,270,151,119
Live Oak,14,South West George West,Commissioner of Agriculture,,DEM,Kim  Olson,88,36,52
Live Oak,14,South West George West,Commissioner of Agriculture,,LIB,Richard Carpenter,5,4,1
Live Oak,14,South West George West,Commissioner of Agriculture,,REP,Sid  Miller,472,156,316
Live Oak,2,Lagarto,Commissioner of Agriculture,,DEM,Kim  Olson,83,48,35
Live Oak,2,Lagarto,Commissioner of Agriculture,,LIB,Richard Carpenter,7,1,6
Live Oak,2,Lagarto,Commissioner of Agriculture,,REP,Sid  Miller,375,223,152
Live Oak,3,East George West,Commissioner of Agriculture,,DEM,Kim  Olson,146,51,95
Live Oak,3,East George West,Commissioner of Agriculture,,LIB,Richard Carpenter,5,2,3
Live Oak,3,East George West,Commissioner of Agriculture,,REP,Sid  Miller,208,69,139
Live Oak,4,West George West,Commissioner of Agriculture,,DEM,Kim  Olson,70,27,43
Live Oak,4,West George West,Commissioner of Agriculture,,LIB,Richard Carpenter,8,5,3
Live Oak,4,West George West,Commissioner of Agriculture,,REP,Sid  Miller,391,119,272
Live Oak,5,Oakville,Commissioner of Agriculture,,DEM,Kim  Olson,16,6,10
Live Oak,5,Oakville,Commissioner of Agriculture,,LIB,Richard Carpenter,1,1,0
Live Oak,5,Oakville,Commissioner of Agriculture,,REP,Sid  Miller,172,87,85
Live Oak,6,Ray Point,Commissioner of Agriculture,,DEM,Kim  Olson,15,8,7
Live Oak,6,Ray Point,Commissioner of Agriculture,,LIB,Richard Carpenter,2,1,1
Live Oak,6,Ray Point,Commissioner of Agriculture,,REP,Sid  Miller,112,73,39
Live Oak,7,Nell,Commissioner of Agriculture,,DEM,Kim  Olson,4,1,3
Live Oak,7,Nell,Commissioner of Agriculture,,LIB,Richard Carpenter,0,0,0
Live Oak,7,Nell,Commissioner of Agriculture,,REP,Sid  Miller,16,3,13
Live Oak,8,Whitsett,Commissioner of Agriculture,,DEM,Kim  Olson,7,5,2
Live Oak,8,Whitsett,Commissioner of Agriculture,,LIB,Richard Carpenter,2,1,1
Live Oak,8,Whitsett,Commissioner of Agriculture,,REP,Sid  Miller,69,40,29
Live Oak,9,East Three Rivers,Commissioner of Agriculture,,DEM,Kim  Olson,101,60,41
Live Oak,9,East Three Rivers,Commissioner of Agriculture,,LIB,Richard Carpenter,13,9,4
Live Oak,9,East Three Rivers,Commissioner of Agriculture,,REP,Sid  Miller,302,153,149
Live Oak,1,Argenta,Railroad Commissioner,,REP,Christi  Craddick,202,112,90
Live Oak,1,Argenta,Railroad Commissioner,,LIB,Mike Wright,5,3,2
Live Oak,1,Argenta,Railroad Commissioner,,DEM,Roman  McAllen,29,13,16
Live Oak,10,West Three Rivers,Railroad Commissioner,,REP,Christi  Craddick,207,88,119
Live Oak,10,West Three Rivers,Railroad Commissioner,,LIB,Mike Wright,4,2,2
Live Oak,10,West Three Rivers,Railroad Commissioner,,DEM,Roman  McAllen,21,14,7
Live Oak,11,Simmons,Railroad Commissioner,,REP,Christi  Craddick,42,24,18
Live Oak,11,Simmons,Railroad Commissioner,,LIB,Mike Wright,0,0,0
Live Oak,11,Simmons,Railroad Commissioner,,DEM,Roman  McAllen,1,0,1
Live Oak,12,Anna Rose,Railroad Commissioner,,REP,Christi  Craddick,83,34,49
Live Oak,12,Anna Rose,Railroad Commissioner,,LIB,Mike Wright,2,1,1
Live Oak,12,Anna Rose,Railroad Commissioner,,DEM,Roman  McAllen,7,4,3
Live Oak,13,Swinney Switch,Railroad Commissioner,,REP,Christi  Craddick,275,154,121
Live Oak,13,Swinney Switch,Railroad Commissioner,,LIB,Mike Wright,5,4,1
Live Oak,13,Swinney Switch,Railroad Commissioner,,DEM,Roman  McAllen,26,18,8
Live Oak,14,South West George West,Railroad Commissioner,,REP,Christi  Craddick,476,159,317
Live Oak,14,South West George West,Railroad Commissioner,,LIB,Mike Wright,12,7,5
Live Oak,14,South West George West,Railroad Commissioner,,DEM,Roman  McAllen,74,29,45
Live Oak,2,Lagarto,Railroad Commissioner,,REP,Christi  Craddick,379,223,156
Live Oak,2,Lagarto,Railroad Commissioner,,LIB,Mike Wright,9,5,4
Live Oak,2,Lagarto,Railroad Commissioner,,DEM,Roman  McAllen,77,44,33
Live Oak,3,East George West,Railroad Commissioner,,REP,Christi  Craddick,208,70,138
Live Oak,3,East George West,Railroad Commissioner,,LIB,Mike Wright,12,4,8
Live Oak,3,East George West,Railroad Commissioner,,DEM,Roman  McAllen,138,48,90
Live Oak,4,West George West,Railroad Commissioner,,REP,Christi  Craddick,388,118,270
Live Oak,4,West George West,Railroad Commissioner,,LIB,Mike Wright,14,5,9
Live Oak,4,West George West,Railroad Commissioner,,DEM,Roman  McAllen,66,27,39
Live Oak,5,Oakville,Railroad Commissioner,,REP,Christi  Craddick,166,84,82
Live Oak,5,Oakville,Railroad Commissioner,,LIB,Mike Wright,3,2,1
Live Oak,5,Oakville,Railroad Commissioner,,DEM,Roman  McAllen,19,9,10
Live Oak,6,Ray Point,Railroad Commissioner,,REP,Christi  Craddick,117,75,42
Live Oak,6,Ray Point,Railroad Commissioner,,LIB,Mike Wright,2,2,0
Live Oak,6,Ray Point,Railroad Commissioner,,DEM,Roman  McAllen,11,6,5
Live Oak,7,Nell,Railroad Commissioner,,REP,Christi  Craddick,16,3,13
Live Oak,7,Nell,Railroad Commissioner,,LIB,Mike Wright,0,0,0
Live Oak,7,Nell,Railroad Commissioner,,DEM,Roman  McAllen,4,1,3
Live Oak,8,Whitsett,Railroad Commissioner,,REP,Christi  Craddick,68,39,29
Live Oak,8,Whitsett,Railroad Commissioner,,LIB,Mike Wright,2,1,1
Live Oak,8,Whitsett,Railroad Commissioner,,DEM,Roman  McAllen,8,6,2
Live Oak,9,East Three Rivers,Railroad Commissioner,,REP,Christi  Craddick,314,162,152
Live Oak,9,East Three Rivers,Railroad Commissioner,,LIB,Mike Wright,16,9,7
Live Oak,9,East Three Rivers,Railroad Commissioner,,DEM,Roman  McAllen,87,51,36
Live Oak,1,Argenta,"Member, State Board of Education, District 3",,DEM,Marisa B.  Perez,58,33,25
Live Oak,10,West Three Rivers,"Member, State Board of Education, District 3",,DEM,Marisa B.  Perez,65,34,31
Live Oak,11,Simmons,"Member, State Board of Education, District 3",,DEM,Marisa B.  Perez,8,3,5
Live Oak,12,Anna Rose,"Member, State Board of Education, District 3",,DEM,Marisa B.  Perez,22,11,11
Live Oak,13,Swinney Switch,"Member, State Board of Education, District 3",,DEM,Marisa B.  Perez,70,46,24
Live Oak,14,South West George West,"Member, State Board of Education, District 3",,DEM,Marisa B.  Perez,155,67,88
Live Oak,2,Lagarto,"Member, State Board of Education, District 3",,DEM,Marisa B.  Perez,124,70,54
Live Oak,3,East George West,"Member, State Board of Education, District 3",,DEM,Marisa B.  Perez,194,68,126
Live Oak,4,West George West,"Member, State Board of Education, District 3",,DEM,Marisa B.  Perez,136,52,84
Live Oak,5,Oakville,"Member, State Board of Education, District 3",,DEM,Marisa B.  Perez,43,19,24
Live Oak,6,Ray Point,"Member, State Board of Education, District 3",,DEM,Marisa B.  Perez,42,27,15
Live Oak,7,Nell,"Member, State Board of Education, District 3",,DEM,Marisa B.  Perez,9,1,8
Live Oak,8,Whitsett,"Member, State Board of Education, District 3",,DEM,Marisa B.  Perez,24,15,9
Live Oak,9,East Three Rivers,"Member, State Board of Education, District 3",,DEM,Marisa B.  Perez,190,117,73
Live Oak,1,Argenta,"Justice, 13th Court of Appeals District, Place 5",,REP,Clarissa  Silva,202,111,91
Live Oak,1,Argenta,"Justice, 13th Court of Appeals District, Place 5",,DEM,Gina  Benavides,29,12,17
Live Oak,10,West Three Rivers,"Justice, 13th Court of Appeals District, Place 5",,REP,Clarissa  Silva,205,88,117
Live Oak,10,West Three Rivers,"Justice, 13th Court of Appeals District, Place 5",,DEM,Gina  Benavides,24,14,10
Live Oak,11,Simmons,"Justice, 13th Court of Appeals District, Place 5",,REP,Clarissa  Silva,44,24,20
Live Oak,11,Simmons,"Justice, 13th Court of Appeals District, Place 5",,DEM,Gina  Benavides,1,0,1
Live Oak,12,Anna Rose,"Justice, 13th Court of Appeals District, Place 5",,REP,Clarissa  Silva,80,32,48
Live Oak,12,Anna Rose,"Justice, 13th Court of Appeals District, Place 5",,DEM,Gina  Benavides,9,5,4
Live Oak,13,Swinney Switch,"Justice, 13th Court of Appeals District, Place 5",,REP,Clarissa  Silva,273,151,122
Live Oak,13,Swinney Switch,"Justice, 13th Court of Appeals District, Place 5",,DEM,Gina  Benavides,33,25,8
Live Oak,14,South West George West,"Justice, 13th Court of Appeals District, Place 5",,REP,Clarissa  Silva,474,157,317
Live Oak,14,South West George West,"Justice, 13th Court of Appeals District, Place 5",,DEM,Gina  Benavides,79,32,47
Live Oak,2,Lagarto,"Justice, 13th Court of Appeals District, Place 5",,REP,Clarissa  Silva,380,223,157
Live Oak,2,Lagarto,"Justice, 13th Court of Appeals District, Place 5",,DEM,Gina  Benavides,81,47,34
Live Oak,3,East George West,"Justice, 13th Court of Appeals District, Place 5",,REP,Clarissa  Silva,210,72,138
Live Oak,3,East George West,"Justice, 13th Court of Appeals District, Place 5",,DEM,Gina  Benavides,150,51,99
Live Oak,4,West George West,"Justice, 13th Court of Appeals District, Place 5",,REP,Clarissa  Silva,387,119,268
Live Oak,4,West George West,"Justice, 13th Court of Appeals District, Place 5",,DEM,Gina  Benavides,72,30,42
Live Oak,5,Oakville,"Justice, 13th Court of Appeals District, Place 5",,REP,Clarissa  Silva,171,86,85
Live Oak,5,Oakville,"Justice, 13th Court of Appeals District, Place 5",,DEM,Gina  Benavides,17,8,9
Live Oak,6,Ray Point,"Justice, 13th Court of Appeals District, Place 5",,REP,Clarissa  Silva,119,76,43
Live Oak,6,Ray Point,"Justice, 13th Court of Appeals District, Place 5",,DEM,Gina  Benavides,12,7,5
Live Oak,7,Nell,"Justice, 13th Court of Appeals District, Place 5",,REP,Clarissa  Silva,15,3,12
Live Oak,7,Nell,"Justice, 13th Court of Appeals District, Place 5",,DEM,Gina  Benavides,5,1,4
Live Oak,8,Whitsett,"Justice, 13th Court of Appeals District, Place 5",,REP,Clarissa  Silva,72,44,28
Live Oak,8,Whitsett,"Justice, 13th Court of Appeals District, Place 5",,DEM,Gina  Benavides,6,3,3
Live Oak,9,East Three Rivers,"Justice, 13th Court of Appeals District, Place 5",,REP,Clarissa  Silva,305,154,151
Live Oak,9,East Three Rivers,"Justice, 13th Court of Appeals District, Place 5",,DEM,Gina  Benavides,107,65,42
Live Oak,1,Argenta,Governor,,REP,Greg  Abbott,210,117,93
Live Oak,1,Argenta,Governor,,DEM,Lupe  Valdez,27,12,15
Live Oak,1,Argenta,Governor,,LIB,Mark Jay Tippetts,3,3,0
Live Oak,10,West Three Rivers,Governor,,REP,Greg  Abbott,220,97,123
Live Oak,10,West Three Rivers,Governor,,DEM,Lupe  Valdez,16,8,8
Live Oak,10,West Three Rivers,Governor,,LIB,Mark Jay Tippetts,0,0,0
Live Oak,11,Simmons,Governor,,REP,Greg  Abbott,43,24,19
Live Oak,11,Simmons,Governor,,DEM,Lupe  Valdez,1,0,1
Live Oak,11,Simmons,Governor,,LIB,Mark Jay Tippetts,0,0,0
