candidate,office,district,party,county,precinct,votes
,Ballots Cast,,,Reeves,Box I,106
Ted Cruz,U.S. Senate,,REP,Reeves,Box I,42
Beto O'Rourke,U.S. Senate,,DEM,Reeves,Box I,62
Neal M Dikeman,U.S. Senate,,LIB,Reeves,Box I,1
Will Hurd,U S House,23,REP,Reeves,Box I,34
Gina Ortiz Jones,U S House,23,DEM,Reeves,Box I,66
Ruben Corvalan,U S House,23,LIB,Reeves,Box I,3
Greg Abbott,Governor,,REP,Reeves,Box I,39
Lupe Valdez,Governor,,DEM,Reeves,Box I,63
Mark Jay Tippetts,Governor,,LIB,Reeves,Box I,1
Dan Patrick,Lieutenant Governor,,REP,Reeves,Box I,37
Mike Collier,Lieutenant Governor,,DEM,Reeves,Box I,62
Kerry Douglas McKennon,Lieutenant Governor,,LIB,Reeves,Box I,6
Ken Paxton,Attorney General,,REP,Reeves,Box I,35
Justin Nelson,Attorney General,,DEM,Reeves,Box I,60
Michael Ray Harris,Attorney General,,LIB,Reeves,Box I,5
Glenn Hegar,Comptroller of Public Accounts,,REP,Reeves,Box I,32
Joi Chevalier,Comptroller of Public Accounts,,DEM,Reeves,Box I,63
Ben Sanders,Comptroller of Public Accounts,,LIB,Reeves,Box I,4
George P Bush,Commissioner of the General Land Office,,REP,Reeves,Box I,38
Miguel Suazo,Commissioner of the General Land Office,,DEM,Reeves,Box I,59
Matt Pina,Commissioner of the General Land Office,,LIB,Reeves,Box I,4
Sid Miller,Commissioner of Agriculture,,REP,Reeves,Box I,33
Kim Olson,Commissioner of Agriculture,,DEM,Reeves,Box I,66
Richard Carpenter,Commissioner of Agriculture,,LIB,Reeves,Box I,2
Christi Craddick,Railroad Commissioner,,REP,Reeves,Box I,36
Roman McAllen,Railroad Commissioner,,DEM,Reeves,Box I,62
Mike Wright,Railroad Commissioner,,LIB,Reeves,Box I,3
Poncho Nevarez,State Representative,74,DEM,Reeves,Box I,72
,Ballots Cast,,,Reeves,Box 2,296
Ted Cruz,U.S. Senate,,REP,Reeves,Box 2,117
Beto O'Rourke,U.S. Senate,,DEM,Reeves,Box 2,176
Neal M Dikeman,U.S. Senate,,LIB,Reeves,Box 2,0
Will Hurd,U S House,23,REP,Reeves,Box 2,111
Gina Ortiz Jones,U S House,23,DEM,Reeves,Box 2,171
Ruben Corvalan,U S House,23,LIB,Reeves,Box 2,6
Greg Abbott,Governor,,REP,Reeves,Box 2,134
Lupe Valdez,Governor,,DEM,Reeves,Box 2,146
Mark Jay Tippetts,Governor,,LIB,Reeves,Box 2,4
Dan Patrick,Lieutenant Governor,,REP,Reeves,Box 2,115
Mike Collier,Lieutenant Governor,,DEM,Reeves,Box 2,152
Kerry Douglas McKennon,Lieutenant Governor,,LIB,Reeves,Box 2,6
Ken Paxton,Attorney General,,REP,Reeves,Box 2,112
Justin Nelson,Attorney General,,DEM,Reeves,Box 2,150
Michael Ray Harris,Attorney General,,LIB,Reeves,Box 2,9
Glenn Hegar,Comptroller of Public Accounts,,REP,Reeves,Box 2,111
Joi Chevalier,Comptroller of Public Accounts,,DEM,Reeves,Box 2,142
Ben Sanders,Comptroller of Public Accounts,,LIB,Reeves,Box 2,11
George P Bush,Commissioner of the General Land Office,,REP,Reeves,Box 2,127
Miguel Suazo,Commissioner of the General Land Office,,DEM,Reeves,Box 2,138
Matt Pina,Commissioner of the General Land Office,,LIB,Reeves,Box 2,8
Sid Miller,Commissioner of Agriculture,,REP,Reeves,Box 2,101
Kim Olson,Commissioner of Agriculture,,DEM,Reeves,Box 2,155
Richard Carpenter,Commissioner of Agriculture,,LIB,Reeves,Box 2,8
Christi Craddick,Railroad Commissioner,,REP,Reeves,Box 2,113
Roman McAllen,Railroad Commissioner,,DEM,Reeves,Box 2,145
Mike Wright,Railroad Commissioner,,LIB,Reeves,Box 2,6
Poncho Nevarez,State Representative,74,DEM,Reeves,Box 2,186
,Ballots Cast,,,Reeves,Box 3,344
Ted Cruz,U.S. Senate,,REP,Reeves,Box 3,165
Beto O'Rourke,U.S. Senate,,DEM,Reeves,Box 3,178
Neal M Dikeman,U.S. Senate,,LIB,Reeves,Box 3,0
Will Hurd,U S House,23,REP,Reeves,Box 3,151
Gina Ortiz Jones,U S House,23,DEM,Reeves,Box 3,184
Ruben Corvalan,U S House,23,LIB,Reeves,Box 3,5
Greg Abbott,Governor,,REP,Reeves,Box 3,168
Lupe Valdez,Governor,,DEM,Reeves,Box 3,160
Mark Jay Tippetts,Governor,,LIB,Reeves,Box 3,3
Dan Patrick,Lieutenant Governor,,REP,Reeves,Box 3,148
Mike Collier,Lieutenant Governor,,DEM,Reeves,Box 3,176
Kerry Douglas McKennon,Lieutenant Governor,,LIB,Reeves,Box 3,5
Ken Paxton,Attorney General,,REP,Reeves,Box 3,155
Justin Nelson,Attorney General,,DEM,Reeves,Box 3,170
Michael Ray Harris,Attorney General,,LIB,Reeves,Box 3,3
Glenn Hegar,Comptroller of Public Accounts,,REP,Reeves,Box 3,155
Joi Chevalier,Comptroller of Public Accounts,,DEM,Reeves,Box 3,150
Ben Sanders,Comptroller of Public Accounts,,LIB,Reeves,Box 3,13
George P Bush,Commissioner of the General Land Office,,REP,Reeves,Box 3,158
Miguel Suazo,Commissioner of the General Land Office,,DEM,Reeves,Box 3,155
Matt Pina,Commissioner of the General Land Office,,LIB,Reeves,Box 3,8
Sid Miller,Commissioner of Agriculture,,REP,Reeves,Box 3,147
Kim Olson,Commissioner of Agriculture,,DEM,Reeves,Box 3,164
Richard Carpenter,Commissioner of Agriculture,,LIB,Reeves,Box 3,7
Christi Craddick,Railroad Commissioner,,REP,Reeves,Box 3,157
Roman McAllen,Railroad Commissioner,,DEM,Reeves,Box 3,151
Mike Wright,Railroad Commissioner,,LIB,Reeves,Box 3,10
Poncho Nevarez,State Representative,74,DEM,Reeves,Box 3,196
,Ballots Cast,,,Reeves,Box 4,33
Ted Cruz,U.S. Senate,,REP,Reeves,Box 4,27
Beto O'Rourke,U.S. Senate,,DEM,Reeves,Box 4,6
Neal M Dikeman,U.S. Senate,,LIB,Reeves,Box 4,0
Will Hurd,U S House,23,REP,Reeves,Box 4,24
Gina Ortiz Jones,U S House,23,DEM,Reeves,Box 4,7
Ruben Corvalan,U S House,23,LIB,Reeves,Box 4,0
Greg Abbott,Governor,,REP,Reeves,Box 4,25
Lupe Valdez,Governor,,DEM,Reeves,Box 4,8
Mark Jay Tippetts,Governor,,LIB,Reeves,Box 4,0
Dan Patrick,Lieutenant Governor,,REP,Reeves,Box 4,25
Mike Collier,Lieutenant Governor,,DEM,Reeves,Box 4,7
Kerry Douglas McKennon,Lieutenant Governor,,LIB,Reeves,Box 4,0
Ken Paxton,Attorney General,,REP,Reeves,Box 4,25
Justin Nelson,Attorney General,,DEM,Reeves,Box 4,5
Michael Ray Harris,Attorney General,,LIB,Reeves,Box 4,0
Glenn Hegar,Comptroller of Public Accounts,,REP,Reeves,Box 4,23
Joi Chevalier,Comptroller of Public Accounts,,DEM,Reeves,Box 4,5
Ben Sanders,Comptroller of Public Accounts,,LIB,Reeves,Box 4,1
George P Bush,Commissioner of the General Land Office,,REP,Reeves,Box 4,24
Miguel Suazo,Commissioner of the General Land Office,,DEM,Reeves,Box 4,6
Matt Pina,Commissioner of the General Land Office,,LIB,Reeves,Box 4,1
Sid Miller,Commissioner of Agriculture,,REP,Reeves,Box 4,23
Kim Olson,Commissioner of Agriculture,,DEM,Reeves,Box 4,6
