county,precinct,office,district,party,candidate,votes,election_day,early_voting
Loving,Precinct 1,Commissioner of the General Land Office,,REP,George P. Bush,14,5,9
Loving,Precinct 1,Commissioner of the General Land Office,,LIB,Matt Pina,0,0,0
Loving,Precinct 1,Commissioner of the General Land Office,,DEM,Miguel Suazo,2,0,2
Loving,Precinct 2,Commissioner of the General Land Office,,REP,George P. Bush,6,4,2
Loving,Precinct 2,Commissioner of the General Land Office,,LIB,Matt Pina,0,0,0
Loving,Precinct 2,Commissioner of the General Land Office,,DEM,Miguel Suazo,3,2,1
Loving,Precinct 3,Commissioner of the General Land Office,,REP,George P. Bush,15,8,7
Loving,Precinct 3,Commissioner of the General Land Office,,LIB,Matt Pina,0,0,0
Loving,Precinct 3,Commissioner of the General Land Office,,DEM,Miguel Suazo,4,1,3
Loving,Precinct 4,Commissioner of the General Land Office,,REP,George P. Bush,3,1,2
Loving,Precinct 4,Commissioner of the General Land Office,,LIB,Matt Pina,2,0,2
Loving,Precinct 4,Commissioner of the General Land Office,,DEM,Miguel Suazo,4,2,2
Loving,Precinct 1,State Senate,31,LIB,Jack B. Westbrook,2,0,2
Loving,Precinct 1,State Senate,31,REP,Kel Seliger,15,6,9
Loving,Precinct 2,State Senate,31,LIB,Jack B. Westbrook,2,2,0
Loving,Precinct 2,State Senate,31,REP,Kel Seliger,5,3,2
Loving,Precinct 3,State Senate,31,LIB,Jack B. Westbrook,3,3,0
Loving,Precinct 3,State Senate,31,REP,Kel Seliger,16,6,10
Loving,Precinct 4,State Senate,31,LIB,Jack B. Westbrook,1,1,0
Loving,Precinct 4,State Senate,31,REP,Kel Seliger,5,2,3
Loving,Precinct 1,Railroad Commissioner,,REP,Christi Craddick,14,5,9
Loving,Precinct 1,Railroad Commissioner,,LIB,Mike Wright,1,0,1
Loving,Precinct 1,Railroad Commissioner,,DEM,Roman McAllen,2,0,2
Loving,Precinct 2,Railroad Commissioner,,REP,Christi Craddick,7,5,2
Loving,Precinct 2,Railroad Commissioner,,LIB,Mike Wright,0,0,0
Loving,Precinct 2,Railroad Commissioner,,DEM,Roman McAllen,2,2,0
Loving,Precinct 3,Railroad Commissioner,,REP,Christi Craddick,19,9,10
Loving,Precinct 3,Railroad Commissioner,,LIB,Mike Wright,0,0,0
Loving,Precinct 3,Railroad Commissioner,,DEM,Roman McAllen,0,0,0
Loving,Precinct 4,Railroad Commissioner,,REP,Christi Craddick,6,3,3
Loving,Precinct 4,Railroad Commissioner,,LIB,Mike Wright,0,0,0
Loving,Precinct 4,Railroad Commissioner,,DEM,Roman McAllen,2,0,2
Loving,Precinct 1,U. S. Senate,,DEM,Beto O'Rourke,3,0,3
Loving,Precinct 1,U. S. Senate,,LIB,Neal M. Dikeman,0,0,0
Loving,Precinct 1,U. S. Senate,,REP,Ted Cruz,15,6,9
Loving,Precinct 2,U. S. Senate,,DEM,Beto O'Rourke,1,1,0
Loving,Precinct 2,U. S. Senate,,LIB,Neal M. Dikeman,0,0,0
Loving,Precinct 2,U. S. Senate,,REP,Ted Cruz,8,5,3
Loving,Precinct 3,U. S. Senate,,DEM,Beto O'Rourke,1,1,0
Loving,Precinct 3,U. S. Senate,,LIB,Neal M. Dikeman,0,0,0
Loving,Precinct 3,U. S. Senate,,REP,Ted Cruz,17,7,10
Loving,Precinct 4,U. S. Senate,,DEM,Beto O'Rourke,1,0,1
Loving,Precinct 4,U. S. Senate,,LIB,Neal M. Dikeman,1,1,0
Loving,Precinct 4,U. S. Senate,,REP,Ted Cruz,6,2,4
Loving,Precinct 1,Comptroller of Public Accounts,,LIB,Ben Sanders,1,0,1
Loving,Precinct 1,Comptroller of Public Accounts,,REP,Glenn Hegar,14,5,9
Loving,Precinct 1,Comptroller of Public Accounts,,DEM,Joi Chevalier,2,0,2
Loving,Precinct 2,Comptroller of Public Accounts,,LIB,Ben Sanders,0,0,0
Loving,Precinct 2,Comptroller of Public Accounts,,REP,Glenn Hegar,7,5,2
Loving,Precinct 2,Comptroller of Public Accounts,,DEM,Joi Chevalier,2,2,0
Loving,Precinct 3,Comptroller of Public Accounts,,LIB,Ben Sanders,0,0,0
Loving,Precinct 3,Comptroller of Public Accounts,,REP,Glenn Hegar,19,9,10
Loving,Precinct 3,Comptroller of Public Accounts,,DEM,Joi Chevalier,0,0,0
Loving,Precinct 4,Comptroller of Public Accounts,,LIB,Ben Sanders,0,0,0
Loving,Precinct 4,Comptroller of Public Accounts,,REP,Glenn Hegar,6,3,3
Loving,Precinct 4,Comptroller of Public Accounts,,DEM,Joi Chevalier,2,0,2
Loving,Precinct 1,State Representative,74,DEM,Poncho Nevarez,4,1,3
Loving,Precinct 2,State Representative,74,DEM,Poncho Nevarez,2,1,1
Loving,Precinct 3,State Representative,74,DEM,Poncho Nevarez,5,4,1
Loving,Precinct 4,State Representative,74,DEM,Poncho Nevarez,3,1,2
Loving,Precinct 1,Governor,,REP,Greg Abbott,15,6,9
Loving,Precinct 1,Governor,,DEM,Lupe Valdez,3,0,3
Loving,Precinct 1,Governor,,LIB,Mark Jay Tippetts,0,0,0
Loving,Precinct 2,Governor,,REP,Greg Abbott,8,5,3
Loving,Precinct 2,Governor,,DEM,Lupe Valdez,2,2,0
Loving,Precinct 2,Governor,,LIB,Mark Jay Tippetts,0,0,0
