county,precinct,office,district,party,candidate,votes,early_votes,election_day
Brazos,1,U. S. Senator,,REP,Ted Cruz,271,76,195
Brazos,1,U. S. Senator,,REP,Over Votes,0,0,0
Brazos,1,U. S. Senator,,REP,Under Votes,10,2,8
Brazos,1,U. S. Senator,,REP,Bruce Jacobson Jr,7,2,5
Brazos,1,U. S. Senator,,REP,Geraldine Sam,3,2,1
Brazos,1,U. S. Senator,,REP,Stefano de Stefano,16,3,13
Brazos,1,U. S. Senator,,REP,Mary Miller,20,10,10
Brazos,1,U.S. House,17,REP,Bill Flores,287,85,202
Brazos,1,U.S. House,17,REP,Over Votes,0,0,0
Brazos,1,U.S. House,17,REP,Under Votes,40,10,30
Brazos,1,Governor,,REP,SECEDE Kilgore,7,1,6
Brazos,1,Governor,,REP,Over Votes,0,0,0
Brazos,1,Governor,,REP,Under Votes,15,5,10
Brazos,1,Governor,,REP,Barbara Krueger,28,11,17
Brazos,1,Governor,,REP,Greg Abbott,277,78,199
Brazos,1,Lieutenant Governor,,REP,Dan Patrick,229,64,165
Brazos,1,Lieutenant Governor,,REP,Over Votes,0,0,0
Brazos,1,Lieutenant Governor,,REP,Under Votes,11,2,9
Brazos,1,Lieutenant Governor,,REP,Scott Milder,87,29,58
Brazos,1,Attorney General,,REP,Ken Paxton,280,81,199
Brazos,1,Attorney General,,REP,Over Votes,0,0,0
Brazos,1,Attorney General,,REP,Under Votes,47,14,33
Brazos,1,Comptroller of Public Accounts,,REP,Glenn Hegar,276,80,196
Brazos,1,Comptroller of Public Accounts,,REP,Over Votes,0,0,0
Brazos,1,Comptroller of Public Accounts,,REP,Under Votes,51,15,36
Brazos,1,Commissioner of the General Land Office,,REP,Davey Edwards,24,4,20
Brazos,1,Commissioner of the General Land Office,,REP,Over Votes,0,0,0
Brazos,1,Commissioner of the General Land Office,,REP,Under Votes,22,8,14
Brazos,1,Commissioner of the General Land Office,,REP,George P Bush,208,52,156
Brazos,1,Commissioner of the General Land Office,,REP,Jerry Patterson,59,25,34
Brazos,1,Commissioner of the General Land Office,,REP,Rick Range,14,6,8
Brazos,1,Commissioner of Agriculture,,REP,Sid Miller,153,48,105
Brazos,1,Commissioner of Agriculture,,REP,Over Votes,0,0,0
Brazos,1,Commissioner of Agriculture,,REP,Under Votes,51,10,41
Brazos,1,Commissioner of Agriculture,,REP,Trey Blocker,67,24,43
Brazos,1,Commissioner of Agriculture,,REP,Jim Hogan,56,13,43
Brazos,1,Railroad Commissioner,,REP,Christi Cradock,208,61,147
Brazos,1,Railroad Commissioner,,REP,Weston Martinez,61,20,41
Brazos,1,"Justice Supreme Court, Place 2",,REP,Jimmy Blacklock,260,75,185
Brazos,1,"Justice Supreme Court, Place 2",,REP,Over Votes,0,0,0
Brazos,1,"Justice Supreme Court, Place 2",,REP,Under Votes,67,20,47
Brazos,1,"Justice Supreme Court, Place 4",,REP,John Devine,258,75,183
Brazos,1,"Justice Supreme Court, Place 4",,REP,Over Votes,0,0,0
Brazos,1,"Justice Supreme Court, Place 4",,REP,Under Votes,69,20,49
Brazos,1,"Justice Supreme Court, Place 6",,REP,Jeff Brown,256,75,181
Brazos,1,"Justice Supreme Court, Place 6",,REP,Over Votes,0,0,0
Brazos,1,"Justice Supreme Court, Place 6",,REP,Under Votes,71,20,51
Brazos,1,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,138,45,93
Brazos,1,"Presiding Judge, Court of Criminal Appeals",,REP,David Bridges,108,30,78
Brazos,1,"Presiding Judge, Court of Criminal Appeals",,REP,Over Votes,0,0,0
Brazos,1,"Presiding Judge, Court of Criminal Appeals",,REP,Under Votes,81,20,61
Brazos,1,"Judge, Court of Criminal Appeals Place 7",,REP,Barbara Parker Hervey,248,75,173
Brazos,1,"Judge, Court of Criminal Appeals Place 7",,REP,Over Votes,0,0,0
Brazos,1,"Judge, Court of Criminal Appeals Place 7",,REP,Under Votes,79,20,59
Brazos,1,"Judge, Court of Criminal Appeals Place 8",,REP,Dib Waldrip,54,19,35
Brazos,1,"Judge, Court of Criminal Appeals Place 8",,REP,Over Votes,0,0,0
Brazos,1,"Judge, Court of Criminal Appeals Place 8",,REP,Under Votes,88,20,68
Brazos,1,"Judge, Court of Criminal Appeals Place 8",,REP,Michelle Slaughter,117,37,80
