county,precinct,office,district,party,candidate,votes,election_day,early_voting,provisional
Washington,101,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1205,0,0,0
Washington,104,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1869,0,0,0
Washington,109,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1013,0,0,0
Washington,115,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,892,0,0,0
Washington,117,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,94,0,0,0
Washington,121,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,105,0,0,0
Washington,202,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,284,0,0,0
Washington,203,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1786,0,0,0
Washington,205,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,2389,0,0,0
Washington,208,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1419,0,0,0
Washington,307,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1567,0,0,0
Washington,311,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1165,0,0,0
Washington,312,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1160,0,0,0
Washington,316,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,249,0,0,0
Washington,320,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1820,0,0,0
Washington,406,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1669,0,0,0
Washington,410,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1155,0,0,0
Washington,413,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,812,0,0,0
Washington,414,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,813,0,0,0
Washington,418,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,665,0,0,0
Washington,419,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,558,0,0,0
Washington,101,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,296,162,134,0
Washington,104,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,258,109,149,0
Washington,109,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,298,111,187,0
Washington,115,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,254,95,159,0
Washington,117,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,3,1,2,0
Washington,121,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,27,11,16,0
Washington,202,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,25,7,18,0
Washington,203,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,564,259,305,0
Washington,205,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,808,308,500,0
Washington,208,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,524,211,313,0
Washington,307,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,376,148,228,0
Washington,311,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,298,123,175,0
Washington,312,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,368,155,213,0
Washington,316,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,44,9,35,0
Washington,320,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,674,246,428,0
Washington,406,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,462,170,292,0
Washington,410,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,391,230,161,0
Washington,413,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,286,137,149,0
Washington,414,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,259,72,187,0
Washington,418,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,130,42,88,0
Washington,419,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,168,33,135,0
Washington,101,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,230,127,103,0
