county,precinct,office,district,party,candidate,votes,election_day,early_voting
Upshur,1,Registered Voters,,,,1717,,
Upshur,1,Ballots Cast,,,,993,256,737
Upshur,1,Straight Party,,,Over Votes,0,0,0
Upshur,1,Straight Party,,,Under Votes,376,100,276
Upshur,1,Straight Party,,REP,Republican Party,514,135,379
Upshur,1,Straight Party,,DEM,Democratic Party,96,21,75
Upshur,1,Straight Party,,LIB,Libertarian Party,4,0,4
Upshur,1,U.S. Senate,,,Over Votes,0,0,0
Upshur,1,U.S. Senate,,,Under Votes,12,3,9
Upshur,1,U.S. Senate,,REP,Ted Cruz,815,218,597
Upshur,1,U.S. Senate,,DEM,Beto O'Rourke,160,32,128
Upshur,1,U.S. Senate,,LIB,Neal M. Dikeman,6,3,3
Upshur,1,U.S. House,4,,Over Votes,0,0,0
Upshur,1,U.S. House,4,,Under Votes,14,5,9
Upshur,1,U.S. House,4,REP,John Ratcliffe,816,218,598
Upshur,1,U.S. House,4,DEM,Catherine Krantz,152,30,122
Upshur,1,U.S. House,4,LIB,Ken Ashby,10,3,7
Upshur,1,Governor,,,Over Votes,0,0,0
Upshur,1,Governor,,,Under Votes,7,3,4
Upshur,1,Governor,,REP,Greg Abbott,815,218,597
Upshur,1,Governor,,DEM,Lupe Valdez,150,32,118
Upshur,1,Governor,,LIB,Mark Jay Tippetts,21,3,18
Upshur,1,Lieutenant Governor,,,Over Votes,0,0,0
Upshur,1,Lieutenant Governor,,,Under Votes,14,4,10
Upshur,1,Lieutenant Governor,,REP,Dan Patrick,767,204,563
Upshur,1,Lieutenant Governor,,DEM,Mike Collier,193,44,149
Upshur,1,Lieutenant Governor,,LIB,Kerry Douglas McKennon,19,4,15
Upshur,1,Attorney General,,,Over Votes,0,0,0
Upshur,1,Attorney General,,,Under Votes,15,5,10
Upshur,1,Attorney General,,REP,Ken Paxton,793,210,583
Upshur,1,Attorney General,,DEM,Justin Nelson,167,33,134
Upshur,1,Attorney General,,LIB,Michael Ray Harris,18,8,10
Upshur,1,Comptroller of Public Accounts,,,Over Votes,0,0,0
Upshur,1,Comptroller of Public Accounts,,,Under Votes,19,6,13
Upshur,1,Comptroller of Public Accounts,,REP,Glenn Hegar,798,212,586
Upshur,1,Comptroller of Public Accounts,,DEM,Joi Chevalier,155,32,123
Upshur,1,Comptroller of Public Accounts,,LIB,Ben Sanders,21,6,15
Upshur,1,Commissioner of the General Land Office,,,Over Votes,0,0,0
Upshur,1,Commissioner of the General Land Office,,,Under Votes,19,4,15
Upshur,1,Commissioner of the General Land Office,,REP,George P. Bush,783,215,568
Upshur,1,Commissioner of the General Land Office,,DEM,Miguel Suazo,154,32,122
Upshur,1,Commissioner of the General Land Office,,LIB,Matt Pina,37,5,32
Upshur,1,Commissioner of Agriculture,,,Over Votes,0,0,0
Upshur,1,Commissioner of Agriculture,,,Under Votes,18,6,12
Upshur,1,Commissioner of Agriculture,,REP,Sid Miller,797,210,587
Upshur,1,Commissioner of Agriculture,,DEM,Kim Olson,166,36,130
Upshur,1,Commissioner of Agriculture,,LIB,Richard Carpenter,12,4,8
Upshur,1,Railroad Commissioner,,,Over Votes,0,0,0
Upshur,1,Railroad Commissioner,,,Under Votes,13,4,9
Upshur,1,Railroad Commissioner,,REP,Christi Craddick,805,218,587
Upshur,1,Railroad Commissioner,,DEM,Roman McAllen,153,30,123
Upshur,1,Railroad Commissioner,,LIB,Mike Wright,22,4,18
Upshur,1,"Justice, Supreme Court, Place 2",,,Over Votes,0,0,0
