county,precinct,office,district,party,candidate,votes,election_day,early_voting
McCulloch,101,Ballots Cast,,,,761,,
McCulloch,101,Straight Party,,REP,,424,90,334
McCulloch,101,Straight Party,,DEM,,42,7,35
McCulloch,101,Straight Party,,LIB,,1,1,0
McCulloch,101,U.S. Senate,,,Ted Cruz,646,136,510
McCulloch,101,U.S. Senate,,,Beto O'Rourke,100,19,81
McCulloch,101,U.S. Senate,,,Neal M Dikeman,9,3,6
McCulloch,101,U.S. House,11,,Mike Conaway,665,139,526
McCulloch,101,U.S. House,11,,Jennie Lou Leeder,84,14,70
McCulloch,101,U.S. House,11,,Rhett Rosenquest Smith,6,2,4
McCulloch,101,Governor ,,,Greg Abbott,654,137,517
McCulloch,101,Governor ,,,Lupe Valdez,93,16,77
McCulloch,101,Governor ,,,Mark Jay Tippetts,8,3,5
McCulloch,101,Lieutenant Governor,,,Dan Patrick,611,130,481
McCulloch,101,Lieutenant Governor,,,Mike Collier,122,19,103
McCulloch,101,Lieutenant Governor,,,Kerry Douglas McKennon,19,7,12
McCulloch,101,Attorney General ,,,Ken Paxton,655,132,523
McCulloch,101,Attorney General ,,,Justin Nelson,88,18,70
McCulloch,101,Attorney General ,,,Michael Ray Harris,9,5,4
McCulloch,101,Comptroller of Public Accounts,,,Glenn Hegar,653,137,516
McCulloch,101,Comptroller of Public Accounts,,,Joi Chevalier,82,13,69
McCulloch,101,Comptroller of Public Accounts,,,Ben Sanders,12,5,7
McCulloch,101,Commissioner of the General Land Office,,,George P. Bush,644,133,511
McCulloch,101,Commissioner of the General Land Office,,,Miguel Suazo,87,19,68
McCulloch,101,Commissioner of the General Land Office,,,Matt Pina,23,5,18
McCulloch,101,Commissioner of Agriculture,,,Sid Miller,646,133,513
McCulloch,101,Commissioner of Agriculture,,,Kim Olson,87,15,72
McCulloch,101,Commissioner of Agriculture,,,Richard Carpenter,17,8,9
McCulloch,101,Railroad Commissioner,,,Christi Craddick,653,135,518
McCulloch,101,Railroad Commissioner,,,Roman McAllen,78,15,63
McCulloch,101,Railroad Commissioner,,,Mike Wright,17,6,11
McCulloch,101,State Representative,59,,J D Sheffield ,688,144,544
McCulloch,102,Ballots Cast,,,,91,,
McCulloch,102,Straight Party,,REP,,54,24,30
McCulloch,102,Straight Party,,DEM,,9,5,4
McCulloch,102,Straight Party,,LIB,,0,0,0
McCulloch,102,U.S. Senate,,,Ted Cruz,76,33,43
McCulloch,102,U.S. Senate,,,Beto O'Rourke,11,6,5
McCulloch,102,U.S. Senate,,,Neal M Dikeman,1,1,0
McCulloch,102,U.S. House,11,,Mike Conaway,77,33,44
McCulloch,102,U.S. House,11,,Jennie Lou Leeder,12,7,5
McCulloch,102,U.S. House,11,,Rhett Rosenquest Smith,1,1,0
