county,precinct,office,district,party,candidate,votes,election_day,early_voting
Harrison,1,Registered Voters,,,,2128,,
Harrison,1,Ballots Cast,,,,1240,229,1011
Harrison,1,Straight Party,,,Over Votes,0,0,0
Harrison,1,Straight Party,,,Under Votes,529,84,445
Harrison,1,Straight Party,,REP,Republican Party,501,89,412
Harrison,1,Straight Party,,DEM,Democratic Party,204,53,151
Harrison,1,Straight Party,,LIB,Libertarian Party,6,3,3
Harrison,1,U.S. Senate,,,Over Votes,0,0,0
Harrison,1,U.S. Senate,,,Under Votes,8,2,6
Harrison,1,U.S. Senate,,REP,Ted Cruz,830,143,687
Harrison,1,U.S. Senate,,DEM,Beto O'Rourke,393,83,310
Harrison,1,U.S. Senate,,LIB,Neal M. Dikeman,8,1,7
Harrison,1,U.S. House,1,,Over Votes,0,0,0
Harrison,1,U.S. House,1,,Under Votes,11,3,8
Harrison,1,U.S. House,1,REP,Louie Gohmert,829,139,690
Harrison,1,U.S. House,1,DEM,Shirley J. McKellar,378,79,299
Harrison,1,U.S. House,1,LIB,Jeff Callaway,21,8,13
Harrison,1,Governor,,,Over Votes,0,0,0
Harrison,1,Governor,,,Under Votes,13,5,8
Harrison,1,Governor,,REP,Greg Abbott,871,152,719
Harrison,1,Governor,,DEM,Lupe Valdez,339,68,271
Harrison,1,Governor,,LIB,Mark Jay Tippetts,16,4,12
Harrison,1,Lieutenant Governor,,,Over Votes,0,0,0
Harrison,1,Lieutenant Governor,,,Under Votes,18,6,12
Harrison,1,Lieutenant Governor,,REP,Dan Patrick,787,134,653
Harrison,1,Lieutenant Governor,,DEM,Mike Collier,413,84,329
Harrison,1,Lieutenant Governor,,LIB,Kerry Douglas McKennon,21,5,16
Harrison,1,Attorney General,,,Over Votes,1,0,1
Harrison,1,Attorney General,,,Under Votes,20,8,12
Harrison,1,Attorney General,,REP,Ken Paxton,796,137,659
Harrison,1,Attorney General,,DEM,Justin Nelson,407,81,326
Harrison,1,Attorney General,,LIB,Michael Ray Harris,15,3,12
Harrison,1,Comptroller of Public Accounts,,,Over Votes,0,0,0
Harrison,1,Comptroller of Public Accounts,,,Under Votes,44,11,33
Harrison,1,Comptroller of Public Accounts,,REP,Glenn Hegar,810,138,672
Harrison,1,Comptroller of Public Accounts,,DEM,Joi Chevalier,353,70,283
Harrison,1,Comptroller of Public Accounts,,LIB,Ben Sanders,32,10,22
Harrison,1,Commissioner of the General Land Office,,,Over Votes,0,0,0
Harrison,1,Commissioner of the General Land Office,,,Under Votes,33,8,25
Harrison,1,Commissioner of the General Land Office,,REP,George P. Bush,824,144,680
Harrison,1,Commissioner of the General Land Office,,DEM,Miguel Suazo,347,70,277
Harrison,1,Commissioner of the General Land Office,,LIB,Matt Piña,35,7,28
Harrison,1,Commissioner of Agriculture,,,Over Votes,0,0,0
Harrison,1,Commissioner of Agriculture,,,Under Votes,34,10,24
Harrison,1,Commissioner of Agriculture,,REP,Sid Miller,799,135,664
Harrison,1,Commissioner of Agriculture,,DEM,Kim Olson,383,79,304
Harrison,1,Commissioner of Agriculture,,LIB,Richard Carpenter,23,5,18
Harrison,1,Railroad Commissioner,,,Over Votes,0,0,0
Harrison,1,Railroad Commissioner,,,Under Votes,36,8,28
Harrison,1,Railroad Commissioner,,REP,Christi Craddick,827,142,685
Harrison,1,Railroad Commissioner,,DEM,Roman McAllen,350,71,279
Harrison,1,Railroad Commissioner,,LIB,Mike Wright,26,8,18
Harrison,1,"Justice, Supreme Court, Place 2",,,Over Votes,0,0,0
Harrison,1,"Justice, Supreme Court, Place 2",,,Under Votes,43,12,31
Harrison,1,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,809,136,673
Harrison,1,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,387,81,306
Harrison,1,"Justice, Supreme Court, Place 4",,,Over Votes,0,0,0
Harrison,1,"Justice, Supreme Court, Place 4",,,Under Votes,48,13,35
Harrison,1,"Justice, Supreme Court, Place 4",,REP,John Devine,819,138,681
Harrison,1,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,372,78,294
Harrison,1,"Justice, Supreme Court, Place 6",,,Over Votes,0,0,0
Harrison,1,"Justice, Supreme Court, Place 6",,,Under Votes,40,11,29
Harrison,1,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,821,137,684
Harrison,1,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,378,81,297
Harrison,1,"Presiding Judge, Court of Criminal Appeals",,,Over Votes,1,0,1
Harrison,1,"Presiding Judge, Court of Criminal Appeals",,,Under Votes,36,8,28
Harrison,1,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,811,136,675
Harrison,1,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,372,78,294
Harrison,1,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,19,7,12
Harrison,1,"Judge, Court of Criminal Appeals, Place 7",,,Over Votes,0,0,0
Harrison,1,"Judge, Court of Criminal Appeals, Place 7",,,Under Votes,45,11,34
Harrison,1,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,827,140,687
Harrison,1,"Judge, Court of Criminal Appeals, Place 7",,DEM,Ramona Franklin,367,78,289
Harrison,1,"Judge, Court of Criminal Appeals, Place 8",,,Over Votes,0,0,0
Harrison,1,"Judge, Court of Criminal Appeals, Place 8",,,Under Votes,204,39,165
Harrison,1,"Judge, Court of Criminal Appeals, Place 8",,REP,Michelle Slaughter,860,149,711
Harrison,1,"Judge, Court of Criminal Appeals, Place 8",,LIB,Mark Ash,175,41,134
Harrison,1,State Representative,9,,Over Votes,0,0,0
Harrison,1,State Representative,9,,Under Votes,297,53,244
Harrison,1,State Representative,9,REP,Chris Paddie,942,176,766
Harrison,1,"Justice, 6th Court of Appeals District, Place 2",,,Over Votes,0,0,0
Harrison,1,"Justice, 6th Court of Appeals District, Place 2",,,Under Votes,318,60,258
Harrison,1,"Justice, 6th Court of Appeals District, Place 2",,REP,Scott Stevens,921,169,752
Harrison,1,Criminal District Attorney,,,Over Votes,0,0,0
Harrison,1,Criminal District Attorney,,,Under Votes,306,59,247
Harrison,1,Criminal District Attorney,,REP,Reid McCain,933,170,763
Harrison,1,County Judge,,,Over Votes,2,0,2
Harrison,1,County Judge,,,Under Votes,183,38,145
Harrison,1,County Judge,,REP,Chad L. Sims,872,153,719
