county,precinct,office,district,party,candidate,votes,election_day,early_voting
Stephens,1--11,U.S. Senate,,REP,Stefano de Stefano,4,1,3
Stephens,1--11,U.S. Senate,,REP,Geraldine Sam,4,2,2
Stephens,1--11,U.S. Senate,,REP,"Bruce Jacobson, Jr.",8,3,5
Stephens,1--11,U.S. Senate,,REP,Ted Cruz,230,116,114
Stephens,1--11,U.S. Senate,,REP,Mary Miller,15,9,6
Stephens,1--11,U S Representative,11,REP,Mike Conaway,213,103,110
Stephens,1--11,U S Representative,11,REP,Paul Myers,32,17,15
Stephens,1--11,Governor,,REP,Barbara Krueger,18,10,8
Stephens,1--11,Governor,,REP,SECEDE Kilgore,7,6,1
Stephens,1--11,Governor,,REP,Greg Abbott,239,116,123
Stephens,1--11,Lieutenant Governor,,REP,Scott Milder,61,29,32
Stephens,1--11,Lieutenant Governor,,REP,Dan Patrick,191,96,95
Stephens,1--11,Attorney General,,REP,Ken Paxton,213,106,107
Stephens,1--11,Comptroller of Public Accounts,,REP,Glenn Hegar,205,99,106
Stephens,1--11,Commissioner of General Land Office,,REP,Rick Range,21,7,14
Stephens,1--11,Commissioner of General Land Office,,REP,Jerry Patterson,51,24,27
Stephens,1--11,Commissioner of General Land Office,,REP,George P Bush,149,78,71
Stephens,1--11,Commissioner of General Land Office,,REP,Davey Edwards,18,7,11
Stephens,1--11,Commissioner of Agriculture,,REP,Jim Hogan,60,35,25
Stephens,1--11,Commissioner of Agriculture,,REP,Sid Miller,141,66,75
Stephens,1--11,Commissioner of Agriculture,,REP,Trey Blocker,35,14,21
Stephens,1--11,Railroad Commissioner,,REP,Weston Martinez,59,28,31
Stephens,1--11,Railroad Commissioner,,REP,Christi Cradick,170,83,87
Stephens,1--11,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,197,96,101
Stephens,1--11,"Justice, Supreme Court, Place 4",,REP,John Devine,200,99,101
Stephens,1--11,"Supreme Court, Place 6",,REP,Jeff Brown,196,96,100
Stephens,1--11,"Presiding Judge, CT of Criminal Appeals",,REP,Sharon Keller,116,54,62
Stephens,1--11,"Presiding Judge, CT of Criminal Appeals",,REP,David Bridges,97,52,45
Stephens,1--11,"Judge, Court of Criminal Appeals, Pl 7",,REP,Barbara Parker Hervey,191,92,99
Stephens,1--11,"Judge, Court of Criminal Appeals, Pl 8",,REP,Jay Brandon,84,40,44
Stephens,1--11,"Judge, Court of Criminal Appeals, Pl 8",,REP,Dib Waldrip,39,21,18
Stephens,1--11,"Judge, Court of Criminal Appeals, Pl 8",,REP,Michelle Slaughter,92,47,45
Stephens,1--11,State Representative,60,REP,Jim Largent,83,33,50
Stephens,1--11,State Representative,60,REP,Mike Lang,164,88,76
Stephens,1--11,State Representative,60,REP,Gregory Risse,10,8,2
Stephens,1--11,"Chief Justice, 11th Court of Appeals",,REP,John Bailey,198,97,101
Stephens,1--11,County Judge,,REP,Michael Roach,245,123,122
Stephens,1--11,District Clerk,,REP,Christie Coapland,238,117,121
Stephens,1--11,County Clerk,,REP,Jackie Ensey,233,115,118
Stephens,1--11,County Treasurer,,REP,Sharon Trigg,205,96,109
Stephens,1--11,County Treasurer,,REP,Robin McCarthy,51,29,22
Stephens,1--11,Justice of the Peace,,REP,Phil Devenport,22,8,14
Stephens,1--11,Justice of the Peace,,REP,Dan Young,60,28,32
Stephens,1--11,Justice of the Peace,,REP,Leslie LeBus Blackerby,74,37,37
