county,precinct,office,district,candidate,party,early_voting,election_day,votes
Crosby,11,Ballots Cast,,,,,,156
Crosby,11,U.S. Senate,,Ted Cruz,,49,68,117
Crosby,11,U.S. Senate,,Mary Miller,,5,4,9
Crosby,11,U.S. Senate,,"Bruce Jacobson, Jr.",,1,3,4
Crosby,11,U.S. Senate,,Stefano de Stefano,,0,2,2
Crosby,11,U.S. Senate,,Geraldine Sam,,0,0,0
Crosby,11,U.S. Senate,,Over Votes,,0,0,0
Crosby,11,U.S. Senate,,Under Votes,,6,6,12
Crosby,11,U.S. House,19,Jodey Arrington,,51,69,120
Crosby,11,U.S. House,19,Over Votes,,0,0,0
Crosby,11,U.S. House,19,Under Votes,,10,14,24
Crosby,11,Governor,,SECEDE Kilgore,,3,3,6
Crosby,11,Governor,,Greg Abbott,,48,60,108
Crosby,11,Governor,,Barbara Krueger,,5,13,18
Crosby,11,Governor,,Over Votes,,0,0,0
Crosby,11,Governor,,Under Votes,,5,7,12
Crosby,11,Lieutenant Governor,,Dan Patrick,,40,44,84
Crosby,11,Lieutenant Governor,,Scott Milder,,14,32,46
Crosby,11,Lieutenant Governor,,Over Votes,,0,0,0
Crosby,11,Lieutenant Governor,,Under Votes,,7,7,14
Crosby,11,Attorney General,,Ken Paxton,,47,68,115
Crosby,11,Attorney General,,Over Votes,,0,0,0
Crosby,11,Attorney General,,Under Votes,,14,15,29
Crosby,11,Comptroller of Public Accounts,,Glenn Hegar,,47,70,117
Crosby,11,Comptroller of Public Accounts,,Over Votes,,0,0,0
Crosby,11,Comptroller of Public Accounts,,Under Votes,,14,13,27
Crosby,11,Ballots Cast,,,,,,156
Crosby,11,Commissioner of the General Land Office,,Jerry Patterson,,16,17,33
Crosby,11,Commissioner of the General Land Office,,George P. Bush,,24,49,73
Crosby,11,Commissioner of the General Land Office,,Rick Range,,2,4,6
Crosby,11,Commissioner of the General Land Office,,Davey Edwards,,8,4,12
Crosby,11,Commissioner of the General Land Office,,Over Votes,,0,0,0
Crosby,11,Commissioner of the General Land Office,,Under Votes,,11,9,20
Crosby,11,Commissioner of Agriculture,,Trey Blocker,,17,21,38
Crosby,11,Commissioner of Agriculture,,Jim Hogan,,11,21,32
Crosby,11,Commissioner of Agriculture,,Sid Miller,,23,29,52
Crosby,11,Commissioner of Agriculture,,Over Votes,,0,0,0
Crosby,11,Commissioner of Agriculture,,Under Votes,,10,12,22
Crosby,11,Railroad Commissioner,,Christi Craddick,,39,56,95
Crosby,11,Railroad Commissioner,,Weston Martinez,,11,12,23
Crosby,11,Railroad Commissioner,,Over Votes,,0,0,0
Crosby,11,Railroad Commissioner,,Under Votes,,11,15,26
Crosby,11,Ballots Cast,,,,,,156
Crosby,11,State Representative,68,Drew Springer,,48,66,114
Crosby,11,State Representative,68,Over Votes,,0,0,0
Crosby,11,State Representative,68,Under Votes,,13,17,30
Crosby,11,Ballots Cast,,,,,,156
Crosby,11,Ballots Cast,,,,,,156
Crosby,11,U.S. Senate,,Edward Kimbrough,,4,1,5
Crosby,11,U.S. Senate,,Beto O'Rourke,,4,2,6
Crosby,11,U.S. Senate,,Sema Hernandez,,1,0,1
Crosby,11,U.S. Senate,,Over Votes,,0,0,0
Crosby,11,U.S. Senate,,Under Votes,,0,0,0
Crosby,11,U.S. House,19,Miguel Levario,,7,3,10
Crosby,11,U.S. House,19,Over Votes,,0,0,0
Crosby,11,U.S. House,19,Under Votes,,2,0,2
Crosby,11,Governor,,Tom Wakely,,0,0,0
Crosby,11,Governor,,Jeffrey Payne,,2,1,3
Crosby,11,Governor,,Joe Mumbach,,0,0,0
Crosby,11,Governor,,Lupe Valdez,,0,0,0
Crosby,11,Governor,,Adrian Ocegueda,,3,0,3
Crosby,11,Governor,,"Cedric Davis, Sr.",,0,1,1
Crosby,11,Governor,,Grady Yarbrough,,1,1,2
Crosby,11,Governor,,Andrew White,,2,0,2
Crosby,11,Governor,,James Jolly Clark,,1,0,1
Crosby,11,Governor,,Over Votes,,0,0,0
Crosby,11,Governor,,Under Votes,,0,0,0
Crosby,11,Lieutenant Governor,,Michael Cooper,,4,2,6
Crosby,11,Lieutenant Governor,,Mike Collier,,5,1,6
Crosby,11,Lieutenant Governor,,Over Votes,,0,0,0
Crosby,11,Lieutenant Governor,,Under Votes,,0,0,0
Crosby,11,Attorney General,,Justin Nelson,,9,3,12
Crosby,11,Attorney General,,Over Votes,,0,0,0
Crosby,11,Attorney General,,Under Votes,,0,0,0
Crosby,11,Ballots Cast,,,,,,156
Crosby,11,Comptroller of Public Accounts,,Tim Mahoney,,7,1,8
Crosby,11,Comptroller of Public Accounts,,Joi Chevalier,,1,2,3
Crosby,11,Comptroller of Public Accounts,,Over Votes,,0,0,0
Crosby,11,Comptroller of Public Accounts,,Under Votes,,1,0,1
Crosby,11,Commissioner of the General Land Office,,Miguel Suazo,,6,3,9
Crosby,11,Commissioner of the General Land Office,,Tex Morgan,,3,0,3
Crosby,11,Commissioner of the General Land Office,,Over Votes,,0,0,0
Crosby,11,Commissioner of the General Land Office,,Under Votes,,0,0,0
Crosby,11,Commissioner of Agriculture,,Kim Olson,,9,3,12
Crosby,11,Commissioner of Agriculture,,Over Votes,,0,0,0
Crosby,11,Commissioner of Agriculture,,Under Votes,,0,0,0
Crosby,11,Railroad Commissioner,,Chris Spellmon,,5,2,7
Crosby,11,Railroad Commissioner,,Roman McAllen,,4,1,5
Crosby,11,Railroad Commissioner,,Over Votes,,0,0,0
Crosby,11,Railroad Commissioner,,Under Votes,,0,0,0
Crosby,11,Ballots Cast,,,,,,156
Crosby,11,Ballots Cast,,,,,,156
Crosby,11,Ballots Cast,,,,,,156
Crosby,11,Ballots Cast,,,,,,156
Crosby,11,Ballots Cast,,,,,,156
Crosby,27,Ballots Cast,,,,,,261
Crosby,27,U.S. Senate,,Ted Cruz,,109,85,194
Crosby,27,U.S. Senate,,Mary Miller,,12,8,20
Crosby,27,U.S. Senate,,"Bruce Jacobson, Jr.",,3,3,6
Crosby,27,U.S. Senate,,Stefano de Stefano,,0,2,2
Crosby,27,U.S. Senate,,Geraldine Sam,,0,1,1
Crosby,27,U.S. Senate,,Over Votes,,0,0,0
Crosby,27,U.S. Senate,,Under Votes,,6,8,14
Crosby,27,U.S. House,19,Jodey Arrington,,114,92,206
Crosby,27,U.S. House,19,Over Votes,,0,0,0
Crosby,27,U.S. House,19,Under Votes,,16,15,31
Crosby,27,Governor,,SECEDE Kilgore,,3,2,5
Crosby,27,Governor,,Greg Abbott,,108,84,192
Crosby,27,Governor,,Barbara Krueger,,12,13,25
Crosby,27,Governor,,Over Votes,,0,0,0
Crosby,27,Governor,,Under Votes,,7,8,15
Crosby,27,Lieutenant Governor,,Dan Patrick,,74,59,133
Crosby,27,Lieutenant Governor,,Scott Milder,,48,42,90
Crosby,27,Lieutenant Governor,,Over Votes,,0,0,0
Crosby,27,Lieutenant Governor,,Under Votes,,8,6,14
Crosby,27,Attorney General,,Ken Paxton,,110,87,197
Crosby,27,Attorney General,,Over Votes,,0,0,0
Crosby,27,Attorney General,,Under Votes,,20,20,40
Crosby,27,Comptroller of Public Accounts,,Glenn Hegar,,106,84,190
Crosby,27,Comptroller of Public Accounts,,Over Votes,,0,0,0
Crosby,27,Comptroller of Public Accounts,,Under Votes,,24,23,47
Crosby,27,Ballots Cast,,,,,,261
Crosby,27,Commissioner of the General Land Office,,Jerry Patterson,,32,28,60
