county,precinct,office,district,party,candidate,votes,election_day,early_voting
Dickens,Precinct 1,Ballots Cast,,,,80,,
Dickens,Precinct 1,Straight Party,,REP,Republican Party,32,13,19
Dickens,Precinct 1,Straight Party,,DEM,Democratic Party,5,5,0
Dickens,Precinct 1,Straight Party,,LIB,Libertarian Party,0,0,0
Dickens,Precinct 1,Straight Party,,,Over Votes,0,0,0
Dickens,Precinct 1,Straight Party,,,Under Votes,34,22,12
Dickens,Precinct 1,U.S. Senate,,REP,Ted Cruz,61,31,30
Dickens,Precinct 1,U.S. Senate,,DEM,Beto O'Rourke,7,7,0
Dickens,Precinct 1,U.S. Senate,,LIB,Neal M. Dikeman,1,0,1
Dickens,Precinct 1,U.S. Senate,,,Over Votes,0,0,0
Dickens,Precinct 1,U.S. Senate,,,Under Votes,2,2,0
Dickens,Precinct 1,U.S. House,13,REP,Mac Thornberry,63,32,31
Dickens,Precinct 1,U.S. House,13,DEM,Greg Sagan,8,8,0
Dickens,Precinct 1,U.S. House,13,LIB,Calvin DeWeese,0,0,0
Dickens,Precinct 1,U.S. House,13,,Over Votes,0,0,0
Dickens,Precinct 1,U.S. House,13,,Under Votes,0,0,0
Dickens,Precinct 1,Governor,,REP,Greg Abbott,60,31,29
Dickens,Precinct 1,Governor,,DEM,Lupe Valdez,8,8,0
Dickens,Precinct 1,Governor,,LIB,Mark Jay Tippetts,2,1,1
Dickens,Precinct 1,Governor,,,Over Votes,0,0,0
Dickens,Precinct 1,Governor,,,Under Votes,1,0,1
Dickens,Precinct 1,Lieutenant Governor,,REP,Dan Patrick,60,31,29
Dickens,Precinct 1,Lieutenant Governor,,DEM,Mike Collier,10,8,2
Dickens,Precinct 1,Lieutenant Governor,,LIB,Kerry Douglas McKennon,0,0,0
Dickens,Precinct 1,Lieutenant Governor,,,Over Votes,0,0,0
Dickens,Precinct 1,Lieutenant Governor,,,Under Votes,1,1,0
Dickens,Precinct 1,Attorney General,,REP,Ken Paxton,58,30,28
Dickens,Precinct 1,Attorney General,,DEM,Justin Nelson,12,10,2
Dickens,Precinct 1,Attorney General,,LIB,Michael Ray Harris,1,0,1
Dickens,Precinct 1,Attorney General,,,Over Votes,0,0,0
Dickens,Precinct 1,Attorney General,,,Under Votes,0,0,0
Dickens,Precinct 1,Comptroller of Public Accounts,,REP,Glenn Hegar,60,31,29
