county,precinct,office,district,party,candidate,votes,election_day,early_voting
Hamilton,1,U.S. Senate,,DEM,Edward Kimbrough,13,9,4
Hamilton,1,U.S. Senate,,DEM,Sema Hernandez,11,7,4
Hamilton,1,U.S. Senate,,DEM,Beto O'Rouke,26,17,9
Hamilton,1,U.S. House,25,DEM,Chetan Panda,4,2,2
Hamilton,1,U.S. House,25,DEM,Julie Oliver,9,8,1
Hamilton,1,U.S. House,25,DEM,Chris Perri,7,5,2
Hamilton,1,U.S. House,25,DEM,West Hansen,10,6,4
Hamilton,1,U.S. House,25,DEM,Kathi Thomas,9,5,4
Hamilton,1,Governor,,DEM,Jeffrey Payne,4,3,1
Hamilton,1,Governor,,DEM,"Cedric Davis, Sr.",1,1,0
Hamilton,1,Governor,,DEM,Joe Mumbach,2,1,1
Hamilton,1,Governor,,DEM,Grady Yarbrough,3,3,0
Hamilton,1,Governor,,DEM,Tom Wakely,0,0,0
Hamilton,1,Governor,,DEM,James Jolly Clark,1,1,0
Hamilton,1,Governor,,DEM,Andrew White,18,10,8
Hamilton,1,Governor,,DEM,Adrian Ocegueda,0,0,0
Hamilton,1,Governor,,DEM,Lupe Valdez,16,11,5
Hamilton,1,Lieutenant Governor,,DEM,Mike Collier,18,13,5
Hamilton,1,Lieutenant Governor,,DEM,Michael Cooper,24,15,9
Hamilton,1,Attorney General,,DEM,Justin Nelson,45,30,15
Hamilton,1,Comptroller of Public Accounts,,DEM,Tim Mahoney,22,16,6
Hamilton,1,Comptroller of Public Accounts,,DEM,Joi Chevalier,19,12,7
Hamilton,1,Commissioner of the General Land Office,,DEM,Tex Morgan,27,19,8
Hamilton,1,Commissioner of the General Land Office,,DEM,Miguel Suazo,13,8,5
Hamilton,1,Commissioner of Agriculture,,DEM,Kim Olson,42,28,14
Hamilton,1,Railroad Commissioner,,DEM,Roman McAllen,11,7,4
Hamilton,1,Railroad Commissioner,,DEM,Chris Spellmon,30,21,9
Hamilton,2,U.S. Senate,,DEM,Edward Kimbrough,10,6,4
Hamilton,2,U.S. Senate,,DEM,Sema Hernandez,1,1,0
Hamilton,2,U.S. Senate,,DEM,Beto O'Rouke,18,12,6
Hamilton,2,U.S. House,25,DEM,Chetan Panda,2,2,0
Hamilton,2,U.S. House,25,DEM,Julie Oliver,6,3,3
Hamilton,2,U.S. House,25,DEM,Chris Perri,3,2,1
Hamilton,2,U.S. House,25,DEM,West Hansen,7,4,3
Hamilton,2,U.S. House,25,DEM,Kathi Thomas,7,5,2
Hamilton,2,Governor,,DEM,Jeffrey Payne,6,3,3
Hamilton,2,Governor,,DEM,"Cedric Davis, Sr.",0,0,0
Hamilton,2,Governor,,DEM,Joe Mumbach,0,0,0
Hamilton,2,Governor,,DEM,Grady Yarbrough,1,1,0
Hamilton,2,Governor,,DEM,Tom Wakely,1,1,0
Hamilton,2,Governor,,DEM,James Jolly Clark,0,0,0
Hamilton,2,Governor,,DEM,Andrew White,5,3,2
Hamilton,2,Governor,,DEM,Adrian Ocegueda,0,0,0
Hamilton,2,Governor,,DEM,Lupe Valdez,9,6,3
Hamilton,2,Lieutenant Governor,,DEM,Mike Collier,18,11,7
Hamilton,2,Lieutenant Governor,,DEM,Michael Cooper,4,3,1
Hamilton,2,Attorney General,,DEM,Justin Nelson,21,13,8
Hamilton,2,Comptroller of Public Accounts,,DEM,Tim Mahoney,17,11,6
Hamilton,2,Comptroller of Public Accounts,,DEM,Joi Chevalier,6,4,2
Hamilton,2,Commissioner of the General Land Office,,DEM,Tex Morgan,16,10,6
Hamilton,2,Commissioner of the General Land Office,,DEM,Miguel Suazo,8,5,3
Hamilton,2,Commissioner of Agriculture,,DEM,Kim Olson,24,15,9
Hamilton,2,Railroad Commissioner,,DEM,Roman McAllen,7,5,2
Hamilton,2,Railroad Commissioner,,DEM,Chris Spellmon,15,9,6
Hamilton,3,U.S. Senate,,DEM,Edward Kimbrough,6,6,0
Hamilton,3,U.S. Senate,,DEM,Sema Hernandez,6,6,0
Hamilton,3,U.S. Senate,,DEM,Beto O'Rouke,10,9,1
Hamilton,3,U.S. House,25,DEM,Chetan Panda,0,0,0
Hamilton,3,U.S. House,25,DEM,Julie Oliver,7,7,0
Hamilton,3,U.S. House,25,DEM,Chris Perri,5,4,1
Hamilton,3,U.S. House,25,DEM,West Hansen,5,4,1
Hamilton,3,U.S. House,25,DEM,Kathi Thomas,7,7,0
Hamilton,3,Governor,,DEM,Jeffrey Payne,1,1,0
Hamilton,3,Governor,,DEM,"Cedric Davis, Sr.",1,1,0
Hamilton,3,Governor,,DEM,Joe Mumbach,2,1,1
Hamilton,3,Governor,,DEM,Grady Yarbrough,0,0,0
Hamilton,3,Governor,,DEM,Tom Wakely,0,0,0
Hamilton,3,Governor,,DEM,James Jolly Clark,0,0,0
Hamilton,3,Governor,,DEM,Andrew White,7,7,0
Hamilton,3,Governor,,DEM,Adrian Ocegueda,3,2,1
