candidate,office,district,party,county,precinct,votes
,Registered Voters,,,Gillespie,1,2249
,Ballots Cast,,,Gillespie,1,388
Ted Cruz,U.S. Senate,,REP,Gillespie,1,301
Beto O'Rourke,U.S. Senate,,DEM,Gillespie,1,83
Neal M. Dikeman,U.S. Senate,,LIB,Gillespie,1,3
Chip Roy,U.S. House,21,REP,Gillespie,1,304
Joseph Kopser,U.S. House,21,DEM,Gillespie,1,75
Lee Santos,U.S. House,21,LIB,Gillespie,1,5
Gregg Abbott,Governor,,REP,Gillespie,1,326
Lupe Valdez,Governor,,DEM,Gillespie,1,59
Mark Jay Tippetts,Governor,,LIB,Gillespie,1,3
Dan Patrick,Lieutenant Governor,,REP,Gillespie,1,287
Mike Collier,Lieutenant Governor,,DEM,Gillespie,1,92
Kerry Douglas Mckennon,Lieutenant Governor,,LIB,Gillespie,1,6
Ken Paxton,Attorney General,,REP,Gillespie,1,298
Justin Nelson,Attorney General,,DEM,Gillespie,1,80
Michael Ray Harris,Attorney General,,LIB,Gillespie,1,7
Glenn Hegar,Comptroller of Public Accounts,,REP,Gillespie,1,303
Joi Chevalier,Comptroller of Public Accounts,,DEM,Gillespie,1,69
Ben Sanders,Comptroller of Public Accounts,,LIB,Gillespie,1,9
George P Bosh,Commissioner of the General Land Office,,REP,Gillespie,1,311
Miguel Suazo,Commissioner of the General Land Office,,DEM,Gillespie,1,60
Matt Pina,Commissioner of the General Land Office,,LIB,Gillespie,1,11
Sid Miller,Commissioner of Agriculture,,REP,Gillespie,1,292
Kim Olson,Commissioner of Agriculture,,DEM,Gillespie,1,79
Richard Carpenter,Commissioner of Agriculture,,LIB,Gillespie,1,11
Christi Craddick,Railroad Commissioner,,REP,Gillespie,1,302
Roman Mcallen,Railroad Commissioner,,DEM,Gillespie,1,65
Mike Wright,Railroad Commissioner,,LIB,Gillespie,1,14
Kyle Biedermann,State Representative,73,REP,Gillespie,1,260
Stephanie Phillips,State Representative,73,DEM,Gillespie,1,117
,Registered Voters,,,Gillespie,2,1391
,Ballots Cast,,,Gillespie,2,173
Ted Cruz,U.S. Senate,,REP,Gillespie,2,116
Beto O'Rourke,U.S. Senate,,DEM,Gillespie,2,56
Neal M. Dikeman,U.S. Senate,,LIB,Gillespie,2,1
Chip Roy,U.S. House,21,REP,Gillespie,2,121
Joseph Kopser,U.S. House,21,DEM,Gillespie,2,43
Lee Santos,U.S. House,21,LIB,Gillespie,2,6
Gregg Abbott,Governor,,REP,Gillespie,2,134
Lupe Valdez,Governor,,DEM,Gillespie,2,32
Mark Jay Tippetts,Governor,,LIB,Gillespie,2,5
Dan Patrick,Lieutenant Governor,,REP,Gillespie,2,124
Mike Collier,Lieutenant Governor,,DEM,Gillespie,2,40
Kerry Douglas Mckennon,Lieutenant Governor,,LIB,Gillespie,2,8
Ken Paxton,Attorney General,,REP,Gillespie,2,122
Justin Nelson,Attorney General,,DEM,Gillespie,2,40
Michael Ray Harris,Attorney General,,LIB,Gillespie,2,10
Glenn Hegar,Comptroller of Public Accounts,,REP,Gillespie,2,128
Joi Chevalier,Comptroller of Public Accounts,,DEM,Gillespie,2,32
Ben Sanders,Comptroller of Public Accounts,,LIB,Gillespie,2,9
George P Bosh,Commissioner of the General Land Office,,REP,Gillespie,2,128
Miguel Suazo,Commissioner of the General Land Office,,DEM,Gillespie,2,32
Matt Pina,Commissioner of the General Land Office,,LIB,Gillespie,2,8
Sid Miller,Commissioner of Agriculture,,REP,Gillespie,2,125
Kim Olson,Commissioner of Agriculture,,DEM,Gillespie,2,35
Richard Carpenter,Commissioner of Agriculture,,LIB,Gillespie,2,9
Christi Craddick,Railroad Commissioner,,REP,Gillespie,2,122
Roman Mcallen,Railroad Commissioner,,DEM,Gillespie,2,34
Mike Wright,Railroad Commissioner,,LIB,Gillespie,2,10
Kyle Biedermann,State Representative,73,REP,Gillespie,2,109
Stephanie Phillips,State Representative,73,DEM,Gillespie,2,57
,Registered Voters,,,Gillespie,3,1253
,Ballots Cast,,,Gillespie,3,201
Ted Cruz,U.S. Senate,,REP,Gillespie,3,150
Beto O'Rourke,U.S. Senate,,DEM,Gillespie,3,46
Neal M. Dikeman,U.S. Senate,,LIB,Gillespie,3,4
