county,precinct,office,district,party,candidate,votes,election_day,early_voting
Schleicher,1,Governor,,DEM,Adrian Ocegueda,0,0,0
Schleicher,1,Governor,,DEM,"Cedric Wayne Davis, Sr.",0,0,0
Schleicher,1,Governor,,DEM,Grady Yarbrough,3,3,0
Schleicher,1,Governor,,DEM,Guadalupe Valdez,11,7,4
Schleicher,1,Governor,,DEM,James Jolly Clark,0,0,0
Schleicher,1,Governor,,DEM,Jeffrey Alan Payne,1,0,1
Schleicher,1,Governor,,DEM,Joseph William Mumbach,2,1,1
Schleicher,1,Governor,,DEM,Robert Andrew  White,8,3,5
Schleicher,1,Governor,,DEM,Thomas John Wakely,1,0,1
Schleicher,2,Governor,,DEM,Adrian Ocegueda,0,0,0
Schleicher,2,Governor,,DEM,"Cedric Wayne Davis, Sr.",0,0,0
Schleicher,2,Governor,,DEM,Grady Yarbrough,0,0,0
Schleicher,2,Governor,,DEM,Guadalupe Valdez,7,4,3
Schleicher,2,Governor,,DEM,James Jolly Clark,2,1,1
Schleicher,2,Governor,,DEM,Jeffrey Alan Payne,1,0,1
Schleicher,2,Governor,,DEM,Joseph William Mumbach,0,0,0
Schleicher,2,Governor,,DEM,Robert Andrew  White,3,2,1
Schleicher,2,Governor,,DEM,Thomas John Wakely,0,0,0
Schleicher,3,Governor,,DEM,Adrian Ocegueda,0,0,0
Schleicher,3,Governor,,DEM,"Cedric Wayne Davis, Sr.",0,0,0
Schleicher,3,Governor,,DEM,Grady Yarbrough,0,0,0
Schleicher,3,Governor,,DEM,Guadalupe Valdez,9,2,7
Schleicher,3,Governor,,DEM,James Jolly Clark,0,0,0
Schleicher,3,Governor,,DEM,Jeffrey Alan Payne,0,0,0
Schleicher,3,Governor,,DEM,Joseph William Mumbach,1,1,0
Schleicher,3,Governor,,DEM,Robert Andrew  White,1,1,0
Schleicher,3,Governor,,DEM,Thomas John Wakely,4,1,3
Schleicher,4,Governor,,DEM,Adrian Ocegueda,1,1,0
Schleicher,4,Governor,,DEM,"Cedric Wayne Davis, Sr.",1,1,0
Schleicher,4,Governor,,DEM,Grady Yarbrough,2,0,2
Schleicher,4,Governor,,DEM,Guadalupe Valdez,3,3,0
Schleicher,4,Governor,,DEM,James Jolly Clark,0,0,0
Schleicher,4,Governor,,DEM,Jeffrey Alan Payne,0,0,0
Schleicher,4,Governor,,DEM,Joseph William Mumbach,4,1,3
Schleicher,4,Governor,,DEM,Robert Andrew  White,6,3,3
Schleicher,4,Governor,,DEM,Thomas John Wakely,0,0,0
Schleicher,1,Lieutenant Governor,,DEM,Michael  Cooper,9,4,5
Schleicher,1,Lieutenant Governor,,DEM,Michael Edward Collier,15,8,7
Schleicher,2,Lieutenant Governor,,DEM,Michael  Cooper,2,1,1
Schleicher,2,Lieutenant Governor,,DEM,Michael Edward Collier,9,5,4
Schleicher,3,Lieutenant Governor,,DEM,Michael  Cooper,5,2,3
Schleicher,3,Lieutenant Governor,,DEM,Michael Edward Collier,9,3,6
Schleicher,4,Lieutenant Governor,,DEM,Michael  Cooper,5,2,3
Schleicher,4,Lieutenant Governor,,DEM,Michael Edward Collier,11,6,5
Schleicher,1,U.S. House,23,DEM,Angela Ann Villescaz,4,2,2
Schleicher,1,U.S. House,23,DEM,Gina Maria Ortiz Jones,16,8,8
Schleicher,1,U.S. House,23,DEM,Harry Jay Hulings,1,1,0
Schleicher,1,U.S. House,23,DEM,Judith Ann Canales,0,0,0
Schleicher,1,U.S. House,23,DEM,Ricardo Jose Trevio,6,4,2
Schleicher,2,U.S. House,23,DEM,Angela Ann Villescaz,2,1,1
Schleicher,2,U.S. House,23,DEM,Gina Maria Ortiz Jones,5,2,3
Schleicher,2,U.S. House,23,DEM,Harry Jay Hulings,0,0,0
Schleicher,2,U.S. House,23,DEM,Judith Ann Canales,4,3,1
