county,precinct,office,district,party,candidate,early_voting,election_day,votes
Ward,1E,Registered Voters,,,,,,1269
Ward,1W,Registered Voters,,,,,,312
Ward,2,Registered Voters,,,,,,1734
Ward,3N,Registered Voters,,,,,,1373
Ward,3S,Registered Voters,,,,,,354
Ward,4E,Registered Voters,,,,,,961
Ward,4M,Registered Voters,,,,,,259
Ward,4W,Registered Voters,,,,,,115
Ward,1E,Ballots Cast,,,,365,176,541
Ward,1E,Straight Party,,REP,Republican,88,52,140
Ward,1E,Straight Party,,DEM,Democratic,125,56,181
Ward,1E,Straight Party,,LIB,Libertarian,1,2,3
Ward,1E,Straight Party,,,Over Votes,0,0,0
Ward,1E,Straight Party,,,Under Votes,151,66,217
Ward,1E,U.S. Senate,,REP,Ted Cruz,173,86,259
Ward,1E,U.S. Senate,,DEM,Beto O'Rourke,174,82,256
Ward,1E,U.S. Senate,,LIB,Neal M. Dikeman,7,3,10
Ward,1E,U.S. Senate,,,Over Votes,0,0,0
Ward,1E,U.S. Senate,,,Under Votes,11,5,16
Ward,1E,U.S. House,23,REP,Will Hurd,160,82,242
Ward,1E,U.S. House,23,DEM,Gina Ortiz Jones,186,84,270
Ward,1E,U.S. House,23,LIB,Ruben Corvalan,7,2,9
Ward,1E,U.S. House,23,,Over Votes,0,0,0
Ward,1E,U.S. House,23,,Under Votes,12,8,20
Ward,1E,Governor,,REP,Greg Abbott,186,97,283
Ward,1E,Governor,,DEM,Lupe Valdez,165,71,236
Ward,1E,Governor,,LIB,Mark Jay Tippetts,1,1,2
Ward,1E,Governor,,,Over Votes,0,0,0
Ward,1E,Governor,,,Under Votes,13,7,20
Ward,1E,Lieutenant Governor,,REP,Dan Patrick,163,85,248
Ward,1E,Lieutenant Governor,,DEM,Mike Collier,174,80,254
Ward,1E,Lieutenant Governor,,LIB,Kerry Douglas McKennon,9,1,10
Ward,1E,Lieutenant Governor,,,Over Votes,0,0,0
Ward,1E,Lieutenant Governor,,,Under Votes,19,10,29
Ward,1E,Attorney General,,REP,Ken Paxton,159,89,248
Ward,1E,Attorney General,,DEM,Justin Nelson,179,76,255
Ward,1E,Attorney General,,LIB,Michael Ray Harris,5,2,7
Ward,1E,Attorney General,,,Over Votes,0,0,0
Ward,1E,Attorney General,,,Under Votes,22,9,31
Ward,1E,Comptroller of Public Accounts,,REP,Glenn Hegar,160,84,244
Ward,1E,Comptroller of Public Accounts,,DEM,Joi Chevalier,170,76,246
Ward,1E,Comptroller of Public Accounts,,LIB,Ben Sanders,9,6,15
Ward,1E,Comptroller of Public Accounts,,,Over Votes,0,0,0
Ward,1E,Comptroller of Public Accounts,,,Under Votes,26,10,36
Ward,1E,Commissioner of the General Land Office,,REP,George P. Bush,166,87,253
Ward,1E,Commissioner of the General Land Office,,DEM,Miguel Suazo,165,74,239
Ward,1E,Commissioner of the General Land Office,,LIB,Matt Pina,11,6,17
Ward,1E,Commissioner of the General Land Office,,,Over Votes,0,0,0
Ward,1E,Commissioner of the General Land Office,,,Under Votes,23,9,32
Ward,1E,Commissioner of Agriculture,,REP,Sid Miller,158,80,238
Ward,1E,Commissioner of Agriculture,,DEM,Kim Olson,167,80,247
Ward,1E,Commissioner of Agriculture,,LIB,Richard Carpenter,14,5,19
Ward,1E,Commissioner of Agriculture,,,Over Votes,0,0,0
Ward,1E,Commissioner of Agriculture,,,Under Votes,26,11,37
Ward,1E,Railroad Commissioner,,REP,Christi Craddick,157,84,241
Ward,1E,Railroad Commissioner,,DEM,Roman McAllen,171,78,249
Ward,1E,Railroad Commissioner,,LIB,Mike Wright,11,4,15
Ward,1E,Railroad Commissioner,,,Over Votes,0,0,0
Ward,1E,Railroad Commissioner,,,Under Votes,26,10,36
Ward,1E,State Representative,81,REP,Brooks Landgraf,175,89,264
Ward,1E,State Representative,81,DEM,Armando Gamboa,168,80,248
Ward,1E,State Representative,81,,Over Votes,0,0,0
Ward,1E,State Representative,81,,Under Votes,22,7,29
Ward,1W,Ballots Cast,,,,44,81,125
Ward,1W,Straight Party,,REP,Republican,11,17,28
Ward,1W,Straight Party,,DEM,Democratic,19,41,60
Ward,1W,Straight Party,,LIB,Libertarian,0,1,1
Ward,1W,Straight Party,,,Over Votes,1,0,1
Ward,1W,Straight Party,,,Under Votes,13,22,35
Ward,1W,U.S. Senate,,REP,Ted Cruz,17,26,43
Ward,1W,U.S. Senate,,DEM,Beto O'Rourke,24,53,77
Ward,1W,U.S. Senate,,LIB,Neal M. Dikeman,0,1,1
Ward,1W,U.S. Senate,,,Over Votes,0,0,0
Ward,1W,U.S. Senate,,,Under Votes,3,1,4
Ward,1W,U.S. House,23,REP,Will Hurd,17,24,41
Ward,1W,U.S. House,23,DEM,Gina Ortiz Jones,25,55,80
Ward,1W,U.S. House,23,LIB,Ruben Corvalan,0,0,0
Ward,1W,U.S. House,23,,Over Votes,0,0,0
Ward,1W,U.S. House,23,,Under Votes,2,2,4
Ward,1W,Governor,,REP,Greg Abbott,19,29,48
Ward,1W,Governor,,DEM,Lupe Valdez,23,51,74
Ward,1W,Governor,,LIB,Mark Jay Tippetts,0,1,1
Ward,1W,Governor,,,Over Votes,0,0,0
Ward,1W,Governor,,,Under Votes,2,0,2
Ward,1W,Lieutenant Governor,,REP,Dan Patrick,17,25,42
Ward,1W,Lieutenant Governor,,DEM,Mike Collier,24,53,77
Ward,1W,Lieutenant Governor,,LIB,Kerry Douglas McKennon,1,1,2
Ward,1W,Lieutenant Governor,,,Over Votes,0,0,0
Ward,1W,Lieutenant Governor,,,Under Votes,2,2,4
Ward,1W,Attorney General,,REP,Ken Paxton,19,23,42
Ward,1W,Attorney General,,DEM,Justin Nelson,23,51,74
Ward,1W,Attorney General,,LIB,Michael Ray Harris,0,3,3
Ward,1W,Attorney General,,,Over Votes,0,0,0
Ward,1W,Attorney General,,,Under Votes,2,4,6
Ward,1W,Comptroller of Public Accounts,,REP,Glenn Hegar,18,24,42
Ward,1W,Comptroller of Public Accounts,,DEM,Joi Chevalier,23,49,72
Ward,1W,Comptroller of Public Accounts,,LIB,Ben Sanders,1,3,4
Ward,1W,Comptroller of Public Accounts,,,Over Votes,0,0,0
Ward,1W,Comptroller of Public Accounts,,,Under Votes,2,5,7
Ward,1W,Commissioner of the General Land Office,,REP,George P. Bush,19,23,42
Ward,1W,Commissioner of the General Land Office,,DEM,Miguel Suazo,22,52,74
Ward,1W,Commissioner of the General Land Office,,LIB,Matt Pina,1,4,5
Ward,1W,Commissioner of the General Land Office,,,Over Votes,0,0,0
Ward,1W,Commissioner of the General Land Office,,,Under Votes,2,2,4
Ward,1W,Commissioner of Agriculture,,REP,Sid Miller,17,24,41
Ward,1W,Commissioner of Agriculture,,DEM,Kim Olson,24,53,77
Ward,1W,Commissioner of Agriculture,,LIB,Richard Carpenter,1,1,2
Ward,1W,Commissioner of Agriculture,,,Over Votes,0,0,0
Ward,1W,Commissioner of Agriculture,,,Under Votes,2,3,5
Ward,1W,Railroad Commissioner,,REP,Christi Craddick,18,25,43
Ward,1W,Railroad Commissioner,,DEM,Roman McAllen,24,51,75
