county,precinct,office,district,party,candidate,votes,election_day,early_voting
Henderson,1A,Commissioner of Agriculture,,LIB,Richard Carpenter,11,8,3
Henderson,1A,Railroad Commissioner,,,Over Votes,0,0,0
Henderson,1A,Railroad Commissioner,,,Under Votes,18,3,15
Henderson,1A,Railroad Commissioner,,REP,Christi Craddick,683,160,523
Henderson,1A,Railroad Commissioner,,DEM,Roman McAllen,140,32,108
Henderson,1A,Railroad Commissioner,,LIB,Mike Wright,18,8,10
Henderson,1A,"Justice, Supreme Court, Place 2",,,Over Votes,0,0,0
Henderson,1A,"Justice, Supreme Court, Place 2",,,Under Votes,22,5,17
Henderson,1A,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,686,159,527
Henderson,1A,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,151,39,112
Henderson,1A,"Justice, Supreme Court, Place 4",,,Over Votes,0,0,0
Henderson,1A,"Justice, Supreme Court, Place 4",,,Under Votes,19,5,14
Henderson,1A,"Justice, Supreme Court, Place 4",,REP,John Devine,692,158,534
Henderson,1A,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,148,40,108
Henderson,1A,"Justice, Supreme Court, Place 6",,,Over Votes,0,0,0
Henderson,1A,"Justice, Supreme Court, Place 6",,,Under Votes,19,5,14
Henderson,1A,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,688,157,531
Henderson,1A,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,152,41,111
Henderson,1A,"Presiding Judge, Court of Criminal Appeals",,,Over Votes,0,0,0
Henderson,1A,"Presiding Judge, Court of Criminal Appeals",,,Under Votes,14,3,11
Henderson,1A,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,686,155,531
Henderson,1A,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,142,33,109
Henderson,1A,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,17,12,5
Henderson,1A,"Judge, Court of Criminal Appeals, Place 7",,,Over Votes,0,0,0
Henderson,1A,"Judge, Court of Criminal Appeals, Place 7",,,Under Votes,19,5,14
Henderson,1A,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,697,161,536
Henderson,1A,"Judge, Court of Criminal Appeals, Place 7",,DEM,Ramona Franklin,143,37,106
Henderson,1A,"Judge, Court of Criminal Appeals, Place 8",,,Over Votes,0,0,0
Henderson,1A,"Judge, Court of Criminal Appeals, Place 8",,,Under Votes,87,21,66
Henderson,1A,"Judge, Court of Criminal Appeals, Place 8",,REP,Michelle Slaughter,709,161,548
Henderson,1A,"Judge, Court of Criminal Appeals, Place 8",,LIB,Mark Ash,63,21,42
Henderson,1A,State Senator,3,,Over Votes,0,0,0
Henderson,1A,State Senator,3,,Under Votes,14,3,11
Henderson,1A,State Senator,3,REP,Robert Nichols,684,154,530
Henderson,1A,State Senator,3,DEM,Shirley Layton,147,39,108
Henderson,1A,State Senator,3,LIB,Bruce Quarles,14,7,7
Henderson,1A,State Representative,10,,Over Votes,0,0,0
Henderson,1A,State Representative,10,,Under Votes,16,3,13
Henderson,1A,State Representative,10,REP,John Wray,679,152,527
Henderson,1A,State Representative,10,DEM,Kimberly Emery,143,36,107
Henderson,1A,State Representative,10,LIB,Matt Savino,21,12,9
Henderson,1A,"Justice, 12th Court of Appeals District, Place No. 3",,,Over Votes,0,0,0
Henderson,1A,"Justice, 12th Court of Appeals District, Place No. 3",,,Under Votes,121,28,93
Henderson,1A,"Justice, 12th Court of Appeals District, Place No. 3",,REP,Greg Neeley,738,175,563
Henderson,1A,"District Judge, 173rd Judicial District",,,Over Votes,0,0,0
Henderson,1A,"District Judge, 173rd Judicial District",,,Under Votes,123,29,94
Henderson,1A,"District Judge, 173rd Judicial District",,REP,Dan Moore,736,174,562
Henderson,1A,County Judge,,,Over Votes,0,0,0
Henderson,1A,County Judge,,,Under Votes,121,28,93
Henderson,1A,County Judge,,REP,Wade McKinney,738,175,563
Henderson,1A,"Judge, County Court-at-Law",,,Over Votes,0,0,0
Henderson,1A,"Judge, County Court-at-Law",,,Under Votes,123,31,92
Henderson,1A,"Judge, County Court-at-Law",,REP,Scott Williams,736,172,564
Henderson,1A,"Judge, County Court-at-Law No.2",,,Over Votes,0,0,0
Henderson,1A,"Judge, County Court-at-Law No.2",,,Under Votes,122,27,95
Henderson,1A,"Judge, County Court-at-Law No.2",,REP,Nancy Adams Perryman,737,176,561
Henderson,1A,District Clerk,,,Over Votes,0,0,0
Henderson,1A,District Clerk,,,Under Votes,122,27,95
Henderson,1A,District Clerk,,REP,Betty Herriage,737,176,561
Henderson,1A,County Clerk,,,Over Votes,0,0,0
Henderson,1A,County Clerk,,,Under Votes,120,27,93
Henderson,1A,County Clerk,,REP,Mary Margaret Wright,739,176,563
Henderson,1A,County Treasurer,,,Over Votes,0,0,0
Henderson,1A,County Treasurer,,,Under Votes,121,26,95
Henderson,1A,County Treasurer,,REP,Michael Bynum,738,177,561
Henderson,1A,"Justice of the Peace, Precinct No. 2",,,Over Votes,0,0,0
Henderson,1A,"Justice of the Peace, Precinct No. 2",,,Under Votes,118,28,90
Henderson,1A,"Justice of the Peace, Precinct No. 2",,REP,Kevin Pollock,741,175,566
Henderson,1CR,Ballots Cast,,,,585,122,463
Henderson,1CR,Straight Party,,,Over Votes,3,0,3
Henderson,1CR,Straight Party,,,Under Votes,204,38,166
Henderson,1CR,Straight Party,,REP,Republican Party,314,67,247
Henderson,1CR,Straight Party,,DEM,Democratic Party,63,17,46
Henderson,1CR,Straight Party,,LIB,Libertarian Party,1,0,1
Henderson,1CR,U.S. Senate,,,Over Votes,0,0,0
Henderson,1CR,U.S. Senate,,,Under Votes,8,4,4
Henderson,1CR,U.S. Senate,,REP,Ted Cruz,470,93,377
Henderson,1CR,U.S. Senate,,DEM,Beto O'Rourke,100,24,76
Henderson,1CR,U.S. Senate,,LIB,Neal M. Dikeman,7,1,6
Henderson,1CR,U.S. House,5,,Over Votes,1,0,1
Henderson,1CR,U.S. House,5,,Under Votes,12,3,9
Henderson,1CR,U.S. House,5,REP,Lance Gooden,479,94,385
Henderson,1CR,U.S. House,5,DEM,Dan Wood,91,25,66
Henderson,1CR,U.S. House,5,,PHIL GRAY,2,0,2
Henderson,1CR,Governor,,,Over Votes,0,0,0
Henderson,1CR,Governor,,,Under Votes,6,0,6
Henderson,1CR,Governor,,REP,Greg Abbott,480,96,384
Henderson,1CR,Governor,,DEM,Lupe Valdez,89,24,65
Henderson,1CR,Governor,,LIB,Mark Jay Tippetts,10,2,8
Henderson,1CR,Lieutenant Governor,,,Over Votes,0,0,0
Henderson,1CR,Lieutenant Governor,,,Under Votes,7,0,7
Henderson,1CR,Lieutenant Governor,,REP,Dan Patrick,457,92,365
Henderson,1CR,Lieutenant Governor,,DEM,Mike Collier,105,27,78
Henderson,1CR,Lieutenant Governor,,LIB,Kerry Douglas McKennon,16,3,13
Henderson,1CR,Attorney General,,,Over Votes,0,0,0
Henderson,1CR,Attorney General,,,Under Votes,12,2,10
Henderson,1CR,Attorney General,,REP,Ken Paxton,458,94,364
Henderson,1CR,Attorney General,,DEM,Justin Nelson,103,25,78
Henderson,1CR,Attorney General,,LIB,Michael Ray Harris,12,1,11
Henderson,1CR,Comptroller of Public Accounts,,,Over Votes,0,0,0
Henderson,1CR,Comptroller of Public Accounts,,,Under Votes,9,1,8
Henderson,1CR,Comptroller of Public Accounts,,REP,Glenn Hegar,469,93,376
Henderson,1CR,Comptroller of Public Accounts,,DEM,Joi Chevalier,89,24,65
Henderson,1CR,Comptroller of Public Accounts,,LIB,Ben Sanders,18,4,14
Henderson,1CR,Commissioner of the General Land Office,,,Over Votes,0,0,0
Henderson,1CR,Commissioner of the General Land Office,,,Under Votes,6,1,5
Henderson,1CR,Commissioner of the General Land Office,,REP,George P. Bush,467,94,373
Henderson,1CR,Commissioner of the General Land Office,,DEM,Miguel Suazo,90,24,66
Henderson,1CR,Commissioner of the General Land Office,,LIB,Matt Pi̱a,22,3,19
Henderson,1CR,Commissioner of Agriculture,,,Over Votes,0,0,0
Henderson,1CR,Commissioner of Agriculture,,,Under Votes,9,2,7
Henderson,1CR,Commissioner of Agriculture,,REP,Sid Miller,459,92,367
Henderson,1CR,Commissioner of Agriculture,,DEM,Kim Olson,104,26,78
Henderson,1CR,Commissioner of Agriculture,,LIB,Richard Carpenter,13,2,11
Henderson,1CR,Railroad Commissioner,,,Over Votes,0,0,0
Henderson,1CR,Railroad Commissioner,,,Under Votes,11,2,9
Henderson,1CR,Railroad Commissioner,,REP,Christi Craddick,466,93,373
Henderson,1CR,Railroad Commissioner,,DEM,Roman McAllen,90,23,67
Henderson,1CR,Railroad Commissioner,,LIB,Mike Wright,18,4,14
Henderson,1CR,"Justice, Supreme Court, Place 2",,,Over Votes,0,0,0
Henderson,1CR,"Justice, Supreme Court, Place 2",,,Under Votes,13,2,11
Henderson,1CR,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,474,92,382
Henderson,1CR,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,98,28,70
Henderson,1CR,"Justice, Supreme Court, Place 4",,,Over Votes,0,0,0
Henderson,1CR,"Justice, Supreme Court, Place 4",,,Under Votes,12,1,11
Henderson,1CR,"Justice, Supreme Court, Place 4",,REP,John Devine,479,96,383
Henderson,1CR,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,94,25,69
Henderson,1CR,"Justice, Supreme Court, Place 6",,,Over Votes,0,0,0
Henderson,1CR,"Justice, Supreme Court, Place 6",,,Under Votes,11,1,10
Henderson,1CR,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,478,93,385
Henderson,1CR,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,96,28,68
Henderson,1CR,"Presiding Judge, Court of Criminal Appeals",,,Over Votes,0,0,0
Henderson,1CR,"Presiding Judge, Court of Criminal Appeals",,,Under Votes,10,1,9
Henderson,1CR,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,465,93,372
Henderson,1CR,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,95,24,71
Henderson,1CR,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,15,4,11
Henderson,1CR,"Judge, Court of Criminal Appeals, Place 7",,,Over Votes,0,0,0
Henderson,1CR,"Judge, Court of Criminal Appeals, Place 7",,,Under Votes,12,2,10
Henderson,1CR,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,480,96,384
Henderson,1CR,"Judge, Court of Criminal Appeals, Place 7",,DEM,Ramona Franklin,93,24,69
Henderson,1CR,"Judge, Court of Criminal Appeals, Place 8",,,Over Votes,0,0,0
Henderson,1CR,"Judge, Court of Criminal Appeals, Place 8",,,Under Votes,64,13,51
Henderson,1CR,"Judge, Court of Criminal Appeals, Place 8",,REP,Michelle Slaughter,476,99,377
Henderson,1CR,"Judge, Court of Criminal Appeals, Place 8",,LIB,Mark Ash,45,10,35
Henderson,1CR,State Senator,3,,Over Votes,3,0,3
Henderson,1CR,State Senator,3,,Under Votes,9,2,7
Henderson,1CR,State Senator,3,REP,Robert Nichols,471,92,379
Henderson,1CR,State Senator,3,DEM,Shirley Layton,94,26,68
Henderson,1CR,State Senator,3,LIB,Bruce Quarles,8,2,6
Henderson,1CR,State Representative,4,,Over Votes,2,0,2
Henderson,1CR,State Representative,4,,Under Votes,9,2,7
Henderson,1CR,State Representative,4,REP,Keith Bell,472,95,377
Henderson,1CR,State Representative,4,DEM,Eston WIlliams,92,24,68
Henderson,1CR,State Representative,4,LIB,D. Allen Miller,10,1,9
Henderson,1CR,"Justice, 12th Court of Appeals District, Place No. 3",,,Over Votes,0,0,0
Henderson,1CR,"Justice, 12th Court of Appeals District, Place No. 3",,,Under Votes,99,19,80
Henderson,1CR,"Justice, 12th Court of Appeals District, Place No. 3",,REP,Greg Neeley,486,103,383
Henderson,1CR,"District Judge, 173rd Judicial District",,,Over Votes,0,0,0
Henderson,1CR,"District Judge, 173rd Judicial District",,,Under Votes,95,20,75
Henderson,1CR,"District Judge, 173rd Judicial District",,REP,Dan Moore,490,102,388
Henderson,1CR,County Judge,,,Over Votes,0,0,0
Henderson,1CR,County Judge,,,Under Votes,90,19,71
Henderson,1CR,County Judge,,REP,Wade McKinney,495,103,392
Henderson,1CR,"Judge, County Court-at-Law",,,Over Votes,0,0,0
Henderson,1CR,"Judge, County Court-at-Law",,,Under Votes,91,20,71
Henderson,1CR,"Judge, County Court-at-Law",,REP,Scott Williams,494,102,392
Henderson,1CR,"Judge, County Court-at-Law No.2",,,Over Votes,0,0,0
Henderson,1CR,"Judge, County Court-at-Law No.2",,,Under Votes,88,17,71
Henderson,1CR,"Judge, County Court-at-Law No.2",,REP,Nancy Adams Perryman,497,105,392
Henderson,1CR,District Clerk,,,Over Votes,0,0,0
Henderson,1CR,District Clerk,,,Under Votes,93,19,74
Henderson,1CR,District Clerk,,REP,Betty Herriage,492,103,389
Henderson,1CR,County Clerk,,,Over Votes,0,0,0
Henderson,1CR,County Clerk,,,Under Votes,90,18,72
Henderson,1CR,County Clerk,,REP,Mary Margaret Wright,495,104,391
Henderson,1CR,County Treasurer,,,Over Votes,0,0,0
Henderson,1CR,County Treasurer,,,Under Votes,91,19,72
Henderson,1CR,County Treasurer,,REP,Michael Bynum,494,103,391
Henderson,1CR,"Justice of the Peace, Precinct No. 5",,,Over Votes,0,0,0
Henderson,1CR,"Justice of the Peace, Precinct No. 5",,,Under Votes,92,20,72
Henderson,1CR,"Justice of the Peace, Precinct No. 5",,REP,Belinda Garrison Brownlow,493,102,391
Henderson,1CR CRISD,Ballots Cast,,,,821,320,501
Henderson,1CR CRISD,Straight Party,,,Over Votes,1,0,1
Henderson,1CR CRISD,Straight Party,,,Under Votes,301,133,168
Henderson,1CR CRISD,Straight Party,,REP,Republican Party,476,172,304
Henderson,1CR CRISD,Straight Party,,DEM,Democratic Party,41,14,27
Henderson,1CR CRISD,Straight Party,,LIB,Libertarian Party,2,1,1
Henderson,1CR CRISD,U.S. Senate,,,Over Votes,0,0,0
Henderson,1CR CRISD,U.S. Senate,,,Under Votes,8,5,3
Henderson,1CR CRISD,U.S. Senate,,REP,Ted Cruz,709,276,433
Henderson,1CR CRISD,U.S. Senate,,DEM,Beto O'Rourke,100,36,64
Henderson,1CR CRISD,U.S. Senate,,LIB,Neal M. Dikeman,4,3,1
Henderson,1CR CRISD,U.S. House,5,,Over Votes,1,0,1
Henderson,1CR CRISD,U.S. House,5,,Under Votes,13,2,11
Henderson,1CR CRISD,U.S. House,5,REP,Lance Gooden,723,288,435
Henderson,1CR CRISD,U.S. House,5,DEM,Dan Wood,83,30,53
Henderson,1CR CRISD,U.S. House,5,,PHIL GRAY,1,0,1
Henderson,1CR CRISD,Governor,,,Over Votes,0,0,0
Henderson,1CR CRISD,Governor,,,Under Votes,9,2,7
Henderson,1CR CRISD,Governor,,REP,Greg Abbott,723,287,436
Henderson,1CR CRISD,Governor,,DEM,Lupe Valdez,80,28,52
Henderson,1CR CRISD,Governor,,LIB,Mark Jay Tippetts,9,3,6
Henderson,1CR CRISD,Lieutenant Governor,,,Over Votes,0,0,0
Henderson,1CR CRISD,Lieutenant Governor,,,Under Votes,11,3,8
Henderson,1CR CRISD,Lieutenant Governor,,REP,Dan Patrick,685,277,408
Henderson,1CR CRISD,Lieutenant Governor,,DEM,Mike Collier,109,34,75
Henderson,1CR CRISD,Lieutenant Governor,,LIB,Kerry Douglas McKennon,16,6,10
Henderson,1CR CRISD,Attorney General,,,Over Votes,1,0,1
Henderson,1CR CRISD,Attorney General,,,Under Votes,13,5,8
Henderson,1CR CRISD,Attorney General,,REP,Ken Paxton,698,275,423
Henderson,1CR CRISD,Attorney General,,DEM,Justin Nelson,97,35,62
Henderson,1CR CRISD,Attorney General,,LIB,Michael Ray Harris,12,5,7
Henderson,1CR CRISD,Comptroller of Public Accounts,,,Over Votes,0,0,0
Henderson,1CR CRISD,Comptroller of Public Accounts,,,Under Votes,21,8,13
Henderson,1CR CRISD,Comptroller of Public Accounts,,REP,Glenn Hegar,710,279,431
Henderson,1CR CRISD,Comptroller of Public Accounts,,DEM,Joi Chevalier,77,29,48
Henderson,1CR CRISD,Comptroller of Public Accounts,,LIB,Ben Sanders,13,4,9
Henderson,1CR CRISD,Commissioner of the General Land Office,,,Over Votes,0,0,0
Henderson,1CR CRISD,Commissioner of the General Land Office,,,Under Votes,17,8,9
Henderson,1CR CRISD,Commissioner of the General Land Office,,REP,George P. Bush,678,271,407
Henderson,1CR CRISD,Commissioner of the General Land Office,,DEM,Miguel Suazo,86,29,57
Henderson,1CR CRISD,Commissioner of the General Land Office,,LIB,Matt Pi̱a,40,12,28
Henderson,1CR CRISD,Commissioner of Agriculture,,,Over Votes,0,0,0
Henderson,1CR CRISD,Commissioner of Agriculture,,,Under Votes,15,7,8
Henderson,1CR CRISD,Commissioner of Agriculture,,REP,Sid Miller,707,281,426
Henderson,1CR CRISD,Commissioner of Agriculture,,DEM,Kim Olson,93,30,63
Henderson,1CR CRISD,Commissioner of Agriculture,,LIB,Richard Carpenter,6,2,4
Henderson,1CR CRISD,Railroad Commissioner,,,Over Votes,0,0,0
Henderson,1CR CRISD,Railroad Commissioner,,,Under Votes,18,8,10
Henderson,1CR CRISD,Railroad Commissioner,,REP,Christi Craddick,713,276,437
Henderson,1CR CRISD,Railroad Commissioner,,DEM,Roman McAllen,78,29,49
Henderson,1CR CRISD,Railroad Commissioner,,LIB,Mike Wright,12,7,5
Henderson,1CR CRISD,"Justice, Supreme Court, Place 2",,,Over Votes,0,0,0
Henderson,1CR CRISD,"Justice, Supreme Court, Place 2",,,Under Votes,19,8,11
Henderson,1CR CRISD,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,716,282,434
Henderson,1CR CRISD,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,86,30,56
Henderson,1CR CRISD,"Justice, Supreme Court, Place 4",,,Over Votes,0,0,0
Henderson,1CR CRISD,"Justice, Supreme Court, Place 4",,,Under Votes,23,11,12
Henderson,1CR CRISD,"Justice, Supreme Court, Place 4",,REP,John Devine,710,274,436
Henderson,1CR CRISD,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,88,35,53
Henderson,1CR CRISD,"Justice, Supreme Court, Place 6",,,Over Votes,0,0,0
Henderson,1CR CRISD,"Justice, Supreme Court, Place 6",,,Under Votes,22,10,12
Henderson,1CR CRISD,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,716,280,436
Henderson,1CR CRISD,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,83,30,53
Henderson,1CR CRISD,"Presiding Judge, Court of Criminal Appeals",,,Over Votes,0,0,0
Henderson,1CR CRISD,"Presiding Judge, Court of Criminal Appeals",,,Under Votes,23,11,12
Henderson,1CR CRISD,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,703,271,432
Henderson,1CR CRISD,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,89,35,54
Henderson,1CR CRISD,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,6,3,3
Henderson,1CR CRISD,"Judge, Court of Criminal Appeals, Place 7",,,Over Votes,0,0,0
Henderson,1CR CRISD,"Judge, Court of Criminal Appeals, Place 7",,,Under Votes,26,13,13
Henderson,1CR CRISD,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,711,275,436
Henderson,1CR CRISD,"Judge, Court of Criminal Appeals, Place 7",,DEM,Ramona Franklin,84,32,52
Henderson,1CR CRISD,"Judge, Court of Criminal Appeals, Place 8",,,Over Votes,0,0,0
Henderson,1CR CRISD,"Judge, Court of Criminal Appeals, Place 8",,,Under Votes,62,26,36
Henderson,1CR CRISD,"Judge, Court of Criminal Appeals, Place 8",,REP,Michelle Slaughter,717,277,440
Henderson,1CR CRISD,"Judge, Court of Criminal Appeals, Place 8",,LIB,Mark Ash,42,17,25
Henderson,1CR CRISD,State Senator,3,,Over Votes,1,0,1
Henderson,1CR CRISD,State Senator,3,,Under Votes,17,6,11
Henderson,1CR CRISD,State Senator,3,REP,Robert Nichols,717,280,437
Henderson,1CR CRISD,State Senator,3,DEM,Shirley Layton,80,31,49
Henderson,1CR CRISD,State Senator,3,LIB,Bruce Quarles,6,3,3
Henderson,1CR CRISD,State Representative,4,,Over Votes,1,0,1
Henderson,1CR CRISD,State Representative,4,,Under Votes,16,5,11
Henderson,1CR CRISD,State Representative,4,REP,Keith Bell,715,283,432
Henderson,1CR CRISD,State Representative,4,DEM,Eston WIlliams,79,29,50
Henderson,1CR CRISD,State Representative,4,LIB,D. Allen Miller,10,3,7
Henderson,1CR CRISD,"Justice, 12th Court of Appeals District, Place No. 3",,,Over Votes,0,0,0
Henderson,1CR CRISD,"Justice, 12th Court of Appeals District, Place No. 3",,,Under Votes,92,35,57
Henderson,1CR CRISD,"Justice, 12th Court of Appeals District, Place No. 3",,REP,Greg Neeley,729,285,444
Henderson,1CR CRISD,"District Judge, 173rd Judicial District",,,Over Votes,0,0,0
Henderson,1CR CRISD,"District Judge, 173rd Judicial District",,,Under Votes,87,31,56
Henderson,1CR CRISD,"District Judge, 173rd Judicial District",,REP,Dan Moore,734,289,445
Henderson,1CR CRISD,County Judge,,,Over Votes,0,0,0
Henderson,1CR CRISD,County Judge,,,Under Votes,87,30,57
Henderson,1CR CRISD,County Judge,,REP,Wade McKinney,734,290,444
Henderson,1CR CRISD,"Judge, County Court-at-Law",,,Over Votes,0,0,0
Henderson,1CR CRISD,"Judge, County Court-at-Law",,,Under Votes,90,38,52
Henderson,1CR CRISD,"Judge, County Court-at-Law",,REP,Scott Williams,731,282,449
Henderson,1CR CRISD,"Judge, County Court-at-Law No.2",,,Over Votes,0,0,0
Henderson,1CR CRISD,"Judge, County Court-at-Law No.2",,,Under Votes,99,38,61
Henderson,1CR CRISD,"Judge, County Court-at-Law No.2",,REP,Nancy Adams Perryman,722,282,440
Henderson,1CR CRISD,District Clerk,,,Over Votes,0,0,0
Henderson,1CR CRISD,District Clerk,,,Under Votes,95,34,61
Henderson,1CR CRISD,District Clerk,,REP,Betty Herriage,726,286,440
Henderson,1CR CRISD,County Clerk,,,Over Votes,0,0,0
Henderson,1CR CRISD,County Clerk,,,Under Votes,92,30,62
Henderson,1CR CRISD,County Clerk,,REP,Mary Margaret Wright,729,290,439
Henderson,1CR CRISD,County Treasurer,,,Over Votes,0,0,0
Henderson,1CR CRISD,County Treasurer,,,Under Votes,93,33,60
Henderson,1CR CRISD,County Treasurer,,REP,Michael Bynum,728,287,441
Henderson,1CR CRISD,"Justice of the Peace, Precinct No. 5",,,Over Votes,0,0,0
Henderson,1CR CRISD,"Justice of the Peace, Precinct No. 5",,,Under Votes,95,36,59
Henderson,1CR CRISD,"Justice of the Peace, Precinct No. 5",,REP,Belinda Garrison Brownlow,726,284,442
Henderson,1CR CRISD,Board of Trustees  CRISD,,,Over Votes,2,0,2
Henderson,1CR CRISD,Board of Trustees  CRISD,,,Under Votes,1011,368,643
Henderson,1CR CRISD,Board of Trustees  CRISD,,,Keith Pryor,444,168,276
Henderson,1CR CRISD,Board of Trustees  CRISD,,,Diane Locke,468,196,272
Henderson,1CR CRISD,Board of Trustees  CRISD,,,Josh Harris,290,129,161
Henderson,1CR CRISD,Board of Trustees  CRISD,,,Shane Stanfield,242,99,143
Henderson,1CR MALISD,Ballots Cast,,,,9,1,8
Henderson,1CR MALISD,Straight Party,,,Over Votes,0,0,0
Henderson,1CR MALISD,Straight Party,,,Under Votes,3,0,3
Henderson,1CR MALISD,Straight Party,,REP,Republican Party,4,0,4
Henderson,1CR MALISD,Straight Party,,DEM,Democratic Party,2,1,1
Henderson,1CR MALISD,Straight Party,,LIB,Libertarian Party,0,0,0
Henderson,1CR MALISD,U.S. Senate,,,Over Votes,0,0,0
Henderson,1CR MALISD,U.S. Senate,,,Under Votes,0,0,0
Henderson,1CR MALISD,U.S. Senate,,REP,Ted Cruz,6,0,6
Henderson,1CR MALISD,U.S. Senate,,DEM,Beto O'Rourke,3,1,2
Henderson,1CR MALISD,U.S. Senate,,LIB,Neal M. Dikeman,0,0,0
Henderson,1CR MALISD,U.S. House,5,,Over Votes,0,0,0
Henderson,1CR MALISD,U.S. House,5,,Under Votes,0,0,0
Henderson,1CR MALISD,U.S. House,5,REP,Lance Gooden,6,0,6
Henderson,1CR MALISD,U.S. House,5,DEM,Dan Wood,3,1,2
Henderson,1CR MALISD,U.S. House,5,,PHIL GRAY,0,0,0
Henderson,1CR MALISD,Governor,,,Over Votes,0,0,0
Henderson,1CR MALISD,Governor,,,Under Votes,0,0,0
