county,precinct,office,district,candidate,party,early_voting,election_day,votes
Goliad,11,Commissioner of Agriculture,,Kim Olson,DEM,122,84,206
Goliad,11,Commissioner of Agriculture,,Richard Carpenter,LIB,5,6,11
Goliad,11,Commissioner of Agriculture,,Sid Miller,REP,165,79,244
Goliad,12,Commissioner of Agriculture,,Kim Olson,DEM,11,19,30
Goliad,12,Commissioner of Agriculture,,Richard Carpenter,LIB,2,1,3
Goliad,12,Commissioner of Agriculture,,Sid Miller,REP,145,75,220
Goliad,21,Commissioner of Agriculture,,Kim Olson,DEM,116,89,205
Goliad,21,Commissioner of Agriculture,,Richard Carpenter,LIB,8,8,16
Goliad,21,Commissioner of Agriculture,,Sid Miller,REP,195,57,252
Goliad,22,Commissioner of Agriculture,,Kim Olson,DEM,10,29,39
Goliad,22,Commissioner of Agriculture,,Richard Carpenter,LIB,2,2,4
Goliad,22,Commissioner of Agriculture,,Sid Miller,REP,43,37,80
Goliad,31,Commissioner of Agriculture,,Kim Olson,DEM,85,21,106
Goliad,31,Commissioner of Agriculture,,Richard Carpenter,LIB,4,2,6
Goliad,31,Commissioner of Agriculture,,Sid Miller,REP,257,75,332
Goliad,32,Commissioner of Agriculture,,Kim Olson,DEM,30,15,45
Goliad,32,Commissioner of Agriculture,,Richard Carpenter,LIB,1,4,5
Goliad,32,Commissioner of Agriculture,,Sid Miller,REP,205,144,349
Goliad,41,Commissioner of Agriculture,,Kim Olson,DEM,25,6,31
Goliad,41,Commissioner of Agriculture,,Richard Carpenter,LIB,3,1,4
Goliad,41,Commissioner of Agriculture,,Sid Miller,REP,98,84,182
Goliad,42,Commissioner of Agriculture,,Kim Olson,DEM,23,21,44
Goliad,42,Commissioner of Agriculture,,Richard Carpenter,LIB,4,6,10
Goliad,42,Commissioner of Agriculture,,Sid Miller,REP,115,208,323
Goliad,43,Commissioner of Agriculture,,Kim Olson,DEM,17,7,24
Goliad,43,Commissioner of Agriculture,,Richard Carpenter,LIB,4,2,6
Goliad,43,Commissioner of Agriculture,,Sid Miller,REP,143,50,193
Goliad,11,Governor,,Greg Abbott,REP,193,102,295
Goliad,11,Governor,,Lupe Valdez,DEM,109,70,179
Goliad,11,Governor,,Mark Jay Tippetts,LIB,3,2,5
Goliad,12,Governor,,Greg Abbott,REP,148,77,225
Goliad,12,Governor,,Lupe Valdez,DEM,9,17,26
Goliad,12,Governor,,Mark Jay Tippetts,LIB,1,2,3
Goliad,21,Governor,,Greg Abbott,REP,238,79,317
Goliad,21,Governor,,Lupe Valdez,DEM,94,76,170
Goliad,21,Governor,,Mark Jay Tippetts,LIB,5,4,9
Goliad,22,Governor,,Greg Abbott,REP,47,41,88
Goliad,22,Governor,,Lupe Valdez,DEM,9,35,44
Goliad,22,Governor,,Mark Jay Tippetts,LIB,1,1,2
Goliad,31,Governor,,Greg Abbott,REP,277,83,360
Goliad,31,Governor,,Lupe Valdez,DEM,73,14,87
Goliad,31,Governor,,Mark Jay Tippetts,LIB,9,5,14
Goliad,32,Governor,,Greg Abbott,REP,214,156,370
Goliad,32,Governor,,Lupe Valdez,DEM,23,8,31
Goliad,32,Governor,,Mark Jay Tippetts,LIB,3,3,6
Goliad,41,Governor,,Greg Abbott,REP,108,82,190
Goliad,41,Governor,,Lupe Valdez,DEM,21,8,29
Goliad,41,Governor,,Mark Jay Tippetts,LIB,3,1,4
Goliad,42,Governor,,Greg Abbott,REP,123,224,347
Goliad,42,Governor,,Lupe Valdez,DEM,20,11,31
Goliad,42,Governor,,Mark Jay Tippetts,LIB,2,1,3
Goliad,43,Governor,,Greg Abbott,REP,152,53,205
Goliad,43,Governor,,Lupe Valdez,DEM,13,7,20
Goliad,43,Governor,,Mark Jay Tippetts,LIB,2,0,2
Goliad,11,U. S. Senator,,Beto O'Rourke,DEM,119,83,202
Goliad,11,U. S. Senator,,Neal M. Dikeman,LIB,7,1,8
Goliad,11,U. S. Senator,,Ted Cruz,REP,181,92,273
Goliad,12,U. S. Senator,,Beto O'Rourke,DEM,8,16,24
Goliad,12,U. S. Senator,,Neal M. Dikeman,LIB,0,3,3
Goliad,12,U. S. Senator,,Ted Cruz,REP,151,77,228
Goliad,21,U. S. Senator,,Beto O'Rourke,DEM,3,4,7
Goliad,21,U. S. Senator,,Beto O'Rourke,DEM,113,89,202
Goliad,21,U. S. Senator,,Ted Cruz,REP,222,66,288
Goliad,22,U. S. Senator,,Beto O'Rourke,DEM,12,36,48
Goliad,22,U. S. Senator,,Neal M. Dikeman,LIB,0,1,1
Goliad,22,U. S. Senator,,Ted Cruz,REP,45,42,87
Goliad,31,U. S. Senator,,Beto O'Rourke,DEM,76,23,99
Goliad,31,U. S. Senator,,Neal M. Dikeman,LIB,1,3,4
