county,precinct,office,district,party,candidate,votes,election_day,early_voting,provisional
Bastrop,1001,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,2879,0,0,0
Bastrop,1002,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,2428,0,0,0
Bastrop,1003,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,5597,0,0,0
Bastrop,1004,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,2524,0,0,0
Bastrop,2005,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,2614,0,0,0
Bastrop,2006,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1397,0,0,0
Bastrop,2007,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1996,0,0,0
Bastrop,2008,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,982,0,0,0
Bastrop,2009,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1219,0,0,0
Bastrop,2010,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1311,0,0,0
Bastrop,2011,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,2269,0,0,0
Bastrop,3012,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,925,0,0,0
Bastrop,3013,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1442,0,0,0
Bastrop,3014,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,2385,0,0,0
Bastrop,3015,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,2498,0,0,0
Bastrop,3016,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,2627,0,0,0
Bastrop,4017,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,2490,0,0,0
Bastrop,4018,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,611,0,0,0
Bastrop,4019,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,2333,0,0,0
Bastrop,4020,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,3533,0,0,0
Bastrop,4021,REGISTERED VOTERS - TOTAL,,,REGISTERED VOTERS - TOTAL,1248,0,0,0
Bastrop,1001,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,881,396,485,0
Bastrop,1002,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,691,273,417,1
Bastrop,1003,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,1455,586,868,1
Bastrop,1004,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,393,190,202,1
Bastrop,2005,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,663,284,379,0
Bastrop,2006,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,359,175,184,0
Bastrop,2007,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,560,287,273,0
Bastrop,2008,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,261,103,157,1
Bastrop,2009,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,279,129,150,0
Bastrop,2010,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,278,154,124,0
Bastrop,2011,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,619,272,347,0
Bastrop,3012,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,211,98,113,0
Bastrop,3013,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,374,262,112,0
Bastrop,3014,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,418,172,246,0
Bastrop,3015,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,391,162,229,0
Bastrop,3016,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,575,257,317,1
Bastrop,4017,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,549,217,332,0
Bastrop,4018,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,173,65,108,0
Bastrop,4019,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,579,297,281,1
Bastrop,4020,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,719,279,439,1
Bastrop,4021,BALLOTS CAST - TOTAL,,,BALLOTS CAST - TOTAL,316,194,122,0
Bastrop,1001,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,622,304,318,0
Bastrop,1002,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,404,168,236,0
Bastrop,1003,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,941,405,536,0
Bastrop,1004,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,241,116,124,1
Bastrop,2005,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,421,170,251,0
Bastrop,2006,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,257,120,137,0
Bastrop,2007,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,448,238,210,0
Bastrop,2008,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,193,71,122,0
Bastrop,2009,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,202,100,102,0
Bastrop,2010,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,207,126,81,0
Bastrop,2011,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,407,195,212,0
Bastrop,3012,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,163,72,91,0
Bastrop,3013,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,261,180,81,0
Bastrop,3014,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,271,113,158,0
Bastrop,3015,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,210,96,114,0
Bastrop,3016,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,372,166,206,0
Bastrop,4017,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,294,113,181,0
Bastrop,4018,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,130,52,78,0
Bastrop,4019,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,373,194,179,0
Bastrop,4020,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,426,171,255,0
Bastrop,4021,BALLOTS CAST - REPUBLICAN PARTY,,REP,BALLOTS CAST - REPUBLICAN PARTY,223,145,78,0
Bastrop,1001,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,259,92,167,0
Bastrop,1002,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,287,105,181,1
Bastrop,1003,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,514,181,332,1
Bastrop,1004,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,152,74,78,0
Bastrop,2005,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,242,114,128,0
Bastrop,2006,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,102,55,47,0
Bastrop,2007,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,112,49,63,0
Bastrop,2008,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,68,32,35,1
Bastrop,2009,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,77,29,48,0
Bastrop,2010,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,71,28,43,0
Bastrop,2011,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,212,77,135,0
Bastrop,3012,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,48,26,22,0
Bastrop,3013,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,113,82,31,0
Bastrop,3014,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,147,59,88,0
Bastrop,3015,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,181,66,115,0
Bastrop,3016,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,203,91,111,1
Bastrop,4017,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,255,104,151,0
Bastrop,4018,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,43,13,30,0
Bastrop,4019,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,206,103,102,1
Bastrop,4020,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,293,108,184,1
Bastrop,4021,BALLOTS CAST - DEMOCRATIC PARTY,,DEM,BALLOTS CAST - DEMOCRATIC PARTY,93,49,44,0
Bastrop,1001,U.S. Senate,,REP,Stefano de Stefano,24,5,19,0
Bastrop,1002,U.S. Senate,,REP,Stefano de Stefano,21,6,15,0
Bastrop,1003,U.S. Senate,,REP,Stefano de Stefano,32,14,18,0
Bastrop,1004,U.S. Senate,,REP,Stefano de Stefano,8,2,6,0
Bastrop,2005,U.S. Senate,,REP,Stefano de Stefano,11,5,6,0
Bastrop,2006,U.S. Senate,,REP,Stefano de Stefano,7,4,3,0
Bastrop,2007,U.S. Senate,,REP,Stefano de Stefano,11,8,3,0
Bastrop,2008,U.S. Senate,,REP,Stefano de Stefano,6,2,4,0
Bastrop,2009,U.S. Senate,,REP,Stefano de Stefano,3,2,1,0
Bastrop,2010,U.S. Senate,,REP,Stefano de Stefano,4,3,1,0
Bastrop,2011,U.S. Senate,,REP,Stefano de Stefano,17,11,6,0
Bastrop,3012,U.S. Senate,,REP,Stefano de Stefano,4,1,3,0
Bastrop,3013,U.S. Senate,,REP,Stefano de Stefano,7,3,4,0
Bastrop,3014,U.S. Senate,,REP,Stefano de Stefano,2,0,2,0
Bastrop,3015,U.S. Senate,,REP,Stefano de Stefano,9,4,5,0
Bastrop,3016,U.S. Senate,,REP,Stefano de Stefano,5,2,3,0
Bastrop,4017,U.S. Senate,,REP,Stefano de Stefano,16,4,12,0
Bastrop,4018,U.S. Senate,,REP,Stefano de Stefano,2,0,2,0
Bastrop,4019,U.S. Senate,,REP,Stefano de Stefano,11,5,6,0
Bastrop,4020,U.S. Senate,,REP,Stefano de Stefano,21,10,11,0
Bastrop,4021,U.S. Senate,,REP,Stefano de Stefano,6,4,2,0
Bastrop,1001,U.S. Senate,,REP,Ted Cruz,454,229,225,0
Bastrop,1002,U.S. Senate,,REP,Ted Cruz,282,115,167,0
Bastrop,1003,U.S. Senate,,REP,Ted Cruz,703,306,397,0
Bastrop,1004,U.S. Senate,,REP,Ted Cruz,188,93,94,1
Bastrop,2005,U.S. Senate,,REP,Ted Cruz,332,132,200,0
Bastrop,2006,U.S. Senate,,REP,Ted Cruz,206,93,113,0
Bastrop,2007,U.S. Senate,,REP,Ted Cruz,350,186,164,0
Bastrop,2008,U.S. Senate,,REP,Ted Cruz,147,55,92,0
Bastrop,2009,U.S. Senate,,REP,Ted Cruz,161,78,83,0
Bastrop,2010,U.S. Senate,,REP,Ted Cruz,178,114,64,0
Bastrop,2011,U.S. Senate,,REP,Ted Cruz,301,147,154,0
Bastrop,3012,U.S. Senate,,REP,Ted Cruz,127,58,69,0
Bastrop,3013,U.S. Senate,,REP,Ted Cruz,198,149,49,0
Bastrop,3014,U.S. Senate,,REP,Ted Cruz,231,98,133,0
Bastrop,3015,U.S. Senate,,REP,Ted Cruz,153,69,84,0
