county,precinct,office,district,party,candidate,votes,election_day,early_voting
Hopkins,1,Provisional Ballots Cast,,,,2,,
Hopkins,1,Provisional Ballots Counted,,,,1,,
Hopkins,1,Straight Party,,REP,Republican Party,689,174,515
Hopkins,1,Straight Party,,DEM,Democratic Party,169,67,102
Hopkins,1,Straight Party,,LIB,Libertarian Party,4,3,1
Hopkins,1,U.S. Senate,,REP,Ted Cruz,922,239,683
Hopkins,1,U.S. Senate,,DEM,Beto O'Rourke,279,105,174
Hopkins,1,U.S. Senate,,LIB,Neal M. Dikeman,12,8,4
Hopkins,1,U.S. House,4,REP,John Ratcliffe,937,248,689
Hopkins,1,U.S. House,4,DEM,Catherine Krantz,253,94,159
Hopkins,1,U.S. House,4,LIB,Ken Ashby,11,8,3
Hopkins,1,Governor,,REP,Greg Abbott,948,257,691
Hopkins,1,Governor,,DEM,Lupe Valdez,244,88,156
Hopkins,1,Governor,,LIB,Mark Jay Tippetts,12,5,7
Hopkins,1,Lieutenant Governor,,REP,Dan Patrick,884,237,647
Hopkins,1,Lieutenant Governor,,DEM,Mike Collier,297,106,191
Hopkins,1,Lieutenant Governor,,LIB,Kerry Douglas McKennon,18,6,12
Hopkins,1,Attorney General,,REP,Ken Paxton,896,233,663
Hopkins,1,Attorney General,,DEM,Justin Nelson,287,109,178
Hopkins,1,Attorney General,,LIB,Michael Ray Harris,16,5,11
Hopkins,1,Comptroller of Public Accounts,,REP,Glenn Hegar,921,240,681
Hopkins,1,Comptroller of Public Accounts,,DEM,Joi Chevalier,237,89,148
Hopkins,1,Comptroller of Public Accounts,,LIB,Ben Sanders,27,11,16
Hopkins,1,Commissioner of the General Land Office,,REP,George P. Bush,927,245,682
Hopkins,1,Commissioner of the General Land Office,,DEM,Miguel Suazo,238,87,151
Hopkins,1,Commissioner of the General Land Office,,LIB,Matt Piña,30,13,17
Hopkins,1,Commissioner of Agriculture,,REP,Sid Miller,911,236,675
Hopkins,1,Commissioner of Agriculture,,DEM,Kim Olson,257,99,158
Hopkins,1,Commissioner of Agriculture,,LIB,Richard Carpenter,25,10,15
Hopkins,1,Railroad Commissioner,,REP,Christi Craddick,917,235,682
Hopkins,1,Railroad Commissioner,,DEM,Roman McAllen,244,91,153
Hopkins,1,Railroad Commissioner,,LIB,Mike Wright,19,10,9
Hopkins,1,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,917,242,675
Hopkins,1,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,268,99,169
Hopkins,1,"Justice, Supreme Court, Place 4",,REP,John Devine,920,240,680
Hopkins,1,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,260,97,163
Hopkins,1,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,916,240,676
Hopkins,1,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,262,97,165
Hopkins,1,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,906,237,669
Hopkins,1,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,255,95,160
Hopkins,1,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,17,7,10
Hopkins,1,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,925,244,681
Hopkins,1,"Judge, Court of Criminal Appeals, Place 7",,DEM,Ramona Franklin,253,94,159
Hopkins,1,"Judge, Court of Criminal Appeals, Place 8",,REP,Michelle Slaughter,952,255,697
Hopkins,1,"Judge, Court of Criminal Appeals, Place 8",,LIB,Mark Ash,124,49,75
Hopkins,1,State Senator,2,REP,Bob Hall,883,228,655
Hopkins,1,State Senator,2,DEM,Kendall Scudder,310,117,193
Hopkins,1,State Representative,2,REP,Dan Flynn,928,248,680
Hopkins,1,State Representative,2,DEM,Bill Brannon,267,99,168
Hopkins,1,"Justice, 6th Court of Appeals District, Place 2",,REP,Scott Stevens,994,273,721
Hopkins,1,County Judge,,REP,Robert Newsom,1030,290,740
Hopkins,1,"Judge, County Court-at-Law",,REP,Clay Harrison,1019,284,735
Hopkins,1,District Clerk,,REP,Cheryl Fulcher,1017,285,732
Hopkins,1,County Clerk,,REP,Tracy Orr Smith,934,250,684
Hopkins,1,County Clerk,,DEM,Reiko Alexander,255,92,163
Hopkins,1,County Treasurer,,REP,Danny Davis,1003,279,724
Hopkins,1,"Justice of the Peace,Precinct 1",,REP,BJ Teer,1020,283,737
Hopkins,1 - MGISD,Provisional Ballots Cast,,,,0,,
Hopkins,1 - MGISD,Provisional Ballots Counted,,,,0,,
Hopkins,1 - MGISD,Straight Party,,REP,Republican Party,2,2,0
Hopkins,1 - MGISD,Straight Party,,DEM,Democratic Party,0,0,0
Hopkins,1 - MGISD,Straight Party,,LIB,Libertarian Party,0,0,0
Hopkins,1 - MGISD,U.S. Senate,,REP,Ted Cruz,2,2,0
Hopkins,1 - MGISD,U.S. Senate,,DEM,Beto O'Rourke,0,0,0
Hopkins,1 - MGISD,U.S. Senate,,LIB,Neal M. Dikeman,0,0,0
Hopkins,1 - MGISD,U.S. House,4,REP,John Ratcliffe,2,2,0
Hopkins,1 - MGISD,U.S. House,4,DEM,Catherine Krantz,0,0,0
Hopkins,1 - MGISD,U.S. House,4,LIB,Ken Ashby,0,0,0
Hopkins,1 - MGISD,Governor,,REP,Greg Abbott,2,2,0
Hopkins,1 - MGISD,Governor,,DEM,Lupe Valdez,0,0,0
Hopkins,1 - MGISD,Governor,,LIB,Mark Jay Tippetts,0,0,0
Hopkins,1 - MGISD,Lieutenant Governor,,REP,Dan Patrick,2,2,0
Hopkins,1 - MGISD,Lieutenant Governor,,DEM,Mike Collier,0,0,0
Hopkins,1 - MGISD,Lieutenant Governor,,LIB,Kerry Douglas McKennon,0,0,0
Hopkins,1 - MGISD,Attorney General,,REP,Ken Paxton,2,2,0
Hopkins,1 - MGISD,Attorney General,,DEM,Justin Nelson,0,0,0
Hopkins,1 - MGISD,Attorney General,,LIB,Michael Ray Harris,0,0,0
Hopkins,1 - MGISD,Comptroller of Public Accounts,,REP,Glenn Hegar,2,2,0
Hopkins,1 - MGISD,Comptroller of Public Accounts,,DEM,Joi Chevalier,0,0,0
Hopkins,1 - MGISD,Comptroller of Public Accounts,,LIB,Ben Sanders,0,0,0
Hopkins,1 - MGISD,Commissioner of the General Land Office,,REP,George P. Bush,2,2,0
