county,precinct,office,district,party,candidate,votes,election_day,early_voting
Midland,PCT 101,Registered Voters,,,,839,,
Midland,PCT 102,Registered Voters,,,,3363,,
Midland,PCT 103,Registered Voters,,,,2673,,
Midland,PCT 104,Registered Voters,,,,1027,,
Midland,PCT 105,Registered Voters,,,,1840,,
Midland,PCT 106,Registered Voters,,,,3589,,
Midland,PCT 107,Registered Voters,,,,2985,,
Midland,PCT 108,Registered Voters,,,,612,,
Midland,PCT 108A,Registered Voters,,,,533,,
Midland,PCT 109,Registered Voters,,,,812,,
Midland,PCT 110,Registered Voters,,,,2886,,
Midland,PCT 201,Registered Voters,,,,2614,,
Midland,PCT 202,Registered Voters,,,,5308,,
Midland,PCT 203,Registered Voters,,,,725,,
Midland,PCT 204,Registered Voters,,,,2677,,
Midland,PCT 205,Registered Voters,,,,982,,
Midland,PCT 206,Registered Voters,,,,1796,,
Midland,PCT 207,Registered Voters,,,,2764,,
Midland,PCT 208,Registered Voters,,,,896,,
Midland,PCT 210,Registered Voters,,,,1622,,
Midland,PCT 211,Registered Voters,,,,2521,,
Midland,PCT 212,Registered Voters,,,,1643,,
Midland,PCT 302,Registered Voters,,,,3391,,
Midland,PCT 303,Registered Voters,,,,385,,
Midland,PCT 304,Registered Voters,,,,1639,,
Midland,PCT 305,Registered Voters,,,,1401,,
Midland,PCT 306,Registered Voters,,,,2365,,
Midland,PCT 307,Registered Voters,,,,1154,,
Midland,PCT 307A,Registered Voters,,,,260,,
Midland,PCT 308,Registered Voters,,,,3989,,
Midland,PCT 309,Registered Voters,,,,400,,
Midland,PCT 309A,Registered Voters,,,,30,,
Midland,PCT 310,Registered Voters,,,,513,,
Midland,PCT 401,Registered Voters,,,,1010,,
Midland,PCT 402,Registered Voters,,,,291,,
Midland,PCT 402A,Registered Voters,,,,785,,
Midland,PCT 403,Registered Voters,,,,3235,,
Midland,PCT 404,Registered Voters,,,,2546,,
Midland,PCT 405,Registered Voters,,,,2659,,
Midland,PCT 406,Registered Voters,,,,1899,,
Midland,PCT 407,Registered Voters,,,,3173,,
Midland,PCT 408,Registered Voters,,,,1998,,
Midland,PCT 409,Registered Voters,,,,1936,,
Midland,PCT 410,Registered Voters,,,,1176,,
Midland,PCT 411,Registered Voters,,,,3646,,
Midland,PCT 101,Ballots Cast,,,,375,90,285
Midland,PCT 102,Ballots Cast,,,,1578,524,1054
Midland,PCT 103,Ballots Cast,,,,1311,361,950
Midland,PCT 104,Ballots Cast,,,,311,94,217
Midland,PCT 105,Ballots Cast,,,,709,235,474
Midland,PCT 106,Ballots Cast,,,,1519,533,986
Midland,PCT 107,Ballots Cast,,,,1596,373,1223
Midland,PCT 108,Ballots Cast,,,,190,67,123
Midland,PCT 108A,Ballots Cast,,,,201,105,96
Midland,PCT 109,Ballots Cast,,,,295,132,163
Midland,PCT 110,Ballots Cast,,,,1906,439,1467
Midland,PCT 201,Ballots Cast,,,,1211,377,834
Midland,PCT 202,Ballots Cast,,,,2806,1023,1783
Midland,PCT 203,Ballots Cast,,,,382,95,287
Midland,PCT 204,Ballots Cast,,,,1739,305,1434
Midland,PCT 205,Ballots Cast,,,,730,134,596
Midland,PCT 206,Ballots Cast,,,,1173,191,982
Midland,PCT 207,Ballots Cast,,,,1678,297,1381
Midland,PCT 208,Ballots Cast,,,,410,130,280
Midland,PCT 210,Ballots Cast,,,,852,195,657
Midland,PCT 211,Ballots Cast,,,,1399,401,998
Midland,PCT 212,Ballots Cast,,,,890,200,690
Midland,PCT 302,Ballots Cast,,,,1225,382,843
Midland,PCT 303,Ballots Cast,,,,103,45,58
Midland,PCT 304,Ballots Cast,,,,397,181,216
Midland,PCT 305,Ballots Cast,,,,395,155,240
Midland,PCT 306,Ballots Cast,,,,675,258,417
Midland,PCT 307,Ballots Cast,,,,618,169,449
Midland,PCT 307A,Ballots Cast,,,,124,24,100
Midland,PCT 308,Ballots Cast,,,,1558,547,1011
Midland,PCT 309,Ballots Cast,,,,94,27,67
Midland,PCT 309A,Ballots Cast,,,,13,3,10
Midland,PCT 310,Ballots Cast,,,,185,50,135
Midland,PCT 401,Ballots Cast,,,,530,145,385
Midland,PCT 402,Ballots Cast,,,,199,44,155
Midland,PCT 402A,Ballots Cast,,,,480,102,378
Midland,PCT 403,Ballots Cast,,,,2021,409,1612
Midland,PCT 404,Ballots Cast,,,,1592,327,1265
Midland,PCT 405,Ballots Cast,,,,1491,369,1122
Midland,PCT 406,Ballots Cast,,,,1059,507,552
Midland,PCT 407,Ballots Cast,,,,1508,438,1070
Midland,PCT 408,Ballots Cast,,,,1298,242,1056
Midland,PCT 409,Ballots Cast,,,,1040,237,803
Midland,PCT 410,Ballots Cast,,,,783,239,544
Midland,PCT 411,Ballots Cast,,,,2478,410,2068
Midland,PCT 101,Straight Party,,REP,Republican,217,48,169
Midland,PCT 102,Straight Party,,REP,Republican,747,244,503
Midland,PCT 103,Straight Party,,REP,Republican,604,147,457
Midland,PCT 104,Straight Party,,REP,Republican,132,37,95
Midland,PCT 105,Straight Party,,REP,Republican,324,98,226
Midland,PCT 106,Straight Party,,REP,Republican,730,257,473
Midland,PCT 107,Straight Party,,REP,Republican,819,180,639
Midland,PCT 108,Straight Party,,REP,Republican,105,28,77
Midland,PCT 108A,Straight Party,,REP,Republican,110,47,63
Midland,PCT 109,Straight Party,,REP,Republican,103,39,64
Midland,PCT 110,Straight Party,,REP,Republican,996,238,758
Midland,PCT 201,Straight Party,,REP,Republican,707,224,483
Midland,PCT 202,Straight Party,,REP,Republican,1612,581,1031
Midland,PCT 203,Straight Party,,REP,Republican,213,47,166
Midland,PCT 204,Straight Party,,REP,Republican,842,153,689
Midland,PCT 205,Straight Party,,REP,Republican,312,65,247
Midland,PCT 206,Straight Party,,REP,Republican,573,77,496
Midland,PCT 207,Straight Party,,REP,Republican,793,134,659
Midland,PCT 208,Straight Party,,REP,Republican,169,45,124
Midland,PCT 210,Straight Party,,REP,Republican,397,84,313
Midland,PCT 211,Straight Party,,REP,Republican,728,198,530
Midland,PCT 212,Straight Party,,REP,Republican,366,73,293
Midland,PCT 302,Straight Party,,REP,Republican,631,177,454
Midland,PCT 303,Straight Party,,REP,Republican,32,17,15
Midland,PCT 304,Straight Party,,REP,Republican,126,46,80
Midland,PCT 305,Straight Party,,REP,Republican,71,32,39
Midland,PCT 306,Straight Party,,REP,Republican,145,66,79
Midland,PCT 307,Straight Party,,REP,Republican,243,59,184
Midland,PCT 307A,Straight Party,,REP,Republican,47,9,38
Midland,PCT 308,Straight Party,,REP,Republican,371,130,241
Midland,PCT 309,Straight Party,,REP,Republican,40,9,31
Midland,PCT 309A,Straight Party,,REP,Republican,10,2,8
Midland,PCT 310,Straight Party,,REP,Republican,77,18,59
Midland,PCT 401,Straight Party,,REP,Republican,338,91,247
Midland,PCT 402,Straight Party,,REP,Republican,103,21,82
Midland,PCT 402A,Straight Party,,REP,Republican,246,50,196
Midland,PCT 403,Straight Party,,REP,Republican,1012,196,816
Midland,PCT 404,Straight Party,,REP,Republican,805,158,647
Midland,PCT 405,Straight Party,,REP,Republican,737,161,576
Midland,PCT 406,Straight Party,,REP,Republican,510,237,273
Midland,PCT 407,Straight Party,,REP,Republican,744,212,532
Midland,PCT 408,Straight Party,,REP,Republican,697,127,570
Midland,PCT 409,Straight Party,,REP,Republican,518,119,399
Midland,PCT 410,Straight Party,,REP,Republican,435,133,302
Midland,PCT 411,Straight Party,,REP,Republican,1294,199,1095
Midland,PCT 101,Straight Party,,DEM,Democratic,23,6,17
Midland,PCT 102,Straight Party,,DEM,Democratic,218,82,136
Midland,PCT 103,Straight Party,,DEM,Democratic,161,54,107
Midland,PCT 104,Straight Party,,DEM,Democratic,80,30,50
Midland,PCT 105,Straight Party,,DEM,Democratic,154,66,88
Midland,PCT 106,Straight Party,,DEM,Democratic,257,89,168
Midland,PCT 107,Straight Party,,DEM,Democratic,132,40,92
Midland,PCT 108,Straight Party,,DEM,Democratic,23,13,10
Midland,PCT 108A,Straight Party,,DEM,Democratic,25,18,7
Midland,PCT 109,Straight Party,,DEM,Democratic,91,49,42
Midland,PCT 110,Straight Party,,DEM,Democratic,106,28,78
Midland,PCT 201,Straight Party,,DEM,Democratic,126,61,65
Midland,PCT 202,Straight Party,,DEM,Democratic,147,63,84
Midland,PCT 203,Straight Party,,DEM,Democratic,34,17,17
Midland,PCT 204,Straight Party,,DEM,Democratic,95,15,80
Midland,PCT 205,Straight Party,,DEM,Democratic,40,8,32
Midland,PCT 206,Straight Party,,DEM,Democratic,65,16,49
Midland,PCT 207,Straight Party,,DEM,Democratic,128,38,90
Midland,PCT 208,Straight Party,,DEM,Democratic,82,30,52
Midland,PCT 210,Straight Party,,DEM,Democratic,75,29,46
Midland,PCT 211,Straight Party,,DEM,Democratic,149,60,89
Midland,PCT 212,Straight Party,,DEM,Democratic,132,37,95
Midland,PCT 302,Straight Party,,DEM,Democratic,199,85,114
Midland,PCT 303,Straight Party,,DEM,Democratic,31,13,18
Midland,PCT 304,Straight Party,,DEM,Democratic,179,92,87
Midland,PCT 305,Straight Party,,DEM,Democratic,210,83,127
Midland,PCT 306,Straight Party,,DEM,Democratic,332,119,213
Midland,PCT 307,Straight Party,,DEM,Democratic,98,33,65
Midland,PCT 307A,Straight Party,,DEM,Democratic,20,4,16
Midland,PCT 308,Straight Party,,DEM,Democratic,707,251,456
Midland,PCT 309,Straight Party,,DEM,Democratic,27,12,15
Midland,PCT 309A,Straight Party,,DEM,Democratic,1,1,0
Midland,PCT 310,Straight Party,,DEM,Democratic,39,12,27
Midland,PCT 401,Straight Party,,DEM,Democratic,33,14,19
Midland,PCT 402,Straight Party,,DEM,Democratic,14,6,8
Midland,PCT 402A,Straight Party,,DEM,Democratic,39,8,31
Midland,PCT 403,Straight Party,,DEM,Democratic,142,34,108
Midland,PCT 404,Straight Party,,DEM,Democratic,139,34,105
Midland,PCT 405,Straight Party,,DEM,Democratic,130,43,87
Midland,PCT 406,Straight Party,,DEM,Democratic,81,40,41
Midland,PCT 407,Straight Party,,DEM,Democratic,173,62,111
Midland,PCT 408,Straight Party,,DEM,Democratic,55,17,38
Midland,PCT 409,Straight Party,,DEM,Democratic,75,32,43
Midland,PCT 410,Straight Party,,DEM,Democratic,33,12,21
Midland,PCT 411,Straight Party,,DEM,Democratic,83,16,67
Midland,PCT 101,Straight Party,,LIB,Libertarian,0,0,0
Midland,PCT 102,Straight Party,,LIB,Libertarian,13,5,8
Midland,PCT 103,Straight Party,,LIB,Libertarian,7,3,4
Midland,PCT 104,Straight Party,,LIB,Libertarian,4,2,2
Midland,PCT 105,Straight Party,,LIB,Libertarian,4,2,2
Midland,PCT 106,Straight Party,,LIB,Libertarian,9,2,7
Midland,PCT 107,Straight Party,,LIB,Libertarian,11,7,4
Midland,PCT 108,Straight Party,,LIB,Libertarian,3,2,1
Midland,PCT 108A,Straight Party,,LIB,Libertarian,2,1,1
Midland,PCT 109,Straight Party,,LIB,Libertarian,2,2,0
Midland,PCT 110,Straight Party,,LIB,Libertarian,3,3,0
Midland,PCT 201,Straight Party,,LIB,Libertarian,1,1,0
Midland,PCT 202,Straight Party,,LIB,Libertarian,8,4,4
Midland,PCT 203,Straight Party,,LIB,Libertarian,1,0,1
Midland,PCT 204,Straight Party,,LIB,Libertarian,3,0,3
Midland,PCT 205,Straight Party,,LIB,Libertarian,2,1,1
Midland,PCT 206,Straight Party,,LIB,Libertarian,6,2,4
Midland,PCT 207,Straight Party,,LIB,Libertarian,4,1,3
Midland,PCT 208,Straight Party,,LIB,Libertarian,5,2,3
Midland,PCT 210,Straight Party,,LIB,Libertarian,3,1,2
Midland,PCT 211,Straight Party,,LIB,Libertarian,2,0,2
Midland,PCT 212,Straight Party,,LIB,Libertarian,3,2,1
Midland,PCT 302,Straight Party,,LIB,Libertarian,7,4,3
Midland,PCT 303,Straight Party,,LIB,Libertarian,2,1,1
Midland,PCT 304,Straight Party,,LIB,Libertarian,1,1,0
Midland,PCT 305,Straight Party,,LIB,Libertarian,8,6,2
Midland,PCT 306,Straight Party,,LIB,Libertarian,9,5,4
Midland,PCT 307,Straight Party,,LIB,Libertarian,4,1,3
Midland,PCT 307A,Straight Party,,LIB,Libertarian,0,0,0
Midland,PCT 308,Straight Party,,LIB,Libertarian,9,5,4
Midland,PCT 309,Straight Party,,LIB,Libertarian,1,1,0
Midland,PCT 309A,Straight Party,,LIB,Libertarian,0,0,0
Midland,PCT 310,Straight Party,,LIB,Libertarian,0,0,0
Midland,PCT 401,Straight Party,,LIB,Libertarian,1,0,1
Midland,PCT 402,Straight Party,,LIB,Libertarian,0,0,0
Midland,PCT 402A,Straight Party,,LIB,Libertarian,2,0,2
Midland,PCT 403,Straight Party,,LIB,Libertarian,8,3,5
Midland,PCT 404,Straight Party,,LIB,Libertarian,10,6,4
Midland,PCT 405,Straight Party,,LIB,Libertarian,6,3,3
Midland,PCT 406,Straight Party,,LIB,Libertarian,3,3,0
Midland,PCT 407,Straight Party,,LIB,Libertarian,10,4,6
Midland,PCT 408,Straight Party,,LIB,Libertarian,3,2,1
Midland,PCT 409,Straight Party,,LIB,Libertarian,5,3,2
Midland,PCT 410,Straight Party,,LIB,Libertarian,1,1,0
Midland,PCT 411,Straight Party,,LIB,Libertarian,11,4,7
Midland,PCT 101,U.S. Senate,,REP,Ted Cruz,330,77,253
Midland,PCT 102,U.S. Senate,,REP,Ted Cruz,1128,368,760
Midland,PCT 103,U.S. Senate,,REP,Ted Cruz,978,251,727
Midland,PCT 104,U.S. Senate,,REP,Ted Cruz,184,50,134
Midland,PCT 105,U.S. Senate,,REP,Ted Cruz,468,138,330
Midland,PCT 106,U.S. Senate,,REP,Ted Cruz,1065,376,689
Midland,PCT 107,U.S. Senate,,REP,Ted Cruz,1249,271,978
Midland,PCT 108,U.S. Senate,,REP,Ted Cruz,145,44,101
Midland,PCT 108A,U.S. Senate,,REP,Ted Cruz,162,80,82
Midland,PCT 109,U.S. Senate,,REP,Ted Cruz,160,59,101
Midland,PCT 110,U.S. Senate,,REP,Ted Cruz,1633,367,1266
Midland,PCT 201,U.S. Senate,,REP,Ted Cruz,1019,294,725
Midland,PCT 202,U.S. Senate,,REP,Ted Cruz,2498,901,1597
Midland,PCT 203,U.S. Senate,,REP,Ted Cruz,311,67,244
Midland,PCT 204,U.S. Senate,,REP,Ted Cruz,1438,239,1199
Midland,PCT 205,U.S. Senate,,REP,Ted Cruz,589,114,475
Midland,PCT 206,U.S. Senate,,REP,Ted Cruz,964,143,821
Midland,PCT 207,U.S. Senate,,REP,Ted Cruz,1291,209,1082
Midland,PCT 208,U.S. Senate,,REP,Ted Cruz,273,74,199
Midland,PCT 210,U.S. Senate,,REP,Ted Cruz,639,135,504
Midland,PCT 211,U.S. Senate,,REP,Ted Cruz,1077,289,788
Midland,PCT 212,U.S. Senate,,REP,Ted Cruz,616,127,489
Midland,PCT 302,U.S. Senate,,REP,Ted Cruz,930,260,670
Midland,PCT 303,U.S. Senate,,REP,Ted Cruz,53,23,30
Midland,PCT 304,U.S. Senate,,REP,Ted Cruz,159,63,96
Midland,PCT 305,U.S. Senate,,REP,Ted Cruz,108,46,62
Midland,PCT 306,U.S. Senate,,REP,Ted Cruz,202,89,113
Midland,PCT 307,U.S. Senate,,REP,Ted Cruz,411,103,308
Midland,PCT 307A,U.S. Senate,,REP,Ted Cruz,74,15,59
Midland,PCT 308,U.S. Senate,,REP,Ted Cruz,547,192,355
Midland,PCT 309,U.S. Senate,,REP,Ted Cruz,60,15,45
Midland,PCT 309A,U.S. Senate,,REP,Ted Cruz,12,2,10
Midland,PCT 310,U.S. Senate,,REP,Ted Cruz,116,28,88
Midland,PCT 401,U.S. Senate,,REP,Ted Cruz,463,123,340
Midland,PCT 402,U.S. Senate,,REP,Ted Cruz,164,34,130
Midland,PCT 402A,U.S. Senate,,REP,Ted Cruz,393,83,310
Midland,PCT 403,U.S. Senate,,REP,Ted Cruz,1660,326,1334
Midland,PCT 404,U.S. Senate,,REP,Ted Cruz,1275,247,1028
Midland,PCT 405,U.S. Senate,,REP,Ted Cruz,1184,265,919
Midland,PCT 406,U.S. Senate,,REP,Ted Cruz,867,415,452
Midland,PCT 407,U.S. Senate,,REP,Ted Cruz,1147,316,831
Midland,PCT 408,U.S. Senate,,REP,Ted Cruz,1120,194,926
Midland,PCT 409,U.S. Senate,,REP,Ted Cruz,837,173,664
Midland,PCT 410,U.S. Senate,,REP,Ted Cruz,687,207,480
Midland,PCT 411,U.S. Senate,,REP,Ted Cruz,2183,337,1846
Midland,PCT 101,U.S. Senate,,DEM,Beto O'Rourke,43,11,32
Midland,PCT 102,U.S. Senate,,DEM,Beto O'Rourke,431,153,278
Midland,PCT 103,U.S. Senate,,DEM,Beto O'Rourke,314,99,215
Midland,PCT 104,U.S. Senate,,DEM,Beto O'Rourke,122,42,80
Midland,PCT 105,U.S. Senate,,DEM,Beto O'Rourke,232,95,137
Midland,PCT 106,U.S. Senate,,DEM,Beto O'Rourke,428,147,281
Midland,PCT 107,U.S. Senate,,DEM,Beto O'Rourke,323,93,230
Midland,PCT 108,U.S. Senate,,DEM,Beto O'Rourke,42,22,20
Midland,PCT 108A,U.S. Senate,,DEM,Beto O'Rourke,36,23,13
Midland,PCT 109,U.S. Senate,,DEM,Beto O'Rourke,130,70,60
Midland,PCT 110,U.S. Senate,,DEM,Beto O'Rourke,259,65,194
Midland,PCT 201,U.S. Senate,,DEM,Beto O'Rourke,180,78,102
Midland,PCT 202,U.S. Senate,,DEM,Beto O'Rourke,287,113,174
Midland,PCT 203,U.S. Senate,,DEM,Beto O'Rourke,68,26,42
Midland,PCT 204,U.S. Senate,,DEM,Beto O'Rourke,272,55,217
Midland,PCT 205,U.S. Senate,,DEM,Beto O'Rourke,131,19,112
Midland,PCT 206,U.S. Senate,,DEM,Beto O'Rourke,197,44,153
