county,precinct,office,district,party,candidate,votes,election_day,early_voting
Hunt,101,U.S. Senate,,REP,Over Votes,0,0,0
Hunt,101,U.S. Senate,,REP,Under Votes,0,0,0
Hunt,101,Registered Voters,,REP,,0,,
Hunt,101,Ballots Cast,,REP,,262,5,68
Hunt,101,U.S. Senate,,REP,Stefano de Stefano,6,5,1
Hunt,101,U.S. Senate,,REP,Over Votes,0,0,0
Hunt,101,U.S. Senate,,REP,Under Votes,0,0,0
Hunt,101,U.S. Senate,,REP,Ted Cruz,208,151,57
Hunt,101,U.S. Senate,,REP,Mary Miller,10,8,2
Hunt,101,U.S. Senate,,REP,"Bruce Jacobson, Jr.",8,4,4
Hunt,101,U.S. Senate,,REP,Geraldine Sam,2,1,1
Hunt,101,U.S. Senate,,DEM,Over Votes,0,0,0
Hunt,101,U.S. Senate,,DEM,Under Votes,0,0,0
Hunt,101,Registered Voters,,DEM,,0,,
Hunt,101,Ballots Cast,,DEM,,262,6,68
Hunt,101,U.S. Senate,,DEM,Edward Kimbrough,6,6,0
Hunt,101,U.S. Senate,,DEM,Over Votes,0,0,0
Hunt,101,U.S. Senate,,DEM,Under Votes,0,0,0
Hunt,101,U.S. Senate,,DEM,Sema Hernandez,4,3,1
Hunt,101,U.S. Senate,,DEM,Beto O'Rourke,1,1,0
Hunt,101,U.S. House,4,REP,John Cooper,28,22,6
Hunt,101,U.S. House,4,REP,Over Votes,0,0,0
Hunt,101,U.S. House,4,REP,Under Votes,0,0,0
Hunt,101,U.S. House,4,REP,John Ratcliffe,181,134,47
Hunt,101,U.S. House,4,DEM,Lander Bethel,2,2,0
Hunt,101,U.S. House,4,DEM,Over Votes,0,0,0
Hunt,101,U.S. House,4,DEM,Under Votes,0,0,0
Hunt,101,U.S. House,4,DEM,Catherine Krantz,7,6,1
Hunt,101,Governor,,REP,Barbara Krueger,21,15,6
Hunt,101,Governor,,REP,Over Votes,0,0,0
Hunt,101,Governor,,REP,Under Votes,0,0,0
Hunt,101,Governor,,REP,SECEDE Kilgore,2,2,0
Hunt,101,Governor,,,Greg Abbott,214,156,58
Hunt,101,Governor,,DEM,Jeffrey Payne,2,2,0
Hunt,101,Governor,,DEM,Over Votes,0,0,0
Hunt,101,Governor,,DEM,Under Votes,0,0,0
Hunt,101,Governor,,DEM,Grady Yarbrough,1,1,0
Hunt,101,Governor,,DEM,James Jolly Clark,1,1,0
Hunt,101,Governor,,DEM,Andrew White,1,1,0
Hunt,101,Governor,,DEM,"Cedric Davis, Sr.",0,0,0
Hunt,101,Governor,,DEM,Adrian Ocegueda,0,0,0
Hunt,101,Governor,,DEM,Joe Mumbach,0,0,0
Hunt,101,Governor,,DEM,Lupe Valdez,6,5,1
Hunt,101,Governor,,DEM,Tom Wakely,0,0,0
Hunt,101,Lieutenant Governor,,REP,Scott Milder,56,45,11
Hunt,101,Lieutenant Governor,,REP,Over Votes,0,0,0
Hunt,101,Lieutenant Governor,,REP,Under Votes,0,0,0
Hunt,101,Lieutenant Governor,,REP,Dan Patrick,180,125,55
Hunt,101,Lieutenant Governor,,DEM,Mike Collier,7,7,0
Hunt,101,Lieutenant Governor,,DEM,Over Votes,0,0,0
Hunt,101,Lieutenant Governor,,DEM,Under Votes,0,0,0
Hunt,101,Lieutenant Governor,,DEM,Michael Cooper,4,3,1
Hunt,101,Attorney General,,REP,Ken Paxton,173,127,46
Hunt,101,Attorney General,,REP,Over Votes,0,0,0
Hunt,101,Attorney General,,REP,Under Votes,0,0,0
Hunt,101,Attorney General,,DEM,Justin Nelson,8,7,1
Hunt,101,Attorney General,,DEM,Over Votes,0,0,0
Hunt,101,Attorney General,,DEM,Under Votes,0,0,0
Hunt,101,Comptroller of Public Accounts,,REP,Glenn Hegar,154,109,45
Hunt,101,Comptroller of Public Accounts,,REP,Over Votes,0,0,0
Hunt,101,Comptroller of Public Accounts,,REP,Under Votes,0,0,0
Hunt,101,Comptroller of Public Accounts,,DEM,Tim Mahoney,5,5,0
Hunt,101,Comptroller of Public Accounts,,DEM,Over Votes,0,0,0
Hunt,101,Comptroller of Public Accounts,,DEM,Under Votes,0,0,0
Hunt,101,Comptroller of Public Accounts,,DEM,Joi Chevalier,4,3,1
