county,precinct,office,district,party,candidate,votes,early_votes,election_day
Kenedy,1,United States Senator,,REP,"Bruce Jacobson, Jr.",1,1,0
Kenedy,1,United States Senator,,REP,Over Votes,0,0,0
Kenedy,1,United States Senator,,REP,Under Votes,0,0,0
Kenedy,1,Registered Voters,,REP,,0,,
Kenedy,1,Ballots Cast,,REP,,61,42,0
Kenedy,1,United States Senator,,REP,Geraldine Sam,1,1,0
Kenedy,1,United States Senator,,REP,Over Votes,0,0,0
Kenedy,1,United States Senator,,REP,Under Votes,0,0,0
Kenedy,1,United States Senator,,REP,Mary Miller,0,0,0
Kenedy,1,United States Senator,,REP,Stefano de Stefano,0,0,0
Kenedy,1,United States Senator,,REP,Ted Cruz,2,0,2
Kenedy,1,United States Representative,34,REP,Rey Gonzalez,2,1,1
Kenedy,1,United States Representative,34,REP,Over Votes,0,0,0
Kenedy,1,United States Representative,34,REP,Under Votes,2,1,1
Kenedy,1,Governor,,REP,Barbara Krueger,1,1,0
Kenedy,1,Governor,,REP,Greg Abbott,3,1,2
Kenedy,1,Governor,,REP,SECEDE Kilgore,0,0,0
Kenedy,1,Lieutenant Governor,,REP,Dan Patrick,4,2,2
Kenedy,1,Lieutenant Governor,,REP,Scott Milder,0,0,0
Kenedy,1,Lieutenant Governor,,REP,Over Votes,0,0,0
Kenedy,1,Lieutenant Governor,,REP,Under Votes,0,0,0
Kenedy,1,Attorney General,,REP,Ken Paxton,2,1,1
Kenedy,1,Comptroller of Public Accounts,,REP,Glenn Hegar,2,1,1
Kenedy,1,Comptroller of Public Accounts,,REP,Over Votes,0,0,0
Kenedy,1,Comptroller of Public Accounts,,REP,Under Votes,2,1,1
Kenedy,1,Commissioner of the General Land Office,,REP,Davey Edwards,2,1,1
Kenedy,1,Commissioner of the General Land Office,,REP,Over Votes,0,0,0
Kenedy,1,Commissioner of the General Land Office,,REP,Under Votes,0,0,0
Kenedy,1,Commissioner of the General Land Office,,REP,George P. Bush,1,0,1
Kenedy,1,Commissioner of the General Land Office,,REP,Jerry Patterson,1,1,0
Kenedy,1,Commissioner of the General Land Office,,REP,Rick Range,0,0,0
Kenedy,1,Commissioner of Agriculture,,REP,Jim Hogan,1,1,0
Kenedy,1,Commissioner of Agriculture,,REP,Sid Miller,1,1,0
Kenedy,1,Commissioner of Agriculture,,REP,Trey Blocker,1,0,1
