county,precinct,office,district,party,candidate,votes,election_day,early_voting
Reagan,1,U.S. Senate,,REP,Stefano de Stefano,4,2,2
Reagan,1,U.S. Senate,,REP,Mary Miller,9,3,6
Reagan,1,U.S. Senate,,REP,Over Votes,0,0,0
Reagan,1,U.S. Senate,,REP,Under Votes,10,7,3
Reagan,1,Registered Voters,,REP,,752,,
Reagan,1,Ballots Cast,,REP,,69,1,32
Reagan,1,U.S. Senate,,REP,Geraldine Sam,1,1,0
Reagan,1,U.S. Senate,,REP,Over Votes,0,0,0
Reagan,1,U.S. Senate,,REP,Under Votes,10,7,3
Reagan,1,U.S. Senate,,REP,"Bruce Jacobson, Jr.",0,0,0
Reagan,1,U.S. Senate,,REP,Ted Cruz,44,24,20
Reagan,1,U.S. House,23,REP,Will Hurd,39,20,19
Reagan,1,U.S. House,23,REP,Over Votes,0,0,0
Reagan,1,U.S. House,23,REP,Under Votes,13,10,3
Reagan,1,U.S. House,23,REP,Alma Arredondo-Lynch,16,7,9
Reagan,1,Governor,,REP,Barbara Krueger,17,6,11
Reagan,1,Governor,,REP,SECEDE Kilgore,2,1,1
Reagan,1,Governor,,REP,Greg Abbott,37,22,15
Reagan,1,Lieutenant Governor,,REP,Dan Patrick,37,22,15
Reagan,1,Lieutenant Governor,,REP,Scott Milder,11,3,8
Reagan,1,Lieutenant Governor,,REP,Over Votes,0,0,0
Reagan,1,Lieutenant Governor,,REP,Under Votes,20,12,8
Reagan,1,Attorney General,,REP,Ken Paxton,46,24,22
Reagan,1,Comptroller of Public Accounts,,REP,Glenn Hegar,45,23,22
Reagan,1,Comptroller of Public Accounts,,REP,Over Votes,0,0,0
Reagan,1,Comptroller of Public Accounts,,REP,Under Votes,23,14,9
Reagan,1,Commissioner of the General Land Office,,REP,George P. Bush,39,23,16
Reagan,1,Commissioner of the General Land Office,,REP,Jerry Patterson,6,3,3
Reagan,1,Commissioner of the General Land Office,,REP,Rick Range,4,1,3
Reagan,1,Commissioner of the General Land Office,,REP,Davey Edwards,7,2,5
Reagan,1,Commissioner of the General Land Office,,REP,Over Votes,0,0,0
Reagan,1,Commissioner of the General Land Office,,REP,Under Votes,12,8,4
Reagan,1,Commissioner of Agriculture,,REP,Sid Miller,21,8,13
Reagan,1,Commissioner of Agriculture,,REP,Jim Hogan,18,11,7
Reagan,1,Commissioner of Agriculture,,REP,Trey Blocker,10,6,4
Reagan,1,Railroad Commissioner,,REP,Weston Martinez,31,17,14
Reagan,1,Railroad Commissioner,,REP,Christi Craddick,20,9,11
Reagan,1,Railroad Commissioner,,REP,Over Votes,0,0,0
Reagan,1,Railroad Commissioner,,REP,Under Votes,17,11,6
Reagan,1,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,45,22,23
