county,precinct,office,district,party,candidate,votes,election_day,early_voting
Karnes,1,U.S. Senate,,REP,Ted Cruz,130,84,46
Karnes,1,U.S. Senate,,REP,Mary Miller,13,9,4
Karnes,1,U.S. Senate,,REP,Stefano de Stefano,3,1,2
Karnes,1,U.S. Senate,,REP,Over Votes,0,0,0
Karnes,1,U.S. Senate,,REP,Under Votes,10,7,3
Karnes,1,Registered Voters,,REP,,3002,,
Karnes,1,Ballots Cast,,REP,,290,1,147
Karnes,1,U.S. Senate,,REP,Geraldine Sam,1,1,0
Karnes,1,U.S. Senate,,REP,"Bruce Jacobson, Jr.",5,2,3
Karnes,1,U.S. House,15,REP,Tim Westley,126,78,48
Karnes,1,Governor,,REP,SECEDE Kilgore,1,0,1
Karnes,1,Governor,,REP,Greg Abbott,135,89,46
Karnes,1,Governor,,REP,Barbara Krueger,19,9,10
Karnes,1,Lieutenant Governor,,REP,Scott Milder,52,36,16
Karnes,1,Lieutenant Governor,,REP,Dan Patrick,102,63,39
Karnes,1,Attorney General,,REP,Ken Paxton,139,88,51
Karnes,1,Comptroller of Public Accounts,,REP,Glenn Hegar,130,82,48
Karnes,1,Commissioner of the General Land Office,,REP,Rick Range,10,7,3
Karnes,1,Commissioner of the General Land Office,,REP,Davey Edwards,6,4,2
Karnes,1,Commissioner of the General Land Office,,REP,George P. Bush,108,68,40
Karnes,1,Commissioner of the General Land Office,,REP,Jerry Patterson,25,14,11
Karnes,1,Commissioner of Agriculture,,REP,Jim Hogan,47,29,18
Karnes,1,Commissioner of Agriculture,,REP,Sid Miller,65,41,24
Karnes,1,Commissioner of Agriculture,,REP,Trey Blocker,24,14,10
Karnes,1,Railroad Commissioner,,REP,Christi Craddick,105,68,37
Karnes,1,Railroad Commissioner,,REP,Weston Martinez,40,23,17
Karnes,1,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,129,81,48
Karnes,1,"Justice, Supreme Court, Place 4",,REP,John Devine,129,80,49
Karnes,1,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,127,78,49
Karnes,1,"Presiding Judge, Court of Criminal Appeals",,REP,David Bridges,69,40,29
Karnes,1,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,67,43,24
Karnes,1,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,126,78,48
Karnes,1,"Judge, Court of Criminal Appeals, Place 8",,REP,Jay Brandon,49,30,19
Karnes,1,"Judge, Court of Criminal Appeals, Place 8",,REP,Michelle Slaughter,62,39,23
Karnes,1,"Judge, Court of Criminal Appeals, Place 8",,REP,Dib Waldrip,17,7,10
Karnes,1,State Representative,17,REP,John P. Cyrier,137,86,51
Karnes,1,"Justice, 4th Court of Appeals District, Place No. 2",,REP,Marialyn Barnard,126,77,49
Karnes,1,"Justice, 4th Court of Appeals District, Place No. 3",,REP,Jason Pulliam,124,75,49
Karnes,1,"Justice, 4th Court of Appeals District, Place No. 4",,REP,Patrick Ballantyne,124,75,49
Karnes,1,"Justice, 4th Court of Appeals District, Place No. 5",,REP,Rebecca Simmons,124,74,50
Karnes,1,"Justice, 4th Court of Appeals District, Place No. 7",,REP,Shane Stolarczyk,123,75,48
Karnes,1,"District Judge, 81st Judicial District",,REP,Lynn Ellison,129,81,48
Karnes,1,"District Judge, 218th Judicial District",,REP,Russell Wilson,129,79,50
Karnes,1,County Judge,,REP,Maurice A. Yarter,19,12,7
Karnes,1,County Judge,,REP,Wade Julius Hedtke,52,38,14
