county,precinct,office,district,party,candidate,votes,election_day,early_voting
Childress,101,Attorney General,,DEM,Justin  Nelson,45,23,22
Childress,101,Attorney General,,REP,Ken  Paxton,335,141,194
Childress,101,Attorney General,,LIB,Michael Ray Harris,6,3,3
Childress,201,Attorney General,,DEM,Justin  Nelson,49,19,30
Childress,201,Attorney General,,REP,Ken  Paxton,405,174,231
Childress,201,Attorney General,,LIB,Michael Ray Harris,8,2,6
Childress,301,Attorney General,,DEM,Justin  Nelson,89,46,43
Childress,301,Attorney General,,REP,Ken  Paxton,313,133,180
Childress,301,Attorney General,,LIB,Michael Ray Harris,8,1,7
Childress,401,Attorney General,,DEM,Justin  Nelson,62,26,36
Childress,401,Attorney General,,REP,Ken  Paxton,429,179,250
Childress,401,Attorney General,,LIB,Michael Ray Harris,10,5,5
Childress,101,State Representative,68,REP,Drew  Springer,366,156,210
Childress,201,State Representative,68,REP,Drew  Springer,439,185,254
Childress,301,State Representative,68,REP,Drew  Springer,357,151,206
Childress,401,State Representative,68,REP,Drew  Springer,468,200,268
Childress,101,U.S. House,13,LIB,Calvin DeWeese,3,2,1
Childress,101,U.S. House,13,DEM,Greg  Sagan,37,19,18
Childress,101,U.S. House,13,REP,Mac  Thornberry,347,146,201
Childress,201,U.S. House,13,LIB,Calvin DeWeese,0,0,0
Childress,201,U.S. House,13,DEM,Greg  Sagan,36,13,23
Childress,201,U.S. House,13,REP,Mac  Thornberry,427,183,244
Childress,301,U.S. House,13,LIB,Calvin DeWeese,5,1,4
Childress,301,U.S. House,13,DEM,Greg  Sagan,74,40,34
Childress,301,U.S. House,13,REP,Mac  Thornberry,332,137,195
Childress,401,U.S. House,13,LIB,Calvin DeWeese,7,3,4
Childress,401,U.S. House,13,DEM,Greg  Sagan,56,25,31
Childress,401,U.S. House,13,REP,Mac  Thornberry,438,184,254
Childress,101,Governor,,REP,Greg  Abbott,350,145,205
Childress,101,Governor,,DEM,Lupe  Valdez,36,21,15
Childress,101,Governor,,LIB,Mark Jay Tippetts,3,1,2
Childress,201,Governor,,REP,Greg  Abbott,427,180,247
Childress,201,Governor,,DEM,Lupe  Valdez,39,15,24
Childress,201,Governor,,LIB,Mark Jay Tippetts,1,1,0
Childress,301,Governor,,REP,Greg  Abbott,330,136,194
Childress,301,Governor,,DEM,Lupe  Valdez,77,41,36
Childress,301,Governor,,LIB,Mark Jay Tippetts,6,2,4
Childress,401,Governor,,REP,Greg  Abbott,444,190,254
Childress,401,Governor,,DEM,Lupe  Valdez,55,22,33
Childress,401,Governor,,LIB,Mark Jay Tippetts,3,0,3
Childress,101,Lieutenant Governor,,REP,Dan  Patrick,328,138,190
Childress,101,Lieutenant Governor,,LIB,Kerry Douglas McKennon,5,3,2
Childress,101,Lieutenant Governor,,DEM,Mike  Collier,54,26,28
Childress,201,Lieutenant Governor,,REP,Dan  Patrick,403,171,232
Childress,201,Lieutenant Governor,,LIB,Kerry Douglas McKennon,3,0,3
Childress,201,Lieutenant Governor,,DEM,Mike  Collier,55,22,33
Childress,301,Lieutenant Governor,,REP,Dan  Patrick,306,129,177
Childress,301,Lieutenant Governor,,LIB,Kerry Douglas McKennon,6,0,6
Childress,301,Lieutenant Governor,,DEM,Mike  Collier,101,50,51
Childress,401,Lieutenant Governor,,REP,Dan  Patrick,402,167,235
Childress,401,Lieutenant Governor,,LIB,Kerry Douglas McKennon,14,7,7
Childress,401,Lieutenant Governor,,DEM,Mike  Collier,86,38,48
Childress,101,Comptroller of Public Accounts,,LIB,Ben Sanders,3,1,2
Childress,101,Comptroller of Public Accounts,,REP,Glenn  Hegar,348,145,203
Childress,101,Comptroller of Public Accounts,,DEM,Joi  Chevalier,36,21,15
Childress,201,Comptroller of Public Accounts,,LIB,Ben Sanders,8,3,5
Childress,201,Comptroller of Public Accounts,,REP,Glenn  Hegar,414,174,240
Childress,201,Comptroller of Public Accounts,,DEM,Joi  Chevalier,39,17,22
Childress,301,Comptroller of Public Accounts,,LIB,Ben Sanders,10,4,6
Childress,301,Comptroller of Public Accounts,,REP,Glenn  Hegar,326,137,189
Childress,301,Comptroller of Public Accounts,,DEM,Joi  Chevalier,77,39,38
Childress,401,Comptroller of Public Accounts,,LIB,Ben Sanders,11,6,5
Childress,401,Comptroller of Public Accounts,,REP,Glenn  Hegar,435,179,256
Childress,401,Comptroller of Public Accounts,,DEM,Joi  Chevalier,56,25,31
Childress,101,Railroad Commissioner,,REP,Christi  Craddick,344,144,200
Childress,101,Railroad Commissioner,,LIB,Mike Wright,5,1,4
Childress,101,Railroad Commissioner,,DEM,Roman  McAllen,39,23,16
Childress,201,Railroad Commissioner,,REP,Christi  Craddick,420,180,240
Childress,201,Railroad Commissioner,,LIB,Mike Wright,6,0,6
Childress,201,Railroad Commissioner,,DEM,Roman  McAllen,39,16,23
Childress,301,Railroad Commissioner,,REP,Christi  Craddick,327,135,192
Childress,301,Railroad Commissioner,,LIB,Mike Wright,9,3,6
Childress,301,Railroad Commissioner,,DEM,Roman  McAllen,76,42,34
Childress,401,Railroad Commissioner,,REP,Christi  Craddick,432,177,255
Childress,401,Railroad Commissioner,,LIB,Mike Wright,12,7,5
Childress,401,Railroad Commissioner,,DEM,Roman  McAllen,57,25,32
