candidate,office,district,party,county,precinct,votes
,Straight Party,,REP,Dawson,1,51
,Straight Party,,DEM,Dawson,1,69
,Straight Party,,LIB,Dawson,1,0
Ted Cruz,U.S. Senate,,REP,Dawson,1,78
Beto O'Rourke,U.S. Senate,,DEM,Dawson,1,97
Neal M Dikeman,U.S. Senate,,LIB,Dawson,1,1
Mike Conaway,U.S. House,11,REP,Dawson,1,83
Jennie Lou Leeder,U.S. House,11,DEM,Dawson,1,84
Rhett Rosenquest Smith,U.S. House,11,LIB,Dawson,1,1
Greg Abbott,Governor ,,REP,Dawson,1,76
Lupe Valdez,Governor ,,DEM,Dawson,1,96
Mark Jay Tippetts,Governor ,,LIB,Dawson,1,1
Dan Patrick,Lieutenant Governor,,REP,Dawson,1,66
Mike Collier,Lieutenant Governor,,DEM,Dawson,1,97
Kerry Douglas McKennon,Lieutenant Governor,,LIB,Dawson,1,1
Ken Paxton,Attorney General ,,REP,Dawson,1,72
Justin Nelson,Attorney General ,,DEM,Dawson,1,90
Michael Ray Harris,Attorney General ,,LIB,Dawson,1,3
Glenn Hegar,Comptroller of Public Accounts,,REP,Dawson,1,74
Joi Chevalier,Comptroller of Public Accounts,,DEM,Dawson,1,86
Ben Sanders,Comptroller of Public Accounts,,LIB,Dawson,1,5
George P. Bush,Commissioner of the General Land Office,,REP,Dawson,1,78
Miguel Suazo,Commissioner of the General Land Office,,DEM,Dawson,1,88
Matt Pina,Commissioner of the General Land Office,,LIB,Dawson,1,2
Christi Craddick,Railroad Commissioner,,REP,Dawson,1,75
Roman McAllen,Railroad Commissioner,,DEM,Dawson,1,85
Mike Wright,Railroad Commissioner,,LIB,Dawson,1,3
Tom Craddick,State Representative,82,REP,Dawson,1,82
Spencer Bounds,State Representative,82,DEM,Dawson,1,81
,Straight Party,,REP,Dawson,2,46
,Straight Party,,DEM,Dawson,2,80
,Straight Party,,LIB,Dawson,2,1
Ted Cruz,U.S. Senate,,REP,Dawson,2,89
Beto O'Rourke,U.S. Senate,,DEM,Dawson,2,121
Neal M Dikeman,U.S. Senate,,LIB,Dawson,2,0
Mike Conaway,U.S. House,11,REP,Dawson,2,98
Jennie Lou Leeder,U.S. House,11,DEM,Dawson,2,106
Rhett Rosenquest Smith,U.S. House,11,LIB,Dawson,2,2
Greg Abbott,Governor ,,REP,Dawson,2,96
Lupe Valdez,Governor ,,DEM,Dawson,2,111
Mark Jay Tippetts,Governor ,,LIB,Dawson,2,1
Dan Patrick,Lieutenant Governor,,REP,Dawson,2,78
Mike Collier,Lieutenant Governor,,DEM,Dawson,2,124
Kerry Douglas McKennon,Lieutenant Governor,,LIB,Dawson,2,4
Ken Paxton,Attorney General ,,REP,Dawson,2,89
Justin Nelson,Attorney General ,,DEM,Dawson,2,114
Michael Ray Harris,Attorney General ,,LIB,Dawson,2,4
Glenn Hegar,Comptroller of Public Accounts,,REP,Dawson,2,83
Joi Chevalier,Comptroller of Public Accounts,,DEM,Dawson,2,110
Ben Sanders,Comptroller of Public Accounts,,LIB,Dawson,2,12
George P. Bush,Commissioner of the General Land Office,,REP,Dawson,2,98
Miguel Suazo,Commissioner of the General Land Office,,DEM,Dawson,2,103
Matt Pina,Commissioner of the General Land Office,,LIB,Dawson,2,8
Christi Craddick,Railroad Commissioner,,REP,Dawson,2,91
Roman McAllen,Railroad Commissioner,,DEM,Dawson,2,104
Mike Wright,Railroad Commissioner,,LIB,Dawson,2,11
Tom Craddick,State Representative,82,REP,Dawson,2,100
Spencer Bounds,State Representative,82,DEM,Dawson,2,104
,Straight Party,,REP,Dawson,3,122
,Straight Party,,DEM,Dawson,3,42
,Straight Party,,LIB,Dawson,3,1
Ted Cruz,U.S. Senate,,REP,Dawson,3,219
Beto O'Rourke,U.S. Senate,,DEM,Dawson,3,81
Neal M Dikeman,U.S. Senate,,LIB,Dawson,3,2
Mike Conaway,U.S. House,11,REP,Dawson,3,233
Jennie Lou Leeder,U.S. House,11,DEM,Dawson,3,61
Rhett Rosenquest Smith,U.S. House,11,LIB,Dawson,3,2
Greg Abbott,Governor ,,REP,Dawson,3,224
Lupe Valdez,Governor ,,DEM,Dawson,3,73
Mark Jay Tippetts,Governor ,,LIB,Dawson,3,1
Dan Patrick,Lieutenant Governor,,REP,Dawson,3,197
Mike Collier,Lieutenant Governor,,DEM,Dawson,3,96
Kerry Douglas McKennon,Lieutenant Governor,,LIB,Dawson,3,4
Ken Paxton,Attorney General ,,REP,Dawson,3,223
Justin Nelson,Attorney General ,,DEM,Dawson,3,73
Michael Ray Harris,Attorney General ,,LIB,Dawson,3,3
Glenn Hegar,Comptroller of Public Accounts,,REP,Dawson,3,222
Joi Chevalier,Comptroller of Public Accounts,,DEM,Dawson,3,64
Ben Sanders,Comptroller of Public Accounts,,LIB,Dawson,3,3
George P. Bush,Commissioner of the General Land Office,,REP,Dawson,3,224
Miguel Suazo,Commissioner of the General Land Office,,DEM,Dawson,3,63
Matt Pina,Commissioner of the General Land Office,,LIB,Dawson,3,10
Christi Craddick,Railroad Commissioner,,REP,Dawson,3,218
Roman McAllen,Railroad Commissioner,,DEM,Dawson,3,69
Mike Wright,Railroad Commissioner,,LIB,Dawson,3,6
Tom Craddick,State Representative,82,REP,Dawson,3,228
Spencer Bounds,State Representative,82,DEM,Dawson,3,65
,Straight Party,,REP,Dawson,4,16
,Straight Party,,DEM,Dawson,4,15
,Straight Party,,LIB,Dawson,4,1
Ted Cruz,U.S. Senate,,REP,Dawson,4,178
Beto O'Rourke,U.S. Senate,,DEM,Dawson,4,76
Neal M Dikeman,U.S. Senate,,LIB,Dawson,4,1
Mike Conaway,U.S. House,11,REP,Dawson,4,188
Jennie Lou Leeder,U.S. House,11,DEM,Dawson,4,63
Rhett Rosenquest Smith,U.S. House,11,LIB,Dawson,4,4
Greg Abbott,Governor ,,REP,Dawson,4,187
Lupe Valdez,Governor ,,DEM,Dawson,4,67
Mark Jay Tippetts,Governor ,,LIB,Dawson,4,1
Dan Patrick,Lieutenant Governor,,REP,Dawson,4,152
Mike Collier,Lieutenant Governor,,DEM,Dawson,4,93
Kerry Douglas McKennon,Lieutenant Governor,,LIB,Dawson,4,7
Ken Paxton,Attorney General ,,REP,Dawson,4,172
Justin Nelson,Attorney General ,,DEM,Dawson,4,75
Michael Ray Harris,Attorney General ,,LIB,Dawson,4,6
Glenn Hegar,Comptroller of Public Accounts,,REP,Dawson,4,179
Joi Chevalier,Comptroller of Public Accounts,,DEM,Dawson,4,63
Ben Sanders,Comptroller of Public Accounts,,LIB,Dawson,4,9
George P. Bush,Commissioner of the General Land Office,,REP,Dawson,4,175
Miguel Suazo,Commissioner of the General Land Office,,DEM,Dawson,4,68
Matt Pina,Commissioner of the General Land Office,,LIB,Dawson,4,11
Christi Craddick,Railroad Commissioner,,REP,Dawson,4,179
Roman McAllen,Railroad Commissioner,,DEM,Dawson,4,65
Mike Wright,Railroad Commissioner,,LIB,Dawson,4,6
Tom Craddick,State Representative,82,REP,Dawson,4,192
Spencer Bounds,State Representative,82,DEM,Dawson,4,59
,Straight Party,,REP,Dawson,5,27
,Straight Party,,DEM,Dawson,5,4
,Straight Party,,LIB,Dawson,5,0
Ted Cruz,U.S. Senate,,REP,Dawson,5,38
Beto O'Rourke,U.S. Senate,,DEM,Dawson,5,11
Neal M Dikeman,U.S. Senate,,LIB,Dawson,5,0
Mike Conaway,U.S. House,11,REP,Dawson,5,40
Jennie Lou Leeder,U.S. House,11,DEM,Dawson,5,7
Rhett Rosenquest Smith,U.S. House,11,LIB,Dawson,5,2
Greg Abbott,Governor ,,REP,Dawson,5,39
Lupe Valdez,Governor ,,DEM,Dawson,5,9
Mark Jay Tippetts,Governor ,,LIB,Dawson,5,1
Dan Patrick,Lieutenant Governor,,REP,Dawson,5,32
Mike Collier,Lieutenant Governor,,DEM,Dawson,5,16
Kerry Douglas McKennon,Lieutenant Governor,,LIB,Dawson,5,1
Ken Paxton,Attorney General ,,REP,Dawson,5,39
Justin Nelson,Attorney General ,,DEM,Dawson,5,10
Michael Ray Harris,Attorney General ,,LIB,Dawson,5,0
Glenn Hegar,Comptroller of Public Accounts,,REP,Dawson,5,41
Joi Chevalier,Comptroller of Public Accounts,,DEM,Dawson,5,8
Ben Sanders,Comptroller of Public Accounts,,LIB,Dawson,5,0
George P. Bush,Commissioner of the General Land Office,,REP,Dawson,5,40
Miguel Suazo,Commissioner of the General Land Office,,DEM,Dawson,5,8
Matt Pina,Commissioner of the General Land Office,,LIB,Dawson,5,1
Christi Craddick,Railroad Commissioner,,REP,Dawson,5,40
Roman McAllen,Railroad Commissioner,,DEM,Dawson,5,7
Mike Wright,Railroad Commissioner,,LIB,Dawson,5,2
Tom Craddick,State Representative,82,REP,Dawson,5,43
Spencer Bounds,State Representative,82,DEM,Dawson,5,6
,Straight Party,,REP,Dawson,11,17
,Straight Party,,DEM,Dawson,11,3
,Straight Party,,LIB,Dawson,11,0
Ted Cruz,U.S. Senate,,REP,Dawson,11,33
Beto O'Rourke,U.S. Senate,,DEM,Dawson,11,7
Neal M Dikeman,U.S. Senate,,LIB,Dawson,11,0
Mike Conaway,U.S. House,11,REP,Dawson,11,33
Jennie Lou Leeder,U.S. House,11,DEM,Dawson,11,6
Rhett Rosenquest Smith,U.S. House,11,LIB,Dawson,11,0
Greg Abbott,Governor ,,REP,Dawson,11,32
Lupe Valdez,Governor ,,DEM,Dawson,11,6
Mark Jay Tippetts,Governor ,,LIB,Dawson,11,1
Dan Patrick,Lieutenant Governor,,REP,Dawson,11,24
Mike Collier,Lieutenant Governor,,DEM,Dawson,11,13
Kerry Douglas McKennon,Lieutenant Governor,,LIB,Dawson,11,0
Ken Paxton,Attorney General ,,REP,Dawson,11,29
Justin Nelson,Attorney General ,,DEM,Dawson,11,6
Michael Ray Harris,Attorney General ,,LIB,Dawson,11,1
Glenn Hegar,Comptroller of Public Accounts,,REP,Dawson,11,33
Joi Chevalier,Comptroller of Public Accounts,,DEM,Dawson,11,6
Ben Sanders,Comptroller of Public Accounts,,LIB,Dawson,11,0
George P. Bush,Commissioner of the General Land Office,,REP,Dawson,11,30
Miguel Suazo,Commissioner of the General Land Office,,DEM,Dawson,11,7
Matt Pina,Commissioner of the General Land Office,,LIB,Dawson,11,0
Christi Craddick,Railroad Commissioner,,REP,Dawson,11,34
Roman McAllen,Railroad Commissioner,,DEM,Dawson,11,5
Mike Wright,Railroad Commissioner,,LIB,Dawson,11,0
Tom Craddick,State Representative,82,REP,Dawson,11,34
Spencer Bounds,State Representative,82,DEM,Dawson,11,5
,Straight Party,,REP,Dawson,12,10
,Straight Party,,DEM,Dawson,12,1
,Straight Party,,LIB,Dawson,12,0
Ted Cruz,U.S. Senate,,REP,Dawson,12,16
Beto O'Rourke,U.S. Senate,,DEM,Dawson,12,3
Neal M Dikeman,U.S. Senate,,LIB,Dawson,12,2
Mike Conaway,U.S. House,11,REP,Dawson,12,16
Jennie Lou Leeder,U.S. House,11,DEM,Dawson,12,3
Rhett Rosenquest Smith,U.S. House,11,LIB,Dawson,12,2
Greg Abbott,Governor ,,REP,Dawson,12,17
Lupe Valdez,Governor ,,DEM,Dawson,12,3
Mark Jay Tippetts,Governor ,,LIB,Dawson,12,1
Dan Patrick,Lieutenant Governor,,REP,Dawson,12,15
Mike Collier,Lieutenant Governor,,DEM,Dawson,12,4
Kerry Douglas McKennon,Lieutenant Governor,,LIB,Dawson,12,2
Ken Paxton,Attorney General ,,REP,Dawson,12,17
Justin Nelson,Attorney General ,,DEM,Dawson,12,4
Michael Ray Harris,Attorney General ,,LIB,Dawson,12,0
Glenn Hegar,Comptroller of Public Accounts,,REP,Dawson,12,16
Joi Chevalier,Comptroller of Public Accounts,,DEM,Dawson,12,2
Ben Sanders,Comptroller of Public Accounts,,LIB,Dawson,12,2
George P. Bush,Commissioner of the General Land Office,,REP,Dawson,12,18
Miguel Suazo,Commissioner of the General Land Office,,DEM,Dawson,12,2
Matt Pina,Commissioner of the General Land Office,,LIB,Dawson,12,1
Christi Craddick,Railroad Commissioner,,REP,Dawson,12,18
Roman McAllen,Railroad Commissioner,,DEM,Dawson,12,1
Mike Wright,Railroad Commissioner,,LIB,Dawson,12,1
Tom Craddick,State Representative,82,REP,Dawson,12,18
Spencer Bounds,State Representative,82,DEM,Dawson,12,3
,Straight Party,,REP,Dawson,13,16
,Straight Party,,DEM,Dawson,13,1
,Straight Party,,LIB,Dawson,13,0
Ted Cruz,U.S. Senate,,REP,Dawson,13,34
Beto O'Rourke,U.S. Senate,,DEM,Dawson,13,3
Neal M Dikeman,U.S. Senate,,LIB,Dawson,13,1
Mike Conaway,U.S. House,11,REP,Dawson,13,35
Jennie Lou Leeder,U.S. House,11,DEM,Dawson,13,3
Rhett Rosenquest Smith,U.S. House,11,LIB,Dawson,13,1
Greg Abbott,Governor ,,REP,Dawson,13,32
Lupe Valdez,Governor ,,DEM,Dawson,13,4
Mark Jay Tippetts,Governor ,,LIB,Dawson,13,3
Dan Patrick,Lieutenant Governor,,REP,Dawson,13,21
Mike Collier,Lieutenant Governor,,DEM,Dawson,13,18
Kerry Douglas McKennon,Lieutenant Governor,,LIB,Dawson,13,0
Ken Paxton,Attorney General ,,REP,Dawson,13,32
Justin Nelson,Attorney General ,,DEM,Dawson,13,6
Michael Ray Harris,Attorney General ,,LIB,Dawson,13,1
Glenn Hegar,Comptroller of Public Accounts,,REP,Dawson,13,33
Joi Chevalier,Comptroller of Public Accounts,,DEM,Dawson,13,3
Ben Sanders,Comptroller of Public Accounts,,LIB,Dawson,13,3
George P. Bush,Commissioner of the General Land Office,,REP,Dawson,13,34
Miguel Suazo,Commissioner of the General Land Office,,DEM,Dawson,13,5
Matt Pina,Commissioner of the General Land Office,,LIB,Dawson,13,0
Christi Craddick,Railroad Commissioner,,REP,Dawson,13,35
Roman McAllen,Railroad Commissioner,,DEM,Dawson,13,2
Mike Wright,Railroad Commissioner,,LIB,Dawson,13,2
Tom Craddick,State Representative,82,REP,Dawson,13,36
Spencer Bounds,State Representative,82,DEM,Dawson,13,2
,Straight Party,,REP,Dawson,17,16
,Straight Party,,DEM,Dawson,17,0
,Straight Party,,LIB,Dawson,17,0
Ted Cruz,U.S. Senate,,REP,Dawson,17,21
Beto O'Rourke,U.S. Senate,,DEM,Dawson,17,2
Neal M Dikeman,U.S. Senate,,LIB,Dawson,17,0
Mike Conaway,U.S. House,11,REP,Dawson,17,22
Jennie Lou Leeder,U.S. House,11,DEM,Dawson,17,1
Rhett Rosenquest Smith,U.S. House,11,LIB,Dawson,17,0
Greg Abbott,Governor ,,REP,Dawson,17,22
Lupe Valdez,Governor ,,DEM,Dawson,17,1
Mark Jay Tippetts,Governor ,,LIB,Dawson,17,0
Dan Patrick,Lieutenant Governor,,REP,Dawson,17,19
Mike Collier,Lieutenant Governor,,DEM,Dawson,17,4
Kerry Douglas McKennon,Lieutenant Governor,,LIB,Dawson,17,0
Ken Paxton,Attorney General ,,REP,Dawson,17,22
Justin Nelson,Attorney General ,,DEM,Dawson,17,1
Michael Ray Harris,Attorney General ,,LIB,Dawson,17,0
Glenn Hegar,Comptroller of Public Accounts,,REP,Dawson,17,21
Joi Chevalier,Comptroller of Public Accounts,,DEM,Dawson,17,1
Ben Sanders,Comptroller of Public Accounts,,LIB,Dawson,17,0
George P. Bush,Commissioner of the General Land Office,,REP,Dawson,17,22
Miguel Suazo,Commissioner of the General Land Office,,DEM,Dawson,17,1
Matt Pina,Commissioner of the General Land Office,,LIB,Dawson,17,1
Christi Craddick,Railroad Commissioner,,REP,Dawson,17,21
Roman McAllen,Railroad Commissioner,,DEM,Dawson,17,1
Mike Wright,Railroad Commissioner,,LIB,Dawson,17,0
Tom Craddick,State Representative,82,REP,Dawson,17,22
Spencer Bounds,State Representative,82,DEM,Dawson,17,1
,Straight Party,,REP,Dawson,Early Voting,935
,Straight Party,,DEM,Dawson,Early Voting,241
,Straight Party,,LIB,Dawson,Early Voting,5
Ted Cruz,U.S. Senate,,REP,Dawson,Early Voting,1486
Beto O'Rourke,U.S. Senate,,DEM,Dawson,Early Voting,410
Neal M Dikeman,U.S. Senate,,LIB,Dawson,Early Voting,5
Mike Conaway,U.S. House,11,REP,Dawson,Early Voting,1529
Jennie Lou Leeder,U.S. House,11,DEM,Dawson,Early Voting,344
Rhett Rosenquest Smith,U.S. House,11,LIB,Dawson,Early Voting,16
Greg Abbott,Governor ,,REP,Dawson,Early Voting,1515
Lupe Valdez,Governor ,,DEM,Dawson,Early Voting,369
Mark Jay Tippetts,Governor ,,LIB,Dawson,Early Voting,20
Dan Patrick,Lieutenant Governor,,REP,Dawson,Early Voting,1386
Mike Collier,Lieutenant Governor,,DEM,Dawson,Early Voting,468
Kerry Douglas McKennon,Lieutenant Governor,,LIB,Dawson,Early Voting,26
Ken Paxton,Attorney General ,,REP,Dawson,Early Voting,1435
Justin Nelson,Attorney General ,,DEM,Dawson,Early Voting,417
Michael Ray Harris,Attorney General ,,LIB,Dawson,Early Voting,24
Glenn Hegar,Comptroller of Public Accounts,,REP,Dawson,Early Voting,1469
Joi Chevalier,Comptroller of Public Accounts,,DEM,Dawson,Early Voting,362
Ben Sanders,Comptroller of Public Accounts,,LIB,Dawson,Early Voting,30
George P. Bush,Commissioner of the General Land Office,,REP,Dawson,Early Voting,1456
Miguel Suazo,Commissioner of the General Land Office,,DEM,Dawson,Early Voting,363
Matt Pina,Commissioner of the General Land Office,,LIB,Dawson,Early Voting,51
Christi Craddick,Railroad Commissioner,,REP,Dawson,Early Voting,1474
Roman McAllen,Railroad Commissioner,,DEM,Dawson,Early Voting,356
Mike Wright,Railroad Commissioner,,LIB,Dawson,Early Voting,30
Tom Craddick,State Representative,82,REP,Dawson,Early Voting,1520
Spencer Bounds,State Representative,82,DEM,Dawson,Early Voting,360
Sid Miller,Commissioner of Agriculture,,REP,Dawson,1,71
Kim Olson,Commissioner of Agriculture,,DEM,Dawson,1,90
Richard Carpenter,Commissioner of Agriculture,,LIB,Dawson,1,3
Sid Miller,Commissioner of Agriculture,,REP,Dawson,2,76
Kim Olson,Commissioner of Agriculture,,DEM,Dawson,2,116
Richard Carpenter,Commissioner of Agriculture,,LIB,Dawson,2,12
Sid Miller,Commissioner of Agriculture,,REP,Dawson,3,217
Kim Olson,Commissioner of Agriculture,,DEM,Dawson,3,75
Richard Carpenter,Commissioner of Agriculture,,LIB,Dawson,3,2
Sid Miller,Commissioner of Agriculture,,REP,Dawson,4,177
Kim Olson,Commissioner of Agriculture,,DEM,Dawson,4,68
Richard Carpenter,Commissioner of Agriculture,,LIB,Dawson,4,6
Sid Miller,Commissioner of Agriculture,,REP,Dawson,5,40
Kim Olson,Commissioner of Agriculture,,DEM,Dawson,5,8
Richard Carpenter,Commissioner of Agriculture,,LIB,Dawson,5,1
Sid Miller,Commissioner of Agriculture,,REP,Dawson,11,32
Kim Olson,Commissioner of Agriculture,,DEM,Dawson,11,7
