county,precinct,office,district,party,candidate,votes,election_day,early_voting
Cherokee,12,Straight Party,,REP,,356,86,270
Cherokee,12,Straight Party,,DEM,,80,23,57
Cherokee,12,Straight Party,,LIB,,0,0,0
Cherokee,12,Straight Party,,,Over Votes,0,0,0
Cherokee,12,Straight Party,,,Under Votes,295,91,204
Cherokee,12,U.S. Senate,,REP,Ted Cruz,584,156,428
Cherokee,12,U.S. Senate,,DEM,Beto O'Rourke,135,37,98
Cherokee,12,U.S. Senate,,LIB,Neal M. Dikeman,4,3,1
Cherokee,12,U.S. Senate,,,Over Votes,0,0,0
Cherokee,12,U.S. Senate,,,Under Votes,8,4,4
Cherokee,12,U.S. House,5,REP,Lance Gooden,578,158,420
Cherokee,12,U.S. House,5,DEM,Dan Wood,136,37,99
Cherokee,12,U.S. House,5,,Phil Gray (W),2,1,1
Cherokee,12,U.S. House,5,,Over Votes,0,0,0
Cherokee,12,U.S. House,5,,Under Votes,15,4,11
Cherokee,12,Governor,,REP,Greg Abbott,591,165,426
Cherokee,12,Governor,,DEM,Lupe Valdez,130,33,97
Cherokee,12,Governor,,LIB,Mark Jay Tippetts,8,2,6
Cherokee,12,Governor,,,Over Votes,0,0,0
Cherokee,12,Governor,,,Under Votes,2,0,2
Cherokee,12,Lieutenant Governor,,REP,Dan Patrick,558,155,403
Cherokee,12,Lieutenant Governor,,DEM,Mike Collier,163,44,119
Cherokee,12,Lieutenant Governor,,LIB,Kerry Douglas McKennon,5,0,5
Cherokee,12,Lieutenant Governor,,,Over Votes,0,0,0
Cherokee,12,Lieutenant Governor,,,Under Votes,5,1,4
Cherokee,12,Attorney General,,REP,Ken Paxton,571,158,413
Cherokee,12,Attorney General,,DEM,Justin Nelson,144,39,105
Cherokee,12,Attorney General,,LIB,Michael Ray Harris,8,1,7
Cherokee,12,Attorney General,,,Over Votes,0,0,0
Cherokee,12,Attorney General,,,Under Votes,8,2,6
Cherokee,12,Comptroller of Public Accounts,,REP,Glenn Hegar,575,156,419
Cherokee,12,Comptroller of Public Accounts,,DEM,Joi Chevalier,130,37,93
Cherokee,12,Comptroller of Public Accounts,,LIB,Ben Sanders,11,3,8
Cherokee,12,Comptroller of Public Accounts,,,Over Votes,0,0,0
Cherokee,12,Comptroller of Public Accounts,,,Under Votes,15,4,11
Cherokee,12,Commissioner of the General Land Office,,REP,George P. Bush,569,155,414
Cherokee,12,Commissioner of the General Land Office,,DEM,Miguel Suazo,133,40,93
Cherokee,12,Commissioner of the General Land Office,,LIB,Matt Piña,18,4,14
Cherokee,12,Commissioner of the General Land Office,,,Over Votes,0,0,0
Cherokee,12,Commissioner of the General Land Office,,,Under Votes,11,1,10
Cherokee,12,Commissioner of Agriculture,,REP,Sid Miller,566,154,412
Cherokee,12,Commissioner of Agriculture,,DEM,Kim Olson,138,38,100
Cherokee,12,Commissioner of Agriculture,,LIB,Richard Carpenter,11,3,8
Cherokee,12,Commissioner of Agriculture,,,Over Votes,0,0,0
Cherokee,12,Commissioner of Agriculture,,,Under Votes,16,5,11
Cherokee,12,Railroad Commissioner,,REP,Christi Craddick,565,155,410
Cherokee,12,Railroad Commissioner,,DEM,Roman McAllen,133,36,97
Cherokee,12,Railroad Commissioner,,LIB,Mike Wright,19,5,14
Cherokee,12,Railroad Commissioner,,,Over Votes,0,0,0
Cherokee,12,Railroad Commissioner,,,Under Votes,14,4,10
Cherokee,12,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,578,155,423
Cherokee,12,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,133,37,96
Cherokee,12,"Justice, Supreme Court, Place 2",,,Over Votes,0,0,0
Cherokee,12,"Justice, Supreme Court, Place 2",,,Under Votes,20,8,12
Cherokee,12,"Justice, Supreme Court, Place 4",,REP,John Devine,574,154,420
Cherokee,12,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,134,38,96
Cherokee,12,"Justice, Supreme Court, Place 4",,,Over Votes,0,0,0
Cherokee,12,"Justice, Supreme Court, Place 4",,,Under Votes,23,8,15
Cherokee,12,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,572,155,417
Cherokee,12,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,137,38,99
Cherokee,12,"Justice, Supreme Court, Place 6",,,Over Votes,0,0,0
Cherokee,12,"Justice, Supreme Court, Place 6",,,Under Votes,22,7,15
Cherokee,12,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,571,156,415
Cherokee,12,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,129,36,93
Cherokee,12,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,11,3,8
Cherokee,12,"Presiding Judge, Court of Criminal Appeals",,,Over Votes,1,0,1
Cherokee,12,"Presiding Judge, Court of Criminal Appeals",,,Under Votes,19,5,14
Cherokee,12,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,575,157,418
Cherokee,12,"Judge, Court of Criminal Appeals, Place 7",,DEM,Ramona Franklin,134,36,98
Cherokee,12,"Judge, Court of Criminal Appeals, Place 7",,,Over Votes,0,0,0
Cherokee,12,"Judge, Court of Criminal Appeals, Place 7",,,Under Votes,22,7,15
