county,precinct,office,district,party,candidate,votes,election_day,early_voting
Motley,1,U.S. Senate,,REP,Ted Cruz,143,38,105
Motley,2,U.S. Senate,,REP,Ted Cruz,60,32,28
Motley,3,U.S. Senate,,REP,Ted Cruz,14,5,9
Motley,4,U.S. Senate,,REP,Ted Cruz,116,65,51
Motley,5,U.S. Senate,,REP,Ted Cruz,76,25,51
Motley,6,U.S. Senate,,REP,Ted Cruz,74,17,57
Motley,1,U.S. Senate,,DEM,Beto O'Rourke,2,1,1
Motley,2,U.S. Senate,,DEM,Beto O'Rourke,7,2,5
Motley,3,U.S. Senate,,DEM,Beto O'Rourke,1,0,1
Motley,4,U.S. Senate,,DEM,Beto O'Rourke,12,5,7
Motley,5,U.S. Senate,,DEM,Beto O'Rourke,7,2,5
Motley,6,U.S. Senate,,DEM,Beto O'Rourke,11,6,5
Motley,1,U.S. Senate,,LIB,Neal M. Dikeman,1,1,0
Motley,2,U.S. Senate,,LIB,Neal M. Dikeman,0,0,0
Motley,3,U.S. Senate,,LIB,Neal M. Dikeman,0,0,0
Motley,4,U.S. Senate,,LIB,Neal M. Dikeman,2,2,0
Motley,5,U.S. Senate,,LIB,Neal M. Dikeman,0,0,0
Motley,6,U.S. Senate,,LIB,Neal M. Dikeman,1,0,1
Motley,1,U.S. House,13,REP,Mac Thornberry,143,39,104
Motley,2,U.S. House,13,REP,Mac Thornberry,57,30,27
Motley,3,U.S. House,13,REP,Mac Thornberry,14,5,9
Motley,4,U.S. House,13,REP,Mac Thornberry,117,65,52
Motley,5,U.S. House,13,REP,Mac Thornberry,75,24,51
Motley,6,U.S. House,13,REP,Mac Thornberry,74,16,58
Motley,1,U.S. House,13,DEM,Greg Sagan,3,2,1
Motley,2,U.S. House,13,DEM,Greg Sagan,7,2,5
Motley,3,U.S. House,13,DEM,Greg Sagan,1,0,1
Motley,4,U.S. House,13,DEM,Greg Sagan,10,3,7
Motley,5,U.S. House,13,DEM,Greg Sagan,7,3,4
Motley,6,U.S. House,13,DEM,Greg Sagan,11,6,5
Motley,1,U.S. House,13,LIB,Calvin DeWeese,0,0,0
Motley,2,U.S. House,13,LIB,Calvin DeWeese,1,1,0
Motley,3,U.S. House,13,LIB,Calvin DeWeese,0,0,0
Motley,4,U.S. House,13,LIB,Calvin DeWeese,2,2,0
Motley,5,U.S. House,13,LIB,Calvin DeWeese,2,0,2
Motley,6,U.S. House,13,LIB,Calvin DeWeese,1,0,1
Motley,1,Governor,,REP,Greg Abbott,143,39,104
Motley,2,Governor,,REP,Greg Abbott,59,31,28
Motley,3,Governor,,REP,Greg Abbott,14,5,9
Motley,4,Governor,,REP,Greg Abbott,118,66,52
Motley,5,Governor,,REP,Greg Abbott,81,27,54
Motley,6,Governor,,REP,Greg Abbott,74,15,59
Motley,1,Governor,,DEM,Lupe Valdez,2,2,0
Motley,2,Governor,,DEM,Lupe Valdez,6,2,4
Motley,3,Governor,,DEM,Lupe Valdez,1,0,1
Motley,4,Governor,,DEM,Lupe Valdez,10,3,7
Motley,5,Governor,,DEM,Lupe Valdez,4,1,3
Motley,6,Governor,,DEM,Lupe Valdez,12,7,5
Motley,1,Governor,,LIB,Mark Jay Tippetts,1,0,1
Motley,2,Governor,,LIB,Mark Jay Tippetts,1,1,0
Motley,3,Governor,,LIB,Mark Jay Tippetts,0,0,0
Motley,4,Governor,,LIB,Mark Jay Tippetts,2,2,0
Motley,5,Governor,,LIB,Mark Jay Tippetts,0,0,0
Motley,6,Governor,,LIB,Mark Jay Tippetts,0,0,0
Motley,1,Lieutenant Governor,,REP,Dan Patrick,128,31,97
Motley,2,Lieutenant Governor,,REP,Dan Patrick,52,28,24
Motley,3,Lieutenant Governor,,REP,Dan Patrick,14,5,9
Motley,4,Lieutenant Governor,,REP,Dan Patrick,111,62,49
Motley,5,Lieutenant Governor,,REP,Dan Patrick,81,24,57
Motley,6,Lieutenant Governor,,REP,Dan Patrick,69,15,54
Motley,1,Lieutenant Governor,,DEM,Mike Collier,15,10,5
Motley,2,Lieutenant Governor,,DEM,Mike Collier,12,3,9
Motley,3,Lieutenant Governor,,DEM,Mike Collier,1,0,1
Motley,4,Lieutenant Governor,,DEM,Mike Collier,15,7,8
Motley,5,Lieutenant Governor,,DEM,Mike Collier,11,4,7
Motley,6,Lieutenant Governor,,DEM,Mike Collier,16,8,8
Motley,1,Lieutenant Governor,,LIB,Kerry Douglas McKennon,1,0,1
Motley,2,Lieutenant Governor,,LIB,Kerry Douglas McKennon,0,0,0
Motley,3,Lieutenant Governor,,LIB,Kerry Douglas McKennon,0,0,0
Motley,4,Lieutenant Governor,,LIB,Kerry Douglas McKennon,4,2,2
Motley,5,Lieutenant Governor,,LIB,Kerry Douglas McKennon,3,0,3
Motley,6,Lieutenant Governor,,LIB,Kerry Douglas McKennon,0,0,0
Motley,1,Attorney General,,REP,Ken Paxton,136,37,99
Motley,2,Attorney General,,REP,Ken Paxton,57,31,26
Motley,3,Attorney General,,REP,Ken Paxton,14,5,9
Motley,4,Attorney General,,REP,Ken Paxton,114,64,50
Motley,5,Attorney General,,REP,Ken Paxton,76,25,51
Motley,6,Attorney General,,REP,Ken Paxton,71,16,55
Motley,1,Attorney General,,DEM,Justin Nelson,7,3,4
