county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee
Hale,103,Attorney General,,REP,Ken Paxton,69,26,40,3
Hale,103,Attorney General,,DEM,Justin Nelson,82,45,34,3
Hale,103,Attorney General,,LIB,Michael Ray Harris,4,1,2,1
Hale,103,Comptroller of Public Accounts,,REP,Glenn Hegar,68,23,41,4
Hale,103,Comptroller of Public Accounts,,DEM,Joi Chevalier,78,43,33,2
Hale,103,Comptroller of Public Accounts,,LIB,Ben Sanders,6,4,1,1
Hale,103,Commissioner of the General Land Office,,REP,George P. Bush,69,28,38,3
Hale,103,Commissioner of the General Land Office,,DEM,Miguel Suazo,79,43,33,3
Hale,103,Commissioner of the General Land Office,,LIB,Matt Pia,5,0,4,1
Hale,103,Commissioner of Agriculture,,REP,Sid Miller,67,24,39,4
Hale,103,Commissioner of Agriculture,,DEM,Kim Olson,82,45,35,2
Hale,103,Commissioner of Agriculture,,LIB,Richard Carpenter,5,2,2,1
Hale,103,Railroad Commissioner,,REP,Christi Craddick,70,26,40,4
Hale,103,Railroad Commissioner,,DEM,Roman McAllen,80,43,35,2
Hale,103,Railroad Commissioner,,LIB,Mike Wright,3,1,1,1
Hale,103,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,69,24,41,4
Hale,103,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,84,46,35,3
Hale,103,"Justice, Supreme Court, Place 4",,REP,John Devine,71,25,42,4
Hale,103,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,82,45,34,3
Hale,103,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,72,26,42,4
Hale,103,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,81,44,34,3
Hale,103,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,68,24,40,4
Hale,103,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,82,44,35,3
Hale,103,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,3,2,1,0
Hale,103,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,71,25,42,4
Hale,103,"Judge, Court of Criminal Appeals, Place 7",,DEM,Ramona Franklin,83,46,34,3
Hale,103,"Judge, Court of Criminal Appeals, Place 8",,REP,Michelle Slaughter,84,34,46,4
Hale,103,"Judge, Court of Criminal Appeals, Place 8",,LIB,Mark Ash,40,19,20,1
Hale,103,State Representative,88,REP,Ken King,72,26,42,4
Hale,103,State Representative,88,DEM,Ezekiel Barron,82,45,34,3
Hale,103,"Justice, 7th Court of Appeals District, Place No. 2",,REP,Judy Parker,98,42,52,4
Hale,103,"Justice, 7th Court of Appeals District, Place No. 3",,REP,Pat Pirtle,94,39,51,4
Hale,103,"District Judge, 64th Judicial District",,REP,Danah Zirpoli,94,39,51,4
Hale,103,"District Judge, 242nd Judicial District",,REP,Lowell Kregg Hukill,95,41,50,4
Hale,103,County Judge,,REP,David B. Mull,93,39,50,4
Hale,103,District Clerk,,REP,Carla Cannon,95,39,52,4
Hale,103,County Clerk,,DEM,Latrice Kemp,106,54,48,4
Hale,103,Sheriff - Unexpired Term,,REP,David Cochran,98,41,53,4
Hale,103,County Treasurer,,REP,Ida A. Tyler,93,39,51,3
Hale,103,County Surveyor,,DEM,Carl Joe Williams,104,54,46,4
Hale,103,"Justice of the Peace, Precinct No. 3",,DEM,Karen Davis,105,53,47,5
Hale,104,Straight Party,,REP,Republican,79,29,46,4
Hale,104,Straight Party,,DEM,Democratic,69,35,31,3
Hale,104,Straight Party,,LIB,Libertarian,1,1,0,0
Hale,104,U.S. Senate,,REP,Ted Cruz,120,37,72,11
Hale,104,U.S. Senate,,DEM,Beto O'Rourke,95,44,44,7
Hale,104,U.S. Senate,,LIB,Neal M. Dikeman,2,1,0,1
Hale,104,U.S. House,19,REP,Jodey Arrington,133,43,77,13
Hale,104,U.S. House,19,DEM,Miguel Levario,84,39,39,6
Hale,104,Governor,,REP,Greg Abbott,128,41,74,13
Hale,104,Governor,,DEM,Lupe Valdez,86,40,41,5
Hale,104,Governor,,LIB,Mark Jay Tippetts,3,1,1,1
Hale,104,Lieutenant Governor,,REP,Dan Patrick,115,37,65,13
Hale,104,Lieutenant Governor,,DEM,Mike Collier,94,44,46,4
Hale,104,Lieutenant Governor,,LIB,Kerry Douglas McKennon,7,1,4,2
Hale,104,Attorney General,,REP,Ken Paxton,123,38,72,13
Hale,104,Attorney General,,DEM,Justin Nelson,90,43,42,5
Hale,104,Attorney General,,LIB,Michael Ray Harris,4,1,2,1
Hale,104,Comptroller of Public Accounts,,REP,Glenn Hegar,120,37,70,13
Hale,104,Comptroller of Public Accounts,,DEM,Joi Chevalier,87,41,41,5
Hale,104,Comptroller of Public Accounts,,LIB,Ben Sanders,5,2,2,1
Hale,104,Commissioner of the General Land Office,,REP,George P. Bush,123,39,72,12
Hale,104,Commissioner of the General Land Office,,DEM,Miguel Suazo,88,40,42,6
Hale,104,Commissioner of the General Land Office,,LIB,Matt Pia,5,3,1,1
Hale,104,Commissioner of Agriculture,,REP,Sid Miller,119,36,70,13
Hale,104,Commissioner of Agriculture,,DEM,Kim Olson,92,43,44,5
Hale,104,Commissioner of Agriculture,,LIB,Richard Carpenter,4,2,1,1
Hale,104,Railroad Commissioner,,REP,Christi Craddick,122,38,71,13
Hale,104,Railroad Commissioner,,DEM,Roman McAllen,89,42,42,5
Hale,104,Railroad Commissioner,,LIB,Mike Wright,4,1,2,1
Hale,104,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,123,36,74,13
Hale,104,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,92,45,41,6
Hale,104,"Justice, Supreme Court, Place 4",,REP,John Devine,124,37,74,13
Hale,104,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,91,44,41,6
Hale,104,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,125,39,73,13
Hale,104,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,89,42,41,6
Hale,104,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,124,39,72,13
Hale,104,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,85,40,40,5
Hale,104,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,4,1,2,1
Hale,104,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,123,39,70,14
Hale,104,"Judge, Court of Criminal Appeals, Place 7",,DEM,Ramona Franklin,89,41,43,5
Hale,104,"Judge, Court of Criminal Appeals, Place 8",,REP,Michelle Slaughter,137,45,78,14
Hale,104,"Judge, Court of Criminal Appeals, Place 8",,LIB,Mark Ash,36,16,18,2
Hale,104,State Representative,88,REP,Ken King,127,38,76,13
Hale,104,State Representative,88,DEM,Ezekiel Barron,87,41,40,6
Hale,104,"Justice, 7th Court of Appeals District, Place No. 2",,REP,Judy Parker,143,50,80,13
Hale,104,"Justice, 7th Court of Appeals District, Place No. 3",,REP,Pat Pirtle,145,52,80,13
Hale,104,"District Judge, 64th Judicial District",,REP,Danah Zirpoli,145,50,82,13
Hale,104,"District Judge, 242nd Judicial District",,REP,Lowell Kregg Hukill,146,49,84,13
Hale,104,County Judge,,REP,David B. Mull,152,55,84,13
Hale,104,District Clerk,,REP,Carla Cannon,151,53,85,13
Hale,104,County Clerk,,DEM,Latrice Kemp,128,48,65,15
Hale,104,Sheriff - Unexpired Term,,REP,David Cochran,147,52,82,13
Hale,104,County Treasurer,,REP,Ida A. Tyler,144,49,82,13
Hale,104,County Surveyor,,DEM,Carl Joe Williams,128,49,64,15
Hale,104,"Justice of the Peace, Precinct No. 3",,DEM,Karen Davis,132,49,68,15
Hale,105,Straight Party,,REP,Republican,35,10,21,4
Hale,105,Straight Party,,DEM,Democratic,23,11,11,1
Hale,105,Straight Party,,LIB,Libertarian,1,1,0,0
Hale,105,U.S. Senate,,REP,Ted Cruz,52,13,33,6
Hale,105,U.S. Senate,,DEM,Beto O'Rourke,28,12,15,1
Hale,105,U.S. Senate,,LIB,Neal M. Dikeman,3,1,2,0
Hale,105,U.S. House,19,REP,Jodey Arrington,54,12,36,6
Hale,105,U.S. House,19,DEM,Miguel Levario,27,12,14,1
Hale,105,Governor,,REP,Greg Abbott,53,14,33,6
Hale,105,Governor,,DEM,Lupe Valdez,27,11,15,1
Hale,105,Governor,,LIB,Mark Jay Tippetts,3,1,2,0
Hale,105,Lieutenant Governor,,REP,Dan Patrick,50,12,33,5
Hale,105,Lieutenant Governor,,DEM,Mike Collier,28,12,15,1
Hale,105,Lieutenant Governor,,LIB,Kerry Douglas McKennon,4,2,2,0
Hale,105,Attorney General,,REP,Ken Paxton,47,12,30,5
Hale,105,Attorney General,,DEM,Justin Nelson,30,11,18,1
Hale,105,Attorney General,,LIB,Michael Ray Harris,5,3,2,0
Hale,105,Comptroller of Public Accounts,,REP,Glenn Hegar,49,13,31,5
Hale,105,Comptroller of Public Accounts,,DEM,Joi Chevalier,26,11,14,1
Hale,105,Comptroller of Public Accounts,,LIB,Ben Sanders,7,2,5,0
Hale,105,Commissioner of the General Land Office,,REP,George P. Bush,50,12,33,5
Hale,105,Commissioner of the General Land Office,,DEM,Miguel Suazo,26,11,14,1
Hale,105,Commissioner of the General Land Office,,LIB,Matt Pia,6,2,3,1
Hale,105,Commissioner of Agriculture,,REP,Sid Miller,48,11,32,5
Hale,105,Commissioner of Agriculture,,DEM,Kim Olson,28,12,15,1
Hale,105,Commissioner of Agriculture,,LIB,Richard Carpenter,5,2,3,0
Hale,105,Railroad Commissioner,,REP,Christi Craddick,49,12,32,5
Hale,105,Railroad Commissioner,,DEM,Roman McAllen,27,11,15,1
Hale,105,Railroad Commissioner,,LIB,Mike Wright,5,2,3,0
Hale,105,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,51,11,35,5
Hale,105,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,29,13,15,1
Hale,105,"Justice, Supreme Court, Place 4",,REP,John Devine,51,11,35,5
Hale,105,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,29,13,15,1
Hale,105,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,50,11,34,5
Hale,105,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,29,13,15,1
Hale,105,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,49,11,33,5
Hale,105,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,27,12,14,1
Hale,105,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,5,2,3,0
Hale,105,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,50,11,34,5
Hale,105,"Judge, Court of Criminal Appeals, Place 7",,DEM,Ramona Franklin,29,12,16,1
Hale,105,"Judge, Court of Criminal Appeals, Place 8",,REP,Michelle Slaughter,55,13,37,5
Hale,105,"Judge, Court of Criminal Appeals, Place 8",,LIB,Mark Ash,14,7,7,0
Hale,105,State Representative,88,REP,Ken King,52,12,34,6
Hale,105,State Representative,88,DEM,Ezekiel Barron,29,12,16,1
Hale,105,"Justice, 7th Court of Appeals District, Place No. 2",,REP,Judy Parker,65,18,42,5
Hale,105,"Justice, 7th Court of Appeals District, Place No. 3",,REP,Pat Pirtle,63,16,42,5
Hale,105,"District Judge, 64th Judicial District",,REP,Danah Zirpoli,65,17,43,5
Hale,105,"District Judge, 242nd Judicial District",,REP,Lowell Kregg Hukill,64,17,42,5
Hale,105,County Judge,,REP,David B. Mull,66,17,44,5
Hale,105,District Clerk,,REP,Carla Cannon,65,17,43,5
Hale,105,County Clerk,,DEM,Latrice Kemp,55,16,36,3
Hale,105,Sheriff - Unexpired Term,,REP,David Cochran,63,16,42,5
Hale,105,County Treasurer,,REP,Ida A. Tyler,66,18,43,5
Hale,105,County Surveyor,,DEM,Carl Joe Williams,55,18,33,4
Hale,105,"Justice of the Peace, Precinct No. 1",,REP,Sheron Collins,65,16,43,6
Hale,105,"Constable, Precinct No. 1 - Unexpired Term",,REP,Brent Hackett,63,15,43,5
Hale,110,Straight Party,,REP,Republican,135,31,99,5
Hale,110,Straight Party,,DEM,Democratic,15,2,12,1
Hale,110,Straight Party,,LIB,Libertarian,2,1,1,0
Hale,110,U.S. Senate,,REP,Ted Cruz,193,47,138,8
Hale,110,U.S. Senate,,DEM,Beto O'Rourke,23,4,17,2
Hale,110,U.S. Senate,,LIB,Neal M. Dikeman,0,0,0,0
Hale,110,U.S. House,19,REP,Jodey Arrington,195,48,139,8
Hale,110,U.S. House,19,DEM,Miguel Levario,21,4,15,2
Hale,110,Governor,,REP,Greg Abbott,194,50,136,8
Hale,110,Governor,,DEM,Lupe Valdez,19,2,15,2
Hale,110,Governor,,LIB,Mark Jay Tippetts,3,0,3,0
Hale,110,Lieutenant Governor,,REP,Dan Patrick,182,43,132,7
Hale,110,Lieutenant Governor,,DEM,Mike Collier,31,7,22,2
Hale,110,Lieutenant Governor,,LIB,Kerry Douglas McKennon,3,2,0,1
Hale,110,Attorney General,,REP,Ken Paxton,189,47,134,8
Hale,110,Attorney General,,DEM,Justin Nelson,25,4,19,2
Hale,110,Attorney General,,LIB,Michael Ray Harris,2,1,1,0
Hale,110,Comptroller of Public Accounts,,REP,Glenn Hegar,194,49,137,8
Hale,110,Comptroller of Public Accounts,,DEM,Joi Chevalier,18,2,14,2
Hale,110,Comptroller of Public Accounts,,LIB,Ben Sanders,4,1,3,0
Hale,110,Commissioner of the General Land Office,,REP,George P. Bush,187,45,134,8
Hale,110,Commissioner of the General Land Office,,DEM,Miguel Suazo,19,3,14,2
Hale,110,Commissioner of the General Land Office,,LIB,Matt Pia,6,1,5,0
Hale,110,Commissioner of Agriculture,,REP,Sid Miller,193,49,136,8
Hale,110,Commissioner of Agriculture,,DEM,Kim Olson,19,3,14,2
Hale,110,Commissioner of Agriculture,,LIB,Richard Carpenter,3,0,3,0
Hale,110,Railroad Commissioner,,REP,Christi Craddick,193,47,138,8
Hale,110,Railroad Commissioner,,DEM,Roman McAllen,20,4,14,2
Hale,110,Railroad Commissioner,,LIB,Mike Wright,3,1,2,0
Hale,110,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,192,47,137,8
Hale,110,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,23,5,16,2
Hale,110,"Justice, Supreme Court, Place 4",,REP,John Devine,195,48,139,8
Hale,110,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,21,4,15,2
Hale,110,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,193,46,139,8
Hale,110,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,22,5,15,2
Hale,110,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,191,47,136,8
Hale,110,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,20,4,14,2
Hale,110,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,3,0,3,0
Hale,110,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,191,46,137,8
Hale,110,"Judge, Court of Criminal Appeals, Place 7",,DEM,Ramona Franklin,23,5,16,2
Hale,110,"Judge, Court of Criminal Appeals, Place 8",,REP,Michelle Slaughter,195,48,139,8
Hale,110,"Judge, Court of Criminal Appeals, Place 8",,LIB,Mark Ash,15,3,11,1
Hale,110,State Representative,88,REP,Ken King,193,48,137,8
Hale,110,State Representative,88,DEM,Ezekiel Barron,21,2,17,2
Hale,110,"Justice, 7th Court of Appeals District, Place No. 2",,REP,Judy Parker,201,50,142,9
Hale,110,"Justice, 7th Court of Appeals District, Place No. 3",,REP,Pat Pirtle,200,48,143,9
Hale,110,"District Judge, 64th Judicial District",,REP,Danah Zirpoli,199,48,142,9
Hale,110,"District Judge, 242nd Judicial District",,REP,Lowell Kregg Hukill,204,49,146,9
Hale,110,County Judge,,REP,David B. Mull,202,48,145,9
Hale,110,District Clerk,,REP,Carla Cannon,202,50,144,8
Hale,110,County Clerk,,DEM,Latrice Kemp,88,20,63,5
Hale,110,Sheriff - Unexpired Term,,REP,David Cochran,200,50,141,9
Hale,110,County Treasurer,,REP,Ida A. Tyler,197,49,140,8
Hale,110,County Surveyor,,DEM,Carl Joe Williams,84,19,60,5
Hale,110,"Justice of the Peace, Precinct No. 1",,REP,Sheron Collins,198,50,140,8
Hale,110,"Constable, Precinct No. 1 - Unexpired Term",,REP,Brent Hackett,203,51,143,9
Hale,111,Straight Party,,REP,Republican,156,56,88,12
Hale,111,Straight Party,,DEM,Democratic,58,29,28,1
Hale,111,Straight Party,,LIB,Libertarian,0,0,0,0
Hale,111,U.S. Senate,,REP,Ted Cruz,223,84,124,15
Hale,111,U.S. Senate,,DEM,Beto O'Rourke,78,38,38,2
Hale,111,U.S. Senate,,LIB,Neal M. Dikeman,1,1,0,0
Hale,111,U.S. House,19,REP,Jodey Arrington,231,86,131,14
Hale,111,U.S. House,19,DEM,Miguel Levario,68,35,31,2
Hale,111,Governor,,REP,Greg Abbott,226,82,129,15
Hale,111,Governor,,DEM,Lupe Valdez,72,36,34,2
Hale,111,Governor,,LIB,Mark Jay Tippetts,4,4,0,0
Hale,111,Lieutenant Governor,,REP,Dan Patrick,218,81,122,15
Hale,111,Lieutenant Governor,,DEM,Mike Collier,74,36,36,2
Hale,111,Lieutenant Governor,,LIB,Kerry Douglas McKennon,9,4,5,0
Hale,111,Attorney General,,REP,Ken Paxton,221,82,124,15
Hale,111,Attorney General,,DEM,Justin Nelson,75,35,38,2
Hale,111,Attorney General,,LIB,Michael Ray Harris,5,4,1,0
Hale,111,Comptroller of Public Accounts,,REP,Glenn Hegar,221,79,128,14
Hale,111,Comptroller of Public Accounts,,DEM,Joi Chevalier,67,32,32,3
Hale,111,Comptroller of Public Accounts,,LIB,Ben Sanders,11,8,3,0
Hale,111,Commissioner of the General Land Office,,REP,George P. Bush,218,81,121,16
Hale,111,Commissioner of the General Land Office,,DEM,Miguel Suazo,71,36,34,1
