county,precinct,office,district,party,candidate,votes,election_day,early_voting
Liberty,1,Registered Voters,,,,757,,
Liberty,1,Ballots Cast,,,,323,181,142
Liberty,1,Straight Party,,,Over Votes,0,0,0
Liberty,1,Straight Party,,,Under Votes,103,58,45
Liberty,1,Straight Party,,REP,Republican Party,195,107,88
Liberty,1,Straight Party,,DEM,Democratic Party,24,15,9
Liberty,1,Straight Party,,LIB,Libertarian Party,1,1,0
Liberty,1,U.S. Senate,,,Over Votes,0,0,0
Liberty,1,U.S. Senate,,,Under Votes,0,0,0
Liberty,1,U.S. Senate,,REP,Ted Cruz,277,151,126
Liberty,1,U.S. Senate,,DEM,Beto O'Rourke,43,27,16
Liberty,1,U.S. Senate,,LIB,Neal M. Dikeman,3,3,0
Liberty,1,U.S. House,36,,Over Votes,0,0,0
Liberty,1,U.S. House,36,,Under Votes,4,2,2
Liberty,1,U.S. House,36,REP,Brian Babin,274,149,125
Liberty,1,U.S. House,36,DEM,Dayna Steele,45,30,15
Liberty,1,Governor,,,Over Votes,0,0,0
Liberty,1,Governor,,,Under Votes,1,1,0
Liberty,1,Governor,,REP,Greg Abbott,284,158,126
Liberty,1,Governor,,DEM,Lupe Valdez,36,21,15
Liberty,1,Governor,,LIB,Mark Jay Tippetts,2,1,1
Liberty,1,Lieutenant Governor,,,Over Votes,0,0,0
Liberty,1,Lieutenant Governor,,,Under Votes,1,1,0
Liberty,1,Lieutenant Governor,,REP,Dan Patrick,277,152,125
Liberty,1,Lieutenant Governor,,DEM,Mike Collier,40,24,16
Liberty,1,Lieutenant Governor,,LIB,Kerry Douglas McKennon,5,4,1
Liberty,1,Attorney General,,,Over Votes,0,0,0
Liberty,1,Attorney General,,,Under Votes,2,1,1
Liberty,1,Attorney General,,REP,Ken Paxton,272,148,124
Liberty,1,Attorney General,,DEM,Justin Nelson,43,27,16
Liberty,1,Attorney General,,LIB,Michael Ray Harris,6,5,1
Liberty,1,Comptroller of Public Accounts,,,Over Votes,0,0,0
Liberty,1,Comptroller of Public Accounts,,,Under Votes,3,1,2
Liberty,1,Comptroller of Public Accounts,,REP,Glenn Hegar,275,151,124
Liberty,1,Comptroller of Public Accounts,,DEM,Joi Chevalier,41,25,16
Liberty,1,Comptroller of Public Accounts,,LIB,Ben Sanders,4,4,0
Liberty,1,Commissioner of the General Land Office,,,Over Votes,0,0,0
Liberty,1,Commissioner of the General Land Office,,,Under Votes,3,1,2
Liberty,1,Commissioner of the General Land Office,,REP,George P. Bush,272,153,119
Liberty,1,Commissioner of the General Land Office,,DEM,Miguel Suazo,38,22,16
Liberty,1,Commissioner of the General Land Office,,LIB,Matt Piña,10,5,5
Liberty,1,Commissioner of Agriculture,,,Over Votes,0,0,0
Liberty,1,Commissioner of Agriculture,,,Under Votes,3,1,2
Liberty,1,Commissioner of Agriculture,,REP,Sid Miller,268,147,121
Liberty,1,Commissioner of Agriculture,,DEM,Kim Olson,47,29,18
Liberty,1,Commissioner of Agriculture,,LIB,Richard Carpenter,5,4,1
Liberty,1,Railroad Commissioner,,,Over Votes,0,0,0
Liberty,1,Railroad Commissioner,,,Under Votes,3,1,2
Liberty,1,Railroad Commissioner,,REP,Christi Craddick,274,150,124
Liberty,1,Railroad Commissioner,,DEM,Roman McAllen,39,26,13
Liberty,1,Railroad Commissioner,,LIB,Mike Wright,7,4,3
Liberty,1,"Justice, Supreme Court, Place 2",,,Over Votes,0,0,0
Liberty,1,"Justice, Supreme Court, Place 2",,,Under Votes,3,1,2
Liberty,1,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,273,149,124
Liberty,1,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,47,31,16
Liberty,1,"Justice, Supreme Court, Place 4",,,Over Votes,0,0,0
Liberty,1,"Justice, Supreme Court, Place 4",,,Under Votes,4,3,1
Liberty,1,"Justice, Supreme Court, Place 4",,REP,John Devine,277,153,124
Liberty,1,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,42,25,17
Liberty,1,"Justice, Supreme Court, Place 6",,,Over Votes,0,0,0
Liberty,1,"Justice, Supreme Court, Place 6",,,Under Votes,4,2,2
Liberty,1,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,278,153,125
Liberty,1,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,41,26,15
Liberty,1,"Presiding Judge, Court of Criminal Appeals",,,Over Votes,0,0,0
Liberty,1,"Presiding Judge, Court of Criminal Appeals",,,Under Votes,2,1,1
Liberty,1,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,276,150,126
Liberty,1,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,40,26,14
Liberty,1,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,5,4,1
Liberty,1,"Judge, Court of Criminal Appeals, Place 7",,,Over Votes,0,0,0
Liberty,1,"Judge, Court of Criminal Appeals, Place 7",,,Under Votes,6,3,3
Liberty,1,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,275,151,124
Liberty,1,"Judge, Court of Criminal Appeals, Place 7",,DEM,Ramona Franklin,42,27,15
Liberty,1,"Judge, Court of Criminal Appeals, Place 8",,,Over Votes,0,0,0
Liberty,1,"Judge, Court of Criminal Appeals, Place 8",,,Under Votes,26,17,9
Liberty,1,"Judge, Court of Criminal Appeals, Place 8",,REP,Michelle Slaughter,275,150,125
Liberty,1,"Judge, Court of Criminal Appeals, Place 8",,LIB,Mark Ash,22,14,8
Liberty,1,"Member, State Board of Education, District 7",,,Over Votes,0,0,0
Liberty,1,"Member, State Board of Education, District 7",,,Under Votes,5,2,3
Liberty,1,"Member, State Board of Education, District 7",,REP,Matt Robinson,272,148,124
Liberty,1,"Member, State Board of Education, District 7",,DEM,"Elizabeth ""Eliz"" Markowitz",46,31,15
Liberty,1,State Senator,3,,Over Votes,0,0,0
Liberty,1,State Senator,3,,Under Votes,3,1,2
Liberty,1,State Senator,3,REP,Robert Nichols,274,152,122
Liberty,1,State Senator,3,DEM,Shirley Layton,44,27,17
Liberty,1,State Senator,3,LIB,Bruce Quarles,2,1,1
Liberty,1,State Representative,18,,Over Votes,0,0,0
Liberty,1,State Representative,18,,Under Votes,5,3,2
Liberty,1,State Representative,18,REP,Ernest Bailes,276,151,125
Liberty,1,State Representative,18,DEM,Fred Lemond,42,27,15
Liberty,1,"Justice, 9th Court of Appeals District, Place 3",,,Over Votes,0,0,0
Liberty,1,"Justice, 9th Court of Appeals District, Place 3",,,Under Votes,44,26,18
Liberty,1,"Justice, 9th Court of Appeals District, Place 3",,REP,Leanne Johnson,278,155,123
Liberty,1,"Justice, 9th Court of Appeals District, Place 4",,,Over Votes,0,0,0
Liberty,1,"Justice, 9th Court of Appeals District, Place 4",,,Under Votes,43,25,18
Liberty,1,"Justice, 9th Court of Appeals District, Place 4",,REP,Hollis Horton,279,156,123
Liberty,1,"District Judge, 75th Judicial District",,,Over Votes,0,0,0
Liberty,1,"District Judge, 75th Judicial District",,,Under Votes,44,27,17
Liberty,1,"District Judge, 75th Judicial District",,REP,Mark Morefield,278,154,124
Liberty,1,"District Judge, 253rd Judicial District",,,Over Votes,0,0,0
Liberty,1,"District Judge, 253rd Judicial District",,,Under Votes,41,24,17
Liberty,1,"District Judge, 253rd Judicial District",,REP,Chap Cain,281,157,124
Liberty,1,County Judge,,,Over Votes,0,0,0
Liberty,1,County Judge,,,Under Votes,44,27,17
Liberty,1,County Judge,,REP,Jay Knight,278,154,124
Liberty,1,"Judge, County Court-at-Law",,,Over Votes,0,0,0
Liberty,1,"Judge, County Court-at-Law",,,Under Votes,41,25,16
Liberty,1,"Judge, County Court-at-Law",,REP,Tommy Chambers,281,156,125
Liberty,1,District Clerk,,,Over Votes,0,0,0
Liberty,1,District Clerk,,,Under Votes,43,26,17
Liberty,1,District Clerk,,REP,Delia Sellers,279,155,124
Liberty,1,County Clerk,,,Over Votes,1,0,1
Liberty,1,County Clerk,,,Under Votes,3,2,1
Liberty,1,County Clerk,,REP,Lee Haidusek Chambers,267,148,119
Liberty,1,County Clerk,,DEM,"Joe Robertson, Jr.",51,31,20
Liberty,1,County Treasurer,,,Over Votes,0,0,0
Liberty,1,County Treasurer,,,Under Votes,44,26,18
Liberty,1,County Treasurer,,REP,Kim Harris,278,155,123
Liberty,1,County Surveyor,,,Over Votes,0,0,0
Liberty,1,County Surveyor,,,Under Votes,44,26,18
Liberty,1,County Surveyor,,REP,"John C. ""Johnny"" Moorman",278,155,123
Liberty,1,"County Commissioner, Precinct 2",,,Over Votes,0,0,0
Liberty,1,"County Commissioner, Precinct 2",,,Under Votes,45,27,18
Liberty,1,"County Commissioner, Precinct 2",,REP,Greg Arthur,277,154,123
Liberty,1,"Justice of the Peace, Precinct 3",,,Over Votes,0,0,0
Liberty,1,"Justice of the Peace, Precinct 3",,,Under Votes,37,23,14
Liberty,1,"Justice of the Peace, Precinct 3",,REP,Cody Parrish,285,158,127
Liberty,2,Registered Voters,,,,1132,,
Liberty,2,Ballots Cast,,,,532,162,370
Liberty,2,Straight Party,,,Over Votes,0,0,0
Liberty,2,Straight Party,,,Under Votes,201,63,138
Liberty,2,Straight Party,,REP,Republican Party,306,86,220
Liberty,2,Straight Party,,DEM,Democratic Party,24,13,11
Liberty,2,Straight Party,,LIB,Libertarian Party,1,0,1
Liberty,2,U.S. Senate,,,Over Votes,0,0,0
Liberty,2,U.S. Senate,,,Under Votes,3,1,2
