county,precinct,office,district,party,candidate,votes,election_day,early_voting
Coke,1,Straight Party,,REP,Over Votes,0,0,0
Coke,1,Straight Party,,REP,Under Votes,134,57,77
Coke,1,Registered Voters,,REP,,573,,
Coke,1,Ballots Cast,,,,348,120,228
Coke,1,Straight Party,,REP,Republican Party,183,56,127
Coke,1,Straight Party,,DEM,Democratic Party,15,6,9
Coke,1,Straight Party,,LIB,Libertarian Party,2,1,1
Coke,1,U.S. Senate,,REP,Ted Cruz,291,104,187
Coke,1,U.S. Senate,,DEM,Beto O'Rourke,27,12,15
Coke,1,U.S. Senate,,LIB,Neal M. Dikeman,8,2,6
Coke,1,U.S. House,11,REP,Mike Conaway,304,100,204
Coke,1,U.S. House,11,DEM,Jennie Lou Leeder,23,10,13
Coke,1,U.S. House,11,LIB,Rhett Rosenquest Smith,13,8,5
Coke,1,Governor,,REP,Greg Abbott,308,100,208
Coke,1,Governor,,DEM,Lupe Valdez,26,11,15
Coke,1,Governor,,LIB,Mark Jay Tippetts,11,7,4
Coke,1,Lieutenant Governor,,REP,Dan Patrick,273,95,178
Coke,1,Lieutenant Governor,,DEM,Mike Collier,53,17,36
Coke,1,Lieutenant Governor,,LIB,Kerry Douglas McKennon,12,5,7
Coke,1,Attorney General,,REP,Ken Paxton,287,98,189
Coke,1,Attorney General,,DEM,Justin Nelson,39,13,26
Coke,1,Attorney General,,LIB,Michael Ray Harris,13,5,8
Coke,1,Comptroller of Public Accounts,,REP,Glenn Hegar,304,102,202
Coke,1,Comptroller of Public Accounts,,DEM,Joi Chevalier,22,8,14
Coke,1,Comptroller of Public Accounts,,LIB,Ben Sanders,9,4,5
Coke,1,Commissioner of the General Land Office,,REP,George P. Bush,259,96,163
Coke,1,Commissioner of the General Land Office,,DEM,Miguel Suazo,32,12,20
Coke,1,Commissioner of the General Land Office,,LIB,Matt Piña,23,9,14
Coke,1,Commissioner of Agriculture,,REP,Sid Miller,301,101,200
Coke,1,Commissioner of Agriculture,,DEM,Kim Olson,27,9,18
Coke,1,Commissioner of Agriculture,,LIB,Richard Carpenter,9,5,4
Coke,1,Railroad Commissioner,,REP,Christi Craddick,303,101,202
Coke,1,Railroad Commissioner,,DEM,Roman McAllen,23,9,14
Coke,1,Railroad Commissioner,,LIB,Mike Wright,13,6,7
Coke,1,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,311,106,205
Coke,1,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,27,10,17
Coke,1,"Justice, Supreme Court, Place 4",,REP,John Devine,311,105,206
Coke,1,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,28,12,16
Coke,1,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,310,106,204
Coke,1,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,28,10,18
