county,precinct,office,district,party,candidate,votes,election_day,early_voting
Jim Hogg,1,Ballots Cast,,,,442,,
Jim Hogg,1,U.S. Senate,,,Beto O'Rourke,118,56,62
Jim Hogg,1,U.S. Senate,,,Edward Kimbrough,35,17,18
Jim Hogg,1,U.S. Senate,,,Sema Hernandez,142,75,67
Jim Hogg,1,U.S. Senate,,,Cast Votes,295,148,147
Jim Hogg,1,U.S. Senate,,,Over Votes,0,0,0
Jim Hogg,1,U.S. Senate,,,Under Votes,147,36,111
Jim Hogg,1,U.S. House,15,,Vicente Gonzalez,251,118,133
Jim Hogg,1,U.S. House,15,,Cast Votes,251,118,133
Jim Hogg,1,U.S. House,15,,Over Votes,0,0,0
Jim Hogg,1,U.S. House,15,,Under Votes,191,66,125
Jim Hogg,1,Governor,,,Lupe Valdez,187,96,91
Jim Hogg,1,Governor,,,Jeffrey Payne,9,7,2
Jim Hogg,1,Governor,,,Adrian Ocegueda,9,5,4
Jim Hogg,1,Governor,,,"Cedric Davis, Sr.",3,1,2
Jim Hogg,1,Governor,,,Andrew White,18,6,12
Jim Hogg,1,Governor,,,Grady Yarbrough,36,16,20
Jim Hogg,1,Governor,,,Tom Wakely,4,1,3
Jim Hogg,1,Governor,,,Joe Mumbach,6,3,3
Jim Hogg,1,Governor,,,James Jolly Clark,6,4,2
Jim Hogg,1,Governor,,,Cast Votes,278,139,139
Jim Hogg,1,Governor,,,Over Votes,1,1,0
Jim Hogg,1,Governor,,,Under Votes,163,44,119
Jim Hogg,1,Lieutenant Governor,,,Michael Cooper,163,89,74
Jim Hogg,1,Lieutenant Governor,,,Mike Collier,84,39,45
Jim Hogg,1,Lieutenant Governor,,,Cast Votes,247,128,119
Jim Hogg,1,Lieutenant Governor,,,Over Votes,0,0,0
Jim Hogg,1,Lieutenant Governor,,,Under Votes,195,56,139
Jim Hogg,1,Attorney General,,,Justin Nelson,199,101,98
Jim Hogg,1,Attorney General,,,Cast Votes,199,101,98
Jim Hogg,1,Attorney General,,,Over Votes,0,0,0
Jim Hogg,1,Attorney General,,,Under Votes,243,83,160
Jim Hogg,1,Ballots Cast,,,,442,,
Jim Hogg,1,Comptroller of Public Accounts,,,Joi Chevalier,85,45,40
Jim Hogg,1,Comptroller of Public Accounts,,,Tim Mahoney,157,86,71
Jim Hogg,1,Comptroller of Public Accounts,,,Cast Votes,242,131,111
Jim Hogg,1,Comptroller of Public Accounts,,,Over Votes,1,0,1
Jim Hogg,1,Comptroller of Public Accounts,,,Under Votes,199,53,146
Jim Hogg,1,Commissioner of the General Land Office,,,Miguel Suazo,221,112,109
Jim Hogg,1,Commissioner of the General Land Office,,,Tex Morgan,38,17,21
Jim Hogg,1,Commissioner of the General Land Office,,,Cast Votes,259,129,130
Jim Hogg,1,Commissioner of the General Land Office,,,Over Votes,1,0,1
Jim Hogg,1,Commissioner of the General Land Office,,,Under Votes,182,55,127
Jim Hogg,1,Commissioner of Agriculture,,,Kim Olson,206,101,105
Jim Hogg,1,Commissioner of Agriculture,,,Cast Votes,206,101,105
Jim Hogg,1,Commissioner of Agriculture,,,Over Votes,0,0,0
Jim Hogg,1,Commissioner of Agriculture,,,Under Votes,236,83,153
Jim Hogg,1,Railroad Commissioner,,,Roman McAllen,181,93,88
Jim Hogg,1,Railroad Commissioner,,,Chris Spellmon,69,37,32
Jim Hogg,1,Railroad Commissioner,,,Cast Votes,250,130,120
Jim Hogg,1,Railroad Commissioner,,,Over Votes,0,0,0
Jim Hogg,1,Railroad Commissioner,,,Under Votes,192,54,138
Jim Hogg,1,Ballots Cast,,,,442,,
Jim Hogg,1,State Representative,31,,Ana Lisa Garza,227,89,138
Jim Hogg,1,State Representative,31,,Ryan Guillen,195,86,109
Jim Hogg,1,State Representative,31,,Cast Votes,422,175,247
Jim Hogg,1,State Representative,31,,Over Votes,0,0,0
Jim Hogg,1,State Representative,31,,Under Votes,20,9,11
Jim Hogg,1,Ballots Cast,,,,442,,
Jim Hogg,1,Ballots Cast,,,,442,,
Jim Hogg,1,Ballots Cast,,,,442,,
Jim Hogg,1,Ballots Cast,,,,442,,
Jim Hogg,2,Ballots Cast,,,,452,,
Jim Hogg,2,U.S. Senate,,,Beto O'Rourke,143,69,74
Jim Hogg,2,U.S. Senate,,,Edward Kimbrough,40,22,18
