county,precinct,office,district,party,candidate,votes,election_day,early_voting
Eastland,1,Registered Voters,,,,2698,,
Eastland,1,U.S. Senate,,REP,Stefano de Stefano,19,10,9
Eastland,1,U.S. Senate,,REP,Ted Cruz,629,272,357
Eastland,1,U.S. Senate,,REP,Geraldine Sam,4,1,3
Eastland,1,U.S. Senate,,REP,Mary Miller,29,11,18
Eastland,1,U.S. Senate,,REP,"Bruce Jacobson, Jr.",21,7,14
Eastland,1,U.S. House,11,REP,Mike Conaway,564,231,333
Eastland,1,U.S. House,11,REP,Paul Myers,98,46,52
Eastland,1,Governor,,REP,Greg Abbott,646,279,367
Eastland,1,Governor,,REP,Barbara Krueger,39,18,21
Eastland,1,Governor,,REP,SECEDE Kilgore,12,4,8
Eastland,1,Lieutenant Governor,,REP,Dan Patrick,509,202,307
Eastland,1,Lieutenant Governor,,REP,Scott Milder,168,86,82
Eastland,1,Attorney General,,REP,Ken Paxton,601,253,348
Eastland,1,Comptroller of Public Accounts,,REP,Glenn Hegar,587,247,340
Eastland,1,Commissioner of the General Land Office,,REP,Rick Range,62,21,41
Eastland,1,Commissioner of the General Land Office,,REP,Davey Edwards,52,20,32
Eastland,1,Commissioner of the General Land Office,,REP,Jerry Patterson,123,48,75
Eastland,1,Commissioner of the General Land Office,,REP,George P. Bush,401,180,221
Eastland,1,Commissioner of Agriculture,,REP,Sid Miller,441,176,265
Eastland,1,Commissioner of Agriculture,,REP,Trey Blocker,60,18,42
Eastland,1,Commissioner of Agriculture,,REP,Jim Hogan,117,61,56
Eastland,1,Railroad Commissioner,,REP,Christi Craddick,481,193,288
Eastland,1,Railroad Commissioner,,REP,Weston Martinez,104,49,55
Eastland,1,"Justice, Supreme Court, Place 2",,,Jimmy Blacklock,562,241,321
Eastland,1,"Justice, Supreme Court, Place 4",,,John Devine,562,242,320
Eastland,1,"Justice, Supreme Court, Place 6",,,Jeff Brown,551,234,317
Eastland,1,"Presiding Judge, Court of Criminal Appeals",,,David Bridges,368,156,212
Eastland,1,"Presiding Judge, Court of Criminal Appeals",,,Sharon Keller,215,87,128
Eastland,1,"Judge, Court of Criminal Appeals, Place 7",,,Barbara Parker Hervey,548,230,318
Eastland,1,"Judge, Court of Criminal Appeals, Place 8",,,Michelle Slaughter,333,137,196
Eastland,1,"Judge, Court of Criminal Appeals, Place 8",,,Jay Brandon,179,79,100
Eastland,1,"Judge, Court of Criminal Appeals, Place 8",,,Dib Waldrip,43,14,29
Eastland,1,State Representative,60,REP,Jim Largent,250,101,149
Eastland,1,State Representative,60,REP,Mike Lang,443,195,248
Eastland,1,State Representative,60,REP,Gregory Risse,13,6,7
Eastland,1,"Chief Justice, 11th Court of Appeals District",,,John Bailey,621,258,363
Eastland,1,Criminal District Attorney,,,Russell (Russ) D. Thomason,628,274,354
Eastland,1,County Judge,,,James R. King,174,63,111
Eastland,1,County Judge,,,Paul W. Lewallen,72,43,29
Eastland,1,County Judge,,,Rex Fields,373,156,217
Eastland,1,County Judge,,,Ken Knowles,57,27,30
Eastland,1,County Judge,,,Teresa Slaughter,39,18,21
Eastland,1,District Clerk,,,Tessa K. Culverhouse,648,283,365
Eastland,1,County Clerk,,,Cathy Jentho,595,259,336
Eastland,1,County Treasurer,,,Christina L. Dodrill,602,259,343
Eastland,1,County Surveyor,,,Lynn Williamson,643,269,374
Eastland,1,"Justice of the Peace, Precinct 1",,,Christopher Salinas,202,82,120
Eastland,1,"Justice of the Peace, Precinct 1",,,Cheryl Howerton,103,43,60
Eastland,1,"Justice of the Peace, Precinct 1",,,Sonya May Neill,41,25,16
Eastland,1,"Justice of the Peace, Precinct 1",,,Jon Glenn,180,66,114
Eastland,1,"Justice of the Peace, Precinct 1",,,Sheila Stephens,33,22,11
Eastland,1,"Justice of the Peace, Precinct 1",,,Ray Darden,151,68,83
Eastland,1,County Chairman,,,Sean C. Schaefer,580,244,336
Eastland,1,"Precinct Chairman, Precinct 1",,,Robin Hayes,590,261,329
Eastland,1,U.S. Senate,,DEM,Edward Kimbrough,12,7,5
Eastland,1,U.S. Senate,,DEM,Sema Hernandez,9,6,3
Eastland,1,U.S. Senate,,DEM,Beto O'Rourke,23,10,13
Eastland,1,U.S. House,11,DEM,Eric Pfalzgraf,2,1,1
Eastland,1,U.S. House,11,DEM,Jennie Lou Leeder,39,21,18
Eastland,1,Governor,,DEM,Tom Wakely,4,2,2
Eastland,1,Governor,,DEM,Grady Yarbrough,5,3,2
Eastland,1,Governor,,DEM,Jeffrey Payne,3,2,1
Eastland,1,Governor,,DEM,"Cedric Davis, Sr.",1,1,0
Eastland,1,Governor,,DEM,Joe Mumbach,0,0,0
Eastland,1,Governor,,DEM,Andrew White,19,8,11
Eastland,1,Governor,,DEM,James Jolly Clark,1,0,1
Eastland,1,Governor,,DEM,Adrian Ocegueda,2,0,2
Eastland,1,Governor,,DEM,Lupe Valdez,7,7,0
Eastland,1,Lieutenant Governor,,DEM,Michael Cooper,14,9,5
Eastland,1,Lieutenant Governor,,DEM,Mike Collier,27,13,14
Eastland,1,Attorney General,,DEM,Justin Nelson,41,21,20
Eastland,1,Comptroller of Public Accounts,,DEM,Tim Mahoney,22,14,8
