county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee
Gaines,2 - Seminole,U.S. Senate,,REP,Ted Cruz,453,130,294,29
Gaines,2 - Seminole,U.S. Senate,,DEM,Beto O'Rourke,82,20,50,12
Gaines,2 - Seminole,U.S. Senate,,LIB,Neal M. Dikeman,4,2,2,0
Gaines,2 - Seminole,U.S. House,19,REP,Jodey Arrington,462,132,300,30
Gaines,2 - Seminole,U.S. House,19,DEM,Miguel Levario,77,20,46,11
Gaines,2 - Seminole,Governor,,REP,Greg Abbott,457,128,301,28
Gaines,2 - Seminole,Governor,,DEM,Lupe Valdez,80,21,47,12
Gaines,2 - Seminole,Governor,,LIB,Mark Jay Tippetts,4,3,1,0
Gaines,2 - Seminole,Lieutenant Governor,,REP,Dan Patrick,426,119,280,27
Gaines,2 - Seminole,Lieutenant Governor,,DEM,Mike Collier,102,26,63,13
Gaines,2 - Seminole,Lieutenant Governor,,LIB,Kerry Douglas McKennon,12,7,4,1
Gaines,2 - Seminole,Attorney General,,REP,Ken Paxton,435,125,283,27
Gaines,2 - Seminole,Attorney General,,DEM,Justin Nelson,92,22,58,12
Gaines,2 - Seminole,Attorney General,,LIB,Michael Ray Harris,13,5,8,0
Gaines,2 - Seminole,Comptroller of Public Accounts,,REP,Glenn Hegar,449,127,295,27
Gaines,2 - Seminole,Comptroller of Public Accounts,,DEM,Joi Chevalier,75,18,45,12
Gaines,2 - Seminole,Comptroller of Public Accounts,,LIB,Ben Sanders,13,6,7,0
Gaines,2 - Seminole,Commissioner of the General Land Office,,REP,George P. Bush,446,129,288,29
Gaines,2 - Seminole,Commissioner of the General Land Office,,DEM,Miguel Suazo,77,17,48,12
Gaines,2 - Seminole,Commissioner of the General Land Office,,LIB,Matt PiÒa,15,4,11,0
Gaines,2 - Seminole,Commissioner of Agriculture,,REP,Sid Miller,445,124,292,29
Gaines,2 - Seminole,Commissioner of Agriculture,,DEM,Kim Olson,85,23,51,11
Gaines,2 - Seminole,Commissioner of Agriculture,,LIB,Richard Carpenter,9,3,5,1
Gaines,2 - Seminole,Railroad Commissioner,,REP,Christi Craddick,449,128,292,29
Gaines,2 - Seminole,Railroad Commissioner,,DEM,Roman McAllen,77,18,48,11
Gaines,2 - Seminole,Railroad Commissioner,,LIB,Mike Wright,12,5,7,0
Gaines,2 - Seminole,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,454,128,299,27
Gaines,2 - Seminole,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,83,23,48,12
Gaines,2 - Seminole,"Justice, Supreme Court, Place 4",,REP,John Devine,453,130,296,27
Gaines,2 - Seminole,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,85,22,50,13
Gaines,2 - Seminole,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,454,130,297,27
Gaines,2 - Seminole,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,84,22,49,13
Gaines,2 - Seminole,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,451,128,295,28
Gaines,2 - Seminole,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,76,20,44,12
Gaines,2 - Seminole,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,12,4,8,0
Gaines,2 - Seminole,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,455,128,300,27
Gaines,2 - Seminole,"Judge, Court of Criminal Appeals, Place 7",,DEM,Ramona Franklin,83,24,46,13
Gaines,2 - Seminole,"Judge, Court of Criminal Appeals, Place 8",,REP,Michelle Slaughter,465,132,305,28
Gaines,2 - Seminole,"Judge, Court of Criminal Appeals, Place 8",,LIB,Mark Ash,39,15,21,3
Gaines,2 - Seminole,State Senate,31,REP,Kel Seliger,464,132,303,29
Gaines,2 - Seminole,State Senate,31,LIB,Jack B. Westbrook,43,16,26,1
Gaines,2 - Seminole,State Representative,83,REP,Dustin Burrows,451,126,296,29
Gaines,2 - Seminole,State Representative,83,DEM,Drew Landry,90,26,52,12
Gaines,2 - Seminole,"Chief Justice, 11th Court of Appeals District",,REP,John Bailey,488,143,316,29
Gaines,2 - Seminole,"District Judge, 106th Judicial District",,REP,Reed Filley,491,142,320,29
Gaines,3,Straight Party,,REP,Republican Party    REP,491,109,372,10
Gaines,3,Straight Party,,DEM,Democratic Party   DEM,29,13,13,3
Gaines,3,Straight Party,,LIB,Libertarian Party    LIB,4,4,0,0
Gaines,3,U.S. Senate,,REP,Ted Cruz,596,132,447,17
Gaines,3,U.S. Senate,,DEM,Beto O'Rourke,46,20,22,4
Gaines,3,U.S. Senate,,LIB,Neal M. Dikeman,5,5,0,0
Gaines,3,U.S. House,19,REP,Jodey Arrington,606,136,453,17
Gaines,3,U.S. House,19,DEM,Miguel Levario,39,19,16,4
Gaines,3,Governor,,REP,Greg Abbott,593,134,442,17
Gaines,3,Governor,,DEM,Lupe Valdez,41,16,21,4
Gaines,3,Governor,,LIB,Mark Jay Tippetts,12,7,5,0
Gaines,3,Lieutenant Governor,,REP,Dan Patrick,554,118,421,15
Gaines,3,Lieutenant Governor,,DEM,Mike Collier,72,27,40,5
Gaines,3,Lieutenant Governor,,LIB,Kerry Douglas McKennon,15,11,4,0
Gaines,3,Attorney General,,REP,Ken Paxton,587,127,444,16
Gaines,3,Attorney General,,DEM,Justin Nelson,49,21,24,4
Gaines,3,Attorney General,,LIB,Michael Ray Harris,9,8,1,0
Gaines,3,Comptroller of Public Accounts,,REP,Glenn Hegar,594,129,449,16
Gaines,3,Comptroller of Public Accounts,,DEM,Joi Chevalier,38,18,16,4
Gaines,3,Comptroller of Public Accounts,,LIB,Ben Sanders,10,8,1,1
Gaines,3,Commissioner of the General Land Office,,REP,George P. Bush,577,127,436,14
Gaines,3,Commissioner of the General Land Office,,DEM,Miguel Suazo,37,16,16,5
Gaines,3,Commissioner of the General Land Office,,LIB,Matt PiÒa,23,13,10,0
Gaines,3,Commissioner of Agriculture,,REP,Sid Miller,594,130,448,16
Gaines,3,Commissioner of Agriculture,,DEM,Kim Olson,41,19,17,5
Gaines,3,Commissioner of Agriculture,,LIB,Richard Carpenter,8,6,2,0
Gaines,3,Railroad Commissioner,,REP,Christi Craddick,593,130,448,15
Gaines,3,Railroad Commissioner,,DEM,Roman McAllen,42,19,17,6
Gaines,3,Railroad Commissioner,,LIB,Mike Wright,8,7,1,0
Gaines,3,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,595,132,448,15
Gaines,3,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,44,22,17,5
Gaines,3,"Justice, Supreme Court, Place 4",,REP,John Devine,593,132,446,15
Gaines,3,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,44,22,17,5
Gaines,3,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,597,133,448,16
Gaines,3,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,43,22,17,4
Gaines,3,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,588,129,445,14
Gaines,3,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,40,19,17,4
Gaines,3,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,13,8,3,2
Gaines,3,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,596,134,448,14
Gaines,3,"Judge, Court of Criminal Appeals, Place 7",,DEM,Ramona Franklin,43,20,17,6
Gaines,3,"Judge, Court of Criminal Appeals, Place 8",,REP,Michelle Slaughter,599,136,446,17
Gaines,3,"Judge, Court of Criminal Appeals, Place 8",,LIB,Mark Ash,20,13,7,0
Gaines,3,State Senate,31,REP,Kel Seliger,597,133,448,16
Gaines,3,State Senate,31,LIB,Jack B. Westbrook,30,17,12,1
Gaines,3,State Representative,83,REP,Dustin Burrows,585,132,436,17
Gaines,3,State Representative,83,DEM,Drew Landry,55,21,30,4
Gaines,3,"Chief Justice, 11th Court of Appeals District",,REP,John Bailey,605,137,451,17
Gaines,3,"District Judge, 106th Judicial District",,REP,Reed Filley,605,137,451,17
Gaines,3 - Seminole,Straight Party,,REP,Republican Party    REP,387,91,279,17
Gaines,3 - Seminole,Straight Party,,DEM,Democratic Party   DEM,23,4,15,4
Gaines,3 - Seminole,Straight Party,,LIB,Libertarian Party    LIB,3,1,2,0
Gaines,3 - Seminole,U.S. Senate,,REP,Ted Cruz,539,119,392,28
Gaines,3 - Seminole,U.S. Senate,,DEM,Beto O'Rourke,68,20,37,11
Gaines,3 - Seminole,U.S. Senate,,LIB,Neal M. Dikeman,4,2,2,0
Gaines,3 - Seminole,U.S. House,19,REP,Jodey Arrington,556,128,398,30
Gaines,3 - Seminole,U.S. House,19,DEM,Miguel Levario,52,12,31,9
Gaines,3 - Seminole,Governor,,REP,Greg Abbott,536,124,385,27
Gaines,3 - Seminole,Governor,,DEM,Lupe Valdez,54,13,31,10
Gaines,3 - Seminole,Governor,,LIB,Mark Jay Tippetts,16,5,10,1
Gaines,3 - Seminole,Lieutenant Governor,,REP,Dan Patrick,476,111,340,25
Gaines,3 - Seminole,Lieutenant Governor,,DEM,Mike Collier,110,24,74,12
Gaines,3 - Seminole,Lieutenant Governor,,LIB,Kerry Douglas McKennon,13,2,11,0
Gaines,3 - Seminole,Attorney General,,REP,Ken Paxton,523,119,379,25
Gaines,3 - Seminole,Attorney General,,DEM,Justin Nelson,68,15,41,12
Gaines,3 - Seminole,Attorney General,,LIB,Michael Ray Harris,10,3,7,0
Gaines,3 - Seminole,Comptroller of Public Accounts,,REP,Glenn Hegar,535,122,386,27
Gaines,3 - Seminole,Comptroller of Public Accounts,,DEM,Joi Chevalier,51,13,29,9
Gaines,3 - Seminole,Comptroller of Public Accounts,,LIB,Ben Sanders,9,2,7,0
Gaines,3 - Seminole,Commissioner of the General Land Office,,REP,George P. Bush,529,119,382,28
Gaines,3 - Seminole,Commissioner of the General Land Office,,DEM,Miguel Suazo,57,10,37,10
Gaines,3 - Seminole,Commissioner of the General Land Office,,LIB,Matt PiÒa,17,9,8,0
Gaines,3 - Seminole,Commissioner of Agriculture,,REP,Sid Miller,539,121,392,26
Gaines,3 - Seminole,Commissioner of Agriculture,,DEM,Kim Olson,55,14,30,11
Gaines,3 - Seminole,Commissioner of Agriculture,,LIB,Richard Carpenter,8,3,5,0
Gaines,3 - Seminole,Railroad Commissioner,,REP,Christi Craddick,543,121,394,28
Gaines,3 - Seminole,Railroad Commissioner,,DEM,Roman McAllen,48,12,27,9
Gaines,3 - Seminole,Railroad Commissioner,,LIB,Mike Wright,10,4,6,0
Gaines,3 - Seminole,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,543,123,393,27
Gaines,3 - Seminole,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,52,14,29,9
Gaines,3 - Seminole,"Justice, Supreme Court, Place 4",,REP,John Devine,544,124,394,26
Gaines,3 - Seminole,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,51,12,29,10
Gaines,3 - Seminole,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,545,126,393,26
Gaines,3 - Seminole,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,49,10,29,10
Gaines,3 - Seminole,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,537,122,389,26
Gaines,3 - Seminole,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,50,12,28,10
Gaines,3 - Seminole,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,9,3,6,0
Gaines,3 - Seminole,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,548,127,393,28
Gaines,3 - Seminole,"Judge, Court of Criminal Appeals, Place 7",,DEM,Ramona Franklin,45,10,27,8
Gaines,3 - Seminole,"Judge, Court of Criminal Appeals, Place 8",,REP,Michelle Slaughter,548,126,393,29
Gaines,3 - Seminole,"Judge, Court of Criminal Appeals, Place 8",,LIB,Mark Ash,35,10,21,4
Gaines,3 - Seminole,State Senate,31,REP,Kel Seliger,552,126,395,31
Gaines,3 - Seminole,State Senate,31,LIB,Jack B. Westbrook,44,13,27,4
Gaines,3 - Seminole,State Representative,83,REP,Dustin Burrows,533,123,383,27
Gaines,3 - Seminole,State Representative,83,DEM,Drew Landry,70,15,45,10
Gaines,3 - Seminole,"Chief Justice, 11th Court of Appeals District",,REP,John Bailey,556,130,398,28
Gaines,3 - Seminole,"District Judge, 106th Judicial District",,REP,Reed Filley,564,131,404,29
Gaines,4,Straight Party,,REP,Republican Party    REP,125,24,94,7
Gaines,4,Straight Party,,DEM,Democratic Party   DEM,4,3,0,1
Gaines,4,Straight Party,,LIB,Libertarian Party    LIB,0,0,0,0
Gaines,4,U.S. Senate,,REP,Ted Cruz,144,28,109,7
Gaines,4,U.S. Senate,,DEM,Beto O'Rourke,10,7,2,1
Gaines,4,U.S. Senate,,LIB,Neal M. Dikeman,0,0,0,0
Gaines,4,U.S. House,19,REP,Jodey Arrington,146,29,110,7
Gaines,4,U.S. House,19,DEM,Miguel Levario,9,6,2,1
Gaines,4,Governor,,REP,Greg Abbott,145,29,109,7
Gaines,4,Governor,,DEM,Lupe Valdez,9,6,2,1
Gaines,4,Governor,,LIB,Mark Jay Tippetts,0,0,0,0
Gaines,4,Lieutenant Governor,,REP,Dan Patrick,137,28,102,7
Gaines,4,Lieutenant Governor,,DEM,Mike Collier,14,6,7,1
Gaines,4,Lieutenant Governor,,LIB,Kerry Douglas McKennon,2,1,1,0
Gaines,4,Attorney General,,REP,Ken Paxton,140,29,104,7
Gaines,4,Attorney General,,DEM,Justin Nelson,9,5,3,1
Gaines,4,Attorney General,,LIB,Michael Ray Harris,2,1,1,0
Gaines,4,Comptroller of Public Accounts,,REP,Glenn Hegar,143,29,107,7
Gaines,4,Comptroller of Public Accounts,,DEM,Joi Chevalier,5,4,0,1
Gaines,4,Comptroller of Public Accounts,,LIB,Ben Sanders,1,1,0,0
Gaines,4,Commissioner of the General Land Office,,REP,George P. Bush,143,29,107,7
Gaines,4,Commissioner of the General Land Office,,DEM,Miguel Suazo,6,5,0,1
Gaines,4,Commissioner of the General Land Office,,LIB,Matt PiÒa,3,1,2,0
Gaines,4,Commissioner of Agriculture,,REP,Sid Miller,146,29,110,7
Gaines,4,Commissioner of Agriculture,,DEM,Kim Olson,6,5,0,1
Gaines,4,Commissioner of Agriculture,,LIB,Richard Carpenter,0,0,0,0
Gaines,4,Railroad Commissioner,,REP,Christi Craddick,145,29,109,7
Gaines,4,Railroad Commissioner,,DEM,Roman McAllen,6,4,1,1
Gaines,4,Railroad Commissioner,,LIB,Mike Wright,1,1,0,0
Gaines,4,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,147,30,110,7
Gaines,4,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,6,5,0,1
Gaines,4,"Justice, Supreme Court, Place 4",,REP,John Devine,146,29,110,7
Gaines,4,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,6,5,0,1
Gaines,4,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,145,29,109,7
Gaines,4,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,6,5,0,1
Gaines,4,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,145,30,108,7
Gaines,4,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,6,4,1,1
Gaines,4,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,1,1,0,0
Gaines,4,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,144,29,108,7
Gaines,4,"Judge, Court of Criminal Appeals, Place 7",,DEM,Ramona Franklin,7,5,1,1
Gaines,4,"Judge, Court of Criminal Appeals, Place 8",,REP,Michelle Slaughter,146,30,109,7
Gaines,4,"Judge, Court of Criminal Appeals, Place 8",,LIB,Mark Ash,3,3,0,0
Gaines,4,State Senate,31,REP,Kel Seliger,146,29,110,7
Gaines,4,State Senate,31,LIB,Jack B. Westbrook,5,5,0,0
Gaines,4,State Representative,83,REP,Dustin Burrows,145,29,109,7
Gaines,4,State Representative,83,DEM,Drew Landry,9,5,3,1
Gaines,4,"Chief Justice, 11th Court of Appeals District",,REP,John Bailey,146,29,110,7
Gaines,4,"District Judge, 106th Judicial District",,REP,Reed Filley,146,30,109,7
Gaines,4 - Seminole,Straight Party,,REP,Republican Party    REP,239,75,151,13
Gaines,4 - Seminole,Straight Party,,DEM,Democratic Party   DEM,63,26,32,5
Gaines,4 - Seminole,Straight Party,,LIB,Libertarian Party    LIB,1,1,0,0
Gaines,4 - Seminole,U.S. Senate,,REP,Ted Cruz,311,85,208,18
Gaines,4 - Seminole,U.S. Senate,,DEM,Beto O'Rourke,80,33,40,7
Gaines,4 - Seminole,U.S. Senate,,LIB,Neal M. Dikeman,3,2,1,0
Gaines,4 - Seminole,U.S. House,19,REP,Jodey Arrington,306,85,204,17
Gaines,4 - Seminole,U.S. House,19,DEM,Miguel Levario,81,32,42,7
Gaines,4 - Seminole,Governor,,REP,Greg Abbott,304,85,201,18
Gaines,4 - Seminole,Governor,,DEM,Lupe Valdez,79,31,42,6
Gaines,4 - Seminole,Governor,,LIB,Mark Jay Tippetts,7,2,4,1
Gaines,4 - Seminole,Lieutenant Governor,,REP,Dan Patrick,292,82,192,18
Gaines,4 - Seminole,Lieutenant Governor,,DEM,Mike Collier,87,31,49,7
Gaines,4 - Seminole,Lieutenant Governor,,LIB,Kerry Douglas McKennon,11,6,5,0
Gaines,4 - Seminole,Attorney General,,REP,Ken Paxton,303,85,200,18
Gaines,4 - Seminole,Attorney General,,DEM,Justin Nelson,80,30,43,7
Gaines,4 - Seminole,Attorney General,,LIB,Michael Ray Harris,6,4,2,0
Gaines,4 - Seminole,Comptroller of Public Accounts,,REP,Glenn Hegar,304,86,200,18
Gaines,4 - Seminole,Comptroller of Public Accounts,,DEM,Joi Chevalier,75,28,40,7
Gaines,4 - Seminole,Comptroller of Public Accounts,,LIB,Ben Sanders,7,5,2,0
Gaines,4 - Seminole,Commissioner of the General Land Office,,REP,George P. Bush,298,82,200,16
Gaines,4 - Seminole,Commissioner of the General Land Office,,DEM,Miguel Suazo,76,29,41,6
Gaines,4 - Seminole,Commissioner of the General Land Office,,LIB,Matt PiÒa,14,7,4,3
Gaines,4 - Seminole,Commissioner of Agriculture,,REP,Sid Miller,309,88,203,18
Gaines,4 - Seminole,Commissioner of Agriculture,,DEM,Kim Olson,76,29,40,7
Gaines,4 - Seminole,Commissioner of Agriculture,,LIB,Richard Carpenter,3,2,1,0
Gaines,4 - Seminole,Railroad Commissioner,,REP,Christi Craddick,306,86,204,16
Gaines,4 - Seminole,Railroad Commissioner,,DEM,Roman McAllen,72,27,38,7
Gaines,4 - Seminole,Railroad Commissioner,,LIB,Mike Wright,11,6,3,2
Gaines,4 - Seminole,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,305,86,202,17
Gaines,4 - Seminole,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,78,31,41,6
Gaines,4 - Seminole,"Justice, Supreme Court, Place 4",,REP,John Devine,307,88,202,17
Gaines,4 - Seminole,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,77,30,41,6
Gaines,4 - Seminole,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,303,86,200,17
Gaines,4 - Seminole,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,80,33,41,6
Gaines,4 - Seminole,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,307,88,202,17
Gaines,4 - Seminole,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,74,29,40,5
Gaines,4 - Seminole,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,4,2,1,1
Gaines,4 - Seminole,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,307,87,202,18
Gaines,4 - Seminole,"Judge, Court of Criminal Appeals, Place 7",,DEM,Ramona Franklin,78,32,41,5
Gaines,4 - Seminole,"Judge, Court of Criminal Appeals, Place 8",,REP,Michelle Slaughter,317,94,208,15
Gaines,4 - Seminole,"Judge, Court of Criminal Appeals, Place 8",,LIB,Mark Ash,42,14,24,4
Gaines,4 - Seminole,State Senate,31,REP,Kel Seliger,313,90,207,16
Gaines,4 - Seminole,State Senate,31,LIB,Jack B. Westbrook,48,17,28,3
Gaines,4 - Seminole,State Representative,83,REP,Dustin Burrows,300,86,197,17
Gaines,4 - Seminole,State Representative,83,DEM,Drew Landry,84,33,45,6
Gaines,4 - Seminole,"Chief Justice, 11th Court of Appeals District",,REP,John Bailey,331,99,215,17
Gaines,4 - Seminole,"District Judge, 106th Judicial District",,REP,Reed Filley,331,98,215,18
Gaines,5,Straight Party,,REP,Republican Party    REP,1,1,0,0
Gaines,5,Straight Party,,DEM,Democratic Party   DEM,0,0,0,0
Gaines,5,Straight Party,,LIB,Libertarian Party    LIB,0,0,0,0
Gaines,5,U.S. Senate,,REP,Ted Cruz,1,1,0,0
Gaines,5,U.S. Senate,,DEM,Beto O'Rourke,0,0,0,0
Gaines,5,U.S. Senate,,LIB,Neal M. Dikeman,0,0,0,0
Gaines,5,U.S. House,19,REP,Jodey Arrington,1,1,0,0
Gaines,5,U.S. House,19,DEM,Miguel Levario,0,0,0,0
Gaines,5,Governor,,REP,Greg Abbott,1,1,0,0
Gaines,5,Governor,,DEM,Lupe Valdez,0,0,0,0
Gaines,5,Governor,,LIB,Mark Jay Tippetts,0,0,0,0
Gaines,5,Lieutenant Governor,,REP,Dan Patrick,1,1,0,0
Gaines,5,Lieutenant Governor,,DEM,Mike Collier,0,0,0,0
Gaines,5,Lieutenant Governor,,LIB,Kerry Douglas McKennon,0,0,0,0
Gaines,5,Attorney General,,REP,Ken Paxton,1,1,0,0
Gaines,5,Attorney General,,DEM,Justin Nelson,0,0,0,0
Gaines,5,Attorney General,,LIB,Michael Ray Harris,0,0,0,0
Gaines,5,Comptroller of Public Accounts,,REP,Glenn Hegar,1,1,0,0
Gaines,5,Comptroller of Public Accounts,,DEM,Joi Chevalier,0,0,0,0
Gaines,5,Comptroller of Public Accounts,,LIB,Ben Sanders,0,0,0,0
Gaines,5,Commissioner of the General Land Office,,REP,George P. Bush,1,1,0,0
Gaines,5,Commissioner of the General Land Office,,DEM,Miguel Suazo,0,0,0,0
Gaines,5,Commissioner of the General Land Office,,LIB,Matt PiÒa,0,0,0,0
Gaines,5,Commissioner of Agriculture,,REP,Sid Miller,1,1,0,0
Gaines,5,Commissioner of Agriculture,,DEM,Kim Olson,0,0,0,0
Gaines,5,Commissioner of Agriculture,,LIB,Richard Carpenter,0,0,0,0
Gaines,5,Railroad Commissioner,,REP,Christi Craddick,1,1,0,0
Gaines,5,Railroad Commissioner,,DEM,Roman McAllen,0,0,0,0
Gaines,5,Railroad Commissioner,,LIB,Mike Wright,0,0,0,0
Gaines,5,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,1,1,0,0
Gaines,5,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,0,0,0,0
Gaines,5,"Justice, Supreme Court, Place 4",,REP,John Devine,1,1,0,0
Gaines,5,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,0,0,0,0
Gaines,5,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,1,1,0,0
Gaines,5,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,0,0,0,0
Gaines,5,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,1,1,0,0
