county,precinct,office,district,party,candidate,votes,election_day,early_voting
Blanco,102,Ballots Cast,,,,1404,533,871
Blanco,102,Straight Party,,REP,Republican Party,678,257,421
Blanco,102,Straight Party,,DEM,Democratic Party,153,53,100
Blanco,102,Straight Party,,LIB,Libertarian Party,5,2,3
Blanco,102,U.S. Senate,,Ted Cruz,REP,1039,388,651
Blanco,102,U.S. Senate,,Beto O'Rourke,DEM,341,132,209
Blanco,102,U.S. Senate,,Neal M. Dikeman ,LIB,20,12,8
Blanco,102,U.S. House,21,Chip Roy,REP,1034,391,643
Blanco,102,U.S. House,21,Joseph Kopser,DEM,338,125,213
Blanco,102,U.S. House,21,Lee Santos,LIB,24,14,10
Blanco,102,Governor ,,Greg Abbott,REP,1066,400,666
Blanco,102,Governor ,,Lupe Valdez,DEM,298,110,188
Blanco,102,Governor ,,Mark Jay Tippetts ,LIB,32,21,11
Blanco,102,Lieutenant Governor,,Dan Patrick,REP,1026,380,646
Blanco,102,Lieutenant Governor,,Mike Collier,DEM,335,127,208
Blanco,102,Lieutenant Governor,,Kerry Douglas McKennon,LIB,38,23,15
Blanco,102,Attorney General,,Ken Paxton ,REP,1021,378,643
Blanco,102,Attorney General,,Justin Nelson,DEM,338,129,209
Blanco,102,Attorney General,,Michael Ray Harris,LIB,34,23,11
Blanco,102,Comptroller of Public Accounts,,Glenn Hegar,REP,1047,390,657
Blanco,102,Comptroller of Public Accounts,,Joi Chevalier ,DEM,290,101,189
Blanco,102,Comptroller of Public Accounts,,Ben Sanders,LIB,54,38,16
Blanco,102,Commissioner of the General Land Office,,George P. Bush,REP,1027,386,641
Blanco,102,Commissioner of the General Land Office,,Miguel Suazo,DEM,304,111,193
Blanco,102,Commissioner of the General Land Office,,Matt Pina,LIB,62,30,32
Blanco,102,Commissioner of Agriculture,,Sid Miller,REP,1009,373,636
Blanco,102,Commissioner of Agriculture,,Kim Olson,DEM,338,130,208
Blanco,102,Commissioner of Agriculture,,Richard Carpenter,LIB,44,23,21
Blanco,102,Railroad Commissioner,,Christi Craddick,REP,1038,388,650
Blanco,102,Railroad Commissioner,,Roman McAllen,DEM,304,110,194
Blanco,102,Railroad Commissioner,,Mike Wright ,LIB,52,31,21
Blanco,102,State Representative,45,Ken Strange,REP,1067,405,662
Blanco,102,State Representative,45,Erin Zwiener,DEM,320,118,202
Blanco,201,Ballots Cast,,,,1501,321,1180
Blanco,201,Straight Party,,REP,Republican Party,701,146,555
Blanco,201,Straight Party,,DEM,Democratic Party,172,28,144
Blanco,201,Straight Party,,LIB,Libertarian Party,0,0,0
Blanco,201,U.S. Senate,,Ted Cruz,REP,1087,241,846
Blanco,201,U.S. Senate,,Beto O'Rourke,DEM,390,73,317
Blanco,201,U.S. Senate,,Neal M. Dikeman ,LIB,17,6,11
Blanco,201,U.S. House,21,Chip Roy,REP,1084,243,841
Blanco,201,U.S. House,21,Joseph Kopser,DEM,371,67,304
Blanco,201,U.S. House,21,Lee Santos,LIB,24,6,18
Blanco,201,Governor ,,Greg Abbott,REP,1135,257,878
Blanco,201,Governor ,,Lupe Valdez,DEM,323,53,270
Blanco,201,Governor ,,Mark Jay Tippetts ,LIB,31,9,22
Blanco,201,Lieutenant Governor,,Dan Patrick,REP,1048,229,819
Blanco,201,Lieutenant Governor,,Mike Collier,DEM,394,72,322
Blanco,201,Lieutenant Governor,,Kerry Douglas McKennon,LIB,42,16,26
Blanco,201,Attorney General,,Ken Paxton ,REP,1041,232,809
Blanco,201,Attorney General,,Justin Nelson,DEM,393,74,319
