county,precinct,office,district,candidate,party,early_voting,election_day,votes
Reagan,1 - BS 11,Straight Party,,Republican Party    REP,REP,2,0,2
Reagan,1 - BS 11,Straight Party,,Democratic Party   DEM,DEM,0,1,1
Reagan,1 - BS 11,Straight Party,,Libertarian Party    LIB,LIB,0,0,0
Reagan,1 - BS 11,U.S. Senate,,Ted Cruz,REP,3,0,3
Reagan,1 - BS 11,U.S. Senate,,Beto O'Rourke,DEM,0,2,2
Reagan,1 - BS 11,U.S. Senate,,Neal M. Dikeman,LIB,0,0,0
Reagan,1 - BS 11,U.S. House,23,Will Hurd,REP,3,1,4
Reagan,1 - BS 11,U.S. House,23,Gina Ortiz Jones,DEM,0,1,1
Reagan,1 - BS 11,U.S. House,23,Ruben Corvalan,LIB,0,0,0
Reagan,1 - BS 11,Governor,,Greg Abbott,REP,3,1,4
Reagan,1 - BS 11,Governor,,Lupe Valdez,DEM,0,1,1
Reagan,1 - BS 11,Governor,,Mark Jay Tippetts,LIB,0,0,0
Reagan,1 - BS 11,Lieutenant Governor,,Dan Patrick,REP,3,1,4
Reagan,1 - BS 11,Lieutenant Governor,,Mike Collier,DEM,0,1,1
Reagan,1 - BS 11,Lieutenant Governor,,Kerry Douglas McKennon,LIB,0,0,0
Reagan,1 - BS 11,Attorney General,,Ken Paxton,REP,2,1,3
Reagan,1 - BS 11,Attorney General,,Justin Nelson,DEM,0,1,1
Reagan,1 - BS 11,Attorney General,,Michael Ray Harris,LIB,0,0,0
Reagan,1 - BS 11,Comptroller of Public Accounts,,Glenn Hegar,REP,2,0,2
Reagan,1 - BS 11,Comptroller of Public Accounts,,Joi Chevalier,DEM,0,2,2
Reagan,1 - BS 11,Comptroller of Public Accounts,,Ben Sanders,LIB,0,0,0
Reagan,1 - BS 11,Commissioner of the General Land Office,,George P. Bush,REP,3,1,4
Reagan,1 - BS 11,Commissioner of the General Land Office,,Miguel Suazo,DEM,0,1,1
Reagan,1 - BS 11,Commissioner of the General Land Office,,Matt Pina,LIB,0,0,0
Reagan,1 - BS 11,Commissioner of Agriculture,,Sid Miller,REP,2,1,3
Reagan,1 - BS 11,Commissioner of Agriculture,,Kim Olson,DEM,0,1,1
Reagan,1 - BS 11,Commissioner of Agriculture,,Richard Carpenter,LIB,0,0,0
Reagan,1 - BS 11,Railroad Commissioner,,Christi Craddick,REP,3,1,4
Reagan,1 - BS 11,Railroad Commissioner,,Roman McAllen,DEM,0,1,1
Reagan,1 - BS 11,Railroad Commissioner,,Mike Wright,LIB,0,0,0
Reagan,1 - BS 11,"Justice, Supreme Court, Place 2",,Jimmy Blacklock,REP,2,0,2
Reagan,1 - BS 11,"Justice, Supreme Court, Place 2",,Steven Kirkland,DEM,0,2,2
Reagan,1 - BS 11,"Justice, Supreme Court, Place 4",,John Devine,REP,2,0,2
Reagan,1 - BS 11,"Justice, Supreme Court, Place 4",,R.K. Sandill,DEM,0,2,2
Reagan,1 - BS 11,"Justice, Supreme Court, Place 6",,Jeff Brown,REP,2,2,4
Reagan,1 - BS 11,"Justice, Supreme Court, Place 6",,Kathy Cheng,DEM,0,0,0
Reagan,1 - BS 11,"Presiding Judge, Court of Criminal Appeals",,Sharon Keller,REP,2,0,2
Reagan,1 - BS 11,"Presiding Judge, Court of Criminal Appeals",,Maria T. (Terri) Jackson,DEM,0,1,1
Reagan,1 - BS 11,"Presiding Judge, Court of Criminal Appeals",,William Bryan Strange III,LIB,0,1,1
Reagan,1 - BS 11,"Judge, Court of Criminal Appeals, Place 7",,Barbara Parker Hervey,REP,2,1,3
Reagan,1 - BS 11,"Judge, Court of Criminal Appeals, Place 7",,Ramona Franklin,DEM,0,1,1
Reagan,1 - BS 11,"Judge, Court of Criminal Appeals, Place 8",,Michelle Slaughter,REP,2,1,3
Reagan,1 - BS 11,"Judge, Court of Criminal Appeals, Place 8",,Mark Ash,LIB,0,1,1
Reagan,1 - BS 11,State Representative,72,Drew Darby,REP,3,2,5
Reagan,1 - BS 11,"Justice, 8th Court of Appeals District, Place No. 2",,Yvonne Rodriguez,DEM,0,2,2
Reagan,1 - BS 11,"Justice, 8th Court of Appeals District, Place No. 3",,Gina M. Palafox,DEM,0,2,2
Reagan,1 - BS 11,"District Judge, 112th Judicial District",,"Pedro (Pete) Gomez, Jr.",DEM,1,2,3
Reagan,1 - BS 11,SCHOOL TRUSTEE ELECTION District 6 - Four Year Term,,Justin MacGregor,,2,0,2
Reagan,1 - BS 11,SCHOOL TRUSTEE ELECTION District 6 - Four Year Term,,Mark Noland,,1,1,2
Reagan,1 - BS 11,SCHOOL TRUSTEE ELECTION District 6 - Four Year Term,,Aaron Gunnels,,0,1,1
Reagan,1 - BS 11,REAGAN COUNTY ISD PROPOSITION A,,FOR,,2,1,3
Reagan,1 - BS 11,REAGAN COUNTY ISD PROPOSITION A,,AGAINST,,1,1,2
Reagan,1 - BS 11,"CITY OF BIG LAKE, TEXAS PROPOSITION A",,FOR,,1,0,1
Reagan,1 - BS 11,"CITY OF BIG LAKE, TEXAS PROPOSITION A",,AGAINST,,2,2,4
Reagan,1 - BS 13,Straight Party,,Republican Party    REP,REP,4,2,6
Reagan,1 - BS 13,Straight Party,,Democratic Party   DEM,DEM,0,0,0
Reagan,1 - BS 13,Straight Party,,Libertarian Party    LIB,LIB,0,0,0
Reagan,1 - BS 13,U.S. Senate,,Ted Cruz,REP,5,2,7
Reagan,1 - BS 13,U.S. Senate,,Beto O'Rourke,DEM,0,0,0
Reagan,1 - BS 13,U.S. Senate,,Neal M. Dikeman,LIB,0,0,0
Reagan,1 - BS 13,U.S. House,23,Will Hurd,REP,5,2,7
Reagan,1 - BS 13,U.S. House,23,Gina Ortiz Jones,DEM,0,0,0
Reagan,1 - BS 13,U.S. House,23,Ruben Corvalan,LIB,0,0,0
Reagan,1 - BS 13,Governor,,Greg Abbott,REP,5,2,7
Reagan,1 - BS 13,Governor,,Lupe Valdez,DEM,0,0,0
Reagan,1 - BS 13,Governor,,Mark Jay Tippetts,LIB,0,0,0
Reagan,1 - BS 13,Lieutenant Governor,,Dan Patrick,REP,4,1,5
Reagan,1 - BS 13,Lieutenant Governor,,Mike Collier,DEM,1,0,1
Reagan,1 - BS 13,Lieutenant Governor,,Kerry Douglas McKennon,LIB,0,1,1
Reagan,1 - BS 13,Attorney General,,Ken Paxton,REP,4,2,6
Reagan,1 - BS 13,Attorney General,,Justin Nelson,DEM,1,0,1
Reagan,1 - BS 13,Attorney General,,Michael Ray Harris,LIB,0,0,0
Reagan,1 - BS 13,Comptroller of Public Accounts,,Glenn Hegar,REP,5,2,7
Reagan,1 - BS 13,Comptroller of Public Accounts,,Joi Chevalier,DEM,0,0,0
Reagan,1 - BS 13,Comptroller of Public Accounts,,Ben Sanders,LIB,0,0,0
Reagan,1 - BS 13,Commissioner of the General Land Office,,George P. Bush,REP,5,2,7
Reagan,1 - BS 13,Commissioner of the General Land Office,,Miguel Suazo,DEM,0,0,0
Reagan,1 - BS 13,Commissioner of the General Land Office,,Matt Pina,LIB,0,0,0
Reagan,1 - BS 13,Commissioner of Agriculture,,Sid Miller,REP,5,2,7
Reagan,1 - BS 13,Commissioner of Agriculture,,Kim Olson,DEM,0,0,0
Reagan,1 - BS 13,Commissioner of Agriculture,,Richard Carpenter,LIB,0,0,0
Reagan,1 - BS 13,Railroad Commissioner,,Christi Craddick,REP,5,2,7
