county,precinct,office,district,party,candidate,votes,election_day,early_voting,mail
Lamb,11 - Sudan Community ,Commissioner of Agriculture,,LIB,Richard Carpenter,0,0,0,0
Lamb,12 - Springlake 1st Bapt,Commissioner of Agriculture,,LIB,Richard Carpenter,0,0,0,0
Lamb,1 - Olton Community ,Railroad Commissioner,,REP,Christi Craddick,327,272,40,15
Lamb,2 - Lamb County Ag Center ,Railroad Commissioner,,REP,Christi Craddick,99,42,50,7
Lamb,3 - Earth Community ,Railroad Commissioner,,REP,Christi Craddick,263,205,44,14
Lamb,4 - Sudan Community ,Railroad Commissioner,,REP,Christi Craddick,36,25,10,1
Lamb,5 - Olton Community ,Railroad Commissioner,,REP,Christi Craddick,155,104,41,10
Lamb,6 - Lamb County Ag Center ,Railroad Commissioner,,REP  .,Christi Craddick,122,46,58,18
Lamb,7 & 8 - Lamb County Ag,Railroad Commissioner,,REP,Christi Craddick,827,251,531,45
Lamb,9 - Lamb County Ag Center ,Railroad Commissioner,,REP,Christi Craddick,318,99,180,39
Lamb,10 - Amherst Community ,Railroad Commissioner,,REP,Christi Craddick,164,82,68,14
Lamb,11 - Sudan Community ,Railroad Commissioner,,REP,Christi Craddick,297,201,76,20
Lamb,12 - Springlake 1st Bapt,Railroad Commissioner,,REP,Christi Craddick,92,57,33,2
Lamb,1 - Olton Community ,Railroad Commissioner,,DEM,Roman McAllen,77,55,22,0
Lamb,2 - Lamb County Ag Center ,Railroad Commissioner,,OEM,Roman McAllen,79,32,38,9
Lamb,3 - Earth Community ,Railroad Commissioner,,DEM,Roman McAllen,46,38,5,3
Lamb,4 - Sudan Community ,Railroad Commissioner,,DEM,Roman McAllen,0,-9,0,9
Lamb,5 - Olton Community ,Railroad Commissioner,,OEM,Roman McAllen,34,25,2,7
Lamb,6 - Lamb County Ag Center ,Railroad Commissioner,,DEM,Roman McAllen,30,13,14,3
Lamb,7 & 8 - Lamb County Ag,Railroad Commissioner,,DEM,Roman McAllen,164,65,77,22
Lamb,9 - Lamb County Ag Center ,Railroad Commissioner,,DEM,Roman McAllen,113,33,23,57
Lamb,10 - Amherst Community ,Railroad Commissioner,,DEM,Roman McAllen,28,19,3,6
Lamb,11 - Sudan Community ,Railroad Commissioner,,DEM,Roman McAllen,47,34,12,1
Lamb,12 - Springlake 1st Bapt,Railroad Commissioner,,DEM,Roman McAllen,8,8,0,0
Lamb,1 - Olton Community ,Railroad Commissioner,,LIB,Mike Wright,10,9,1,0
Lamb,2 - Lamb County Ag Center ,Railroad Commissioner,,LIB,Mike Wright,4,2,2,0
Lamb,3 - Earth Community ,Railroad Commissioner,,LIB,Mike Wright,0,0,0,0
Lamb,4 - Sudan Community ,Railroad Commissioner,,LIB,Mike Wright,1,1,0,0
Lamb,5 - Olton Community ,Railroad Commissioner,,LIB,Mike Wright,4,4,0,0
Lamb,6 - Lamb County Ag Center ,Railroad Commissioner,,LIB .  .  .,Mike Wright,4,2,1,1
Lamb,7 & 8 - Lamb County Ag,Railroad Commissioner,,LIB,Mike Wright,18,8,10,0
Lamb,9 - Lamb County Ag Center ,Railroad Commissioner,,LIB,Mike Wright,22,4,7,11
Lamb,10 - Amherst Community ,Railroad Commissioner,,LIB,Mike Wright,5,4,1,0
Lamb,11 - Sudan Community ,Railroad Commissioner,,LIB,Mike Wright,5,3,2,0
Lamb,12 - Springlake 1st Bapt,Railroad Commissioner,,LIB,Mike Wright,3,1,2,0
Lamb,1 - Olton Community ,State Representative,88,REP,Ken King,335,278,42,15
Lamb,2 - Lamb County Ag Center ,State Representative,88,REP,Ken King,98,42,49,7
Lamb,3 - Earth Community ,State Representative,88,REP,Ken King,266,239,13,14
Lamb,4 - Sudan Community ,State Representative,88,REP,Ken King,36,25,10,1
Lamb,5 - Olton Community ,State Representative,88,REP,Ken King,152,98,44,10
Lamb,6 - Lamb County Ag Center ,State Representative,88,REP,Ken King,124,47,59,18
Lamb,7 & 8 - Lamb County Ag,State Representative,88,REP,Ken King,852,255,550,47
Lamb,9 - Lamb County Ag Center ,State Representative,88,REP,Ken King,329,97,184,48
Lamb,10 - Amherst Community ,State Representative,88,REP,Ken King,169,86,69,14
Lamb,11 - Sudan Community ,State Representative,88,REP,Ken King,316,213,81,22
Lamb,12 - Springlake 1st Bapt,State Representative,88,REP,Ken King,98,63,33,2
Lamb,1 - Olton Community ,State Representative,88,DEM,Ezekiel Barron,71,51,20,0
Lamb,2 - Lamb County Ag Center ,State Representative,88,DEM,Ezekiel Barron,85,35,41,9
Lamb,3 - Earth Community ,State Representative,88,DEM,Ezekiel Barron,44,36,5,3
Lamb,4 - Sudan Community ,State Representative,88,DEM,Ezekiel Barron,0,0,0,0
Lamb,5 - Olton Community ,State Representative,88,OEM,Ezekiel Barron,38,29,2,7
Lamb,6 - Lamb County Ag Center ,State Representative,88,DEM,Ezekiel Barron,32,14,14,4
Lamb,7 & 8 - Lamb County Ag,State Representative,88,OEM,Ezekiel Barron,158,68,70,20
Lamb,9 - Lamb County Ag Center ,State Representative,88,OEM,Ezekiel Barron,124,38,27,59
Lamb,10 - Amherst Community ,State Representative,88,DEM,Ezekiel Barron,28,19,3,6
Lamb,11 - Sudan Community ,State Representative,88,DEM.,Ezekiel Barron,44,32,11,1
Lamb,12 - Springlake 1st Bapt,State Representative,88,DEN,Ezekiel Barron,9,6,3,0
