county,precinct,office,district,party,candidate,votes,election_day,early_voting
Shelby,1N,Registered Voters,,,,1385,,
Shelby,1N,Ballots Cast,,,,712,259,453
Shelby,1N,Straight Party,,REP,,322,107,215
Shelby,1N,Straight Party,,DEM,,60,18,42
Shelby,1N,Straight Party,,LIB,,2,1,1
Shelby,1N,U.S. Senate,,,Ted Cruz,584,211,373
Shelby,1N,U.S. Senate,,,Beto O'Rourke,124,46,78
Shelby,1N,U.S. Senate,,,Neal M. Dikeman,1,1,0
Shelby,1N,U.S. House,1,,Louie Gohmert,593,217,376
Shelby,1N,U.S. House,1,,Shirley J. McKellar,107,36,71
Shelby,1N,U.S. House,1,,Jeff Callaway,6,4,2
Shelby,1N,Governor,,,Greg Abbott,595,217,378
Shelby,1N,Governor,,,Lupe Valdez,113,40,73
Shelby,1N,Governor,,,Mark Jay Tippetts,2,2,0
Shelby,1N,Lieutenant Governor,,,Dan Patrick,551,196,355
Shelby,1N,Lieutenant Governor,,,Mike Collier,134,48,86
Shelby,1N,Lieutenant Governor,,,Kerry Douglas McKennon,11,7,4
Shelby,1N,Attorney General,,,Ken Paxton,578,212,366
Shelby,1N,Attorney General,,,Justin Nelson,116,39,77
Shelby,1N,Attorney General,,,Michael Ray Harris,6,4,2
Shelby,1N,Comptroller of Public Accounts,,,Glenn Hegar,575,208,367
Shelby,1N,Comptroller of Public Accounts,,,Joi Chevalier,101,35,66
Shelby,1N,Comptroller of Public Accounts,,,Ben Sanders,15,7,8
Shelby,1N,Commissioner of the General Land Office,,,George P. Bush,565,207,358
Shelby,1N,Commissioner of the General Land Office,,,Miguel Suazo,113,36,77
Shelby,1N,Commissioner of the General Land Office,,,Matt Pina,20,9,11
Shelby,1N,Commissioner of Agriculture,,,Sid Miller,578,212,366
Shelby,1N,Commissioner of Agriculture,,,Kim Olson,111,36,75
Shelby,1N,Commissioner of Agriculture,,,Richard Carpenter,8,4,4
Shelby,1N,Railroad Commissioner,,,Christi Craddick,570,209,361
Shelby,1N,Railroad Commissioner,,,Roman McAllen,104,35,69
Shelby,1N,Railroad Commissioner,,,Mike Wright,20,8,12
Shelby,1N,State Senate,3,,Robert Nichols,580,213,367
Shelby,1N,State Senate,3,,Shirey Layton,104,35,69
Shelby,1N,State Representative,9,,Chris Paddie,590,217,373
Shelby,1S,Registered Voters,,,,1789,,
