county,precinct,precinct_name,office,district,party,candidate,votes,election_day,early_voting
Culberson,2,Methodist Church Hall,Commissioner of Agriculture,,DEM,Kimberly Dawn Olson,83,27,56
Culberson,3~3,Choya Chateau/Rec Room,Commissioner of Agriculture,,DEM,Kimberly Dawn Olson,4,4,0
Culberson,3~5,CCAISD/Board Room,Commissioner of Agriculture,,DEM,Kimberly Dawn Olson,62,28,34
Culberson,4,OLOF/Kennedy Hall,Commissioner of Agriculture,,DEM,Kimberly Dawn Olson,81,36,45
Culberson,1,Conv. Center/Capitan Room,Commissioner of the General Land Office,,DEM,Carl Allen Morgan,28,16,12
Culberson,1,Conv. Center/Capitan Room,Commissioner of the General Land Office,,DEM,Miguel Andrs Suazo,68,33,35
Culberson,2,Methodist Church Hall,Commissioner of the General Land Office,,DEM,Carl Allen Morgan,32,13,19
Culberson,2,Methodist Church Hall,Commissioner of the General Land Office,,DEM,Miguel Andrs Suazo,72,24,48
Culberson,3~3,Choya Chateau/Rec Room,Commissioner of the General Land Office,,DEM,Carl Allen Morgan,0,0,0
Culberson,3~3,Choya Chateau/Rec Room,Commissioner of the General Land Office,,DEM,Miguel Andrs Suazo,3,2,1
Culberson,3~5,CCAISD/Board Room,Commissioner of the General Land Office,,DEM,Carl Allen Morgan,28,13,15
Culberson,3~5,CCAISD/Board Room,Commissioner of the General Land Office,,DEM,Miguel Andrs Suazo,55,25,30
Culberson,4,OLOF/Kennedy Hall,Commissioner of the General Land Office,,DEM,Carl Allen Morgan,21,10,11
Culberson,4,OLOF/Kennedy Hall,Commissioner of the General Land Office,,DEM,Miguel Andrs Suazo,75,32,43
Culberson,1,Conv. Center/Capitan Room,Railroad Commissioner,,DEM,Christopher Cornell Spellmon,29,17,12
Culberson,1,Conv. Center/Capitan Room,Railroad Commissioner,,DEM,Roman James Alfred McAllen,61,29,32
Culberson,2,Methodist Church Hall,Railroad Commissioner,,DEM,Christopher Cornell Spellmon,37,12,25
Culberson,2,Methodist Church Hall,Railroad Commissioner,,DEM,Roman James Alfred McAllen,62,22,40
Culberson,3~3,Choya Chateau/Rec Room,Railroad Commissioner,,DEM,Christopher Cornell Spellmon,2,2,0
Culberson,3~3,Choya Chateau/Rec Room,Railroad Commissioner,,DEM,Roman James Alfred McAllen,3,2,1
Culberson,3~5,CCAISD/Board Room,Railroad Commissioner,,DEM,Christopher Cornell Spellmon,32,13,19
Culberson,3~5,CCAISD/Board Room,Railroad Commissioner,,DEM,Roman James Alfred McAllen,44,23,21
Culberson,4,OLOF/Kennedy Hall,Railroad Commissioner,,DEM,Christopher Cornell Spellmon,26,12,14
Culberson,4,OLOF/Kennedy Hall,Railroad Commissioner,,DEM,Roman James Alfred McAllen,66,25,41
Culberson,1,Conv. Center/Capitan Room,Comptroller of Public Accounts,,DEM,Joi Lynne Chevalier,45,23,22
Culberson,1,Conv. Center/Capitan Room,Comptroller of Public Accounts,,DEM,Timothy Raymond Mahoney,49,26,23
Culberson,2,Methodist Church Hall,Comptroller of Public Accounts,,DEM,Joi Lynne Chevalier,47,16,31
Culberson,2,Methodist Church Hall,Comptroller of Public Accounts,,DEM,Timothy Raymond Mahoney,54,19,35
Culberson,3~3,Choya Chateau/Rec Room,Comptroller of Public Accounts,,DEM,Joi Lynne Chevalier,3,2,1
Culberson,3~3,Choya Chateau/Rec Room,Comptroller of Public Accounts,,DEM,Timothy Raymond Mahoney,2,2,0
Culberson,3~5,CCAISD/Board Room,Comptroller of Public Accounts,,DEM,Joi Lynne Chevalier,26,11,15
Culberson,3~5,CCAISD/Board Room,Comptroller of Public Accounts,,DEM,Timothy Raymond Mahoney,50,24,26
Culberson,4,OLOF/Kennedy Hall,Comptroller of Public Accounts,,DEM,Joi Lynne Chevalier,34,15,19
Culberson,4,OLOF/Kennedy Hall,Comptroller of Public Accounts,,DEM,Timothy Raymond Mahoney,54,24,30
Culberson,1,Conv. Center/Capitan Room,U. S. Senator,,REP,Bruce Jacobson,1,1,0
Culberson,1,Conv. Center/Capitan Room,U. S. Senator,,REP,Geraldine Sam,0,0,0
Culberson,1,Conv. Center/Capitan Room,U. S. Senator,,REP,Mary Miller,1,1,0
Culberson,1,Conv. Center/Capitan Room,U. S. Senator,,REP,Rafael  Cruz,3,1,2
Culberson,1,Conv. Center/Capitan Room,U. S. Senator,,REP,Stefano de Stefano IV,0,0,0
Culberson,2,Methodist Church Hall,U. S. Senator,,REP,Bruce Jacobson,0,0,0
Culberson,2,Methodist Church Hall,U. S. Senator,,REP,Geraldine Sam,0,0,0
Culberson,2,Methodist Church Hall,U. S. Senator,,REP,Mary Miller,0,0,0
Culberson,2,Methodist Church Hall,U. S. Senator,,REP,Rafael  Cruz,13,7,6
Culberson,2,Methodist Church Hall,U. S. Senator,,REP,Stefano de Stefano IV,0,0,0
Culberson,3~3,Choya Chateau/Rec Room,U. S. Senator,,REP,Bruce Jacobson,0,0,0
Culberson,3~3,Choya Chateau/Rec Room,U. S. Senator,,REP,Geraldine Sam,0,0,0
Culberson,3~3,Choya Chateau/Rec Room,U. S. Senator,,REP,Mary Miller,0,0,0
Culberson,3~3,Choya Chateau/Rec Room,U. S. Senator,,REP,Rafael  Cruz,3,3,0
Culberson,3~3,Choya Chateau/Rec Room,U. S. Senator,,REP,Stefano de Stefano IV,0,0,0
Culberson,3~5,CCAISD/Boardroom,U. S. Senator,,REP,Bruce Jacobson,0,0,0
Culberson,3~5,CCAISD/Boardroom,U. S. Senator,,REP,Geraldine Sam,0,0,0
Culberson,3~5,CCAISD/Boardroom,U. S. Senator,,REP,Mary Miller,0,0,0
Culberson,3~5,CCAISD/Boardroom,U. S. Senator,,REP,Rafael  Cruz,13,10,3
Culberson,3~5,CCAISD/Boardroom,U. S. Senator,,REP,Stefano de Stefano IV,0,0,0
Culberson,4,OLOF/Kennedy Hall,U. S. Senator,,REP,Bruce Jacobson,0,0,0
Culberson,4,OLOF/Kennedy Hall,U. S. Senator,,REP,Geraldine Sam,0,0,0
Culberson,4,OLOF/Kennedy Hall,U. S. Senator,,REP,Mary Miller,0,0,0
Culberson,4,OLOF/Kennedy Hall,U. S. Senator,,REP,Rafael  Cruz,0,0,0
Culberson,4,OLOF/Kennedy Hall,U. S. Senator,,REP,Stefano de Stefano IV,0,0,0
Culberson,1,Conv. Center/Capitan Room,U.S. House,23,REP,Alma Arredondo-Lynch,0,0,0
Culberson,1,Conv. Center/Capitan Room,U.S. House,23,REP,William Hurd,4,2,2
Culberson,2,Methodist Church Hall,U.S. House,23,REP,Alma Arredondo-Lynch,1,0,1
Culberson,2,Methodist Church Hall,U.S. House,23,REP,William Hurd,12,7,5
Culberson,3~3,Choya Chateau/Rec Room,U.S. House,23,REP,Alma Arredondo-Lynch,0,0,0
Culberson,3~3,Choya Chateau/Rec Room,U.S. House,23,REP,William Hurd,3,3,0
Culberson,3~5,CCAISD/Boardroom,U.S. House,23,REP,Alma Arredondo-Lynch,0,0,0
Culberson,3~5,CCAISD/Boardroom,U.S. House,23,REP,William Hurd,10,7,3
Culberson,4,OLOF/Kennedy Hall,U.S. House,23,REP,Alma Arredondo-Lynch,0,0,0
Culberson,4,OLOF/Kennedy Hall,U.S. House,23,REP,William Hurd,0,0,0
Culberson,1,Conv. Center/Capitan Room,Attorney General,,REP,Warren Paxton,4,2,2
Culberson,2,Methodist Church Hall,Attorney General,,REP,Warren Paxton,10,5,5
Culberson,3~3,Choya Chateau/Rec Room,Attorney General,,REP,Warren Paxton,3,3,0
Culberson,3~5,CCAISD/Boardroom,Attorney General,,REP,Warren Paxton,8,7,1
Culberson,4,OLOF/Kennedy Hall,Attorney General,,REP,Warren Paxton,0,0,0
Culberson,1,Conv. Center/Capitan Room,Comptroller of Public Accounts,,REP,Glenn Hegar,5,3,2
Culberson,2,Methodist Church Hall,Comptroller of Public Accounts,,REP,Glenn Hegar,10,5,5
Culberson,3~3,Choya Chateau/Rec Room,Comptroller of Public Accounts,,REP,Glenn Hegar,3,3,0
Culberson,3~5,CCAISD/Boardroom,Comptroller of Public Accounts,,REP,Glenn Hegar,6,6,0
Culberson,4,OLOF/Kennedy Hall,Comptroller of Public Accounts,,REP,Glenn Hegar,0,0,0
Culberson,1,Conv. Center/Capitan Room,Commissioner of the General Land Office,,REP,George Bush,3,1,2
Culberson,1,Conv. Center/Capitan Room,Commissioner of the General Land Office,,REP,Jerry Patterson,1,1,0
Culberson,1,Conv. Center/Capitan Room,Commissioner of the General Land Office,,REP,Richard Range,0,0,0
Culberson,1,Conv. Center/Capitan Room,Commissioner of the General Land Office,,REP,William Edwards,2,2,0
Culberson,2,Methodist Church Hall,Commissioner of the General Land Office,,REP,George Bush,4,2,2
Culberson,2,Methodist Church Hall,Commissioner of the General Land Office,,REP,Jerry Patterson,4,1,3
Culberson,2,Methodist Church Hall,Commissioner of the General Land Office,,REP,Richard Range,0,0,0
Culberson,2,Methodist Church Hall,Commissioner of the General Land Office,,REP,William Edwards,1,1,0
Culberson,3~3,Choya Chateau/Rec Room,Commissioner of the General Land Office,,REP,George Bush,2,2,0
Culberson,3~3,Choya Chateau/Rec Room,Commissioner of the General Land Office,,REP,Jerry Patterson,0,0,0
Culberson,3~3,Choya Chateau/Rec Room,Commissioner of the General Land Office,,REP,Richard Range,7,7,0
Culberson,3~3,Choya Chateau/Rec Room,Commissioner of the General Land Office,,REP,William Edwards,0,0,0
Culberson,3~5,CCAISD/Boardroom,Commissioner of the General Land Office,,REP,George Bush,3,0,3
Culberson,3~5,CCAISD/Boardroom,Commissioner of the General Land Office,,REP,Jerry Patterson,0,0,0
Culberson,3~5,CCAISD/Boardroom,Commissioner of the General Land Office,,REP,Richard Range,0,0,0
Culberson,3~5,CCAISD/Boardroom,Commissioner of the General Land Office,,REP,William Edwards,2,2,0
Culberson,4,OLOF/Kennedy Hall,Commissioner of the General Land Office,,REP,George Bush,1,1,0
Culberson,4,OLOF/Kennedy Hall,Commissioner of the General Land Office,,REP,Jerry Patterson,6,6,0
Culberson,4,OLOF/Kennedy Hall,Commissioner of the General Land Office,,REP,Richard Range,0,0,0
Culberson,4,OLOF/Kennedy Hall,Commissioner of the General Land Office,,REP,William Edwards,3,3,0
Culberson,1,Conv. Center/Capitan Room,Lieutenant Governor,,REP,Dan Patrick,1,0,1
Culberson,1,Conv. Center/Capitan Room,Lieutenant Governor,,REP,Scott Milder,7,6,1
Culberson,2,Methodist Church Hall,Lieutenant Governor,,REP,Dan Patrick,6,2,4
Culberson,2,Methodist Church Hall,Lieutenant Governor,,REP,Scott Milder,1,0,1
Culberson,3~3,Choya Chateau/Rec Room,Lieutenant Governor,,REP,Dan Patrick,0,0,0
Culberson,3~3,Choya Chateau/Rec Room,Lieutenant Governor,,REP,Scott Milder,1,1,0
Culberson,3~5,CCAISD/Boardroom,Lieutenant Governor,,REP,Dan Patrick,4,2,2
Culberson,3~5,CCAISD/Boardroom,Lieutenant Governor,,REP,Scott Milder,0,0,0
Culberson,4,OLOF/Kennedy Hall,Lieutenant Governor,,REP,Dan Patrick,0,0,0
Culberson,4,OLOF/Kennedy Hall,Lieutenant Governor,,REP,Scott Milder,7,7,0
Culberson,1,Conv. Center/Capitan Room,Governor,,REP,Barbara Krueger,0,0,0
Culberson,1,Conv. Center/Capitan Room,Governor,,REP,Gregory Abbott,2,0,2
Culberson,1,Conv. Center/Capitan Room,Governor,,REP,Larry Kilgore,3,3,0
Culberson,2,Methodist Church Hall,Governor,,REP,Barbara Krueger,0,0,0
Culberson,2,Methodist Church Hall,Governor,,REP,Gregory Abbott,5,0,5
Culberson,2,Methodist Church Hall,Governor,,REP,Larry Kilgore,11,10,1
Culberson,3~3,Choya Chateau/Rec Room,Governor,,REP,Barbara Krueger,0,0,0
Culberson,3~3,Choya Chateau/Rec Room,Governor,,REP,Gregory Abbott,0,0,0
Culberson,3~3,Choya Chateau/Rec Room,Governor,,REP,Larry Kilgore,0,0,0
Culberson,3~5,CCAISD/Boardroom,Governor,,REP,Barbara Krueger,1,0,1
Culberson,3~5,CCAISD/Boardroom,Governor,,REP,Gregory Abbott,3,1,2
Culberson,3~5,CCAISD/Boardroom,Governor,,REP,Larry Kilgore,0,0,0
Culberson,4,OLOF/Kennedy Hall,Governor,,REP,Barbara Krueger,1,1,0
Culberson,4,OLOF/Kennedy Hall,Governor,,REP,Gregory Abbott,1,1,0
Culberson,4,OLOF/Kennedy Hall,Governor,,REP,Larry Kilgore,3,3,0
Culberson,1,Conv. Center/Capitan Room,Commissioner of Agriculture,,REP,Jimmie Hogan,3,2,1
Culberson,1,Conv. Center/Capitan Room,Commissioner of Agriculture,,REP,Sidney Miller,0,0,0
Culberson,1,Conv. Center/Capitan Room,Commissioner of Agriculture,,REP,Trey Blocker,4,3,1
Culberson,2,Methodist Church Hall,Commissioner of Agriculture,,REP,Jimmie Hogan,0,0,0
Culberson,2,Methodist Church Hall,Commissioner of Agriculture,,REP,Sidney Miller,7,3,4
Culberson,2,Methodist Church Hall,Commissioner of Agriculture,,REP,Trey Blocker,3,2,1
Culberson,3~3,Choya Chateau/Rec Room,Commissioner of Agriculture,,REP,Jimmie Hogan,0,0,0
Culberson,3~3,Choya Chateau/Rec Room,Commissioner of Agriculture,,REP,Sidney Miller,0,0,0
Culberson,3~3,Choya Chateau/Rec Room,Commissioner of Agriculture,,REP,Trey Blocker,0,0,0
Culberson,3~5,CCAISD/Boardroom,Commissioner of Agriculture,,REP,Jimmie Hogan,0,0,0
Culberson,3~5,CCAISD/Boardroom,Commissioner of Agriculture,,REP,Sidney Miller,4,2,2
Culberson,3~5,CCAISD/Boardroom,Commissioner of Agriculture,,REP,Trey Blocker,0,0,0
Culberson,4,OLOF/Kennedy Hall,Commissioner of Agriculture,,REP,Jimmie Hogan,3,3,0
Culberson,4,OLOF/Kennedy Hall,Commissioner of Agriculture,,REP,Sidney Miller,3,3,0
Culberson,4,OLOF/Kennedy Hall,Commissioner of Agriculture,,REP,Trey Blocker,3,3,0
Culberson,1,Conv. Center/Capitan Room,Railroad Commissioner,,REP,Christi Craddick,1,0,1
Culberson,1,Conv. Center/Capitan Room,Railroad Commissioner,,REP,Weston Martinez,6,5,1
Culberson,2,Methodist Church Hall,Railroad Commissioner,,REP,Christi Craddick,4,0,4
Culberson,2,Methodist Church Hall,Railroad Commissioner,,REP,Weston Martinez,1,0,1
Culberson,3~3,Choya Chateau/Rec Room,Railroad Commissioner,,REP,Christi Craddick,0,0,0
Culberson,3~3,Choya Chateau/Rec Room,Railroad Commissioner,,REP,Weston Martinez,0,0,0
Culberson,3~5,CCAISD/Boardroom,Railroad Commissioner,,REP,Christi Craddick,2,0,2
Culberson,3~5,CCAISD/Boardroom,Railroad Commissioner,,REP,Weston Martinez,1,0,1
Culberson,4,OLOF/Kennedy Hall,Railroad Commissioner,,REP,Christi Craddick,0,0,0
Culberson,4,OLOF/Kennedy Hall,Railroad Commissioner,,REP,Weston Martinez,0,0,0
