county,precinct,office,district,party,candidate,votes,election_day,early_voting
Jim Hogg,Precinct 1,Ballots Cast,,,,,,341
Jim Hogg,Precinct 1,Straight Party,,REP,,20,16,4
Jim Hogg,Precinct 1,Straight Party,,DEM,,174,102,72
Jim Hogg,Precinct 1,Straight Party,,LIB,,1,1,0
Jim Hogg,Precinct 1,U.S. Senate,,,Ted Cruz,65,44,21
Jim Hogg,Precinct 1,U.S. Senate,,,Beto O'Rourke,266,150,116
Jim Hogg,Precinct 1,U.S. Senate,,,Neal M Dikeman,3,3,0
Jim Hogg,Precinct 1,U.S. House,15,,Tim Westley,32,24,8
Jim Hogg,Precinct 1,U.S. House,15,,Vicente Gonzalez,280,159,121
Jim Hogg,Precinct 1,U.S. House,15,,Anthony Cristo,8,5,3
Jim Hogg,Precinct 1,Governor ,,,Greg Abbott,92,65,27
Jim Hogg,Precinct 1,Governor ,,,Lupe Valdez,235,127,108
Jim Hogg,Precinct 1,Governor ,,,Mark Jay Tippetts,4,4,0
Jim Hogg,Precinct 1,Lieutenant Governor,,,Dan Patrick,53,34,19
Jim Hogg,Precinct 1,Lieutenant Governor,,,Mike Collier,256,144,112
Jim Hogg,Precinct 1,Lieutenant Governor,,,Kerry Douglas McKennon,8,7,1
Jim Hogg,Precinct 1,Attorney General,,,Ken Paxton,55,37,18
Jim Hogg,Precinct 1,Attorney General,,,Justin Nelson,256,143,113
Jim Hogg,Precinct 1,Attorney General,,,Michael Ray Harris,9,7,2
Jim Hogg,Precinct 1,Comptroller of Public Accounts,,,Glenn Hegar,42,27,15
Jim Hogg,Precinct 1,Comptroller of Public Accounts,,,Joi Chevalier,249,138,111
Jim Hogg,Precinct 1,Comptroller of Public Accounts,,,Ben Sanders,17,12,5
Jim Hogg,Precinct 1,Commissioner of the General Land Office,,,George P. Bush,73,45,28
Jim Hogg,Precinct 1,Commissioner of the General Land Office,,,Miguel Suazo,238,133,105
Jim Hogg,Precinct 1,Commissioner of the General Land Office,,,Matt Pina,7,7,0
Jim Hogg,Precinct 1,Railroad Commissioner,,,Christi Craddick,47,32,15
Jim Hogg,Precinct 1,Railroad Commissioner,,,Roman McAllen,253,139,114
Jim Hogg,Precinct 1,Railroad Commissioner,,,Mike Wright,10,9,1
Jim Hogg,Precinct 1,State Representative,31,,Ryan Guillen,290,170,120
Jim Hogg,Precinct 2,Ballots Cast,,,,,,418
Jim Hogg,Precinct 2,Straight Party,,REP,,53,27,26
Jim Hogg,Precinct 2,Straight Party,,DEM,,153,65,88
Jim Hogg,Precinct 2,Straight Party,,LIB,,1,1,0
Jim Hogg,Precinct 2,U.S. Senate,,,Ted Cruz,145,70,75
Jim Hogg,Precinct 2,U.S. Senate,,,Beto O'Rourke,266,103,163
Jim Hogg,Precinct 2,U.S. Senate,,,Neal M Dikeman,1,1,0
Jim Hogg,Precinct 2,U.S. House,15,,Tim Westley,90,47,43
Jim Hogg,Precinct 2,U.S. House,15,,Vicente Gonzalez,307,119,188
Jim Hogg,Precinct 2,U.S. House,15,,Anthony Cristo,2,2,0
Jim Hogg,Precinct 2,Governor ,,,Greg Abbott,168,82,86
Jim Hogg,Precinct 2,Governor ,,,Lupe Valdez,233,88,145
Jim Hogg,Precinct 2,Governor ,,,Mark Jay Tippetts,2,0,2
Jim Hogg,Precinct 2,Lieutenant Governor,,,Dan Patrick,126,61,65
Jim Hogg,Precinct 2,Lieutenant Governor,,,Mike Collier,269,105,164
Jim Hogg,Precinct 2,Lieutenant Governor,,,Kerry Douglas McKennon,1,0,1
Jim Hogg,Precinct 2,Attorney General,,,Ken Paxton,129,58,71
Jim Hogg,Precinct 2,Attorney General,,,Justin Nelson,260,106,154
Jim Hogg,Precinct 2,Attorney General,,,Michael Ray Harris,4,1,3
Jim Hogg,Precinct 2,Comptroller of Public Accounts,,,Glenn Hegar,123,60,63
Jim Hogg,Precinct 2,Comptroller of Public Accounts,,,Joi Chevalier,255,94,161
Jim Hogg,Precinct 2,Comptroller of Public Accounts,,,Ben Sanders,7,5,2
Jim Hogg,Precinct 2,Commissioner of the General Land Office,,,George P. Bush,145,67,78
Jim Hogg,Precinct 2,Commissioner of the General Land Office,,,Miguel Suazo,241,96,145
Jim Hogg,Precinct 2,Commissioner of the General Land Office,,,Matt Pina,7,4,3
Jim Hogg,Precinct 2,Railroad Commissioner,,,Christi Craddick,112,51,61
Jim Hogg,Precinct 2,Railroad Commissioner,,,Roman McAllen,268,107,161
Jim Hogg,Precinct 2,Railroad Commissioner,,,Mike Wright,9,6,3
Jim Hogg,Precinct 2,State Representative,31,,Ryan Guillen,323,131,192
Jim Hogg,Precinct 3,Ballots Cast,,,,,,328
Jim Hogg,Precinct 3,Straight Party,,REP,,36,19,17
Jim Hogg,Precinct 3,Straight Party,,DEM,,135,57,78
Jim Hogg,Precinct 3,Straight Party,,LIB,,2,2,0
Jim Hogg,Precinct 3,U.S. Senate,,,Ted Cruz,112,57,55
Jim Hogg,Precinct 3,U.S. Senate,,,Beto O'Rourke,212,98,114
Jim Hogg,Precinct 3,U.S. Senate,,,Neal M Dikeman,3,3,0
Jim Hogg,Precinct 3,U.S. House,15,,Tim Westley,68,33,35
Jim Hogg,Precinct 3,U.S. House,15,,Vicente Gonzalez,248,118,130
Jim Hogg,Precinct 3,U.S. House,15,,Anthony Cristo,4,4,0
Jim Hogg,Precinct 3,Governor ,,,Greg Abbott,132,72,60
Jim Hogg,Precinct 3,Governor ,,,Lupe Valdez,190,82,108
Jim Hogg,Precinct 3,Governor ,,,Mark Jay Tippetts,1,1,0
Jim Hogg,Precinct 3,Lieutenant Governor,,,Dan Patrick,98,55,43
Jim Hogg,Precinct 3,Lieutenant Governor,,,Mike Collier,213,95,118
Jim Hogg,Precinct 3,Lieutenant Governor,,,Kerry Douglas McKennon,6,4,2
Jim Hogg,Precinct 3,Attorney General,,,Ken Paxton,90,48,42
Jim Hogg,Precinct 3,Attorney General,,,Justin Nelson,215,99,116
Jim Hogg,Precinct 3,Attorney General,,,Michael Ray Harris,8,6,2
Jim Hogg,Precinct 3,Comptroller of Public Accounts,,,Glenn Hegar,91,49,42
Jim Hogg,Precinct 3,Comptroller of Public Accounts,,,Joi Chevalier,203,89,114
Jim Hogg,Precinct 3,Comptroller of Public Accounts,,,Ben Sanders,19,15,4
Jim Hogg,Precinct 3,Commissioner of the General Land Office,,,George P. Bush,109,62,47
Jim Hogg,Precinct 3,Commissioner of the General Land Office,,,Miguel Suazo,195,84,111
Jim Hogg,Precinct 3,Commissioner of the General Land Office,,,Matt Pina,8,6,2
Jim Hogg,Precinct 3,Railroad Commissioner,,,Christi Craddick,87,48,39
Jim Hogg,Precinct 3,Railroad Commissioner,,,Roman McAllen,214,96,116
Jim Hogg,Precinct 3,Railroad Commissioner,,,Mike Wright,10,5,5
Jim Hogg,Precinct 3,State Representative,31,,Ryan Guillen,271,126,145
Jim Hogg,Precinct 4,Ballots Cast,,,,,,413
Jim Hogg,Precinct 4,Straight Party,,REP,,30,22,8
Jim Hogg,Precinct 4,Straight Party,,DEM,,212,119,93
Jim Hogg,Precinct 4,Straight Party,,LIB,,1,1,0
Jim Hogg,Precinct 4,U.S. Senate,,,Ted Cruz,85,50,35
Jim Hogg,Precinct 4,U.S. Senate,,,Beto O'Rourke,310,182,128
Jim Hogg,Precinct 4,U.S. Senate,,,Neal M Dikeman,1,1,0
Jim Hogg,Precinct 4,U.S. House,15,,Tim Westley,51,28,23
