county,precinct,office,district,party,candidate,votes,election_day,early_voting
Glasscock,4,Attorney General,,DEM,Justin Adatto  Nelson,3,1,2
Glasscock,1,Attorney General,,REP,Warren Paxton,77,56,21
Glasscock,2,Attorney General,,REP,Warren Paxton,47,19,28
Glasscock,3,Attorney General,,REP,Warren Paxton,45,27,18
Glasscock,4,Attorney General,,REP,Warren Paxton,63,41,22
Glasscock,4,Commissioner of Agriculture,,DEM,Kimberly Dawn Olson,3,1,2
Glasscock,1,Commissioner of Agriculture,,REP,Jimmie Hogan,5,2,3
Glasscock,1,Commissioner of Agriculture,,REP,Sidney Miller,74,57,17
Glasscock,1,Commissioner of Agriculture,,REP,Trey Blocker,15,9,6
Glasscock,2,Commissioner of Agriculture,,REP,Jimmie Hogan,4,0,4
Glasscock,2,Commissioner of Agriculture,,REP,Sidney Miller,47,23,24
Glasscock,2,Commissioner of Agriculture,,REP,Trey Blocker,6,1,5
Glasscock,3,Commissioner of Agriculture,,REP,Jimmie Hogan,4,4,0
Glasscock,3,Commissioner of Agriculture,,REP,Sidney Miller,36,22,14
Glasscock,3,Commissioner of Agriculture,,REP,Trey Blocker,5,2,3
Glasscock,4,Commissioner of Agriculture,,REP,Jimmie Hogan,11,10,1
Glasscock,4,Commissioner of Agriculture,,REP,Sidney Miller,47,30,17
Glasscock,4,Commissioner of Agriculture,,REP,Trey Blocker,7,1,6
Glasscock,4,Commissioner of the General Land Office,,DEM,Carl Allen Morgan,2,1,1
Glasscock,4,Commissioner of the General Land Office,,DEM,Miguel Andrs Suazo,1,0,1
Glasscock,1,Commissioner of the General Land Office,,REP,George Bush,45,30,15
Glasscock,1,Commissioner of the General Land Office,,REP,Jerry Patterson,33,28,5
Glasscock,1,Commissioner of the General Land Office,,REP,Richard Range,6,4,2
Glasscock,1,Commissioner of the General Land Office,,REP,William Edwards,12,8,4
Glasscock,2,Commissioner of the General Land Office,,REP,George Bush,43,19,24
Glasscock,2,Commissioner of the General Land Office,,REP,Jerry Patterson,12,4,8
Glasscock,2,Commissioner of the General Land Office,,REP,Richard Range,1,1,0
Glasscock,2,Commissioner of the General Land Office,,REP,William Edwards,0,0,0
Glasscock,3,Commissioner of the General Land Office,,REP,George Bush,29,14,15
Glasscock,3,Commissioner of the General Land Office,,REP,Jerry Patterson,12,10,2
Glasscock,3,Commissioner of the General Land Office,,REP,Richard Range,2,0,2
Glasscock,3,Commissioner of the General Land Office,,REP,William Edwards,6,4,2
Glasscock,4,Commissioner of the General Land Office,,REP,George Bush,48,32,16
Glasscock,4,Commissioner of the General Land Office,,REP,Jerry Patterson,16,11,5
Glasscock,4,Commissioner of the General Land Office,,REP,Richard Range,3,2,1
Glasscock,4,Commissioner of the General Land Office,,REP,William Edwards,0,0,0
Glasscock,4,Comptroller of Public Accounts,,DEM,Joi Lynne Chevalier,0,0,0
Glasscock,4,Comptroller of Public Accounts,,DEM,Timothy Raymond Mahoney,3,1,2
Glasscock,1,Comptroller of Public Accounts,,REP,Glenn Hegar,70,50,20
Glasscock,2,Comptroller of Public Accounts,,REP,Glenn Hegar,40,16,24
Glasscock,3,Comptroller of Public Accounts,,REP,Glenn Hegar,43,25,18
Glasscock,4,Comptroller of Public Accounts,,REP,Glenn Hegar,57,39,18
Glasscock,4,Governor,,DEM,Adrian Ocegueda,0,0,0
Glasscock,4,Governor,,DEM,"Cedric Wayne Davis, Sr.",0,0,0
Glasscock,4,Governor,,DEM,Grady Yarbrough,0,0,0
Glasscock,4,Governor,,DEM,Guadalupe Valdez,0,0,0
Glasscock,4,Governor,,DEM,James Jolly Clark,0,0,0
Glasscock,4,Governor,,DEM,Jeffrey Alan Payne,0,0,0
Glasscock,4,Governor,,DEM,Joseph William Mumbach,0,0,0
Glasscock,4,Governor,,DEM,Robert Andrew  White,3,1,2
Glasscock,4,Governor,,DEM,Thomas John Wakely,0,0,0
Glasscock,1,Governor,,REP,Barbara Krueger,7,3,4
Glasscock,1,Governor,,REP,Gregory Abbott,103,76,27
Glasscock,1,Governor,,REP,Larry Kilgore,0,0,0
Glasscock,2,Governor,,REP,Barbara Krueger,6,1,5
Glasscock,2,Governor,,REP,Gregory Abbott,53,23,30
Glasscock,2,Governor,,REP,Larry Kilgore,3,3,0
Glasscock,3,Governor,,REP,Barbara Krueger,1,1,0
Glasscock,3,Governor,,REP,Gregory Abbott,50,27,23
Glasscock,3,Governor,,REP,Larry Kilgore,0,0,0
Glasscock,4,Governor,,REP,Barbara Krueger,8,3,5
Glasscock,4,Governor,,REP,Gregory Abbott,72,49,23
Glasscock,4,Governor,,REP,Larry Kilgore,0,0,0
Glasscock,4,Lieutenant Governor,,DEM,Michael  Cooper,1,1,0
Glasscock,4,Lieutenant Governor,,DEM,Michael Edward Collier,2,0,2
Glasscock,1,Lieutenant Governor,,REP,Dan Patrick,55,39,16
Glasscock,1,Lieutenant Governor,,REP,Scott Milder,51,34,17
Glasscock,2,Lieutenant Governor,,REP,Dan Patrick,31,21,10
Glasscock,2,Lieutenant Governor,,REP,Scott Milder,30,6,24
Glasscock,3,Lieutenant Governor,,REP,Dan Patrick,34,19,15
Glasscock,3,Lieutenant Governor,,REP,Scott Milder,16,9,7
Glasscock,4,Lieutenant Governor,,REP,Dan Patrick,39,30,9
Glasscock,4,Lieutenant Governor,,REP,Scott Milder,41,23,18
Glasscock,4,Railroad Commissioner,,DEM,Christopher Cornell Spellmon,1,0,1
Glasscock,4,Railroad Commissioner,,DEM,Roman James Alfred McAllen,2,1,1
Glasscock,1,Railroad Commissioner,,REP,Christi Craddick,52,35,17
Glasscock,1,Railroad Commissioner,,REP,Weston Martinez,37,31,6
Glasscock,2,Railroad Commissioner,,REP,Christi Craddick,38,17,21
Glasscock,2,Railroad Commissioner,,REP,Weston Martinez,19,7,12
Glasscock,3,Railroad Commissioner,,REP,Christi Craddick,30,15,15
Glasscock,3,Railroad Commissioner,,REP,Weston Martinez,13,9,4
Glasscock,4,Railroad Commissioner,,REP,Christi Craddick,47,28,19
Glasscock,4,Railroad Commissioner,,REP,Weston Martinez,18,14,4
Glasscock,1,State Representative District 72,72,REP,William  Darby,85,60,25
Glasscock,2,State Representative District 72,72,REP,William  Darby,46,19,27
Glasscock,3,State Representative District 72,72,REP,William  Darby,43,24,19
Glasscock,4,State Representative District 72,72,REP,William  Darby,70,47,23
Glasscock,1,State Senate,31,REP,Kelton Seliger,53,40,13
Glasscock,1,State Senate,31,REP,Michael Canon,52,36,16
Glasscock,1,State Senate,31,REP,Victor Leal,7,5,2
Glasscock,2,State Senate,31,REP,Kelton Seliger,22,6,16
Glasscock,2,State Senate,31,REP,Michael Canon,38,23,15
