county,precinct,office,district,party,candidate,votes,early_voting,election_day
Throckmorton,1,Straight Party,,REP,Over Votes,0,0,0
Throckmorton,1,Straight Party,,REP,Under Votes,79,46,33
Throckmorton,1,Registered Voters,,REP,,320,,
Throckmorton,1,Ballots Cast,,REP,,188,109,79
Throckmorton,1,Straight Party,,REP,Republican Party,108,62,46
Throckmorton,1,Straight Party,,DEM,Democratic Party,1,1,0
Throckmorton,1,Straight Party,,LIB,Libertarian Party,0,0,0
Throckmorton,1,U.S. Senate,,REP,Ted Cruz,176,99,77
Throckmorton,1,U.S. Senate,,REP,Over Votes,0,0,0
Throckmorton,1,U.S. Senate,,REP,Under Votes,1,1,0
Throckmorton,1,U.S. Senate,,DEM,Beto O'Rourke,9,8,1
Throckmorton,1,U.S. Senate,,LIB,Neal M. Dikeman,2,1,1
Throckmorton,1,U.S. House,19,REP,Jodey Arrington,177,99,78
Throckmorton,1,U.S. House,19,REP,Over Votes,0,0,0
Throckmorton,1,U.S. House,19,REP,Under Votes,2,2,0
Throckmorton,1,U.S. House,19,DEM,Miguel Levario,9,8,1
Throckmorton,1,Governor,,REP,Greg Abbott,177,101,76
Throckmorton,1,Governor,,REP,Over Votes,0,0,0
Throckmorton,1,Governor,,REP,Under Votes,1,1,0
Throckmorton,1,Governor,,DEM,Lupe Valdez,7,5,2
Throckmorton,1,Governor,,LIB,Mark Jay Tippetts,3,2,1
Throckmorton,1,Lieutenant Governor,,REP,Dan Patrick,155,88,67
Throckmorton,1,Lieutenant Governor,,REP,Over Votes,0,0,0
Throckmorton,1,Lieutenant Governor,,REP,Under Votes,3,1,2
Throckmorton,1,Lieutenant Governor,,DEM,Mike Collier,27,18,9
Throckmorton,1,Lieutenant Governor,,LIB,Kerry Douglas McKennon,3,2,1
Throckmorton,1,Attorney General,,REP,Ken Paxton,167,95,72
Throckmorton,1,Attorney General,,REP,Over Votes,0,0,0
Throckmorton,1,Attorney General,,REP,Under Votes,5,2,3
Throckmorton,1,Attorney General,,DEM,Justin Nelson,13,10,3
Throckmorton,1,Attorney General,,LIB,Michael Ray Harris,3,2,1
Throckmorton,1,Comptroller of Public Accounts,,REP,Glenn Hegar,171,96,75
Throckmorton,1,Comptroller of Public Accounts,,REP,Over Votes,0,0,0
Throckmorton,1,Comptroller of Public Accounts,,REP,Under Votes,9,7,2
Throckmorton,1,Comptroller of Public Accounts,,DEM,Joi Chevalier,5,4,1
Throckmorton,1,Comptroller of Public Accounts,,LIB,Ben Sanders,3,2,1
Throckmorton,1,Commissioner of the General Land Office,,REP,George P. Bush,175,99,76
Throckmorton,1,Commissioner of the General Land Office,,REP,Over Votes,0,0,0
Throckmorton,1,Commissioner of the General Land Office,,REP,Under Votes,6,6,0
Throckmorton,1,Commissioner of the General Land Office,,DEM,Miguel Suazo,4,3,1
Throckmorton,1,Commissioner of the General Land Office,,LIB,Matt Piña,3,1,2
Throckmorton,1,Commissioner of Agriculture,,REP,Sid Miller,170,97,73
Throckmorton,1,Commissioner of Agriculture,,REP,Over Votes,0,0,0
Throckmorton,1,Commissioner of Agriculture,,REP,Under Votes,5,3,2
Throckmorton,1,Commissioner of Agriculture,,DEM,Kim Olson,12,9,3
Throckmorton,1,Commissioner of Agriculture,,LIB,Richard Carpenter,1,0,1
Throckmorton,1,Railroad Commissioner,,REP,Christi Craddick,172,97,75
Throckmorton,1,Railroad Commissioner,,REP,Over Votes,0,0,0
Throckmorton,1,Railroad Commissioner,,REP,Under Votes,7,5,2
Throckmorton,1,Railroad Commissioner,,DEM,Roman McAllen,7,6,1
Throckmorton,1,Railroad Commissioner,,LIB,Mike Wright,2,1,1
Throckmorton,1,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,171,97,74
Throckmorton,1,"Justice, Supreme Court, Place 2",,REP,Over Votes,0,0,0
Throckmorton,1,"Justice, Supreme Court, Place 2",,REP,Under Votes,10,7,3
Throckmorton,1,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,7,5,2
Throckmorton,1,"Justice, Supreme Court, Place 4",,REP,John Devine,171,96,75
