county,precinct,office,district,party,candidate,early_voting,election_day,votes
Franklin,101,U.S. Senate,,DEM,Beto O'Rourke,7,6,13
Franklin,102,U.S. Senate,,DEM,Beto O'Rourke,2,0,2
Franklin,201,U.S. Senate,,DEM,Beto O'Rourke,1,1,2
Franklin,202,U.S. Senate,,DEM,Beto O'Rourke,6,3,9
Franklin,301,U.S. Senate,,DEM,Beto O'Rourke,4,12,16
Franklin,302,U.S. Senate,,DEM,Beto O'Rourke,10,7,17
Franklin,401,U.S. Senate,,DEM,Beto O'Rourke,9,3,12
Franklin,402,U.S. Senate,,DEM,Beto O'Rourke,5,5,10
Franklin,101,U.S. Senate,,DEM,Edward Kimbrough,1,2,3
Franklin,102,U.S. Senate,,DEM,Edward Kimbrough,1,4,5
Franklin,201,U.S. Senate,,DEM,Edward Kimbrough,1,1,2
Franklin,202,U.S. Senate,,DEM,Edward Kimbrough,1,5,6
Franklin,301,U.S. Senate,,DEM,Edward Kimbrough,0,2,2
Franklin,302,U.S. Senate,,DEM,Edward Kimbrough,1,5,6
Franklin,401,U.S. Senate,,DEM,Edward Kimbrough,1,3,4
Franklin,402,U.S. Senate,,DEM,Edward Kimbrough,0,1,1
Franklin,101,U.S. Senate,,DEM,Sema Hernandez,2,0,2
Franklin,102,U.S. Senate,,DEM,Sema Hernandez,0,2,2
Franklin,201,U.S. Senate,,DEM,Sema Hernandez,0,1,1
Franklin,202,U.S. Senate,,DEM,Sema Hernandez,3,3,6
Franklin,301,U.S. Senate,,DEM,Sema Hernandez,2,0,2
Franklin,302,U.S. Senate,,DEM,Sema Hernandez,1,3,4
Franklin,401,U.S. Senate,,DEM,Sema Hernandez,0,3,3
Franklin,402,U.S. Senate,,DEM,Sema Hernandez,1,2,3
Franklin,101,U.S. House,4,DEM,Catherine Krantz,5,5,10
Franklin,102,U.S. House,4,DEM,Catherine Krantz,3,3,6
Franklin,201,U.S. House,4,DEM,Catherine Krantz,1,3,4
Franklin,202,U.S. House,4,DEM,Catherine Krantz,7,7,14
Franklin,301,U.S. House,4,DEM,Catherine Krantz,4,9,13
Franklin,302,U.S. House,4,DEM,Catherine Krantz,6,15,21
Franklin,401,U.S. House,4,DEM,Catherine Krantz,10,8,18
Franklin,402,U.S. House,4,DEM,Catherine Krantz,3,7,10
Franklin,101,U.S. House,4,DEM,Lander Bethel,5,3,8
Franklin,102,U.S. House,4,DEM,Lander Bethel,0,2,2
Franklin,201,U.S. House,4,DEM,Lander Bethel,0,0,0
Franklin,202,U.S. House,4,DEM,Lander Bethel,2,4,6
Franklin,301,U.S. House,4,DEM,Lander Bethel,2,2,4
Franklin,302,U.S. House,4,DEM,Lander Bethel,5,0,5
Franklin,401,U.S. House,4,DEM,Lander Bethel,0,1,1
Franklin,402,U.S. House,4,DEM,Lander Bethel,3,1,4
Franklin,101,Governor,,DEM,Tom Wakely,0,0,0
Franklin,102,Governor,,DEM,Tom Wakely,0,0,0
Franklin,201,Governor,,DEM,Tom Wakely,0,0,0
Franklin,202,Governor,,DEM,Tom Wakely,2,2,4
Franklin,301,Governor,,DEM,Tom Wakely,0,2,2
Franklin,302,Governor,,DEM,Tom Wakely,0,2,2
Franklin,401,Governor,,DEM,Tom Wakely,1,1,2
Franklin,402,Governor,,DEM,Tom Wakely,0,2,2
Franklin,101,Governor,,DEM,James Jolly Clark,0,0,0
Franklin,102,Governor,,DEM,James Jolly Clark,0,0,0
Franklin,201,Governor,,DEM,James Jolly Clark,0,0,0
Franklin,202,Governor,,DEM,James Jolly Clark,0,0,0
Franklin,301,Governor,,DEM,James Jolly Clark,0,0,0
Franklin,302,Governor,,DEM,James Jolly Clark,0,1,1
Franklin,401,Governor,,DEM,James Jolly Clark,1,0,1
Franklin,402,Governor,,DEM,James Jolly Clark,0,0,0
Franklin,101,Governor,,DEM,Jeffrey Payne,1,0,1
Franklin,102,Governor,,DEM,Jeffrey Payne,3,0,3
Franklin,201,Governor,,DEM,Jeffrey Payne,1,0,1
Franklin,202,Governor,,DEM,Jeffrey Payne,0,2,2
Franklin,301,Governor,,DEM,Jeffrey Payne,1,3,4
