county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee
Hunt,101,Ballots Cast,,,,577,326,226,25
Hunt,101,Straight Party,,REP,Republican Party,328,184,132,12
Hunt,101,Straight Party,,DEM,Democratic Party,30,17,8,5
Hunt,101,Straight Party,,LIB,Libertarian Party,1,0,1,0
Hunt,101,Straight Party,,IND,Independent,5,4,0,1
Hunt,101,U.S. Senate,,REP,Ted Cruz,495,278,201,16
Hunt,101,U.S. Senate,,DEM,Beto O'Rourke,79,45,25,9
Hunt,101,U.S. Senate,,LIB,Neal M. Dikeman,2,2,0,0
Hunt,101,U.S. House,4,REP,John Ratcliffe,493,276,200,17
Hunt,101,U.S. House,4,DEM,Catherine Krantz,66,41,17,8
Hunt,101,U.S. House,4,LIB,Ken Ashby,9,6,3,0
Hunt,101,Governor,,REP,Greg Abbott,510,287,206,17
Hunt,101,Governor,,DEM,Lupe Valdez,59,34,18,7
Hunt,101,Governor,,LIB,Mark Jay Tippetts,8,5,2,1
Hunt,101,Lieutenant Governor,,REP,Dan Patrick,479,267,195,17
Hunt,101,Lieutenant Governor,,DEM,Mike Collier,79,46,25,8
Hunt,101,Lieutenant Governor,,LIB,Kerry Douglas McKennon,17,13,4,0
Hunt,101,Attorney General,,REP,Ken Paxton,481,271,195,15
Hunt,101,Attorney General,,DEM,Justin Nelson,78,45,24,9
Hunt,101,Attorney General,,LIB,Michael Ray Harris,14,9,4,1
Hunt,101,Comptroller of Public Accounts,,REP,Glenn Hegar,478,270,194,14
Hunt,101,Comptroller of Public Accounts,,DEM,Joi Chevalier,61,38,16,7
Hunt,101,Comptroller of Public Accounts,,LIB,Ben Sanders,19,11,6,2
Hunt,101,Commissioner of the General Land Office,,REP,George P. Bush,491,279,197,15
Hunt,101,Commissioner of the General Land Office,,DEM,Miguel Suazo,59,35,17,7
Hunt,101,Commissioner of the General Land Office,,LIB,Matt Pina,11,6,3,2
Hunt,101,Commissioner of Agriculture,,REP,Sid Miller,474,268,192,14
Hunt,101,Commissioner of Agriculture,,DEM,Kim Olson,70,42,19,9
Hunt,101,Commissioner of Agriculture,,LIB,Richard Carpenter,12,9,3,0
Hunt,101,Railroad Commissioner,,REP,Christi Craddick,483,272,195,16
Hunt,101,Railroad Commissioner,,DEM,Roman McAllen,62,37,18,7
Hunt,101,Railroad Commissioner,,LIB,Mike Wright,17,11,5,1
Hunt,101,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,485,272,198,15
Hunt,101,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,72,45,19,8
Hunt,101,"Justice, Supreme Court, Place 4",,REP,John Devine,489,276,197,16
Hunt,101,"Justice, Supreme Court, Place 4",,DEM,R. K. Sandill,65,42,16,7
Hunt,101,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,485,275,195,15
Hunt,101,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,67,42,17,8
Hunt,101,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,481,271,193,17
Hunt,101,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,66,42,17,7
Hunt,101,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,10,7,3,0
Hunt,101,"Judge, Court of Criminal Appeals Place 7",,REP,Barbara Parker Hervey,480,268,197,15
Hunt,101,"Judge, Court of Criminal Appeals Place 7",,DEM,Ramona Franklin,69,44,17,8
Hunt,101,"Judge, Court of Criminal Appeals Place 8",,REP,Michelle Slaughter,483,273,194,16
Hunt,101,"Judge, Court of Criminal Appeals Place 8",,LIB,Mark Ash,40,25,14,1
Hunt,101,State Senator,2,REP,Bob Hall,482,274,192,16
Hunt,101,State Senator,2,DEM,Kendall Scudder,80,48,24,8
Hunt,101,State Representative,2,REP,Dan Flynn,496,280,199,17
Hunt,101,State Representative,2,DEM,Bill Brannon,70,41,21,8
Hunt,101,"Chief Justice, 5th Court of Appeals District",,REP,Douglas S. Lang,483,272,196,15
Hunt,101,"Chief Justice, 5th Court of Appeals District",,DEM,Robert Burns,67,43,17,7
Hunt,101,"Justice, 5th Court of Appeals District, Place 2",,REP,David Evans,488,275,198,15
Hunt,101,"Justice, 5th Court of Appeals District, Place 2",,DEM,Robbie Partida-Kipness,60,38,15,7
Hunt,101,"Justice, 5th Court of Appeals District, Place 5",,REP,Craig Stoddart,485,275,196,14
Hunt,101,"Justice, 5th Court of Appeals District, Place 5",,DEM,Erin Nowell,63,38,17,8
Hunt,101,"Justice, 5th Court of Appeals District, Place 9",,REP,Jason Boatright,481,272,195,14
Hunt,101,"Justice, 5th Court of Appeals District, Place 9",,DEM,Bill Pedersen,67,41,18,8
Hunt,101,"Justice, 5th Court of Appeals District, Place 10",,REP,Molly Francis,487,275,197,15
Hunt,101,"Justice, 5th Court of Appeals District, Place 10",,DEM,Amanda Reichek,67,41,18,8
Hunt,101,"Justice, 5th Court of Appeals District, Place 11",,REP,John Browning,484,273,196,15
Hunt,101,"Justice, 5th Court of Appeals District, Place 11",,DEM,Cory Carlyle,66,42,16,8
Hunt,101,"Justice, 5th Court of Appeals District, Place 12",,REP,Jim Pikl,480,271,194,15
Hunt,101,"Justice, 5th Court of Appeals District, Place 12",,DEM,Ken Molberg,69,42,19,8
Hunt,101,"Justice, 5th Court of Appeals District, Place 13",,REP,Elizabeth Lang Miers,483,272,195,16
Hunt,101,"Justice, 5th Court of Appeals District, Place 13",,DEM,Leslie Lester Osborne,66,41,18,7
Hunt,101,"Justice, 6th Court of Appeals District, Place 2",,REP,Scott Stevens,484,275,193,16
Hunt,101,"District Judge, 196th Judicial District",,REP,Andrew Bench,491,279,196,16
Hunt,101,County Judge,,REP,John L. Horn,473,271,187,15
Hunt,101,"Judge, County Court at Law No. 1",,REP,Timothy Linden,485,275,194,16
Hunt,101,District Clerk,,REP,Susan Spradling,489,278,195,16
