county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee
Concho,203,Straight Party,,REP,,61,28,26,7
Concho,203,Straight Party,,DEM,,1,0,1,0
Concho,203,Straight Party,,LIB,,1,1,0,0
Concho,203,Straight Party,,,Under Votes,35,18,12,5
Concho,203,Straight Party,,,Over Votes,0,0,0,0
Concho,203,U.S. Senate,,REP,Ted Cruz,91,43,36,12
Concho,203,U.S. Senate,,DEM,Beto O'Rourke,4,1,3,0
Concho,203,U.S. Senate,,LIB,Neal M. Dikeman,0,0,0,0
Concho,203,U.S. Senate,,,Under Votes,3,3,0,0
Concho,203,U.S. Senate,,,Over Votes,0,0,0,0
Concho,203,U.S. House,11,REP,Mike Conaway,91,43,36,12
Concho,203,U.S. House,11,DEM,Jennie Lou Leeder,2,1,1,0
Concho,203,U.S. House,11,LIB,Rhett Rosenquest Smith,2,0,2,0
Concho,203,U.S. House,11,,Under Votes,3,3,0,0
Concho,203,U.S. House,11,,Over Votes,0,0,0,0
Concho,203,Governor,,REP,Greg Abbott,94,45,37,12
Concho,203,Governor,,DEM,Lupe Valdez,2,1,1,0
Concho,203,Governor,,LIB,Mark Jay Tippetts,1,0,1,0
Concho,203,Governor,,,Under Votes,1,1,0,0
Concho,203,Governor,,,Over Votes,0,0,0,0
Concho,203,Lieutenant Governor,,REP,Dan Patrick,89,41,36,12
Concho,203,Lieutenant Governor,,DEM,Mike Collier,6,3,3,0
Concho,203,Lieutenant Governor,,LIB,Kerry Douglas McKennon,0,0,0,0
Concho,203,Lieutenant Governor,,,Under Votes,3,3,0,0
Concho,203,Lieutenant Governor,,,Over Votes,0,0,0,0
Concho,203,Attorney General,,REP,Ken Paxton,95,46,37,12
Concho,203,Attorney General,,DEM,Justin Nelson,1,0,1,0
Concho,203,Attorney General,,LIB,Michael Ray Harris,1,0,1,0
Concho,203,Attorney General,,,Under Votes,1,1,0,0
Concho,203,Attorney General,,,Over Votes,0,0,0,0
Concho,203,Comptroller of Public Accounts,,REP,Glenn Hegar,93,43,38,12
Concho,203,Comptroller of Public Accounts,,DEM,Joi Chevalier,1,0,1,0
Concho,203,Comptroller of Public Accounts,,LIB,Ben Sanders,1,1,0,0
Concho,203,Comptroller of Public Accounts,,,Under Votes,3,3,0,0
Concho,203,Comptroller of Public Accounts,,,Over Votes,0,0,0,0
Concho,203,Commissioner of the General Land Office,,REP,George P. Bush,94,46,36,12
Concho,203,Commissioner of the General Land Office,,DEM,Miguel Suazo,1,0,1,0
Concho,203,Commissioner of the General Land Office,,LIB,Matt Pina,2,0,2,0
Concho,203,Commissioner of the General Land Office,,,Under Votes,1,1,0,0
Concho,203,Commissioner of the General Land Office,,,Over Votes,0,0,0,0
Concho,203,Commissioner of Agriculture,,REP,Sid Miller,92,45,37,10
Concho,203,Commissioner of Agriculture,,DEM,Kim Olson,2,0,2,0
Concho,203,Commissioner of Agriculture,,LIB,Richard Carpenter,0,0,0,0
Concho,203,Commissioner of Agriculture,,,Under Votes,4,2,0,2
Concho,203,Commissioner of Agriculture,,,Over Votes,0,0,0,0
Concho,203,Railroad Commissioner,,REP,Christi Craddick,91,43,36,12
Concho,203,Railroad Commissioner,,DEM,Roman McAllen,2,0,2,0
Concho,203,Railroad Commissioner,,LIB,Mike Wright,2,1,1,0
Concho,203,Railroad Commissioner,,,Under Votes,3,3,0,0
Concho,203,Railroad Commissioner,,,Over Votes,0,0,0,0
Concho,203,State Representative,72,REP,Drew Darby,93,45,36,12
Concho,203,State Representative,72,,Under Votes,5,2,3,0
Concho,203,State Representative,72,,Over Votes,0,0,0,0
Concho,204,Straight Party,,REP,,40,33,5,2
Concho,204,Straight Party,,DEM,,5,3,1,1
Concho,204,Straight Party,,LIB,,0,0,0,0
Concho,204,Straight Party,,,Under Votes,18,10,5,3
Concho,204,Straight Party,,,Over Votes,0,0,0,0
Concho,204,U.S. Senate,,REP,Ted Cruz,51,41,7,3
Concho,204,U.S. Senate,,DEM,Beto O'Rourke,12,5,4,3
Concho,204,U.S. Senate,,LIB,Neal M. Dikeman,0,0,0,0
Concho,204,U.S. Senate,,,Under Votes,0,0,0,0
Concho,204,U.S. Senate,,,Over Votes,0,0,0,0
Concho,204,U.S. House,11,REP,Mike Conaway,52,42,7,3
Concho,204,U.S. House,11,DEM,Jennie Lou Leeder,11,4,4,3
Concho,204,U.S. House,11,LIB,Rhett Rosenquest Smith,0,0,0,0
Concho,204,U.S. House,11,,Under Votes,0,0,0,0
Concho,204,U.S. House,11,,Over Votes,0,0,0,0
Concho,204,Governor,,REP,Greg Abbott,53,42,6,5
Concho,204,Governor,,DEM,Lupe Valdez,9,4,4,1
Concho,204,Governor,,LIB,Mark Jay Tippetts,1,0,1,0
Concho,204,Governor,,,Under Votes,0,0,0,0
Concho,204,Governor,,,Over Votes,0,0,0,0
Concho,204,Lieutenant Governor,,REP,Dan Patrick,45,37,5,3
Concho,204,Lieutenant Governor,,DEM,Mike Collier,16,7,6,3
Concho,204,Lieutenant Governor,,LIB,Kerry Douglas McKennon,0,0,0,0
Concho,204,Lieutenant Governor,,,Under Votes,2,2,0,0
Concho,204,Lieutenant Governor,,,Over Votes,0,0,0,0
Concho,204,Attorney General,,REP,Ken Paxton,50,40,7,3
Concho,204,Attorney General,,DEM,Justin Nelson,12,5,4,3
Concho,204,Attorney General,,LIB,Michael Ray Harris,0,0,0,0
Concho,204,Attorney General,,,Under Votes,1,1,0,0
Concho,204,Attorney General,,,Over Votes,0,0,0,0
Concho,204,Comptroller of Public Accounts,,REP,Glenn Hegar,50,40,7,3
Concho,204,Comptroller of Public Accounts,,DEM,Joi Chevalier,11,4,4,3
Concho,204,Comptroller of Public Accounts,,LIB,Ben Sanders,1,1,0,0
Concho,204,Comptroller of Public Accounts,,,Under Votes,1,1,0,0
Concho,204,Comptroller of Public Accounts,,,Over Votes,0,0,0,0
Concho,204,Commissioner of the General Land Office,,REP,George P. Bush,51,41,7,3
Concho,204,Commissioner of the General Land Office,,DEM,Miguel Suazo,11,4,4,3
Concho,204,Commissioner of the General Land Office,,LIB,Matt Pina,1,1,0,0
Concho,204,Commissioner of the General Land Office,,,Under Votes,0,0,0,0
Concho,204,Commissioner of the General Land Office,,,Over Votes,0,0,0,0
Concho,204,Commissioner of Agriculture,,REP,Sid Miller,52,42,7,3
Concho,204,Commissioner of Agriculture,,DEM,Kim Olson,11,4,4,3
Concho,204,Commissioner of Agriculture,,LIB,Richard Carpenter,0,0,0,0
Concho,204,Commissioner of Agriculture,,,Under Votes,0,0,0,0
Concho,204,Commissioner of Agriculture,,,Over Votes,0,0,0,0
Concho,204,Railroad Commissioner,,REP,Christi Craddick,50,40,7,3
Concho,204,Railroad Commissioner,,DEM,Roman McAllen,11,4,4,3
Concho,204,Railroad Commissioner,,LIB,Mike Wright,1,1,0,0
Concho,204,Railroad Commissioner,,,Under Votes,1,1,0,0
Concho,204,Railroad Commissioner,,,Over Votes,0,0,0,0
Concho,204,State Representative,72,REP,Drew Darby,56,42,10,4
Concho,204,State Representative,72,,Under Votes,7,4,1,2
Concho,204,State Representative,72,,Over Votes,0,0,0,0
Concho,205,Straight Party,,REP,,41,24,13,4
Concho,205,Straight Party,,DEM,,11,9,0,2
Concho,205,Straight Party,,LIB,,0,0,0,0
Concho,205,Straight Party,,,Under Votes,35,26,5,4
Concho,205,Straight Party,,,Over Votes,0,0,0,0
Concho,205,U.S. Senate,,REP,Ted Cruz,68,43,18,7
Concho,205,U.S. Senate,,DEM,Beto O'Rourke,19,16,0,3
Concho,205,U.S. Senate,,LIB,Neal M. Dikeman,0,0,0,0
Concho,205,U.S. Senate,,,Under Votes,0,0,0,0
Concho,205,U.S. Senate,,,Over Votes,0,0,0,0
Concho,205,U.S. House,11,REP,Mike Conaway,74,48,18,8
Concho,205,U.S. House,11,DEM,Jennie Lou Leeder,12,10,0,2
Concho,205,U.S. House,11,LIB,Rhett Rosenquest Smith,0,0,0,0
Concho,205,U.S. House,11,,Under Votes,1,1,0,0
Concho,205,U.S. House,11,,Over Votes,0,0,0,0
Concho,205,Governor,,REP,Greg Abbott,73,47,18,8
Concho,205,Governor,,DEM,Lupe Valdez,13,11,0,2
Concho,205,Governor,,LIB,Mark Jay Tippetts,0,0,0,0
Concho,205,Governor,,,Under Votes,1,1,0,0
Concho,205,Governor,,,Over Votes,0,0,0,0
Concho,205,Lieutenant Governor,,REP,Dan Patrick,63,39,18,6
Concho,205,Lieutenant Governor,,DEM,Mike Collier,24,20,0,4
Concho,205,Lieutenant Governor,,LIB,Kerry Douglas McKennon,0,0,0,0
Concho,205,Lieutenant Governor,,,Under Votes,0,0,0,0
Concho,205,Lieutenant Governor,,,Over Votes,0,0,0,0
Concho,205,Attorney General,,REP,Ken Paxton,70,45,18,7
Concho,205,Attorney General,,DEM,Justin Nelson,15,12,0,3
Concho,205,Attorney General,,LIB,Michael Ray Harris,0,0,0,0
Concho,205,Attorney General,,,Under Votes,2,2,0,0
Concho,205,Attorney General,,,Over Votes,0,0,0,0
Concho,205,Comptroller of Public Accounts,,REP,Glenn Hegar,69,44,18,7
Concho,205,Comptroller of Public Accounts,,DEM,Joi Chevalier,15,12,0,3
Concho,205,Comptroller of Public Accounts,,LIB,Ben Sanders,1,1,0,0
Concho,205,Comptroller of Public Accounts,,,Under Votes,2,2,0,0
Concho,205,Comptroller of Public Accounts,,,Over Votes,0,0,0,0
Concho,205,Commissioner of the General Land Office,,REP,George P. Bush,71,46,17,8
Concho,205,Commissioner of the General Land Office,,DEM,Miguel Suazo,16,13,1,2
Concho,205,Commissioner of the General Land Office,,LIB,Matt Pina,0,0,0,0
Concho,205,Commissioner of the General Land Office,,,Under Votes,0,0,0,0
Concho,205,Commissioner of the General Land Office,,,Over Votes,0,0,0,0
Concho,205,Commissioner of Agriculture,,REP,Sid Miller,67,42,17,8
Concho,205,Commissioner of Agriculture,,DEM,Kim Olson,16,14,0,2
Concho,205,Commissioner of Agriculture,,LIB,Richard Carpenter,1,1,0,0
Concho,205,Commissioner of Agriculture,,,Under Votes,3,2,1,0
Concho,205,Commissioner of Agriculture,,,Over Votes,0,0,0,0
Concho,205,Railroad Commissioner,,REP,Christi Craddick,69,44,17,8
Concho,205,Railroad Commissioner,,DEM,Roman McAllen,16,14,0,2
Concho,205,Railroad Commissioner,,LIB,Mike Wright,0,0,0,0
Concho,205,Railroad Commissioner,,,Under Votes,2,1,1,0
Concho,205,Railroad Commissioner,,,Over Votes,0,0,0,0
Concho,205,State Representative,72,REP,Drew Darby,72,48,17,7
Concho,205,State Representative,72,,Under Votes,15,11,1,3
Concho,205,State Representative,72,,Over Votes,0,0,0,0
Concho,306,Straight Party,,REP,,98,66,20,12
Concho,306,Straight Party,,DEM,,31,18,2,11
Concho,306,Straight Party,,LIB,,0,0,0,0
Concho,306,Straight Party,,,Under Votes,63,38,13,12
Concho,306,Straight Party,,,Over Votes,0,0,0,0
Concho,306,U.S. Senate,,REP,Ted Cruz,140,89,31,20
Concho,306,U.S. Senate,,DEM,Beto O'Rourke,48,30,4,14
Concho,306,U.S. Senate,,LIB,Neal M. Dikeman,3,3,0,0
Concho,306,U.S. Senate,,,Under Votes,1,0,0,1
Concho,306,U.S. Senate,,,Over Votes,0,0,0,0
Concho,306,U.S. House,11,REP,Mike Conaway,150,98,31,21
Concho,306,U.S. House,11,DEM,Jennie Lou Leeder,37,20,3,14
Concho,306,U.S. House,11,LIB,Rhett Rosenquest Smith,1,1,0,0
Concho,306,U.S. House,11,,Under Votes,4,3,1,0
Concho,306,U.S. House,11,,Over Votes,0,0,0,0
Concho,306,Governor,,REP,Greg Abbott,143,91,31,21
Concho,306,Governor,,DEM,Lupe Valdez,48,30,4,14
Concho,306,Governor,,LIB,Mark Jay Tippetts,1,1,0,0
Concho,306,Governor,,,Under Votes,0,0,0,0
Concho,306,Governor,,,Over Votes,0,0,0,0
Concho,306,Lieutenant Governor,,REP,Dan Patrick,123,76,27,20
Concho,306,Lieutenant Governor,,DEM,Mike Collier,63,42,6,15
Concho,306,Lieutenant Governor,,LIB,Kerry Douglas McKennon,2,2,0,0
Concho,306,Lieutenant Governor,,,Under Votes,4,2,2,0
Concho,306,Lieutenant Governor,,,Over Votes,0,0,0,0
Concho,306,Attorney General,,REP,Ken Paxton,134,86,28,20
Concho,306,Attorney General,,DEM,Justin Nelson,55,35,6,14
Concho,306,Attorney General,,LIB,Michael Ray Harris,2,1,0,1
Concho,306,Attorney General,,,Under Votes,1,0,1,0
Concho,306,Attorney General,,,Over Votes,0,0,0,0
Concho,306,Comptroller of Public Accounts,,REP,Glenn Hegar,142,92,29,21
Concho,306,Comptroller of Public Accounts,,DEM,Joi Chevalier,47,29,4,14
Concho,306,Comptroller of Public Accounts,,LIB,Ben Sanders,0,0,0,0
Concho,306,Comptroller of Public Accounts,,,Under Votes,3,1,2,0
Concho,306,Comptroller of Public Accounts,,,Over Votes,0,0,0,0
Concho,306,Commissioner of the General Land Office,,REP,George P. Bush,140,92,29,19
Concho,306,Commissioner of the General Land Office,,DEM,Miguel Suazo,50,30,5,15
Concho,306,Commissioner of the General Land Office,,LIB,Matt Pina,0,0,0,0
Concho,306,Commissioner of the General Land Office,,,Under Votes,2,0,1,1
Concho,306,Commissioner of the General Land Office,,,Over Votes,0,0,0,0
Concho,306,Commissioner of Agriculture,,REP,Sid Miller,136,87,29,20
Concho,306,Commissioner of Agriculture,,DEM,Kim Olson,52,33,4,15
Concho,306,Commissioner of Agriculture,,LIB,Richard Carpenter,0,0,0,0
Concho,306,Commissioner of Agriculture,,,Under Votes,4,2,2,0
Concho,306,Commissioner of Agriculture,,,Over Votes,0,0,0,0
Concho,306,Railroad Commissioner,,REP,Christi Craddick,142,92,29,21
Concho,306,Railroad Commissioner,,DEM,Roman McAllen,46,28,4,14
Concho,306,Railroad Commissioner,,LIB,Mike Wright,0,0,0,0
Concho,306,Railroad Commissioner,,,Under Votes,4,2,2,0
Concho,306,Railroad Commissioner,,,Over Votes,0,0,0,0
Concho,306,State Representative,72,REP,Drew Darby,158,106,32,20
Concho,306,State Representative,72,,Under Votes,34,16,3,15
Concho,306,State Representative,72,,Over Votes,0,0,0,0
Concho,407,Straight Party,,REP,,50,24,24,2
Concho,407,Straight Party,,DEM,,0,0,0,0
Concho,407,Straight Party,,LIB,,0,0,0,0
Concho,407,Straight Party,,,Under Votes,13,8,4,1
Concho,407,Straight Party,,,Over Votes,0,0,0,0
Concho,407,U.S. Senate,,REP,Ted Cruz,63,32,28,3
Concho,407,U.S. Senate,,DEM,Beto O'Rourke,0,0,0,0
Concho,407,U.S. Senate,,LIB,Neal M. Dikeman,0,0,0,0
Concho,407,U.S. Senate,,,Under Votes,0,0,0,0
Concho,407,U.S. Senate,,,Over Votes,0,0,0,0
Concho,407,U.S. House,11,REP,Mike Conaway,62,31,28,3
Concho,407,U.S. House,11,DEM,Jennie Lou Leeder,0,0,0,0
Concho,407,U.S. House,11,LIB,Rhett Rosenquest Smith,0,0,0,0
Concho,407,U.S. House,11,,Under Votes,1,1,0,0
Concho,407,U.S. House,11,,Over Votes,0,0,0,0
Concho,407,Governor,,REP,Greg Abbott,61,30,28,3
Concho,407,Governor,,DEM,Lupe Valdez,0,0,0,0
Concho,407,Governor,,LIB,Mark Jay Tippetts,1,1,0,0
Concho,407,Governor,,,Under Votes,1,1,0,0
Concho,407,Governor,,,Over Votes,0,0,0,0
Concho,407,Lieutenant Governor,,REP,Dan Patrick,60,29,28,3
Concho,407,Lieutenant Governor,,DEM,Mike Collier,1,1,0,0
Concho,407,Lieutenant Governor,,LIB,Kerry Douglas McKennon,1,1,0,0
Concho,407,Lieutenant Governor,,,Under Votes,1,1,0,0
Concho,407,Lieutenant Governor,,,Over Votes,0,0,0,0
Concho,407,Attorney General,,REP,Ken Paxton,61,30,28,3
Concho,407,Attorney General,,DEM,Justin Nelson,1,1,0,0
Concho,407,Attorney General,,LIB,Michael Ray Harris,0,0,0,0
Concho,407,Attorney General,,,Under Votes,1,1,0,0
Concho,407,Attorney General,,,Over Votes,0,0,0,0
Concho,407,Comptroller of Public Accounts,,REP,Glenn Hegar,62,31,28,3
Concho,407,Comptroller of Public Accounts,,DEM,Joi Chevalier,0,0,0,0
Concho,407,Comptroller of Public Accounts,,LIB,Ben Sanders,0,0,0,0
Concho,407,Comptroller of Public Accounts,,,Under Votes,1,1,0,0
Concho,407,Comptroller of Public Accounts,,,Over Votes,0,0,0,0
Concho,407,Commissioner of the General Land Office,,REP,George P. Bush,58,29,26,3
Concho,407,Commissioner of the General Land Office,,DEM,Miguel Suazo,2,2,0,0
Concho,407,Commissioner of the General Land Office,,LIB,Matt Pina,2,0,2,0
Concho,407,Commissioner of the General Land Office,,,Under Votes,1,1,0,0
Concho,407,Commissioner of the General Land Office,,,Over Votes,0,0,0,0
Concho,407,Commissioner of Agriculture,,REP,Sid Miller,62,31,28,3
Concho,407,Commissioner of Agriculture,,DEM,Kim Olson,0,0,0,0
Concho,407,Commissioner of Agriculture,,LIB,Richard Carpenter,0,0,0,0
Concho,407,Commissioner of Agriculture,,,Under Votes,1,1,0,0
Concho,407,Commissioner of Agriculture,,,Over Votes,0,0,0,0
Concho,407,Railroad Commissioner,,REP,Christi Craddick,61,31,27,3
Concho,407,Railroad Commissioner,,DEM,Roman McAllen,0,0,0,0
Concho,407,Railroad Commissioner,,LIB,Mike Wright,1,0,1,0
Concho,407,Railroad Commissioner,,,Under Votes,1,1,0,0
Concho,407,Railroad Commissioner,,,Over Votes,0,0,0,0
Concho,407,State Representative,72,REP,Drew Darby,61,30,28,3
Concho,407,State Representative,72,,Under Votes,2,2,0,0
Concho,407,State Representative,72,,Over Votes,0,0,0,0
Concho,408,Straight Party,,REP,,82,43,28,11
Concho,408,Straight Party,,DEM,,20,15,2,3
Concho,408,Straight Party,,LIB,,0,0,0,0
Concho,408,Straight Party,,,Under Votes,57,37,14,6
Concho,408,Straight Party,,,Over Votes,0,0,0,0
Concho,408,U.S. Senate,,REP,Ted Cruz,120,68,37,15
Concho,408,U.S. Senate,,DEM,Beto O'Rourke,33,21,7,5
Concho,408,U.S. Senate,,LIB,Neal M. Dikeman,5,5,0,0
Concho,408,U.S. Senate,,,Under Votes,1,1,0,0
Concho,408,U.S. Senate,,,Over Votes,0,0,0,0
Concho,408,U.S. House,11,REP,Mike Conaway,123,72,36,15
Concho,408,U.S. House,11,DEM,Jennie Lou Leeder,31,19,7,5
Concho,408,U.S. House,11,LIB,Rhett Rosenquest Smith,3,2,1,0
Concho,408,U.S. House,11,,Under Votes,2,2,0,0
Concho,408,U.S. House,11,,Over Votes,0,0,0,0
Concho,408,Governor,,REP,Greg Abbott,121,70,36,15
Concho,408,Governor,,DEM,Lupe Valdez,32,21,6,5
Concho,408,Governor,,LIB,Mark Jay Tippetts,5,3,2,0
Concho,408,Governor,,,Under Votes,1,1,0,0
Concho,408,Governor,,,Over Votes,0,0,0,0
Concho,408,Lieutenant Governor,,REP,Dan Patrick,105,57,34,14
Concho,408,Lieutenant Governor,,DEM,Mike Collier,49,34,9,6
Concho,408,Lieutenant Governor,,LIB,Kerry Douglas McKennon,4,3,1,0
Concho,408,Lieutenant Governor,,,Under Votes,1,1,0,0
Concho,408,Lieutenant Governor,,,Over Votes,0,0,0,0
Concho,408,Attorney General,,REP,Ken Paxton,116,66,35,15
Concho,408,Attorney General,,DEM,Justin Nelson,37,25,7,5
Concho,408,Attorney General,,LIB,Michael Ray Harris,5,3,2,0
Concho,408,Attorney General,,,Under Votes,1,1,0,0
Concho,408,Attorney General,,,Over Votes,0,0,0,0
Concho,408,Comptroller of Public Accounts,,REP,Glenn Hegar,120,69,36,15
Concho,408,Comptroller of Public Accounts,,DEM,Joi Chevalier,32,21,6,5
Concho,408,Comptroller of Public Accounts,,LIB,Ben Sanders,6,4,2,0
Concho,408,Comptroller of Public Accounts,,,Under Votes,1,1,0,0
Concho,408,Comptroller of Public Accounts,,,Over Votes,0,0,0,0
Concho,408,Commissioner of the General Land Office,,REP,George P. Bush,117,69,33,15
Concho,408,Commissioner of the General Land Office,,DEM,Miguel Suazo,35,22,8,5
Concho,408,Commissioner of the General Land Office,,LIB,Matt Pina,6,3,3,0
Concho,408,Commissioner of the General Land Office,,,Under Votes,1,1,0,0
Concho,408,Commissioner of the General Land Office,,,Over Votes,0,0,0,0
Concho,408,Commissioner of Agriculture,,REP,Sid Miller,120,69,36,15
Concho,408,Commissioner of Agriculture,,DEM,Kim Olson,35,23,7,5
Concho,408,Commissioner of Agriculture,,LIB,Richard Carpenter,3,2,1,0
Concho,408,Commissioner of Agriculture,,,Under Votes,1,1,0,0
