county,precinct,precinct_name,office,district,party,candidate,votes,election_day,early_voting
Winkler,101,Community Center,Comptroller of Public Accounts,,DEM,Joi Lynne Chevalier,1,0,1
Winkler,101,Community Center,Comptroller of Public Accounts,,DEM,Timothy Raymond Mahoney,12,5,7
Winkler,201,Precinct Building,Comptroller of Public Accounts,,DEM,Joi Lynne Chevalier,1,0,1
Winkler,201,Precinct Building,Comptroller of Public Accounts,,DEM,Timothy Raymond Mahoney,1,0,1
Winkler,202,Wink Community Center,Comptroller of Public Accounts,,DEM,Joi Lynne Chevalier,1,1,0
Winkler,202,Wink Community Center,Comptroller of Public Accounts,,DEM,Timothy Raymond Mahoney,2,2,0
Winkler,301,Recreation Center,Comptroller of Public Accounts,,DEM,Joi Lynne Chevalier,2,0,2
Winkler,301,Recreation Center,Comptroller of Public Accounts,,DEM,Timothy Raymond Mahoney,1,1,0
Winkler,401,Westside Community Center,Comptroller of Public Accounts,,DEM,Joi Lynne Chevalier,5,2,3
Winkler,401,Westside Community Center,Comptroller of Public Accounts,,DEM,Timothy Raymond Mahoney,10,4,6
Winkler,101,Community Center,Commissioner of the General Land Office,,DEM,Carl Allen Morgan,4,2,2
Winkler,101,Community Center,Commissioner of the General Land Office,,DEM,Miguel Andrs Suazo,9,3,6
Winkler,201,Precinct Building,Commissioner of the General Land Office,,DEM,Carl Allen Morgan,1,0,1
Winkler,201,Precinct Building,Commissioner of the General Land Office,,DEM,Miguel Andrs Suazo,1,0,1
Winkler,202,Wink Community Center,Commissioner of the General Land Office,,DEM,Carl Allen Morgan,2,2,0
Winkler,202,Wink Community Center,Commissioner of the General Land Office,,DEM,Miguel Andrs Suazo,0,0,0
Winkler,301,Recreation Center,Commissioner of the General Land Office,,DEM,Carl Allen Morgan,1,0,1
Winkler,301,Recreation Center,Commissioner of the General Land Office,,DEM,Miguel Andrs Suazo,2,1,1
Winkler,401,Westside Community Center,Commissioner of the General Land Office,,DEM,Carl Allen Morgan,6,4,2
Winkler,401,Westside Community Center,Commissioner of the General Land Office,,DEM,Miguel Andrs Suazo,10,3,7
Winkler,101,Community Center,State Representative,81,DEM,Felipe Armando Coronel Gamboa,12,5,7
Winkler,201,Precinct Building,State Representative,81,DEM,Felipe Armando Coronel Gamboa,2,0,2
Winkler,201,Precinct Building,State Representative,81,DEM,Felipe Armando Coronel Gamboa,2,2,0
Winkler,301,Recreation Center,State Representative,81,DEM,Felipe Armando Coronel Gamboa,3,1,2
Winkler,401,Westside Community Center,State Representative,81,DEM,Felipe Armando Coronel Gamboa,14,8,6
Winkler,101,Community Center,Railroad Commissioner,,DEM,Christopher Cornell Spellmon,5,2,3
Winkler,101,Community Center,Railroad Commissioner,,DEM,Roman James Alfred McAllen,8,3,5
Winkler,201,Precinct Building,Railroad Commissioner,,DEM,Christopher Cornell Spellmon,2,0,2
Winkler,201,Precinct Building,Railroad Commissioner,,DEM,Roman James Alfred McAllen,0,0,0
Winkler,202,Wink Community Center,Railroad Commissioner,,DEM,Christopher Cornell Spellmon,1,1,0
Winkler,202,Wink Community Center,Railroad Commissioner,,DEM,Roman James Alfred McAllen,1,1,0
Winkler,301,Recreation Center,Railroad Commissioner,,DEM,Christopher Cornell Spellmon,1,0,1
Winkler,301,Recreation Center,Railroad Commissioner,,DEM,Roman James Alfred McAllen,2,1,1
Winkler,401,Westside Community Center,Railroad Commissioner,,DEM,Christopher Cornell Spellmon,6,4,2
Winkler,401,Westside Community Center,Railroad Commissioner,,DEM,Roman James Alfred McAllen,9,3,6
Winkler,101,Community Center,U.S. House,23,DEM,Angela Ann Villescaz,0,0,0
Winkler,101,Community Center,U.S. House,23,DEM,Gina Maria Ortiz Jones,9,3,6
Winkler,101,Community Center,U.S. House,23,DEM,Harry Jay Hulings,0,0,0
Winkler,101,Community Center,U.S. House,23,DEM,Judith Ann Canales,1,0,1
Winkler,101,Community Center,U.S. House,23,DEM,Ricardo Jose Trevio,3,2,1
Winkler,201,Precinct Building,U.S. House,23,DEM,Angela Ann Villescaz,0,0,0
Winkler,201,Precinct Building,U.S. House,23,DEM,Gina Maria Ortiz Jones,2,0,2
Winkler,201,Precinct Building,U.S. House,23,DEM,Harry Jay Hulings,0,0,0
Winkler,201,Precinct Building,U.S. House,23,DEM,Judith Ann Canales,0,0,0
Winkler,201,Precinct Building,U.S. House,23,DEM,Ricardo Jose Trevio,0,0,0
Winkler,202,Wink Community Center,U.S. House,23,DEM,Angela Ann Villescaz,0,0,0
Winkler,202,Wink Community Center,U.S. House,23,DEM,Gina Maria Ortiz Jones,2,2,0
Winkler,202,Wink Community Center,U.S. House,23,DEM,Harry Jay Hulings,0,0,0
Winkler,202,Wink Community Center,U.S. House,23,DEM,Judith Ann Canales,1,1,0
Winkler,202,Wink Community Center,U.S. House,23,DEM,Ricardo Jose Trevio,1,1,0
Winkler,301,Recreation Center,U.S. House,23,DEM,Angela Ann Villescaz,0,0,0
Winkler,301,Recreation Center,U.S. House,23,DEM,Gina Maria Ortiz Jones,4,2,2
Winkler,301,Recreation Center,U.S. House,23,DEM,Harry Jay Hulings,0,0,0
Winkler,301,Recreation Center,U.S. House,23,DEM,Judith Ann Canales,0,0,0
Winkler,301,Recreation Center,U.S. House,23,DEM,Ricardo Jose Trevio,1,0,1
Winkler,401,Westside Community Center,U.S. House,23,DEM,Angela Ann Villescaz,4,0,4
Winkler,401,Westside Community Center,U.S. House,23,DEM,Gina Maria Ortiz Jones,10,6,4
Winkler,401,Westside Community Center,U.S. House,23,DEM,Harry Jay Hulings,2,1,1
Winkler,401,Westside Community Center,U.S. House,23,DEM,Judith Ann Canales,1,0,1
Winkler,401,Westside Community Center,U.S. House,23,DEM,Ricardo Jose Trevio,2,1,1
Winkler,101,Community Center,Attorney General,,DEM,Justin Adatto  Nelson,11,5,6
Winkler,201,Precinct Building,Attorney General,,DEM,Justin Adatto  Nelson,2,0,2
Winkler,202,Wink Community Center,Attorney General,,DEM,Justin Adatto  Nelson,3,3,0
Winkler,301,Recreation Center,Attorney General,,DEM,Justin Adatto  Nelson,3,1,2
Winkler,401,Westside Community Center,Attorney General,,DEM,Justin Adatto  Nelson,14,6,8
Winkler,101,Kermit Community Center ,State Senate,31,REP,Kelton Seliger,98,30,68
Winkler,101,Kermit Community Center ,State Senate,31,REP,Michael Canon,92,39,53
Winkler,101,Kermit Community Center ,State Senate,31,REP,Victor Leal,28,7,21
Winkler,201,Precinct Building,State Senate,31,REP,Kelton Seliger,36,19,17
Winkler,201,Precinct Building,State Senate,31,REP,Michael Canon,30,17,13
Winkler,201,Precinct Building,State Senate,31,REP,Victor Leal,12,5,7
Winkler,202,Wink Community Center,State Senate,31,REP,Kelton Seliger,63,41,22
Winkler,202,Wink Community Center,State Senate,31,REP,Michael Canon,68,47,21
Winkler,202,Wink Community Center,State Senate,31,REP,Victor Leal,16,15,1
Winkler,301,Recreation Center,State Senate,31,REP,Kelton Seliger,94,41,53
Winkler,301,Recreation Center,State Senate,31,REP,Michael Canon,72,34,38
Winkler,301,Recreation Center,State Senate,31,REP,Victor Leal,14,8,6
Winkler,401,Westside Community Center,State Senate,31,REP,Kelton Seliger,18,10,8
Winkler,401,Westside Community Center,State Senate,31,REP,Michael Canon,26,17,9
Winkler,401,Westside Community Center,State Senate,31,REP,Victor Leal,19,7,12
Winkler,101,Kermit Community Center ,Comptroller of Public Accounts,,REP,Glenn Hegar,168,58,110
Winkler,201,Precinct Building,Comptroller of Public Accounts,,REP,Glenn Hegar,62,35,27
Winkler,202,Wink Community Center,Comptroller of Public Accounts,,REP,Glenn Hegar,122,82,40
Winkler,301,Recreation Center,Comptroller of Public Accounts,,REP,Glenn Hegar,63,63,
Winkler,401,Westside Community Center,Comptroller of Public Accounts,,REP,Glenn Hegar,51,27,24
Winkler,101,Kermit Community Center ,Commissioner of Agriculture,,REP,Jimmie Hogan,53,20,33
Winkler,101,Kermit Community Center ,Commissioner of Agriculture,,REP,Sidney Miller,97,33,64
Winkler,101,Kermit Community Center ,Commissioner of Agriculture,,REP,Trey Blocker,35,12,23
Winkler,201,Precinct Building,Commissioner of Agriculture,,REP,Jimmie Hogan,29,14,15
Winkler,201,Precinct Building,Commissioner of Agriculture,,REP,Sidney Miller,28,13,15
Winkler,201,Precinct Building,Commissioner of Agriculture,,REP,Trey Blocker,18,12,6
Winkler,202,Wink Community Center,Commissioner of Agriculture,,REP,Jimmie Hogan,38,28,10
Winkler,202,Wink Community Center,Commissioner of Agriculture,,REP,Sidney Miller,77,50,27
Winkler,202,Wink Community Center,Commissioner of Agriculture,,REP,Trey Blocker,20,14,6
Winkler,301,Recreation Center,Commissioner of Agriculture,,REP,Jimmie Hogan,47,21,26
Winkler,301,Recreation Center,Commissioner of Agriculture,,REP,Sidney Miller,78,37,41
Winkler,301,Recreation Center,Commissioner of Agriculture,,REP,Trey Blocker,29,12,17
Winkler,401,Westside Community Center,Commissioner of Agriculture,,REP,Jimmie Hogan,23,13,10
Winkler,401,Westside Community Center,Commissioner of Agriculture,,REP,Sidney Miller,20,9,11
Winkler,401,Westside Community Center,Commissioner of Agriculture,,REP,Trey Blocker,12,8,4
Winkler,101,Kermit Community Center ,U.S. House,23,REP,Alma Arredondo-Lynch,36,18,18
Winkler,101,Kermit Community Center ,U.S. House,23,REP,William Hurd,175,58,117
Winkler,201,Precinct Building,U.S. House,23,REP,Alma Arredondo-Lynch,19,9,10
Winkler,201,Precinct Building,U.S. House,23,REP,William Hurd,58,32,26
Winkler,202,Wink Community Center,U.S. House,23,REP,Alma Arredondo-Lynch,26,19,7
Winkler,202,Wink Community Center,U.S. House,23,REP,William Hurd,126,86,40
Winkler,301,Recreation Center,U.S. House,23,REP,Alma Arredondo-Lynch,26,15,11
Winkler,301,Recreation Center,U.S. House,23,REP,William Hurd,151,68,83
Winkler,401,Westside Community Center,U.S. House,23,REP,Alma Arredondo-Lynch,25,13,12
Winkler,401,Westside Community Center,U.S. House,23,REP,William Hurd,37,20,17
Winkler,101,Kermit Community Center ,Commissioner of the General Land Office,,REP,George Bush,139,47,92
Winkler,101,Kermit Community Center ,Commissioner of the General Land Office,,REP,Jerry Patterson,32,11,21
Winkler,101,Kermit Community Center ,Commissioner of the General Land Office,,REP,Richard Range,17,3,14
Winkler,101,Kermit Community Center ,Commissioner of the General Land Office,,REP,William Edwards,14,7,7
Winkler,201,Precinct Building,Commissioner of the General Land Office,,REP,George Bush,45,24,21
Winkler,201,Precinct Building,Commissioner of the General Land Office,,REP,Jerry Patterson,17,10,7
Winkler,201,Precinct Building,Commissioner of the General Land Office,,REP,Richard Range,7,4,3
Winkler,201,Precinct Building,Commissioner of the General Land Office,,REP,William Edwards,6,3,3
Winkler,202,Wink Community Center,Commissioner of the General Land Office,,REP,George Bush,106,71,35
Winkler,202,Wink Community Center,Commissioner of the General Land Office,,REP,Jerry Patterson,19,11,8
Winkler,202,Wink Community Center,Commissioner of the General Land Office,,REP,Richard Range,13,11,2
Winkler,202,Wink Community Center,Commissioner of the General Land Office,,REP,William Edwards,9,7,2
Winkler,301,Recreation Center,Commissioner of the General Land Office,,REP,George Bush,117,54,63
Winkler,301,Recreation Center,Commissioner of the General Land Office,,REP,Jerry Patterson,24,12,12
Winkler,301,Recreation Center,Commissioner of the General Land Office,,REP,Richard Range,15,8,7
Winkler,301,Recreation Center,Commissioner of the General Land Office,,REP,William Edwards,10,2,8
Winkler,401,Westside Community Center,Commissioner of the General Land Office,,REP,George Bush,46,24,22
Winkler,401,Westside Community Center,Commissioner of the General Land Office,,REP,Jerry Patterson,8,5,3
Winkler,401,Westside Community Center,Commissioner of the General Land Office,,REP,Richard Range,3,0,3
Winkler,401,Westside Community Center,Commissioner of the General Land Office,,REP,William Edwards,5,3,2
Winkler,101,Kermit Community Center ,State Representative,81,REP,Brooks Landgraf,188,63,125
Winkler,201,Precinct Building,State Representative,81,REP,Brooks Landgraf,71,38,33
Winkler,202,Wink Community Center,State Representative,81,REP,Brooks Landgraf,130,88,42
Winkler,301,Recreation Center,State Representative,81,REP,Brooks Landgraf,158,70,88
Winkler,401,Westside Community Center,State Representative,81,REP,Brooks Landgraf,55,24,31
Winkler,101,Kermit Community Center ,Railroad Commissioner,,REP,Christi Craddick,153,51,102
Winkler,101,Kermit Community Center ,Railroad Commissioner,,REP,Weston Martinez,44,18,26
Winkler,201,Precinct Building,Railroad Commissioner,,REP,Christi Craddick,49,29,20
Winkler,201,Precinct Building,Railroad Commissioner,,REP,Weston Martinez,22,9,13
Winkler,202,Wink Community Center,Railroad Commissioner,,REP,Christi Craddick,115,79,36
Winkler,202,Wink Community Center,Railroad Commissioner,,REP,Weston Martinez,27,19,8
Winkler,301,Recreation Center,Railroad Commissioner,,REP,Christi Craddick,122,51,71
Winkler,301,Recreation Center,Railroad Commissioner,,REP,Weston Martinez,41,24,17
Winkler,401,Westside Community Center,Railroad Commissioner,,REP,Christi Craddick,25,14,11
Winkler,401,Westside Community Center,Railroad Commissioner,,REP,Weston Martinez,33,17,16
Winkler,101,Kermit Community Center ,Lieutenant Governor,,REP,Dan Patrick,144,52,92
Winkler,101,Kermit Community Center ,Lieutenant Governor,,REP,Scott Milder,61,19,42
Winkler,201,Precinct Building,Lieutenant Governor,,REP,Dan Patrick,52,26,26
Winkler,201,Precinct Building,Lieutenant Governor,,REP,Scott Milder,23,12,11
Winkler,202,Wink Community Center,Lieutenant Governor,,REP,Dan Patrick,85,60,25
Winkler,202,Wink Community Center,Lieutenant Governor,,REP,Scott Milder,63,42,21
Winkler,301,Recreation Center,Lieutenant Governor,,REP,Dan Patrick,127,63,64
Winkler,301,Recreation Center,Lieutenant Governor,,REP,Scott Milder,49,16,33
Winkler,401,Westside Community Center,Lieutenant Governor,,REP,Dan Patrick,38,23,15
Winkler,401,Westside Community Center,Lieutenant Governor,,REP,Scott Milder,21,10,11
Winkler,101,Kermit Community Center ,Attorney General,,REP,Warren Paxton,176,64,112
Winkler,201,Precinct Building,Attorney General,,REP,Warren Paxton,66,37,29
Winkler,202,Wink Community Center,Attorney General,,REP,Warren Paxton,124,84,40
Winkler,301,Recreation Center,Attorney General,,REP,Warren Paxton,153,69,84
Winkler,401,Westside Community Center,Attorney General,,REP,Warren Paxton,51,27,24
Winkler,101,Kermit Community Center ,U.S. Senate,,REP,Bruce Jacobson,14,5,9
Winkler,101,Kermit Community Center ,U.S. Senate,,REP,Geraldine Sam,4,1,3
Winkler,101,Kermit Community Center ,U.S. Senate,,REP,Mary Miller,10,4,6
Winkler,101,Kermit Community Center ,U.S. Senate,,REP,Rafael  Cruz,182,64,118
Winkler,101,Kermit Community Center ,U.S. Senate,,REP,Stefano de Stefano IV,5,3,2
Winkler,201,Precinct Building,U.S. Senate,,REP,Bruce Jacobson,4,1,3
Winkler,201,Precinct Building,U.S. Senate,,REP,Geraldine Sam,4,2,2
Winkler,201,Precinct Building,U.S. Senate,,REP,Mary Miller,3,3,0
Winkler,201,Precinct Building,U.S. Senate,,REP,Rafael  Cruz,69,35,34
Winkler,201,Precinct Building,U.S. Senate,,REP,Stefano de Stefano IV,0,0,0
Winkler,202,Wink Community Center,U.S. Senate,,REP,Bruce Jacobson,9,6,3
Winkler,202,Wink Community Center,U.S. Senate,,REP,Geraldine Sam,2,1,1
Winkler,202,Wink Community Center,U.S. Senate,,REP,Mary Miller,7,4,3
Winkler,202,Wink Community Center,U.S. Senate,,REP,Rafael  Cruz,130,93,37
Winkler,202,Wink Community Center,U.S. Senate,,REP,Stefano de Stefano IV,7,3,4
Winkler,301,Recreation Center,U.S. Senate,,REP,Bruce Jacobson,10,6,4
Winkler,301,Recreation Center,U.S. Senate,,REP,Geraldine Sam,5,2,3
Winkler,301,Recreation Center,U.S. Senate,,REP,Mary Miller,11,4,7
Winkler,301,Recreation Center,U.S. Senate,,REP,Rafael  Cruz,153,73,80
Winkler,301,Recreation Center,U.S. Senate,,REP,Stefano de Stefano IV,1,0,1
Winkler,401,Westside Community Center,U.S. Senate,,REP,Bruce Jacobson,5,2,3
Winkler,401,Westside Community Center,U.S. Senate,,REP,Geraldine Sam,1,1,0
Winkler,401,Westside Community Center,U.S. Senate,,REP,Mary Miller,9,4,5
Winkler,401,Westside Community Center,U.S. Senate,,REP,Rafael  Cruz,44,27,17
Winkler,401,Westside Community Center,U.S. Senate,,REP,Stefano de Stefano IV,6,2,4
Winkler,101,Kermit Community Center ,Governor,,REP,Barbara Krueger,15,6,9
Winkler,101,Kermit Community Center ,Governor,,REP,Gregory Abbott,197,68,129
Winkler,101,Kermit Community Center ,Governor,,REP,Larry Kilgore,3,2,1
Winkler,201,Precinct Building,Governor,,REP,Barbara Krueger,8,5,3
Winkler,201,Precinct Building,Governor,,REP,Gregory Abbott,67,32,35
Winkler,201,Precinct Building,Governor,,REP,Larry Kilgore,2,2,0
Winkler,202,Wink Community Center,Governor,,REP,Barbara Krueger,14,8,6
Winkler,202,Wink Community Center,Governor,,REP,Gregory Abbott,137,97,40
Winkler,202,Wink Community Center,Governor,,REP,Larry Kilgore,4,3,1
Winkler,301,Recreation Center,Governor,,REP,Barbara Krueger,15,8,7
Winkler,301,Recreation Center,Governor,,REP,Gregory Abbott,166,77,89
Winkler,301,Recreation Center,Governor,,REP,Larry Kilgore,5,2,3
Winkler,401,Westside Community Center,Governor,,REP,Barbara Krueger,14,4,10
Winkler,401,Westside Community Center,Governor,,REP,Gregory Abbott,48,30,18
Winkler,401,Westside Community Center,Governor,,REP,Larry Kilgore,3,1,2
