county,precinct,office,district,party,candidate,votes,election_day,early_voting
Garza,1,U.S. Senate,,REP,Ted Cruz,256,86,170
Garza,2,U.S. Senate,,REP,Ted Cruz,360,123,237
Garza,3,U.S. Senate,,REP,Ted Cruz,201,79,122
Garza,4,U.S. Senate,,REP,Ted Cruz,122,41,81
Garza,5,U.S. Senate,,REP,Ted Cruz,60,26,34
Garza,6,U.S. Senate,,REP,Ted Cruz,69,31,38
Garza,1,U.S. Senate,,DEM,Beto O'Rourke,42,15,27
Garza,2,U.S. Senate,,DEM,Beto O'Rourke,40,12,28
Garza,3,U.S. Senate,,DEM,Beto O'Rourke,40,18,22
Garza,4,U.S. Senate,,DEM,Beto O'Rourke,53,24,29
Garza,5,U.S. Senate,,DEM,Beto O'Rourke,14,12,2
Garza,6,U.S. Senate,,DEM,Beto O'Rourke,14,3,11
Garza,1,U.S. Senate,,LIB,Neal M. Dikeman,3,2,1
Garza,2,U.S. Senate,,LIB,Neal M. Dikeman,1,0,1
Garza,3,U.S. Senate,,LIB,Neal M. Dikeman,10,9,1
Garza,4,U.S. Senate,,LIB,Neal M. Dikeman,1,0,1
Garza,5,U.S. Senate,,LIB,Neal M. Dikeman,0,0,0
Garza,6,U.S. Senate,,LIB,Neal M. Dikeman,1,1,0
Garza,1,U.S. House,19,REP,Jodey Arrington,269,92,177
Garza,2,U.S. House,19,REP,Jodey Arrington,368,126,242
Garza,3,U.S. House,19,REP,Jodey Arrington,203,77,126
Garza,4,U.S. House,19,REP,Jodey Arrington,129,45,84
Garza,5,U.S. House,19,REP,Jodey Arrington,63,28,35
Garza,6,U.S. House,19,REP,Jodey Arrington,69,31,38
Garza,1,U.S. House,19,DEM,Miguel Levario,33,11,22
Garza,2,U.S. House,19,DEM,Miguel Levario,32,9,23
Garza,3,U.S. House,19,DEM,Miguel Levario,38,19,19
Garza,4,U.S. House,19,DEM,Miguel Levario,44,18,26
Garza,5,U.S. House,19,DEM,Miguel Levario,10,9,1
Garza,6,U.S. House,19,DEM,Miguel Levario,15,4,11
Garza,1,Governor,,REP,Greg Abbott,263,90,173
Garza,2,Governor,,REP,Greg Abbott,358,121,237
Garza,3,Governor,,REP,Greg Abbott,204,80,124
Garza,4,Governor,,REP,Greg Abbott,125,41,84
Garza,5,Governor,,REP,Greg Abbott,61,25,36
Garza,6,Governor,,REP,Greg Abbott,67,30,37
Garza,1,Governor,,DEM,Lupe Valdez,37,12,25
Garza,2,Governor,,DEM,Lupe Valdez,38,12,26
Garza,3,Governor,,DEM,Lupe Valdez,36,16,20
Garza,4,Governor,,DEM,Lupe Valdez,47,22,25
Garza,5,Governor,,DEM,Lupe Valdez,12,12,0
Garza,6,Governor,,DEM,Lupe Valdez,16,4,12
Garza,1,Governor,,LIB,Mark Jay Tippetts,3,1,2
Garza,2,Governor,,LIB,Mark Jay Tippetts,4,2,2
Garza,3,Governor,,LIB,Mark Jay Tippetts,2,1,1
Garza,4,Governor,,LIB,Mark Jay Tippetts,2,1,1
Garza,5,Governor,,LIB,Mark Jay Tippetts,1,1,0
Garza,6,Governor,,LIB,Mark Jay Tippetts,1,1,0
Garza,1,Lieutenant Governor,,REP,Dan Patrick,246,86,160
Garza,2,Lieutenant Governor,,REP,Dan Patrick,328,117,211
Garza,3,Lieutenant Governor,,REP,Dan Patrick,193,77,116
Garza,4,Lieutenant Governor,,REP,Dan Patrick,116,39,77
Garza,5,Lieutenant Governor,,REP,Dan Patrick,51,17,34
Garza,6,Lieutenant Governor,,REP,Dan Patrick,59,25,34
Garza,1,Lieutenant Governor,,DEM,Mike Collier,54,16,38
Garza,2,Lieutenant Governor,,DEM,Mike Collier,68,18,50
Garza,3,Lieutenant Governor,,DEM,Mike Collier,43,17,26
Garza,4,Lieutenant Governor,,DEM,Mike Collier,51,23,28
Garza,5,Lieutenant Governor,,DEM,Mike Collier,20,19,1
Garza,6,Lieutenant Governor,,DEM,Mike Collier,22,7,15
Garza,1,Lieutenant Governor,,LIB,Kerry Douglas McKennon,2,1,1
Garza,2,Lieutenant Governor,,LIB,Kerry Douglas McKennon,1,0,1
Garza,3,Lieutenant Governor,,LIB,Kerry Douglas McKennon,3,1,2
Garza,4,Lieutenant Governor,,LIB,Kerry Douglas McKennon,5,1,4
Garza,5,Lieutenant Governor,,LIB,Kerry Douglas McKennon,2,1,1
Garza,6,Lieutenant Governor,,LIB,Kerry Douglas McKennon,3,3,0
Garza,1,Attorney General,,REP,Ken Paxton,259,88,171
Garza,2,Attorney General,,REP,Ken Paxton,350,120,230
Garza,3,Attorney General,,REP,Ken Paxton,195,76,119
Garza,4,Attorney General,,REP,Ken Paxton,123,43,80
Garza,5,Attorney General,,REP,Ken Paxton,60,26,34
Garza,6,Attorney General,,REP,Ken Paxton,67,30,37
Garza,1,Attorney General,,DEM,Justin Nelson,38,14,24
Garza,2,Attorney General,,DEM,Justin Nelson,44,11,33
Garza,3,Attorney General,,DEM,Justin Nelson,39,16,23
Garza,4,Attorney General,,DEM,Justin Nelson,46,18,28
Garza,5,Attorney General,,DEM,Justin Nelson,13,11,2
Garza,6,Attorney General,,DEM,Justin Nelson,16,4,12
Garza,1,Attorney General,,LIB,Michael Ray Harris,2,1,1
Garza,2,Attorney General,,LIB,Michael Ray Harris,5,3,2
Garza,3,Attorney General,,LIB,Michael Ray Harris,4,3,1
Garza,4,Attorney General,,LIB,Michael Ray Harris,3,1,2
Garza,5,Attorney General,,LIB,Michael Ray Harris,0,0,0
Garza,6,Attorney General,,LIB,Michael Ray Harris,1,1,0
Garza,1,Comptroller of Pub Accs,,REP,Glenn Hegar,256,91,165
Garza,2,Comptroller of Pub Accs,,REP,Glenn Hegar,351,119,232
Garza,3,Comptroller of Pub Accs,,REP,Glenn Hegar,199,78,121
Garza,4,Comptroller of Pub Accs,,REP,Glenn Hegar,117,39,78
Garza,5,Comptroller of Pub Accs,,REP,Glenn Hegar,59,24,35
Garza,6,Comptroller of Pub Accs,,REP,Glenn Hegar,65,29,36
Garza,1,Comptroller of Pub Accs,,DEM,Joi Chevalier,32,10,22
Garza,2,Comptroller of Pub Accs,,DEM,Joi Chevalier,37,11,26
Garza,3,Comptroller of Pub Accs,,DEM,Joi Chevalier,29,12,17
Garza,4,Comptroller of Pub Accs,,DEM,Joi Chevalier,46,20,26
Garza,5,Comptroller of Pub Accs,,DEM,Joi Chevalier,13,12,1
Garza,6,Comptroller of Pub Accs,,DEM,Joi Chevalier,15,3,12
Garza,1,Comptroller of Pub Accs,,LIB,Ben Sanders,7,2,5
Garza,2,Comptroller of Pub Accs,,LIB,Ben Sanders,7,3,4
Garza,3,Comptroller of Pub Accs,,LIB,Ben Sanders,10,4,6
Garza,4,Comptroller of Pub Accs,,LIB,Ben Sanders,6,2,4
Garza,5,Comptroller of Pub Accs,,LIB,Ben Sanders,0,0,0
Garza,6,Comptroller of Pub Accs,,LIB,Ben Sanders,3,2,1
Garza,1,Comm Gen Land Office,,REP,George P. Bush,252,91,161
Garza,2,Comm Gen Land Office,,REP,George P. Bush,361,122,239
Garza,3,Comm Gen Land Office,,REP,George P. Bush,199,81,118
Garza,4,Comm Gen Land Office,,REP,George P. Bush,119,41,78
Garza,5,Comm Gen Land Office,,REP,George P. Bush,61,27,34
Garza,6,Comm Gen Land Office,,REP,George P. Bush,62,23,39
Garza,1,Comm Gen Land Office,,DEM,Miguel Suazo,31,10,21
Garza,2,Comm Gen Land Office,,DEM,Miguel Suazo,31,9,22
Garza,3,Comm Gen Land Office,,DEM,Miguel Suazo,37,13,24
Garza,4,Comm Gen Land Office,,DEM,Miguel Suazo,44,20,24
Garza,5,Comm Gen Land Office,,DEM,Miguel Suazo,11,10,1
Garza,6,Comm Gen Land Office,,DEM,Miguel Suazo,17,7,10
Garza,1,Comm Gen Land Office,,LIB,Matt Pina,10,2,8
Garza,2,Comm Gen Land Office,,LIB,Matt Pina,7,3,4
Garza,3,Comm Gen Land Office,,LIB,Matt Pina,3,2,1
Garza,4,Comm Gen Land Office,,LIB,Matt Pina,4,2,2
Garza,5,Comm Gen Land Office,,LIB,Matt Pina,2,1,1
Garza,6,Comm Gen Land Office,,LIB,Matt Pina,4,4,0
Garza,1,Comm of Agriculture,,REP,Sid Miller,250,88,162
Garza,2,Comm of Agriculture,,REP,Sid Miller,354,121,233
Garza,3,Comm of Agriculture,,REP,Sid Miller,196,77,119
Garza,4,Comm of Agriculture,,REP,Sid Miller,114,40,74
Garza,5,Comm of Agriculture,,REP,Sid Miller,62,27,35
Garza,6,Comm of Agriculture,,REP,Sid Miller,68,30,38
Garza,1,Comm of Agriculture,,DEM,Kim Olson,36,12,24
Garza,2,Comm of Agriculture,,DEM,Kim Olson,41,12,29
Garza,3,Comm of Agriculture,,DEM,Kim Olson,37,15,22
Garza,4,Comm of Agriculture,,DEM,Kim Olson,49,19,30
Garza,5,Comm of Agriculture,,DEM,Kim Olson,11,10,1
Garza,6,Comm of Agriculture,,DEM,Kim Olson,14,3,11
Garza,1,Comm of Agriculture,,LIB,Richard Carpenter,7,2,5
Garza,2,Comm of Agriculture,,LIB,Richard Carpenter,3,0,3
Garza,3,Comm of Agriculture,,LIB,Richard Carpenter,4,2,2
Garza,4,Comm of Agriculture,,LIB,Richard Carpenter,4,2,2
Garza,5,Comm of Agriculture,,LIB,Richard Carpenter,0,0,0
Garza,6,Comm of Agriculture,,LIB,Richard Carpenter,2,2,0
Garza,1,Railroad Commissioner,,REP,Christi Craddick,260,92,168
Garza,2,Railroad Commissioner,,REP,Christi Craddick,360,121,239
Garza,3,Railroad Commissioner,,REP,Christi Craddick,195,74,121
Garza,4,Railroad Commissioner,,REP,Christi Craddick,117,40,77
Garza,5,Railroad Commissioner,,REP,Christi Craddick,58,25,33
Garza,6,Railroad Commissioner,,REP,Christi Craddick,68,30,38
Garza,1,Railroad Commissioner,,DEM,Roman McAllen,32,9,23
Garza,2,Railroad Commissioner,,DEM,Roman McAllen,36,12,24
Garza,3,Railroad Commissioner,,DEM,Roman McAllen,37,18,19
Garza,4,Railroad Commissioner,,DEM,Roman McAllen,45,19,26
Garza,5,Railroad Commissioner,,DEM,Roman McAllen,13,11,2
Garza,6,Railroad Commissioner,,DEM,Roman McAllen,13,3,10
Garza,1,Railroad Commissioner,,LIB,Mike Wright,5,2,3
Garza,2,Railroad Commissioner,,LIB,Mike Wright,4,1,3
Garza,3,Railroad Commissioner,,LIB,Mike Wright,5,2,3
Garza,4,Railroad Commissioner,,LIB,Mike Wright,6,2,4
Garza,5,Railroad Commissioner,,LIB,Mike Wright,2,1,1
Garza,6,Railroad Commissioner,,LIB,Mike Wright,2,2,0
Garza,1,"Justice, Sup Crt, Pl 2",,REP,Jimmy Blacklock,262,93,169
Garza,2,"Justice, Sup Crt, Pl 2",,REP,Jimmy Blacklock,353,120,233
Garza,3,"Justice, Sup Crt, Pl 2",,REP,Jimmy Blacklock,198,78,120
Garza,4,"Justice, Sup Crt, Pl 2",,REP,Jimmy Blacklock,125,42,83
Garza,5,"Justice, Sup Crt, Pl 2",,REP,Jimmy Blacklock,58,23,35
Garza,6,"Justice, Sup Crt, Pl 2",,REP,Jimmy Blacklock,69,31,38
Garza,1,"Justice, Sup Crt, Pl 2",,DEM,Steven Kirkland,32,10,22
Garza,2,"Justice, Sup Crt, Pl 2",,DEM,Steven Kirkland,40,13,27
Garza,3,"Justice, Sup Crt, Pl 2",,DEM,Steven Kirkland,39,16,23
Garza,4,"Justice, Sup Crt, Pl 2",,DEM,Steven Kirkland,46,19,27
Garza,5,"Justice, Sup Crt, Pl 2",,DEM,Steven Kirkland,15,14,1
Garza,6,"Justice, Sup Crt, Pl 2",,DEM,Steven Kirkland,15,4,11
Garza,1,"Justice, Sup Crt, Pl 4",,REP,John Devine,264,91,173
Garza,2,"Justice, Sup Crt, Pl 4",,REP,John Devine,355,122,233
Garza,3,"Justice, Sup Crt, Pl 4",,REP,John Devine,199,77,122
Garza,4,"Justice, Sup Crt, Pl 4",,REP,John Devine,124,42,82
Garza,5,"Justice, Sup Crt, Pl 4",,REP,John Devine,61,26,35
Garza,6,"Justice, Sup Crt, Pl 4",,REP,John Devine,68,30,38
Garza,1,"Justice, Sup Crt, Pl 4",,DEM,R.K. Sandill,29,11,18
Garza,2,"Justice, Sup Crt, Pl 4",,DEM,R.K. Sandill,36,11,25
Garza,3,"Justice, Sup Crt, Pl 4",,DEM,R.K. Sandill,36,16,20
Garza,4,"Justice, Sup Crt, Pl 4",,DEM,R.K. Sandill,44,18,26
Garza,5,"Justice, Sup Crt, Pl 4",,DEM,R.K. Sandill,12,11,1
Garza,6,"Justice, Sup Crt, Pl 4",,DEM,R.K. Sandill,15,4,11
Garza,1,"Justice, Sup Crt, Pl 6",,REP,Jeff Brown,260,90,170
Garza,2,"Justice, Sup Crt, Pl 6",,REP,Jeff Brown,351,122,229
Garza,3,"Justice, Sup Crt, Pl 6",,REP,Jeff Brown,198,77,121
Garza,4,"Justice, Sup Crt, Pl 6",,REP,Jeff Brown,120,40,80
Garza,5,"Justice, Sup Crt, Pl 6",,REP,Jeff Brown,59,25,34
Garza,6,"Justice, Sup Crt, Pl 6",,REP,Jeff Brown,68,30,38
Garza,1,"Justice, Sup Crt, Pl 6",,DEM,Kathy Cheng,31,12,19
Garza,2,"Justice, Sup Crt, Pl 6",,DEM,Kathy Cheng,36,9,27
Garza,3,"Justice, Sup Crt, Pl 6",,DEM,Kathy Cheng,39,17,22
Garza,4,"Justice, Sup Crt, Pl 6",,DEM,Kathy Cheng,48,19,29
Garza,5,"Justice, Sup Crt, Pl 6",,DEM,Kathy Cheng,13,12,1
Garza,6,"Justice, Sup Crt, Pl 6",,DEM,Kathy Cheng,15,4,11
Garza,1,"Pres Judge, Crt Crm Appeals",,REP,Sharon Keller,258,90,168
Garza,2,"Pres Judge, Crt Crm Appeals",,REP,Sharon Keller,347,119,228
Garza,3,"Pres Judge, Crt Crm Appeals",,REP,Sharon Keller,193,74,119
Garza,4,"Pres Judge, Crt Crm Appeals",,REP,Sharon Keller,120,38,82
Garza,5,"Pres Judge, Crt Crm Appeals",,REP,Sharon Keller,60,25,35
Garza,6,"Pres Judge, Crt Crm Appeals",,REP,Sharon Keller,66,29,37
Garza,1,"Pres Judge, Crt Crm Appeals",,DEM,Maria T. (Terri) Jackson,31,10,21
Garza,2,"Pres Judge, Crt Crm Appeals",,DEM,Maria T. (Terri) Jackson,35,10,25
Garza,3,"Pres Judge, Crt Crm Appeals",,DEM,Maria T. (Terri) Jackson,43,19,24
Garza,4,"Pres Judge, Crt Crm Appeals",,DEM,Maria T. (Terri) Jackson,46,20,26
Garza,5,"Pres Judge, Crt Crm Appeals",,DEM,Maria T. (Terri) Jackson,13,12,1
Garza,6,"Pres Judge, Crt Crm Appeals",,DEM,Maria T. (Terri) Jackson,14,3,11
Garza,1,"Pres Judge, Crt Crm Appeals",,LIB,William Bryan Strange III,6,2,4
Garza,2,"Pres Judge, Crt Crm Appeals",,LIB,William Bryan Strange III,5,2,3
Garza,3,"Pres Judge, Crt Crm Appeals",,LIB,William Bryan Strange III,2,1,1
Garza,4,"Pres Judge, Crt Crm Appeals",,LIB,William Bryan Strange III,2,1,1
Garza,5,"Pres Judge, Crt Crm Appeals",,LIB,William Bryan Strange III,0,0,0
Garza,6,"Pres Judge, Crt Crm Appeals",,LIB,William Bryan Strange III,3,2,1
Garza,1,"Judge, Crt Crm Appls, Pl 7",,REP,Barbara Parker Hervey,263,92,171
Garza,2,"Judge, Crt Crm Appls, Pl 7",,REP,Barbara Parker Hervey,357,124,233
Garza,3,"Judge, Crt Crm Appls, Pl 7",,REP,Barbara Parker Hervey,201,77,124
Garza,4,"Judge, Crt Crm Appls, Pl 7",,REP,Barbara Parker Hervey,124,41,83
Garza,5,"Judge, Crt Crm Appls, Pl 7",,REP,Barbara Parker Hervey,59,24,35
Garza,6,"Judge, Crt Crm Appls, Pl 7",,REP,Barbara Parker Hervey,68,30,38
Garza,1,"Judge, Crt Crm Appls, Pl 7",,DEM,Ramona Franklin,31,10,21
Garza,2,"Judge, Crt Crm Appls, Pl 7",,DEM,Ramona Franklin,33,8,25
Garza,3,"Judge, Crt Crm Appls, Pl 7",,DEM,Ramona Franklin,37,18,19
Garza,4,"Judge, Crt Crm Appls, Pl 7",,DEM,Ramona Franklin,46,19,27
Garza,5,"Judge, Crt Crm Appls, Pl 7",,DEM,Ramona Franklin,14,13,1
Garza,6,"Judge, Crt Crm Appls, Pl 7",,DEM,Ramona Franklin,14,4,10
Garza,1,"Judge, Crt Crm Appls, Pl 8",,REP,Michelle Slaughter,268,94,174
Garza,2,"Judge, Crt Crm Appls, Pl 8",,REP,Michelle Slaughter,355,120,235
Garza,3,"Judge, Crt Crm Appls, Pl 8",,REP,Michelle Slaughter,205,78,127
Garza,4,"Judge, Crt Crm Appls, Pl 8",,REP,Michelle Slaughter,126,42,84
Garza,5,"Judge, Crt Crm Appls, Pl 8",,REP,Michelle Slaughter,63,27,36
Garza,6,"Judge, Crt Crm Appls, Pl 8",,REP,Michelle Slaughter,67,29,38
Garza,1,"Judge, Crt Crm Appls, Pl 8",,LIB,Mark Ash,10,4,6
Garza,2,"Judge, Crt Crm Appls, Pl 8",,LIB,Mark Ash,11,3,8
Garza,3,"Judge, Crt Crm Appls, Pl 8",,LIB,Mark Ash,15,7,8
Garza,4,"Judge, Crt Crm Appls, Pl 8",,LIB,Mark Ash,18,9,9
Garza,5,"Judge, Crt Crm Appls, Pl 8",,LIB,Mark Ash,7,7,0
Garza,6,"Judge, Crt Crm Appls, Pl 8",,LIB,Mark Ash,8,5,3
