county,precinct,office,district,party,candidate,votes,early_voting,election_day
Marion,1,Straight Party,,REP,Over Votes,0,0,0
Marion,1,Straight Party,,REP,Under Votes,77,28,49
Marion,1,Registered Voters,,REP,,626,,
Marion,1,Ballots Cast,,,,289,129,160
Marion,1,Straight Party,,REP,Republican Party,134,56,78
Marion,1,Straight Party,,DEM,Democratic Party,78,45,33
Marion,1,Straight Party,,LIB,Libertarian Party,0,0,0
Marion,1,U.S. Senate,,REP,Ted Cruz,189,78,111
Marion,1,U.S. Senate,,DEM,Beto O'Rourke,91,47,44
Marion,1,U.S. Senate,,LIB,Neal M. Dikeman,2,0,2
Marion,1,U.S. House,4,REP,John Ratcliffe,187,80,107
Marion,1,U.S. House,4,DEM,Catherine Krantz,96,47,49
Marion,1,U.S. House,4,LIB,Ken Ashby,2,1,1
Marion,1,Governor,,REP,Greg Abbott,194,80,114
Marion,1,Governor,,DEM,Lupe Valdez,90,48,42
Marion,1,Governor,,LIB,Mark Jay Tippetts,2,0,2
Marion,1,Lieutenant Governor,,REP,Dan Patrick,188,81,107
Marion,1,Lieutenant Governor,,DEM,Mike Collier,94,47,47
Marion,1,Lieutenant Governor,,LIB,Kerry Douglas McKennon,4,0,4
Marion,1,Attorney General,,REP,Ken Paxton,185,77,108
Marion,1,Attorney General,,DEM,Justin Nelson,97,50,47
Marion,1,Attorney General,,LIB,Michael Ray Harris,4,1,3
Marion,1,Comptroller of Public Accounts,,REP,Glenn Hegar,184,78,106
Marion,1,Comptroller of Public Accounts,,DEM,Joi Chevalier,93,48,45
Marion,1,Comptroller of Public Accounts,,LIB,Ben Sanders,6,1,5
Marion,1,Commissioner of the General Land Office,,REP,George P. Bush,180,73,107
Marion,1,Commissioner of the General Land Office,,DEM,Miguel Suazo,94,50,44
Marion,1,Commissioner of the General Land Office,,LIB,Matt Piña,11,5,6
Marion,1,Commissioner of Agriculture,,REP,Sid Miller,186,79,107
Marion,1,Commissioner of Agriculture,,DEM,Kim Olson,94,47,47
Marion,1,Commissioner of Agriculture,,LIB,Richard Carpenter,5,2,3
Marion,1,Railroad Commissioner,,REP,Christi Craddick,187,78,109
Marion,1,Railroad Commissioner,,DEM,Roman McAllen,89,49,40
Marion,1,Railroad Commissioner,,LIB,Mike Wright,6,1,5
Marion,1,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,187,80,107
Marion,1,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,95,48,47
Marion,1,"Justice, Supreme Court, Place 4",,REP,John Devine,188,80,108
Marion,1,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,94,48,46
Marion,1,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,188,80,108
Marion,1,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,93,48,45
Marion,1,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,182,79,103
