county,precinct,office,district,party,candidate,votes,early_voting,election_day
Tom Green,106,U. S. Senator,,REP,"Bruce Jacobson, Jr.",7,5,2
Tom Green,106,U. S. Senator,,REP,Geraldine Sam,0,0,0
Tom Green,106,U. S. Senator,,REP,Stefano de Stefano,0,0,0
Tom Green,106,U. S. Senator,,REP,Ted Cruz,67,40,27
Tom Green,106,U. S. Senator,,REP,Mary Miller,6,1,5
Tom Green,106,U. S. Representative,11,REP,Mike Conaway,64,38,26
Tom Green,106,U. S. Representative,11,REP,Paul Myers,15,8,7
Tom Green,106,Governor,,REP,Barbara Krueger,4,1,3
Tom Green,106,Governor,,REP,SECEDE Kilgore,0,0,0
Tom Green,106,Governor,,REP,Greg Abbott,76,45,31
Tom Green,106,Lieutenant Governor,,REP,Scott Milder,23,12,11
Tom Green,106,Lieutenant Governor,,REP,Dan Patrick,55,33,22
Tom Green,106,Attorney General,,REP,Ken Paxton,68,41,27
Tom Green,106,Comptroller of Public Accounts,,REP,Glenn Hegar,63,40,23
Tom Green,106,Commissioner of the General Land Office,,REP,George P. Bush,56,35,21
Tom Green,106,Commissioner of the General Land Office,,REP,Jerry Patterson,12,6,6
Tom Green,106,Commissioner of the General Land Office,,REP,Rick Range,5,2,3
Tom Green,106,Commissioner of the General Land Office,,REP,Davey Edwards,3,2,1
Tom Green,106,Commissioner of Agriculture,,REP,Sid Miller,31,22,9
Tom Green,106,Commissioner of Agriculture,,REP,Jim Hogan,19,8,11
Tom Green,106,Commissioner of Agriculture,,REP,Trey Blocker,18,9,9
Tom Green,106,Railroad Commissioner,,REP,Weston Martinez,26,9,17
Tom Green,106,Railroad Commissioner,,REP,Christi Craddick,47,32,15
Tom Green,106,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,63,38,25
Tom Green,106,"Justice, Supreme Court, Place 4",,REP,John Devine,59,35,24
Tom Green,106,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,61,37,24
Tom Green,106,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,31,17,14
Tom Green,106,"Presiding Judge, Court of Criminal Appeals",,REP,David Bridges,38,24,14
Tom Green,106,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,61,35,26
Tom Green,106,"Judge, Court of Criminal Appeals, Place 8",,REP,Jay Brandon,34,24,10
Tom Green,106,"Judge, Court of Criminal Appeals, Place 8",,REP,Michelle Slaughter,29,12,17
Tom Green,106,"Judge, Court of Criminal Appeals, Place 8",,REP,Dib Waldrip,6,4,2
Tom Green,106,State Representative,72,REP,Drew Darby,66,40,26
Tom Green,106,"Justice, 3rd Court of Appeals District, Place 2",,REP,Cindy Olson Bourland,60,35,25
Tom Green,106,"Justice, 3rd Court of Appeals District, Place 3",,REP,Scott Field,60,35,25
Tom Green,106,"Justice, 3rd Court of Appeals District, Place 5",,REP,David Puryear,60,36,24
Tom Green,106,"Justice, 3rd Court of Appeals District, Place 6",,REP,"Michael ""Mike"" Toth",29,20,9
Tom Green,106,"Justice, 3rd Court of Appeals District, Place 6",,REP,Donna Davidson,21,9,12
Tom Green,106,"Justice, 3rd Court of Appeals District, Place 6",,REP,Kristofer Monson,12,5,7
Tom Green,106,"Justice, 3rd Court of Appeals District, Place 6",,REP,Jennifer S. Freel,5,4,1
Tom Green,106,County Judge,,REP,Steve Floyd,66,41,25
Tom Green,106,"Judge, County Court-at-Law",,REP,Ben Nolen,62,36,26
Tom Green,106,"Judge, County Court-at-Law No.2",,REP,Penny Roberts,64,37,27
Tom Green,106,District Clerk,,REP,Sheri Woodfin,66,39,27
Tom Green,106,County Clerk,,REP,Elizabeth (Liz) McGill,66,39,27
Tom Green,106,County Treasurer,,REP,Dianna M. Spieker,65,39,26
Tom Green,106,Justice of the Peace Pct. 1,,REP,Susan Werner,64,37,27
Tom Green,106,County Chairman,,REP,Jeff Betty,62,38,24
Tom Green,106,"In accordance with the Texas Election Code Section 172.087,",,REP,No Candidate for Race,0,0,0
Tom Green,106,1,,REP,Yes,41,21,20
Tom Green,106,1,,REP,No,31,20,11
Tom Green,106,2,,REP,Yes,72,42,30
Tom Green,106,2,,REP,No,5,2,3
Tom Green,106,3,,REP,Yes,69,42,27
Tom Green,106,3,,REP,No,9,3,6
Tom Green,106,4,,REP,Yes,73,43,30
Tom Green,106,4,,REP,No,5,2,3
Tom Green,106,5,,REP,Yes,65,37,28
Tom Green,106,5,,REP,No,12,7,5
Tom Green,106,6,,REP,Yes,77,46,31
Tom Green,106,6,,REP,No,2,0,2
Tom Green,106,7,,REP,Yes,60,35,25
Tom Green,106,7,,REP,No,16,9,7
Tom Green,106,8,,REP,Yes,74,44,30
Tom Green,106,8,,REP,No,3,0,3
Tom Green,106,9,,REP,Yes,65,38,27
Tom Green,106,9,,REP,No,9,3,6
Tom Green,106,10,,REP,Yes,65,37,28
Tom Green,106,10,,REP,No,9,5,4
Tom Green,106,11,,REP,Yes,65,39,26
Tom Green,106,11,,REP,No,13,7,6
Tom Green,106,Registered Voters,,,,1530,,
Tom Green,106,U. S. Senator,,DEM,Beto O'Rourke,17,7,10
Tom Green,106,U. S. Senator,,DEM,Edward Kimbrough,7,4,3
Tom Green,106,U. S. Senator,,DEM,Sema Hernandez,10,7,3
Tom Green,106,U. S. Representative,11,DEM,Eric Pfalzgraf,11,4,7
Tom Green,106,U. S. Representative,11,DEM,Jennie Lou Leeder,22,13,9
Tom Green,106,Governor,,DEM,Adrian Ocegueda,1,0,1
Tom Green,106,Governor,,DEM,Andrew White,12,8,4
Tom Green,106,Governor,,DEM,"Cedric Davis, Sr.",1,1,0
Tom Green,106,Governor,,DEM,Grady Yarbrough,5,2,3
Tom Green,106,Governor,,DEM,James Jolly Clark,0,0,0
Tom Green,106,Governor,,DEM,Jeffrey Payne,2,2,0
Tom Green,106,Governor,,DEM,Joe Mumbach,0,0,0
Tom Green,106,Governor,,DEM,Lupe Valdez,12,5,7
Tom Green,106,Governor,,DEM,Tom Wakely,1,0,1
Tom Green,106,Lieutenant Governor,,DEM,Michael Cooper,21,10,11
Tom Green,106,Lieutenant Governor,,DEM,Mike Collier,12,7,5
Tom Green,106,Attorney General,,DEM,Justin Nelson,29,15,14
Tom Green,106,Comptroller of Public Accounts,,DEM,Joi Chevalier,11,5,6
Tom Green,106,Comptroller of Public Accounts,,DEM,Tim Mahoney,19,10,9
Tom Green,106,Commissioner of the General Land Office,,DEM,Miguel Suazo,18,9,9
Tom Green,106,Commissioner of the General Land Office,,DEM,Tex Morgan,15,8,7
Tom Green,106,Commissioner of Agriculture,,DEM,Kim Olson,26,13,13
Tom Green,106,Railroad Commissioner,,DEM,Chris Spellmon,15,9,6
Tom Green,106,Railroad Commissioner,,DEM,Roman McAllen,16,7,9
Tom Green,106,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,26,13,13
Tom Green,106,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,26,13,13
Tom Green,106,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,25,12,13
Tom Green,106,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,26,13,13
Tom Green,106,"Judge, Court of Criminal Appeals Place 7",,DEM,Ramona Franklin,27,13,14
Tom Green,106,"Justice, 3rd Court of Appeals District, Place 2",,DEM,Edward Smith,27,13,14
Tom Green,106,"Justice, 3rd Court of Appeals District, Place 3",,DEM,Chari Kelly,26,13,13
Tom Green,106,"Justice, 3rd Court of Appeals District, Place 5",,DEM,Thomas J. Baker,26,12,14
Tom Green,106,"Justice, 3rd Court of Appeals District, Place 6",,DEM,Gisela D. Triana,27,12,15
Tom Green,106,"Justice of the Peace, Pct. 1",,DEM,Sally Ayana,27,13,14
Tom Green,106,County Chairman,,DEM,David R. Currie,30,15,15
Tom Green,106,Proposition #1,,DEM,For,32,16,16
Tom Green,106,Proposition #1,,DEM,Against,2,1,1
Tom Green,106,Proposition #2,,DEM,For,33,18,15
Tom Green,106,Proposition #2,,DEM,Against,3,1,2
Tom Green,106,Proposition #3,,DEM,For,33,17,16
Tom Green,106,Proposition #3,,DEM,Against,2,1,1
Tom Green,106,Proposition #4,,DEM,For,34,18,16
Tom Green,106,Proposition #4,,DEM,Against,1,0,1
Tom Green,106,Proposition #5,,DEM,For,30,17,13
Tom Green,106,Proposition #5,,DEM,Against,3,0,3
Tom Green,106,Proposition #6,,DEM,For,36,19,17
Tom Green,106,Proposition #6,,DEM,Against,0,0,0
Tom Green,106,Proposition #7,,DEM,For,34,17,17
