county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee
Bandera,101 - BISD,Straight Party,,REP,Republican Party REP,662,144,487,31
Bandera,101 - BISD,Straight Party,,,Over Votes,0,0,0,0
Bandera,101 - BISD,Straight Party,,,Under Votes,259,42,198,19
Bandera,101 - BISD,Straight Party,,DEM,Democratic Party DEM,101,28,71,2
Bandera,101 - BISD,Straight Party,,LIB,Libertarian Party LIB,2,0,2,0
Bandera,101 - BISD,U.S. Senate,,,Over Votes,0,0,0,0
Bandera,101 - BISD,U.S. Senate,,,Under Votes,5,2,2,1
Bandera,101 - BISD,Registered Voters,,REP,,1774,,,
Bandera,101 - BISD,Ballots Cast,,REP,,1024,,,
Bandera,101 - BISD,U.S. Senate,,REP,Ted Cruz,824,170,615,39
Bandera,101 - BISD,U.S. Senate,,DEM,Beto O'Rourke,185,39,136,10
Bandera,101 - BISD,U.S. Senate,,LIB,Neal M. Dikeman,10,3,5,2
Bandera,101 - BISD,U.S. House,No. 21,REP,Chip Roy,805,167,601,37
Bandera,101 - BISD,U.S. House,No. 21,,Over Votes,0,0,0,0
Bandera,101 - BISD,U.S. House,No. 21,,Under Votes,12,2,9,1
Bandera,101 - BISD,U.S. House,No. 21,DEM,Joseph Kopser,190,39,138,13
Bandera,101 - BISD,U.S. House,No. 21,LIB,Lee Santos,17,6,10,1
Bandera,101 - BISD,Governor,,REP,Greg Abbott,845,176,628,41
Bandera,101 - BISD,Governor,,,Over Votes,0,0,0,0
Bandera,101 - BISD,Governor,,,Under Votes,4,2,1,1
Bandera,101 - BISD,Governor,,DEM,Lupe Valdez,164,33,121,10
Bandera,101 - BISD,Governor,,LIB,Mark Jay Tippetts,11,3,8,0
Bandera,101 - BISD,Lieutenant Governor,,REP,Dan Patrick,810,170,602,38
Bandera,101 - BISD,Lieutenant Governor,,,Over Votes,0,0,0,0
Bandera,101 - BISD,Lieutenant Governor,,,Under Votes,6,3,2,1
Bandera,101 - BISD,Lieutenant Governor,,DEM,Mike Collier,189,38,138,13
Bandera,101 - BISD,Lieutenant Governor,,LIB,Kerry Douglas McKennon,19,3,16,0
Bandera,101 - BISD,Attorney General,,REP,Ken Paxton,801,170,594,37
Bandera,101 - BISD,Attorney General,,,Over Votes,0,0,0,0
Bandera,101 - BISD,Attorney General,,,Under Votes,11,3,7,1
Bandera,101 - BISD,Attorney General,,DEM,Justin Nelson,183,36,133,14
Bandera,101 - BISD,Attorney General,,LIB,Michael Ray Harris,29,5,24,0
Bandera,101 - BISD,Comptroller of Public Accounts,,REP,Glenn Hegar,810,169,603,38
Bandera,101 - BISD,Comptroller of Public Accounts,,,Over Votes,0,0,0,0
Bandera,101 - BISD,Comptroller of Public Accounts,,,Under Votes,11,2,8,1
Bandera,101 - BISD,Comptroller of Public Accounts,,DEM,Joi Chevalier,172,36,123,13
Bandera,101 - BISD,Comptroller of Public Accounts,,LIB,Ben Sanders,31,7,24,0
Bandera,101 - BISD,Commissioner of the General Land Office,,REP,George P. Bush,798,164,593,41
Bandera,101 - BISD,Commissioner of the General Land Office,,,Over Votes,0,0,0,0
Bandera,101 - BISD,Commissioner of the General Land Office,,,Under Votes,8,1,6,1
Bandera,101 - BISD,Commissioner of the General Land Office,,DEM,Miguel Suazo,168,39,119,10
Bandera,101 - BISD,Commissioner of the General Land Office,,LIB,Matt Pia,50,10,40,0
Bandera,101 - BISD,Commissioner of Agriculture,,REP,Sid Miller,795,164,593,38
Bandera,101 - BISD,Commissioner of Agriculture,,,Over Votes,0,0,0,0
Bandera,101 - BISD,Commissioner of Agriculture,,,Under Votes,6,1,5,0
Bandera,101 - BISD,Commissioner of Agriculture,,DEM,Kim Olson,194,42,139,13
Bandera,101 - BISD,Commissioner of Agriculture,,LIB,Richard Carpenter,29,7,21,1
Bandera,101 - BISD,Railroad Commissioner,,REP,Christi Craddick,826,170,617,39
Bandera,101 - BISD,Railroad Commissioner,,,Over Votes,0,0,0,0
Bandera,101 - BISD,Railroad Commissioner,,,Under Votes,8,1,6,1
Bandera,101 - BISD,Railroad Commissioner,,DEM,Roman McAllen,165,35,118,12
Bandera,101 - BISD,Railroad Commissioner,,LIB,Mike Wright,25,8,17,0
Bandera,101 - BISD,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,828,173,617,38
Bandera,101 - BISD,"Justice, Supreme Court, Place 2",,,Over Votes,0,0,0,0
Bandera,101 - BISD,"Justice, Supreme Court, Place 2",,,Under Votes,8,1,6,1
Bandera,101 - BISD,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,188,40,135,13
Bandera,101 - BISD,"Justice, Supreme Court, Place 4",,REP,John Devine,837,176,622,39
Bandera,101 - BISD,"Justice, Supreme Court, Place 4",,,Over Votes,0,0,0,0
Bandera,101 - BISD,"Justice, Supreme Court, Place 4",,,Under Votes,9,1,7,1
Bandera,101 - BISD,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,178,37,129,12
Bandera,101 - BISD,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,827,173,615,39
Bandera,101 - BISD,"Justice, Supreme Court, Place 6",,,Over Votes,0,0,0,0
